topic,premise,correct_ending,incorrect_ending
Daily Activities,Lilis moal bisa ngiringan saparantu kagiatan. Lilis moal bisa ngiringan kagiatanna jeung ngiringan hirup jeung tugasna salaku pelajar. Lilis henteu bisa ngarapi waktosna. Lilis moal bisa ngahasilkeun hasil anu pangpol.,Lilis kudu ngarapi waktosna jeung ngatur hirupna.,Lilis kudu ngarapi waktosna jeung nambah kagiatan.
Daily Activities,Mang Ujang ngahasilkeun kopi. Mang Ujang ngajual kopi di pasar. Mang Ujang geus ngajual kopi ti isuk. Mang Ujang balik ka imah sareng duit hasil jualan.,Mang Ujang balik ka imah jeung duit hasil jualan.,Mang Ujang balik ka imah tanpa duit.
Daily Activities,Dinda ngan sakola jeung aing. Dinda geus ngajual teh botol ti isuk. Dinda nganjang ka imah sareng aing. Dinda balik ka imah sareng duit hasil jualan.,Dinda balik ka imah jeung aing sareng duit hasil jualan.,Dinda balik ka imah tanpa aing.
Daily Activities,Nining geus nganjang ka pasar. Nining geus ngajual sayur di pasar. Nining ngajual sayur ti isuk. Nining balik ka imah sareng duit hasil jualan.,Nining balik ka imah sareng duit hasil jualan.,Nining balik ka imah tanpa duit.
Daily Activities,"Asep sareng kuncungna, Igun, kudu ngantar barang ka pasar. Motor Asep geus tilu kali ditilang. Asep hayang ngantar barang sabaraha anu tiasa. Igun ngajawab, ""Ah, da ngan teu daek tilang.""",Asep ngarasa pusing jeung teu aya solusi.,Asep jeung Igun geus ngantar barang ka pasar.
Daily Activities,Euis ngan nganjang ka imah Ade. Euis bener bener bener bener. Euis ngabuka pintuna. Ade ngeunaan Euis.,Euis jeung Ade ngobrol panjang lebar.,Euis balik ka imahna.
Daily Activities,Ujang ngan nganjang ka rumah sakit. Ujang leumpang bari ngantar bapa. Ujang jeung bapa ngabokongan di ruang tunggu. Bapa Ujang geus ditindakkeun dokter.,Ujang jeung bapa balik ka imah.,Ujang balik ka imah bari ngantar bapa.
Daily Activities,Ridwan geus tilu kali tilang. Ridwan geus tilang tilu kali. Ridwan teu bisa nyetir. Ridwan teu bisa nyetir.,Ridwan ngarasa pusing jeung teu aya solusi.,Ridwan teu bisa nyetir ayeuna.
Daily Activities,Nining teh tiasa ngadahar di dapur. Nining ngarasa anu jero dapur teh panas. Nining ngabuka jendéla dapur sareng ngabuka pintu dapur. Nining geus ngarasa hawana sapérti di luar.,Nining geus ngan buka jendéla jeung pintu dapur.,Nining ngabuka jendéla jeung pintu dapur.
Daily Activities,Badu teh teu boga pangalaman nyetir mobil. Badu ngarasa henteu nyaman nyetir di jalan. Badu ngarasa lemes jeung pusing. Badu langsung ngabawa mobilna ka bengkel.,Badu ngan ngajalan ka bengkel.,Badu ngajalan ka bengkel.
Daily Activities,Tantan ngarasa harupat ka pasar. Tantan nyiapin barang-barang dagangna. Tantan ngarasa henteu boga pangalaman dagang. Tantan ngarasa teu boga percaya diri.,Tantan ngan dagang di pasar.,Tantan dagang di pasar.
Daily Activities,Kuya Iwa geus balik ti pasar.,,Kuya Iwa balik ti pasar.
Daily Activities,Ayi geus nyampe kantor.,,Ayi teu nyampe kantor.
Daily Activities,Asep tiasa ngalakonkeun motor teh sakabehari. Asep geus tilu taun make motor. Asep tiasa ngalakonkeun motor dina jalan nu hirup. Asep kudu ngalakonkeun motor dina jalan nu sepi.,"Asep tiasa ngalakonkeun motor nu geus tilu taun, tapi kudu ngalakonkeun dina jalan nu sepi jeung bener.",Motor teh alat transportasi nu efisien.
Daily Activities,Nining hobi ngarancang busana. Nining geus ngarancang baju kaos jeung celana sarua. Nining ngarancang busana ti bahan nu bener. Nining ngarancang busana ti bahan nu henteu bener.,"Nining geus ngarancang busana nu kreatif jeung bener, mangrupa unggal budaya sarta nilai-nilai Sunda.","Nining geus ngarancang busana nu unik, tapi henteu bisa dipaké dina hirup pangsaingan."
Daily Activities,Kiwil geus ngajaga imah sarta ngarawat kolotna. Kiwil ngajaga imah ti sababaraha taun. Kiwil ngarawat kolotna nu geus tuir. Kiwil geus ngajaga imah sarta ngarawat kolotna nu geus mangsa.,"Kiwil ngajaga imah sarta ngarawat kolotna jeung bener, ngabanggakeun nilai-nilai Sunda nu ngajaga keluarga.","Kiwil geus ngajaga imah, tapi henteu ngarawat kolotna."
Daily Activities,Dina geus ngadamelan sari jeung ngahijikeun teh. Dina ngadamelan sari ti sayur jeung buah-buahan. Dina ngahijikeun teh ti sababaraha rupa teh. Dina ngadamelan sari jeung ngahijikeun kopi.,"Dina ngadamelan sari jeung ngahijikeun teh, ngajaga kesehatan jeung ngabanggakeun tradisi Sunda.","Dina ngadamelan kopi jeung teh, tapi henteu ngabanggakeun tradisi lokal."
Daily Activities,Angga geus ngalawan kompetisi lari. Angga geus ngalatih diri dina lari jarak jauh. Angga ngalawan kompetisi jeung ngalawan waktos. Angga ngalawan kompetisi lari jarak dekat.,"Angga ngalawan kompetisi lari jarak jauh, ngabanggakeun semangat jeung luhur.",Angga henteu bisa ngalawan kompetisi lari jarak jauh.
Daily Activities,Asep teh budak lalaki anu resep ngabantosan emana. Asep geus biasa ngabantosan emana ti sababaraha taun katukang. Asep ngarasa henteu hade ngan tina nyokot barang ti pasar. Asep kudu ngajalan ka pasar sareng emana.,Asep ngarasa bangga bisa bantosan emana,Asep teu boga duit pikeun ngajalan ka pasar
Daily Activities,"Ieu hari Sabtu, Guru Geografi ngajadwalkeun anak didikna pikeun ngalaksanakeun pengamatan di alam. Murid-murid geus ngahijikeun alat-alat anu dipaké pikeun ngukur suhu jeung kelembapan. Guru jeung murid langsung ngajalan ka Gunung Tangkuban Parahu. Guru jeung murid ngalaksanakeun pengamatan alam.",Murid-murid nambah wawasan nu bener tina alam,Murid-murid langsung ngajalan ka gunung tanpa persiapan
Daily Activities,Wulan teh murid anu resep ngajalan ka sekolah. Wulan geus biasa ngajalan ka sekolah nuju 30 menit. Wulan ngarasa henteu enak jeung aya masalah di lambungna. Wulan ogé resep ngarasa pusing.,Wulan ngarasa henteu enak jeung teu bisa ngajalan ka sekolah,Wulan teu ngarasa pusing jeung bisa ngajalan ka sekolah
Daily Activities,Yayan teh mahasiswa anu resep ngaruksak. Yayan geus biasa ngaruksak di perpustakaan. Yayan ngarasa lemes jeung pusing. Yayan geus ngaruksak ti sababaraha jam.,Yayan kudu istirahat jeung nginum teh manis,Yayan kudu ngaruksak deui pikeun ngahasilkeun tulisan anu bener
Daily Activities,Dadan ngarencanakeun acara mapag tina panganten. Dadan ngajadikeun acara anu hade jeung kawas. Dadan ngan parantosan nu pisan. Dadan boga kawas anu teu biasa.,Dadan ngaharepan acara mapagna bisa ngajaga adat jeung kawas.,Dadan ngaharepan acara mapagna bisa ngajaga adat tanpa kawas.
Daily Activities,Tantan teu boga imah. Tantan ngahijikakeun sareng sadayana. Tantan ngarasa anu teu boga tujuan. Tantan geus parantosan ka hiji tempat.,Tantan ngarasa pangaruhna hiji tempat anu ngabantu jalma nu teu boga imah.,Tantan teu boga imah sarta teu boga tujuan.
Daily Activities,Ningrum ngajaga lalaki nu teu boga loba hartina. Ningrum boga lalaki nu boga hartina loba. Ningrum boga lalaki nu boga hartina saterusna. Ningrum boga lalaki nu boga hartina leuwih loba.,Ningrum ngarasa anu hartina teu boga artosna.,Ningrum ngarasa anu hartina boga artosna.
Daily Activities,Nengti geus teu boga sapa-sapa. Nengti ngahijikakeun sareng sadayana. Nengti teu boga tujuan. Nengti geus parantosan ka hiji tempat.,Nengti ngarasa pangaruhna hiji tempat anu ngabantu jalma nu teu boga sapa-sapa.,Nengti teu boga sapa-sapa sarta teu boga tujuan.
Daily Activities,"Asep diantos-antos ku anakeuna, Cucu jeung Uwa, pikeun ngiringan keur ngajengkeun sesajen. Asep bener ngadaharakeun sesajen. Anjeunna boga niat jeung semangat keur ngajengkeun sesajen ka Gunung Padang. Asep geus aya di Gunung Padang.",Asep jeung anakeuna ngajengkeun sesajen ka Gunung Padang.,Asep balik ka umah tanpa ngajengkeun sesajen.
Socio-religious aspect of life,Nining teu boga kepercayaan ka dukun. Nining boga masalah jeung anjeunna keur ngadaharakeun solusi. Nining nyaho ka dukun sakabeh. Tapi dukun geus teu bisa ngabantuan.,Nining bener ngadaharakeun solusi sorangan.,Nining balik ka dukun lianna.
Socio-religious aspect of life,Uwa Karta nganjang ka umah Uwa Nining. Uwa Karta bawa parabot nu diwarisi ti Uwa Nining. Uwa Karta nganjang ka umah Uwa Nining keur ngabagikeun parabotna. Uwa Nining ngarasa heseun ngadaharakeun parabotna.,Uwa Nining ngarasa heseun ngadaharakeun parabotna sarta ngarasa kagum ka Uwa Karta.,Uwa Nining teu boga parabot ti Uwa Karta.
Socio-religious aspect of life,Kaka jeung Adik boga hubungan nu teu bener. Kaka geus ngarasa teu resep ka Adik. Kaka jeung Adik sering ngarasa cekelebutan. Kaka jeung Adik teu boga niat ka nu lianna.,Kaka jeung Adik sok ngaharepan ngabenerkeun hubungan.,Kaka jeung Adik geus ngabenerkeun hubungan.
Socio-religious aspect of life,Ridwan boga niat ka kaasupna. Ridwan boga niat ka kaasupna sarta Ridwan boga niat ka kaasupna. Ridwan boga niat ka kaasupna. Ridwan boga niat ka kaasupna.,Ridwan ngadaharakeun niatna jeung ngaharepan ngabenerkeun hubungan.,Ridwan teu boga niat ka kaasupna.
Socio-religious aspect of life,Raka ngajaga kawaasna. Anjeunna boga sareng kawaas nu luhur. Raka ogé boga kamampuhan pangaweruh nu patali. Raka ngadahar nu sagedé kawaasna.,Raka ngarasa anu anjeunna boga kawaas nu patali.,Raka ngarasa anjeunna teu boga kawaas.
Socio-religious aspect of life,Dinda boga bapa nu geus wangsul. Anjeunna boga tradisi nu dipikawanohkeun. Dinda boga tugas nu kudu dilakonan. Dinda ogé boga hajat nu kudu dipikawanohkeun.,Dinda ngiringan ka tradisi nu dipikawanohkeun ku bapana.,Dinda ogé nolak ka tradisi nu dipikawanohkeun ku bapana.
Socio-religious aspect of life,Yuda boga katingali nu langkung hade. Anjeunna geus ngarasa nu anu hade. Yuda teu boga katingali nu hade. Yuda boga katingali nu hade ti sapanjangna.,Yuda ngarasa anu anjeunna boga katingali nu hade.,Yuda teu boga katingali nu hade.
Socio-religious aspect of life,Raka boga nu kudu dilakonan. Anjeunna teu boga waktos. Raka teu boga katingali. Raka ogé teu boga katingali nu hade.,Raka ngiringan ka tradisi nu dipikawanohkeun ku bapana.,Raka teu boga tradisi nu dipikawanohkeun.
Socio-religious aspect of life,Wulan boga tradisi nu dipikawanohkeun. Anjeunna ogé boga tugas nu kudu dilakonan. Wulan teu boga waktos. Wulan ogé teu boga katingali.,Wulan ngiringan ka tradisi nu dipikawanohkeun ku bapana.,Wulan teu boga tradisi nu dipikawanohkeun.
Socio-religious aspect of life,"Sahrul boga adat kaur ngagadang ka masjid sapanjang bulan Ramadhan. Sahrul resep ngagadang di mimbar. Sahrul ogé ngiringan ngagadang di mushola. Dina ngagadang, Sahrul kedah nyiapkeun sajabana.","Dina ngagadang, Sahrul kedah ngadukngadukkeun sajabana pikeun dijieun ku jamaah.","Sahrul teu boga sajabana, jadi Sahrul ngagadang di imah wae."
Socio-religious aspect of life,Asep nganjang ka imahna Deni. Asep ngabawa leupeut ka Deni. Asep jeung Deni ngobrol ti pas leuwih tengah malem. Asep jeung Deni ngarasa teu teu.,Asep jeung Deni nyieun leupeut sarta ngobrol saterusna.,"Asep jeung Deni teu naha ngobrol, kudu ngagaduh."
Socio-religious aspect of life,Nengti geus teu bisa ngiringan ngahiji leutikna. Nengti hayang ngiringan ngahiji leutikna dina imah. Nengti nganjang ka imahna Maman. Maman ogé teu bisa ngiringan.,Nengti jeung Maman nganjang ka dukun pikeun ngahiji leutik.,"Nengti jeung Maman ngadahar ku leutikna, jadi leutikna tiasa ngahiji."
Socio-religious aspect of life,Abah Ujang geus sepuh. Abah Ujang teu tiasa ngalakonkeun kaayaan sendiri. Abah Ujang menta pitulung ka anak-anakna. Anakeuna ogé teu tiasa pitulung.,Abah Ujang menta pitulung ka tetangga nu tiasa ngalakonkeun kaayaan.,"Abah Ujang teu bisa ngalakonkeun kaayaan, jadi teu tiasa ngadahar."
Food,Nengti teu resep mangan karedok. Nengti teu boga bahan pikeun ngadahar karedok. Nengti nganjang ka pasar. Nengti teu nempo bahan karedok.,Nengti menta pitulung ka tetangga pikeun ngadahar.,"Nengti teu bisa ngadahar karedok, jadi Nengti ngadahar baso."
Food,Dadan boga saurang dulur lalaki anu jalma. Dulur lalaki Dadan ngajadikeun Dadan ngarasa lepat. Dadan ngarasa anu ngajadikeunna teh pamijetna. Dadan jadi lepat jeung pamijetna.,Dadan jadi lepat jeung dulur lalaki anu jalma,Dadan jadi lepat jeung dulur lalaki anu pamijet
Food,Asep geus kawin jeung Nining. Asep jeung Nining nganeurkeun ngan tina sapuluh taun. Asep jeung Nining boga anak ieu teh sapuluh. Asep jeung Nining boga anak ieu teh sapuluh.,Asep jeung Nining boga anak sapuluh ieu teh,Asep jeung Nining boga anak sapuluh ieu teh sapuluh
Food,Ujang boga tungtung anu ngarora. Ujang ngadaharakeun tungtungna jeung loba panganan manis. Tungtungna Ujang geus ngalegog. Ujang geus ngajadikeun tungtungna ngalegog.,Ujang geus ngajadikeun tungtungna ngalegog,Ujang geus ngajadikeun tungtungna ngarora
Food,Eneng boga saurang dulur lalaki anu jalma. Dulur lalaki Eneng ngajadikeun Eneng ngarasa lepat. Eneng ngarasa anu ngajadikeunna teh pamijetna. Eneng jadi lepat jeung pamijetna.,Eneng jadi lepat jeung dulur lalaki anu jalma,Eneng jadi lepat jeung dulur lalaki anu pamijet
Food,Dadan geus ngajadikeun Nining ngarasa lepat. Nining ngarasa anu ngajadikeunna teh pamijetna. Nining jadi lepat jeung pamijetna. Dadan geus ngajadikeun Nining ngarasa lepat.,Nining jadi lepat jeung pamijetna,Dadan geus ngajadikeun Nining ngarasa lepat jeung pamijetna
Food,Asep teh jelema nu kreatif. Anjeunna geus ngalulumpatkeun sababaraha bisnis. Asep hayang ngajual produk nu unik. Anjeunna kudu ngarancang produk jeung pangemasanna.,Asep ngajual tape singkong nu dipaké jadi anu hade.,Asep ngajual kaos jeung sapatu.
Food,Nining teh jelema nu boga tradisi tur budaya Sunda. Anjeunna ngahayag ka temanna yén anjeunna hoyong ngajual anu hade. Nining ngajual anu hade nu dipaké jadi kue. Anjeunna ngarancang anu hade nu hade.,Nining ngajual brownies pisang nu lada.,Nining ngajual kaos jeung sapatu.
Food,Ujang teh jelema nu boga tradisi tur budaya Sunda. Anjeunna ngahayag ka temanna yén anjeunna hayang ngajual produk nu anu hade. Ujang ngajual produk nu anu hade nu dipaké jadi jajanan. Anjeunna ngarancang produk jeung pangemasanna.,Ujang ngajual dodol garut nu lada.,Ujang ngajual kaos jeung sapatu.
Food,Yaya teh jelema nu boga tradisi tur budaya Sunda. Anjeunna ngahayag ka temanna yén anjeunna hayang ngajual produk nu anu hade. Yaya ngajual produk nu anu hade nu dipaké jadi minuman. Anjeunna ngarancang produk jeung pangemasanna.,Yaya ngajual bandrek nu lada.,Yaya ngajual kaos jeung sapatu.
Food,Teteh teh jelema nu boga tradisi tur budaya Sunda. Anjeunna ngahayag ka temanna yén anjeunna hayang ngajual produk nu anu hade. Teteh ngajual produk nu anu hade nu dipaké jadi makanan. Anjeunna ngarancang produk jeung pangemasanna.,Teteh ngajual emping melinjo nu lada.,Teteh ngajual kaos jeung sapatu.
Food,Gita moal béré pangaruh ka anjeunna. Gita béréan leumpang ku anjeunna. Gita ngan saperti biasa. Gita ngarasa kuringan.,Gita teu boga goréngan nu bisa dipaké.,Gita ngarasa béré pangaruh ku anjeunna.
Food,Abah geus loba ka pasar. Abah ngajual anu dijieun ku umahna. Abah jieun anu leuwih hade. Abah boga jieunan anu boga citarasa leuwih hade.,Abah ngarasa jieunan anu leuwih hade bakal leuwih laku.,Abah teu boga anu dijieun deui.
Food,Iwa boga tumpukan tugas. Iwa geus ngarasa lila. Iwa ngan saperti biasa. Iwa ngan ti leuwih awal.,Iwa geus ngarasa leuwih baé.,Iwa teu boga tumpukan tugas deui.
Food,Ani boga cita-cita jadi dokter. Ani ngarasa lila. Ani ngarasa teu bisa. Ani teu boga cukup duit.,Ani ngarasa teu bisa ngahiji kuliahna.,Ani ngarasa jadi dokter teu penting.
Food,Ega ngahiji ngabangun warung. Ega boga jualan anu leuwih hade. Ega ngajual anu leuwih murah. Ega boga jualan anu leuwih laku.,Ega ngarasa bakal leuwih laku.,Ega ngarasa teu boga jualan deui.
Food,"Ibing ieu geus lila. Dina pangalaman Ibing, jajan anu lila mah geus teu bener. Ibing mah geus teu bener, teu boga rasa. Sanajan geus dipakékeun ku bapa, Ibing teu acan bener.",Ibing teu acan nginum jajan lila deui.,Ibing ngan teuing nginum jajan lila.
Food,Ratih geus ngajadikeun nangtung di Jakarta sababaraha taun. Ratih geus ngahaduk-haduk anu teu bener. Ratih teu boga temen ngaduk-haduk. Ratih geus katingal ka jajan di Bandung.,Ratih geus nyandak sapotong jajan khas Bandung pikeun disuapkeun ka temenna.,Ratih geus ngajadikeun nangtung di Bandung.
Food,Galuh mah geus teu boga indung. Galuh geus ngalungkeun kabogaan indungna. Galuh geus ngalungkeun anu teu bener. Galuh geus ngalungkeun anu teu boga rasa.,Galuh teu boga indung.,Galuh geus ngalungkeun anu teu boga rasa.
Food,Ayana geus ngajadikeun ngalungkeun anu teu bener. Ayana geus ngalungkeun anu teu boga rasa. Ayana geus ngalungkeun anu teu boga rasa. Ayana geus ngalungkeun anu teu boga rasa.,Ayana geus ngalungkeun anu teu boga rasa.,Ayana geus ngalungkeun anu teu boga rasa.
Food,Asep parantos ka pasar. Asep hareup ka jajarana warung sayur. Asep ngariri leuit jeung cabe. Asep kudu ngariri bumbu-bumbu ti pasar.,Asep bakal ngariri sayur asem.,Asep kudu ngariri bubur kacang ijo.
Food,"Wulan jeung kaka oge ngariri bolu gulung. Kaka Wulan ngariri bolu jeung krim. Wulan ngariri bolu jeung coklat. Asep, kaka, jeung Wulan ngariri bolu jeung cara anu beda.",Asep ngariri bolu gulung ti lada.,Asep ngariri bolu gulung ti selai.
Food,Uwa Ari ngajual cendol di pasar. Ari ngajual cendol jeung es teh. Ari ngajual cendol jeung es kelapa muda. Ari ngajual cendol jeung anu leuwih seger.,Ari ngajual cendol jeung anu leuwih seger.,Ari ngajual cendol jeung es cendol.
Food,Ceu Iceu ngahasilkeun kerupuk di imahna. Iceu ngaracik kerupuk jeung tepung beras. Iceu ngajaba kerupukna. Iceu ngaracik jeung ngajaba kerupuk.,Iceu ngaracik jeung ngajaba kerupuk jeung cara anu bener.,Iceu ngaracik jeung ngajaba kerupuk jeung cara anu salah.
Food,Ceu Ucu ngajual baso tahu di warungna. Ucu ngajual baso tahu jeung sambel. Ucu ngajual baso tahu jeung jeruk. Ucu ngajual baso tahu jeung bumbu anu leuwih enak.,Ucu ngajual baso tahu jeung bumbu anu leuwih enak.,Ucu ngajual baso tahu jeung baso tahu.
Food,"Asep teu biasa ngarasa bisi di dalan. Dina perjalanan mudik, Asep ngalegaan sareng pangalaman unik. Asep ngalaman henteu ngarti basa lokal. Asep teu ngarti anu dipikaresepkeun ku warga lokal.",Asep ngadahar jajan pasar anu dicokot ku warga lokal.,Asep langsung balik ka kota sapopoe henteu ngarti basa.
Food,"Kanggo ngajaga kesehatan, Dani niat ngurangkeun nginum kopi. Dani nganjang keur nginum kopi di kedai sapopoe. Dani teu tiasa nahan hasratna pikeun nginum kopi. Dani nginum kopi sakabeh ari.",Dani langsung mawa parabotna ka dapur pikeun ngahijikeun.,Dani nginum kopi kalayan gula nu leuwih sadit.
Food,"Baduh, ngeunaan acara kuliner di kampungna, Aya geus ngahaturkeun ka warga. Aya ngarencanakeun acara kuliner tradisional. Aya ngajadwalkeun acara kuliner anu leuwih modern. Aya teu ngabenerkeun jadwalna.",Aya langsung ngabenerkeun rencana acara ka warga.,Aya ngajadwalkeun acara nu teu cocog jeung tradisi.
Food,Gita ngarencanakeun acara ngahijikeun ka kulawargana. Gita ngajadwalkeun acara ngahijikeun sareng acara pangantenan. Gita ngajadwalkeun acara ngahijikeun di luar kota. Gita lupa ngabenerkeun lokasi acara.,Gita langsung ngabenerkeun lokasi acara ka kulawargana.,Gita ngajadwalkeun acara ngahijikeun di imah.
Wedding,Baday ngan harita ka Bandung. Anjeunna geus nyiapin sakabeh keperluan kawinan. Baday hareup ka rumah sadayana undangan. Anjeunna ogé ngajadikeun acara kawinan di Bandung.,Baday bakal ngajadikeun kawinan jeung adat-adat Sunda,Baday geus lali nyiapin panggupon.
Wedding,Yuni geus kawin. Anjeunna ngan sakabeh anggota keluarga. Yuni ogé ngajadikeun acara syukuran. Anjeunna ngajak sakabeh anggota keluarga ka acara syukuran.,Yuni ngajak sakabeh anggota keluarga ka acara syukuran kawin,Yuni ngajadikeun acara syukuran ulang tahunna.
Wedding,Dika ngajak pisan kakana ka kondangan. Anjeunna ngajadikeun acara kawinan di luar kota. Dika ogé ngajadikeun acara kawinan jeung adat-adat Sunda. Anjeunna hareup ka rumah sadayana undangan.,Dika ngajak kakana ka kondangan di luar kota,Dika hareup ka rumah sadayana undangan di Bandung.
Wedding,Tika geus kawin. Anjeunna ogé ngajadikeun acara kawinan jeung adat-adat Sunda. Tika hareup ka rumah sadayana undangan. Anjeunna ngajadikeun acara kawinan di Bandung.,Tika ngajadikeun acara kawinan jeung adat-adat Sunda,Tika hareup ka rumah sadayana undangan di luar kota.
Wedding,"Ratih jeung sangkuyna geus nyiapin sakabeh tetabuhan kawinan. Undangan geus dirékeun ku jalan online jeung offline. Nu ngajadikeun panungtungan, aya nu salah ngaromokkeun tanggal kawinanna. Ratih jadi kudu ngarombongan undangan.",Ratih ngarombongan undangan jeung ngarombongan tanggal kawinan.,Ratih jadi kudu ngarombongan sakabeh tetabuhan kawinan.
Wedding,"Nu jadi tradisi di kawinan, kudu aya nu ngahaturkeun éta kawinan. Nu ngahaturkeun geus disiapkeun ku kawinan. Nu ngahaturkeun ngarupakeun ka sadayana tamu nu dateng. Aya nu ngarobihkeun ka nu ngahaturkeun.",Nu ngahaturkeun geus ngarobih ka nu disiapkeun ku kawinan.,Nu ngahaturkeun geus ngarobih ka nu disiapkeun ku nu diundang.
Wedding,"Angga jeung Yanti geus ngarencanakeun kawinan. Angga geus nyiapin sakabeh tetabuhan kawinan. Yanti geus nyiapin tetabuhan kawinan jeung nu ngahaturkeun. Nu ngajadikeun panungtungan, aya nu ngarobihkeun tanggal kawinan.",Angga jeung Yanti ngarombongan tanggal kawinan.,Angga jeung Yanti ngarombongan tetabuhan kawinan.
Wedding,"Ari jeung Asep geus kawin. Nu ngajadikeun panungtungan, kawinanna ngagaduhkeun hubungan jeung kulawargana. Ari jeung Asep jadi kudu ngarobihkeun tanggal kawinan.",Ari jeung Asep ngarombongan tanggal kawinan.,Ari jeung Asep ngarombongan tetabuhan kawinan.
Wedding,"Ani jeung Aan geus kawin. Nu ngajadikeun panungtungan, kawinanna ngagaduhkeun hubungan jeung kulawargana. Ani jeung Aan jadi kudu ngarobihkeun tanggal kawinan.",Ani jeung Aan ngarombongan tanggal kawinan.,Ani jeung Aan ngarombongan tetabuhan kawinan.
Wedding,"Neng jeung Neng geus kawin. Nu ngajadikeun panungtungan, kawinanna ngagaduhkeun hubungan jeung kulawargana. Neng jeung Neng jadi kudu ngarobihkeun tanggal kawinan.",Neng jeung Neng ngarombongan tanggal kawinan.,Neng jeung Neng ngarombongan tetabuhan kawinan.
Wedding,Dadan teu tiasa ngarurug ka kaluaran sakabehari. Dadan teu boga karingan anu penting. Dadan kudu ngadahar bareng jeung bapana. Bapana Dadan geus ngajadwalkeun acara liburana.,Dadan teu tiasa ngaluyur ka luar anu teu aya bapana.,Dadan bakal ngaluyur ka kaluaran jeung tiasa ngabalik kaluar jam 9 wengi.
Wedding,Udin ngaboga ka sakola anu jauh ti imahna. Udin leutik teu tiasa ngadahar sahari-hari. Udin geus ngarasa lemes ti kaluar sakola. Udin kudu ngajadwalkeun waktosna leuwih baé.,Udin kudu ngadahar leuwih baé pikeun ngajaga stamina.,Udin bakal terus ngaboga ka sakola anu jauh.
Wedding,Dinda teu boga panonpo kasep. Dinda nolak jeung ngarasa teu percaya dina panonpo. Dinda kudu ngahaturkeun panonpo dina acara kawin. Dinda geus ngajadwalkeun kawinna.,Dinda kudu ngahaturkeun panonpo pikeun ngagaduhkeun adat.,Dinda bakal kawin tanpa ngahaturkeun panonpo.
Wedding,Asep geus ngajadwalkeun acara kawinna. Asep ngahaturkeun undangan ka sadayana sanak keluarga. Asep ngadahar jeung ngahaturkeun bubur kacang ijo. Asep teu boga katuangan.,Asep ngaharapkeun sadayana ngahaturkeun panonpo.,Asep bakal ngahaturkeun undangan tanpa ngaharapkeun panonpo.
Wedding,Tati ngarasa teu percaya dina panonpo. Tati nolak jeung ngabogaan panonpo. Tati geus ngarasa teu bener dina panonpo. Tati ngabogaan panonpo dina acara kawin.,Tati ngabogaan panonpo anu teu bener.,Tati ngahaturkeun panonpo anu bener.
Wedding,Ade nyokot tina panyawangan. Éta tina panyawangan sakola. Ade ngarasa lemes. Éta ogé teu boga énggal.,"Ade ngarasa lemes, hayang nginum teh manis.","Ade ngarasa lemes, hayang nginum kopi."
Wedding,Iwa geus kawin jeung Asep. Iwa ngan Asep kawin di saung. Iwa jeung Asep ngarasa bahagia. Iwa jeung Asep ngan jelema anu asup ka saung.,"Iwa jeung Asep ngarasa bahagia, ngan jelema anu asup ka saung, ngeunaan sila sahur-sahur.","Iwa jeung Asep ngarasa bahagia, teu ngan jelema anu asup ka saung."
Wedding,Tini ngan kaka. Tini jeung kaka ngahijian. Tini jeung kaka ngahijian di imah. Tini jeung kaka ngahijian di kamar.,"Tini jeung kaka ngahijian di kamar, ngeunaan nyieun kue.","Tini jeung kaka ngahijian di kamar, ngeunaan nyieun teh."
Wedding,Nana geus ngadadeukeun. Nana ngadadeukeun di imah. Nana ngadadeukeun di kamar. Nana ngadadeukeun ka dulurna.,"Nana ngadadeukeun ka dulurna, ngarasa bangga.","Nana ngadadeukeun ka dulurna, teu ngarasa bangga."
Wedding,Deni ngan dede. Deni jeung dede nonton televisi. Deni jeung dede nonton televisi di kamar. Deni jeung dede nonton televisi di kamar dede.,"Deni jeung dede nonton televisi di kamar dede, ngeunaan wayang golek.","Deni jeung dede nonton televisi di kamar dede, ngeunaan wayang kulit."
Wedding,Dimas jeung Laras geus pacaran lama. Ortu Laras nyieun janji kawin. Laras jeung Dimas teu acan siap nikah. Ortu Laras geus nyiapin sakabehna.,Kawinan ditunda,"Kawinan jadi, Laras jeung Dimas teu aya masalah"
Wedding,Ajeng jeung Anjar hayang ngadamel kaos sareng rancana sareng. Ajeng jeung Anjar tiasa ngarancang kaos. Kaosna jadi jeung loba anu pesen. Kaosna anu dipesen teh kaos nikahan.,Ajeng jeung Anjar jadi boga usaha kaos,Kaosna teu aya anu pesen
Wedding,Rangga jeung Yanti geus tunangan. Yanti geus nyiapin kawinan. Yanti nyiapin nu luhur jeung hade. Yanti teu nyiapin nu penting.,Yanti lupa nyiapin maskawin,Yanti lupa nyiapin pakean
Wedding,Naya jeung Arya geus tunangan. Naya jeung Arya geus nyiapin sakabehna. Naya jeung Arya loba anu diwangun. Naya jeung Arya lupa ngajadikeun.,Naya jeung Arya lupa ngajadikeun acara ngarupakeun,Naya jeung Arya lupa ngajadikeun acara ngahaturkeun
Wedding,Ega jeung Naya geus nikah. Naya geus ngandung. Naya jeung Ega teu boga duit. Ega jeung Naya teu boga sanak saudara.,Ega jeung Naya teu boga anu ngabantuan,Ega jeung Naya teu boga anu ngabantuan tapi boga duit loba
