topic,premise,correct_ending,incorrect_ending
Family Relationships,"Dina lan adiknya, Raka, sae nggoleki barang sing ilang. Dina ngerti yen Raka iku luwih pinter nggoleki barang. Dina ora gelem ngalah. Dina lan Raka sae nggoleki barang ing omah.","Dina lan Raka sae nggoleki barang, nanging Raka sing luwih apik.","Dina lan Raka sae nggoleki barang, nanging Dina sing luwih apik."
Family Relationships,"Bayu lan kakaknya, Anindya, sae nonton wayang. Bayu ora ngerti wayang. Anindya ngerti lan seneng wayang. Bayu ora gelem kalah karo Anindya.","Bayu lan Anindya sae nonton wayang, nanging Anindya sing luwih ngerti.","Bayu lan Anindya sae nonton wayang, nanging Bayu sing luwih ngerti."
Family Relationships,"Nisa lan kakaknya, Rino, sae nonton bioskop. Nisa seneng nonton film. Rino ora seneng nonton film. Nisa ora gelem kalah karo Rino.","Nisa lan Rino sae nonton bioskop, nanging Rino ora gelem nonton.","Nisa lan Rino sae nonton bioskop, nanging Nisa ora gelem nonton."
Family Relationships,"Ratih dadi wong sing paling disenengi ing desane. Ratih akeh kanca lan tetanggane. Sawise lulus saka kuliahan, Ratih arep njajal ngluruk ing bisnis kuliner. Ratih ngajak kanca-kancane ngumpul nang omah.",Kanca-kancane Ratih dukung lan bantu Ratih ngembangake bisnis kuliner.,Ratih ora ngerti kanca-kancane padha ora duwe duwit.
Family Relationships,"Bayu lan kanca-kancane arep nonton bioskop. Bayu ora duwe duwit, nanging arep tuku tiket kelas VIP. Bayu ngajak kanca-kancane ngumpul nang omah. Bayu ngomong yen dheweke wis duwe duwit.",Kanca-kancane Bayu ora percaya lan ngajak Bayu ngomong jujur.,Kanca-kancane Bayu percaya lan padha tuku tiket kelas VIP.
Family Relationships,"Wulan lan adheke, Wisnu, padha duwe hobi nandur. Wulan lan Wisnu padha nandur kembang ing plataran omah. Sawise panen, Wulan lan Wisnu jual kembange. Wulan lan Wisnu padha duwe duwit saka jualan.",Wulan lan Wisnu nggawe duwit saka jualan kanggo nambahi modal bisnis.,Wulan lan Wisnu ora ngerti yen duwit saka jualan kudu dijupuk.
Family Relationships,"Joko kaget ngelihat bapake ngomong kasar. Bapake ngamuk karna Joko ora nyetor duit. Padahal, Joko wis ngomong yen duite dipun nggo bayar utang. Bapake ora percaya lan ngamuk-amuk.","Joko ora ngerti, bapake malah ngamuk.","Bapake ngamuk, Joko malah ora ngerti."
Family Relationships,"Ning mau njupuk layangan sing mlebu ing pohon. Layangane ketinggalan ing pohon saka wingi. Ning ora takon ibune, langsung manjat. Ning ora ngerti yen pohon iku duduane wong sakti.","Ning ora ngerti, malah dadi korban wong sakti.","Ning ora ngerti, dadi korban wong sakti."
Family Relationships,Siska ora seneng karo budhene. Budhe Siska ora ngerti perasaan Siska. Siska ora iso ngomong karna budhe Siska ora ngerti basa Jawa. Siska ora iso ngomong basa Indonesia.,"Siska ora iso ngomong, budhe Siska ora ngerti.","Siska ora iso ngomong, budhe Siska ngerti."
Family Relationships,"Joko ngundhuh kersa ing omah kakake. Ing omah, Joko ngelakoni kebiasaan lan tradisi keluarga. Nanging, Joko ora sudi ngelakoni ritual siji. Kakake ngajeni ritual kasebut.",Joko ngerti pentingne tradisi keluarga lan nglakoni ritual.,Joko ngundhuh kersa maneh lan ora nglakoni ritual.
Family Relationships,"Rara lan bapake nonton bioskop. Bapake Rara ora seneng karo panggonan Rara. Bapake ngomong, ""Rara, kowe kudu nglakoni kasebut."" Rara ora ngerti panggonane salah.",Rara ngerti lan mboten ngulangi panggonane.,Rara ora ngerti lan tetep nglakoni panggonane.
Family Relationships,"Bayu lan temen-temen sekolah nang omah. Bayu ora seneng karo kelakuan temen-temen. Bayu ngomong, ""Kowe mboten kudu nglakoni kasebut."" Temen-temen ora ngerti.",Bayu ngajeni kelakuan apik.,Bayu ora ngomong maneh lan temen-temen tetep nglakoni kelakuan salah.
Family Relationships,"Selahe, wong tuwa ing desane, njaluk tulung marang cucune, Ratih, kanggo nggoleki obat ing apotek. Ratih, sing wis dadi mahasiswa, ora bisa nolak. Nanging, pas ing apotek, Ratih kaget. Obat kanggo wong tuwane ora ono.","Ratih nggalih apotek liyane, nanging ora nemu. Ratih nggawe keputusan kanggo nggoleki dokter.","Ratih langsung mlebu apotek liyane, nanging ora nemu. Ratih putus asa lan mlebu mobil, ngganteni wong tuwane."
Family Relationships,"Ing dalem keluarga ningrat, Sawitri, putri kanggo ningrat, kudu nglakoni ritual. Sawitri kudu nggawe jamu kanggo wong tuwane. Jamu kasebut kudu dijamu saka jamu kanggo wong tuwane. Sawitri ora ngerti carane.","Sawitri nggalih wong tuwane, njaluk tulung.","Sawitri nggoleki resep kanggo jamu, nanging ora nemu. Sawitri putus asa lan mlebu kamar, ora nglakoni ritual."
Family Relationships,"Ing dalem keluarga ningrat maneh, Wisnu, putra kanggo ningrat, kudu nglakoni tugas. Wisnu kudu nggoleki wong kanggo njupuk tiwul. Tiwul kudu dijamu saka wong kanggo ningrat. Wisnu ora ngerti carane.","Wisnu nggalih wong tuwane, njaluk tulung.","Wisnu nggoleki wong kanggo njupuk tiwul, nanging ora nemu. Wisnu putus asa lan mlebu kamar, ora nglakoni tugas."
Family Relationships,"Dina lan Dina kembar identik sing apik banget. Dina pinter ing pelajaran matematika lan Dina pinter ing pelajaran sastra. Sajrone, Dina lan Dina saingan terus ing sekolah. Dina lan Dina ora bisa rukun maneh.",Bapak lan ibu ora seneng ngeliat anak kembar iku saingan terus.,"Dina lan Dina saingan terus, tapi sae-sae wae."
Family Relationships,"Tika lan kanca-kancane arep nonton bioskop. Tika wis entuk tiket bioskop saka kanca-kancane. Sajrone, pas Tika nyampe bioskop, tiket bioskop wis ilang. Tika ora ngerti piye carane tiket bioskop ilang.","Kanca-kancane Tika ngerti yen Tika ilang tiket bioskop, lan langsung njupuk tiket anyar.","Tika ora ngerti piye carane tiket bioskop ilang, lan ora entuk ganti."
Family Relationships,Bayu seneng banget nonton wayang kulit. Bayu pengin banget dadi dalang wayang kulit. Bayu wis latihan terus kanggo dadi dalang. Bayu ora entuk dukungan saka wong tuwane.,Bayu tetep semangat lan nunjukke yen dalang wayang kulit iku profesine.,"Bayu ora entuk dukungan saka wong tuwane, lan mung bisa nonton wayang kulit."
Family Relationships,"Dina lan Dinda kembar, tapi ora identik. Dina luwih gedhe, Dinda luwih cilik. Dina luwih luwih pinter, Dinda luwih luwih alus. Dina lan Dinda saiki sekolah ing SMP sing padha.","Dina lan Dinda ora ngelakoni penipuan maneh, saka iku dheweke padha sadar yen ana konsekwensi sing luwih gedhe.","Dina lan Dinda saiki padha sekolah ing SMP sing padha, dheweke padha seneng lan ora ana masalah."
Family Relationships,"Bayu lan kanca-kancane padha dolanan layang-layang. Layang-layange Bayu luwih gedhe, luwih apik, lan luwih apik. Kanca-kancane Bayu iri, dheweke padha pengin layang-layang sing luwih apik. Bayu ora gelem ngasi, dheweke padha ngomong yen layang-layange luwih apik.","Bayu sadar yen kanca-kancane luwih seneng layang-layange, dheweke padha ngasi lan padha dolanan bareng.","Bayu ora gelem ngasi layang-layange, dheweke padha ngomong yen layang-layange luwih apik."
Family Relationships,"Sinta lan kanca-kancane padha dolanan karcis. Sinta luwih apik, luwih luwih apik, lan luwih luwih apik. Kanca-kancane Sinta padha iri, dheweke padha pengin karcis sing luwih apik. Sinta ora gelem ngasi, dheweke padha ngomong yen karcisne luwih apik.","Sinta padha ngasi karcisne, dheweke padha ngerti yen kanca-kancane luwih seneng karcis sing luwih apik.","Sinta ora gelem ngasi karcisne, dheweke padha ngomong yen karcisne luwih apik."
Pregnancy and Kids,"Dina wis duwe anak. Anake Dina saiki wis umur siji taun. Dina pengin nglakokne tradisi ""Tedhak Siten"". Dina lan suamine arep nyiapake acara iki.",Dina lan suamine ngundang sedulure marang acara Tedhak Siten.,Dina ora ngerti tradisi Jawa.
Pregnancy and Kids,"Rara arep nglakokne ritual ""Mitoni"". Rara wis duwe kandungan sasi siji. Rara pengin nglakokne tradisi iki nanging ora ngerti carane. Rara mboten wonten sapa-sapa kang bisa ditanyake.",Rara njaluk bantuan sedulure kanggo nglakokne ritual Mitoni.,Rara ora nglakokne tradisi Mitoni.
Pregnancy and Kids,"Bayu lan wong tuwane arep njupuk anak lanang ing omah sakit. Bayu lan wong tuwane ora ngerti carane nglakokne ritual ""Nyatus"". Bayu lan wong tuwane pengin nglakokne ritual iki. Bayu lan wong tuwane ora ngerti carane.",Bayu lan wong tuwane njaluk bantuan dukun kanggo nglakokne ritual Nyatus.,Bayu lan wong tuwane ora nglakokne ritual.
Pregnancy and Kids,"Dina ingkang katah nganti dina wiwitan. Ingkang katah nganti dina wiwitan, Dina kudu njupuk layangane. Dina ora weruh yen layangane wis entek. Dina panik lan mung nyoba nguber layangane.",Dina ora weruh yen layangane wis dituku saka wong liyo.,Dina ora weruh yen layangane wis dituku saka wong liyo.
Pregnancy and Kids,Bayu ora weruh yen wis kudu turu. Bayu padha main karo temen-temen. Bayu ora weruh yen wis larut malam. Bayu ora weruh yen wis kudu turu.,Bayu ora weruh yen wis kudu turu.,Bayu ora weruh yen wis kudu turu.
Pregnancy and Kids,Ratih ora weruh yen wis kudu turu. Ratih padha nonton bioskop karo temen-temen. Ratih ora weruh yen wis larut malam. Ratih ora weruh yen wis kudu turu.,Ratih ora weruh yen bioskop wis tutup.,Ratih ora weruh yen bioskop wis tutup.
Pregnancy and Kids,"Ratih wis duwe bocah. Dheweke pengin nglakoni tradisi ""Tedhak Siten"" kanggo bocahé. Ratih lan suamine wis nyiapin sakabeh perlengkapan. Tradisi iku bakal digawe ing dalem wiwitan.",Ratih lan keluargaé nglakoni upacara kanggo ngucapke suksese bocahé.,Ratih ora ngerti tradisi iku lan ora nglakoni.
Pregnancy and Kids,Bayu lan kanca-kancané mainan bola ing alun-alun. Bayu nindakake tendangan kanggo nggolke bola. Bola iku malah mlebu ing dalem kali. Bayu lan kanca-kancané langsung nguber bola.,Bayu lan kanca-kancané ora nemu bola lan mung bisa mesem.,Bayu lan kanca-kancané nemu bola lan seneng.
Pregnancy and Kids,"Dina lan adhé, Bagas, mainan ing dalem omah. Dina ngajak Bagas mainan ""Congklak"". Dina ngajari Bagas cara maine. Dina lan Bagas mainan lan ngobrol bareng.",Dina seneng bisa mainan karo adhé.,Dina ora seneng mainan karo adhé.
Pregnancy and Kids,"Sinta lagi hamil anak pertama. Suaminya, Bagas, pengen nglakoni tradisi ""mitoni"" sing apik. Mitoni iku ritual ngucapke syukur saka kehamilan. Sinta pengen mitoni sing apik lan meriah.",Mitoni iku tradisi Jawa sing apik kanggo ngucapke syukur.,"Sinta ora pengen mitoni, mung pengen ngucapke syukur nalika anak lahir."
Pregnancy and Kids,"Rama lan Dina lagi nunggu anak lanangé lahir. Dina pengen nglakoni tradisi ""tayuban"" nalika anaké lahir. Tayuban iku tradisi Jawa sing apik kanggo ngucapke syukur. Rama pengen ngajak Dina nonton tayuban.",Tayuban iku tradisi sing apik kanggo ngucapke syukur lan ngiringi kelahiran anak.,"Rama ora setuju Dina nonton tayuban, mung pengen ngucapke syukur nalika anak lahir."
Pregnancy and Kids,"Ratih lagi ngasuh anaké sing wis umur siji taun. Ratih pengen nglakoni tradisi ""tumpengan"" nalika anaké ulang taun. Tumpengan iku tradisi Jawa sing apik kanggo ngucapke syukur. Ratih pengen tumpengan sing apik lan meriah.",Tumpengan iku tradisi sing apik kanggo ngucapke syukur lan ngiringi pertumbuhan anak.,"Ratih ora pengen tumpengan, mung pengen ngucapke syukur nalika anaké ulang taun."
Pregnancy and Kids,Ning rumiyin wis duwe anak. Ning pengin nglakoni tradisi pasaran ing anaké. Tradisi iku penting banget ing budaya Jawa. Ning pengin anaké dadi wong sing sukses lan sehat.,Ning lan keluarga nglakoni pasaran ing alun-alun.,"Ning ora nglakoni tradisi, mung ngucapke doa."
Pregnancy and Kids,"Bayu lan pacare, Dina, lagi nunggu anak. Dina lagi hamil. Bayu pengin nglakoni tradisi ""mitoni"" sing apik. Dina seneng banget karo tradisi Jawa.",Bayu lan Dina nglakoni mitoni lan ngundang seduluran.,"Dina ora gelem nglakoni tradisi, mung nunggu anaké lahir."
Pregnancy and Kids,Wulan lagi ngasuh bocah balita. Bocah iku anaké sedulur ceweké. Wulan pengin ngerti cara ngasuh bocah sing apik. Wulan pengin bocah iku sehat lan pinter.,Wulan ngasuh bocah iku karo sabar lan tresna.,"Wulan ora tau ngasuh bocah, mung mainan karo bocah iku."
Pregnancy and Kids,Sinta wis duwe bocah. Bocah Sinta wis umur siji taun. Sinta pengin nggawe acara selamatan. Sinta pengin ngundang seduluran lan tetangga.,Sinta nggawe selamatan bocah siji taun lan ngundang seduluran kanggo ngucapke suwun.,"Sinta ora ngundang wong siji pun, lan nggawe selamatan sendhiko."
Pregnancy and Kids,Bayu lan wong tuwane lagi ngobrol. Wong tuwane Bayu ngomong yen anak lanang iku luwih apik. Bayu ora sepuh karo wong tuwane. Bayu ora duwe anak lanang.,Bayu ngerti yen wong tuwane pengin ana sing nguripi lan ngelestarike nama keluarga.,Bayu ngamuk lan ora ngomong menehe maneh karo wong tuwane.
Pregnancy and Kids,Dina lagi nunggu bus. Dina duwe janji karo temen kuliah. Dina kudu nyampek kuliah siji jam meneh. Dina ora duwe pit.,"Dina ngguyu lan ngucapke suwun, terus ngelanjutke nunggu bus.",Dina ngamuk lan nglakoni tindak kekerasan.
Pregnancy and Kids,"Dina dadi ibu anyar. Dina duwe anak lanang. Dina pengin nglakoni tradisi Jawa paska kelahiran. Dina nindakake upacara ""Situnggaling Anak"" kanggo ngucapke suwun marang Gusti Allah.",Dina lan keluarga nglakoni upacara lan ngucapke suwun marang Gusti kanggo kesehatan lan keselamatan anak.,Dina ora nglakoni tradisi lan langsung mlebu omah.
Pregnancy and Kids,"Bayu lan Ayu duwe anak lanang. Bayu lan Ayu pengin nglakoni tradisi Jawa paska kelahiran. Bayu lan Ayu nindakake upacara ""Tumpengan"" kanggo ngucapke suwun marang Gusti.",Bayu lan Ayu lan keluarga nglakoni upacara lan ngucapke suwun marang Gusti kanggo rejeki lan kesehatan.,Bayu lan Ayu ora ngucapke suwun marang Gusti.
Pregnancy and Kids,"Rara lan Rama duwe anak lanang. Rara lan Rama pengin nglakoni tradisi Jawa paska kelahiran. Rara lan Rama nindakake upacara ""Mitoni"" kanggo ngucapke suwun marang Gusti.",Rara lan Rama lan keluarga nglakoni upacara lan ngucapke suwun marang Gusti kanggo keselamatan lan kesehatan ibu lan anak.,Rara lan Rama ora ngucapke suwun marang Gusti.
Pregnancy and Kids,Dina lagi hamil muda. Suame wis seneng banget. Dina pengin ngerti tradisi Jawa. Dina tansah tanya-tanya marang budhe.,Dina ngerti tradisi Jawa lan seneng.,Dina ora duwe wong tuwa kanggo ditanya.
Pregnancy and Kids,Bayi lanang wis lahir. Wong tuwa ngasih dhawuh. Wong tuwa ngasih dhawuh ngebatasi. Wong tuwa ngasih dhawuh ngebatasi panganan.,Bayi lanang sehat lan kuat.,Bayi lanang ora gelem mangan.
Pregnancy and Kids,Bocah ing SD lagi main. Bocah lanang main karo bocah wadon. Bocah lanang ora seneng. Bocah lanang ora seneng karo bocah wadon.,Bocah lanang lan bocah wadon main bareng.,Bocah lanang ora duwe kanca.
Pregnancy and Kids,"Dina duwe anak sing arep lahir. Dina lan suami arep nglakoni tradisi ""Mitoni"". Dina njaluk bantuan marang bapake. Bapake Dina ora bisa nolong marang Dina.",Dina lan suami nglakoni tradisi Mitoni saka wong tuwa.,Dina lan suami ora nglakoni tradisi Mitoni.
Pregnancy and Kids,"Raka duwe anak sing wis umur siji taun. Raka lan bininya arep nglakoni tradisi ""Tumpengan"" saka anak lanang. Bininya Raka njaluk bantuan marang biyunge. Biyung Raka ora bisa nolong marang Raka.",Raka lan bininya nglakoni tradisi Tumpengan saka biyung.,Raka lan bininya ora nglakoni tradisi Tumpengan.
Pregnancy and Kids,"Sinta duwe anak sing wis umur lima taun. Sinta arep nglakoni tradisi ""Tedak Siten"". Sinta njaluk bantuan marang biyung lan bapake. Bapake Sinta ora bisa nolong marang Sinta.",Sinta lan biyung nglakoni tradisi Tedak Siten.,Sinta ora nglakoni tradisi Tedak Siten.
Pregnancy and Kids,Dina duwe bocah sing wis umur siji taun. Bocahé Dina lagi gampang-gampange ngompol. Dina wis nyoba akeh cara njaga bocahé. Dina ora duwe wong sing bisa ngasuh bocahé.,Dina mboten bisa nganti bocahé ngompol.,Dina duwe bocah sing sehat lan apik.
Pregnancy and Kids,Wulan lagi nunggu bus. Busé Wulan telat. Wulan wis nunggu saka jam limang. Wulan ora duwe hape kanggo nelpon.,Wulan ora bisa ngomong karo bocahé.,Wulan seneng banget nunggu bus.
Pregnancy and Kids,Bayu duwe tugas sekolah sing rumit. Bayu ora ngerti carane ngerjake. Bayu wis nyoba nanya guru. Bayu ora duwe wong sing bisa ngasi bocahé.,Bayu ora bisa ngasi bocahé.,Bayu duwe tugas sing apik lan gampang.
Pregnancy and Kids,Dina lagi hamil. Dheweke lagi nunggu wiwitan. Dina ora tau sabar. Dina pengin cepet-cepet ngerti jane anak lanang utawa wedok.,"Dina ora tau nunggu, dheweke pengin ngerti jane anak lanang utawa wedok nalika lahir.",Dina pengin ngerti jane anak lanang utawa wedok nalika hamil.
Pregnancy and Kids,Bayine Mbak Ratih lagi demam. Ratih ora tau tenang. Ratih ora tau turu. Ratih ora tau mangan.,Ratih ngombe jamu lan nunggu bayine turu.,Ratih ora tau turu.
Pregnancy and Kids,Pak Budi lagi nyambut anak lanang. Dheweke seneng banget. Pak Budi pengin ngasih nama sing apik. Pak Budi ora tau pikir.,"Pak Budi ngobrol karo Bu Budi, ngomongake nama sing apik.","Pak Budi ora tau pikir, dheweke ngasih nama sing apik nalika anak lanang lahir."
Pregnancy and Kids,"Dina lan Bayu wis nikah saka taun wingi. Dina lagi hamil. Bayu seneng banget. Dina lan Bayu arep nggawe tradisi ""mitoni"".",Dina lan Bayu nggawe upacara mitoni lan ngundang seduluran lan keluarga.,Dina ora nggawe tradisi mitoni amarga ora duwe wong tuwane.
Pregnancy and Kids,"Wulan wis lahiran anak lanang. Wulan lan suami arep nggawe ""slametan"". Slametan iku tradisi pas lahiran. Wulan arep ngundang seduluran lan tetangga. Slametan bakal diadhe nang omah.",Wulan lan keluarga nggawe slametan lan ngundang wong liya.,Wulan ora nggawe slametan amarga ora duwe wong kanggo ngundang.
Pregnancy and Kids,Angga lan kanca-kancane main bola. Angga lagi nggoleki bola. Bola sing ilang kudu ditemtokake. Angga nemokake bola ing dalan.,Angga nemokake bola lan main maneh.,Bola ilang ora ditemtokake.
Pregnancy and Kids,"Dina lagi hamil. Dina kudu nglakoni tradisi ""mitoni"" saban 7 bulan. Dina kudu nyiapin sesajen lan sajen kanggo upakara. Dina kudu nglakoni upacara kanggo minta restu saka leluhur.",Dina lan keluarga nglakoni upacara mitoni kanggo minta restu lan keselamatan.,"Dina ora ngerti tradisi mitoni, dheweke malah nonton televisi."
Pregnancy and Kids,"Bayi lanang anyar lahir. Bapak lan ibu seneng banget. Bapak arep nglakoni tradisi ""nyekar"" saban 35 dinaning kelahiran. Bapak arep ngajak keluarga ngombe jamu.",Bapak lan keluarga nglakoni tradisi nyekar kanggo ngucap syukur lan minta kesehatan.,"Bapak lali ora ngajak keluarga, dheweke malah nonton bola."
Pregnancy and Kids,Bocah cilik main ing alun-alun. Bocah iku lagi ngejar layang-layang. Layang-layang iku mlebu ing dalan. Mobil sing lewat kaget lan nglakoni rem mendadak.,Warga sekitar nggowo bocah iku tumon ing rumah sakit kanggo diperiksa.,"Layang-layang iku rusak, bocah iku nangis."
Pregnancy and Kids,Sinta lagi nunggu bus. Bus e wis telat 30 menit. Sinta kaget nalikane bus e ngetem. Sinta langsung mlebu bus.,Sinta ora sadar bus e salah.,Sinta telat sekolah.
Pregnancy and Kids,Bayu lagi nyambut tamu. Tamune Bayu wis nyampe. Bayu langsung nyambut tamune. Tamune Bayu seneng banget.,Bayu ora ngerti sopan santun.,Bayu ngerti adat istiadat.
Pregnancy and Kids,Ratih lagi nyiapin kondangan. Ratih wis nyiapin makanan. Ratih ngundang tetanggane. Tetanggane Ratih seneng banget.,Ratih ora ngerti adat istiadat.,Ratih ngerti sopan santun.
Pregnancy and Kids,"Sinta lan Nova duwe hubungan sing apik. Sinta wis duwe anak, Nova durung duwe. Nova pengin duwe anak, nanging durung nemu jodho. Sinta ngasih saran marang Nova supaya ora kuwatir.",Sinta lan Nova tetep duwe hubungan sing harmonis.,Nova nggandheni saran Sinta lan mung sumurup ing kuwatirane.
Pregnancy and Kids,Bayi lanang ing umure 6 sasi kudu disunat. Wong tuwane Bayu wis nyiapin acara sunatan. Bayu ora gelem disunat amarga takok. Wong tuwane Bayu ngerti lan ngasih wejangan.,Bayu ora takok maneh lan acara sunatan dadi sukses.,Bayu ora gelem denger wejangan lan tetep takok.
Pregnancy and Kids,Ratih duwe anak lanang sing wis umur 5 taun. Anake Ratih ora gelem mangan sayur. Ratih pengin anake sehat. Ratih nyoba anane resep sing apik.,Anake Ratih gelem mangan sayur lan sehat.,Ratih ora gelem nyoba resep anyar lan anake tetep ora gelem mangan sayur.
Pregnancy and Kids,Dina nggawe wedaran ing desane. Dina ngumumake bakal ana acara slametan. Dina ngundang wong-wong ing desane. Dina nggawe slametan kanggo ngucapke suwun.,Dina wis lahiran lan arep slametan.,Dina arep slametan pas ulang taun.
Pregnancy and Kids,"""Lho, kok arep turu wae?""Tanyane pak guru marang Bayu. Bayu ngguyu lan ora ngomong apa-apa. Pak guru ngguyu lan nggawe Bayu turu ing kelas. Bayu turu ing kelas pas jam pelajaran.","Bayu ora turu, tapi ngguyu nganti ngguyu.","Bayu turu ing kelas, pak guru ngguyu."
Pregnancy and Kids,"""Kowe wis tau mangan ora?""Tanyane ibu marang anak sing lagi nangis. Anake ora ngomong apa-apa, cuman nangis. Ibu nggawe nedha kanggo anak. Anake ora gelem mangan.","Anake ora gelem mangan, soale ora laper.","Anake ora gelem mangan, soale ora doyan."
Pregnancy and Kids,Dina lagi hamil muda. Suame dheweke ngajak ngobrol. Dina ora ngerti apa-apa. Suame dheweke ngomong terus.,"Dina ora ngerti apa-apa, suame dheweke ngerti lan sabar ngomong.","Dina ora ngerti, suame dheweke ngambek."
Pregnancy and Kids,Bayi lanang ing omah kersa nangis. Emake ora tau apa-apa. Bayi lanang kersa nangis terus. Emake bingung.,"Emake ngerti bayi kersa nangis, emake ngombe banyu.","Bayi lanang kersa nangis, emake ora ngerti."
Pregnancy and Kids,Bocah ing sekolah ngomong kasar. Gurune ora tau apa-apa. Bocah ngomong kasar terus. Gurune bingung.,"Gurune ngerti bocah ngomong kasar, gurune ngajak ngobrol.","Bocah ngomong kasar, gurune ora ngerti."
Pregnancy and Kids,Dina nggandheni bayine. Dina ora weruh carane nggandheni bayine. Bayine Dina nangis terus. Dina bingung lan ora ngerti apa sing kudu dilakoni.,Dina njaluk bantuan saka biyunge.,Dina ora weruh carane nggandheni bayine.
Pregnancy and Kids,Ratih lan Bayu padha nunggu bocah. Ratih lan Bayu padha seneng. Ratih lan Bayu padha nunggu bocah lan padha ngerti carane ngasuh bocah. Ratih lan Bayu padha nunggu bocah lan padha ngerti carane ngasuh bocah.,Ratih lan Bayu padha ngerti carane ngasuh bocah.,Ratih lan Bayu padha ora ngerti carane ngasuh bocah.
Pregnancy and Kids,Dwi njaluk bantuan saka kanca-kancane. Dwi ora weruh carane ngasuh bocah. Kanca-kancane Dwi padha ngerti carane ngasuh bocah. Dwi seneng karo bantuan kanca-kancane.,Dwi ora kudu nggandheni bayine sendirian.,Dwi ora weruh carane ngasuh bocah.
Pregnancy and Kids,"Ning duwe anak lanang ing usiane 5 taun. Ning pengin nggawe tradisi ""Tumpengan"" kanggo ulang taun anak lanange. Ning nyiapake tumpeng lan sajen kanggo upacara. Upacara diadhe nang omah lan diwenehi doa kanggo kesehatan lan kebahagiaan anak lanange.",Ning seneng lan bangga ngelakoni tradisi Jawa kanggo anak lanange.,Ning duwe anak lanang ing usiane 5 taun.
Pregnancy and Kids,"Bayu lan istri dheweke, Sinta, lagi nunggu anak lanange lahir. Sinta lagi njaluk bantuan saka bidan kanggo proses kelahiran. Bayu ora bisa nahan emosine lan nangis. Bayu ora ngerti apa kanggo dilakoni.",Bayu ora ngerti apa kanggo dilakoni.,Bayu lan Sinta nunggu ing ruang tunggu.
Pregnancy and Kids,"Wulan duwe anak lanang ing usiane 2 taun. Wulan pengin nggawe tradisi ""Tedhak Siten"" kanggo anak lanange. Wulan nyiapake sajen lan sesajen kanggo upacara. Upacara diadhe nang pendhapa omah lan diwenehi doa kanggo keselamatan lan kejayaan anak lanange.",Wulan bangga lan seneng ngelakoni tradisi Jawa kanggo anak lanange.,Wulan duwe anak lanang sing sehat lan lincah.
Pregnancy and Kids,"Dina nganti saiki durung duwe anak. Dina lan suamine pengin duwe anak. Dina wis nyoba aneka cara, nanging durung berhasil. Dina ora trimo yen kudu nyerah.",Dina lan suamine tetep optimis lan nyoba perawatan alternatif.,Dina putus asa lan ora nyoba maneh.
Pregnancy and Kids,"Bayi lanang ing omah tetangga kersa. Sawise dadi, bayi iku ora bisa turu. Bayi iku nangis terus, nggak bisa diem. Warga desa padha bingung, ora ngerti apa sebabane.",Warga desa padha nyoba ngobati bayi iku karo ramuan tradisional.,Bayi iku kudu diarani dening dukun.
Pregnancy and Kids,Ning rumiyin duwe anak lanang sing wis umur siji taun. Ning pengin anak lanange ngerti budaya Jawa. Ning padha ngajari anak lanange tari Jawa lan nyanyi lagu-lagu Jawa. Ning pengin anak lanange ngerti budaya leluhure.,Ning lan suamine bangga yen anak lanange bisa ngerti lan nguri-uri budaya Jawa.,Ning ora peduli yen anak lanange ora ngerti budaya Jawa.
Pregnancy and Kids,"""Lho, kok turu nang ngarep omah, Mas? Ojo turu nang ngarep, entuk angin lho."" Ibu ngomong nganti kenceng marang bocah ingkang wis turu nang ngarep omah. Bocah iku bocah ingkang wis umur siji taun, bocah ingkang wis mulai bisa ngomong. ""Iya, Bu. Mas mau tidur di kamar,"" bocah iku bangun lan mlebu omah.",Bocah iku wis ngerti kasebutan ingkang bener.,Bocah iku malah turu nang ngarep omah maneh.
Pregnancy and Kids,"Ning rumiyin wis tau ngerti yen dheweke hamil. Dheweke seneng banget, tapi dheweke kaget yen tau yen dheweke hamil kembar. Ning rumiyin wis tau ngerti yen dheweke hamil kembar. Dheweke seneng banget, tapi dheweke kaget yen tau yen dheweke hamil kembar.",Ning rumiyin wis tau ngerti yen dheweke hamil kembar.,"Ning rumiyin malah ora seneng, dheweke kaget lan ora ngerti."
Pregnancy and Kids,"""Dudu, Mas! Ayo mangan!"" Ibu manggil bocah ingkang wis mainan ing omah. Bocah iku wis umur lima taun, wis bisa ngerti kasebutan. ""Iya, Bu. Mas mau makan,"" bocah iku mlebu omah lan mangan.",Bocah iku wis ngerti kasebutan ingkang bener.,"Bocah iku malah ora mlebu omah, dheweke terus mainan."
Pregnancy and Kids,"Dina, wong tuwa sing lagi nunggu bus, ngeliat bocah cilik nglakoni tradisi mitoni. Dina kelingan wiwit bocah, dheweke seneng banget nonton tradisi iki. Dina kelingan wong tuwane nglakoni tradisi mitoni kanggo dheweke. Dina seneng banget ngeliat tradisi mitoni.","Dina ngucapke suwun marang bocah lan bapake, ngingetke dheweke ing tradisi Jawa.","Dina ora ngerti apa-apa, dheweke mung seneng ngeliat bocah lan bapake."
