topic,premise,correct_ending,incorrect_ending
Religious Holiday,"Siji minggu sadurunge Lebaran, Ibu nyiyapake kue kering kanggo dibagikake marang tetangga. Ibu ngundang tetangga kanggo ngunjungi omah lan ngobrol. Ibu seneng bisa ngeramaheke tetangga. Tetangga juga seneng diundang.",Ibu ngundang tetangga supaya bisa ngomong-ngomong tentang gosip tetangga liya.,Ibu ngundang tetangga supaya bisa ngerayake silaturahmi.
Religious Holiday,Pak Budi ngerjakake prosesi slametan ing omah. Slametan iki kanggo ngeluhurke rasa syukur marang Gusti Allah. Pak Budi ngundang sanak keluarga lan tetangga kanggo nggawe slametan bareng. Pak Budi ngusung nilai gotong royong.,Slametan iki dadi ajang kanggo nggosihaken masalah keluarga.,Slametan iki dadi ajang kanggo ngerekatkan tali silaturahmi.
Religious Holiday,"Dina Minggu Pakeliran, Rini sarapan bareng kulawarga. Rini ngobrol ngenani rencana liburan. Rini kepingin liburan menyang pantai. Rini seneng bisa ngisi waktu libur karo kulawarga.",Rini kepingin liburan menyang pantai supaya bisa nge-posting foto bagus ing media sosial.,Rini kepingin liburan menyang pantai supaya bisa ngerasake suasana alam.
Religious Holiday,Harjo lan kulawargane lagi nyiapake semanggi kanggo dibagi-bagike marang tetangga. Semanggi iki dibagikake kanggo ngunjukake rasa syukur ing dina Idul Adha. Harjo seneng bisa ngerayake tradisi kayadéné. Harjo ngajak kulawargane kanggo ngolah semanggi bareng.,Harjo gelem ng эти semanggi supaya bisa ditukar duit.,Harjo ngajak kulawargane kanggo ngolah semanggi bareng supaya bisa ngerameke suasana.
Religious Holiday,"Dina Idul Fitri, Adi lan kakaknya ngunjungi kakek lan nenek ing desa. Adi lan kakaknya ngajak kakek lan nenek ngobrol lan ngidul. Adi lan kakaknya ngerasa seneng bisa ngunjungi kakek lan nenek.",Adi lan kakaknya ngunjungi kakek lan nenek supaya bisa njaluk duit.,Adi lan kakaknya ngunjungi kakek lan nenek supaya bisa ngerameke silaturahmi.
Religious Holiday,"Siji minggu sadurunge Natal, Tati nghias pohon Natal ing omah. Tati ngundang kanca-kancane kanggo nghias pohon Natal bareng. Tati seneng bisa ngerayake Natal bareng kanca-kancane. Tati ngerasa bahagia.",Tati ngundang kanca-kancane supaya bisa nggosihaken rahasia.,Tati ngundang kanca-kancane supaya bisa ngerameke suasana Natal.
Religious Holiday,"Dina sedekah bumi, Siska diutus ibune kanggo nganterake sesaji menyang pura. Siska bingung amarga ora ngerti tata cara nganterake sesaji. Siska ngomong karo kakaknya kanggo ngerti tata cara nganterake sesaji.",Kakaknya ngajak Siska ngerti tata cara nganterake sesaji ing pura.,Siska ngenteni ibune nganterake sesaji menyang pura.
Religious Holiday,Rendra lan keluarga lagi nyiyapake obahan kanggo dina raya Nyepi. Rendra ngerti carane ngobati bahan-bahan obahan. Rendra bingung amarga bahan-bahan ora cukup.,Rendra ngajak tetangga kanggo ngumpulake bahan-bahan sing kurang.,Rendra ngganti bahan-bahan sing kurang karo bahan sing ana.
Religious Holiday,"Di bulan Ramadhan, Arini seneng ngawani jajan pasar kanggo dibagi-bagike. Arini ngundang sedaya tetanggane kanggo ngerti resep jajan pasar. Arini ora duwe cukup bahan kanggo ngawani jajan pasar.",Arini ngajak tetangga kanggo ngumpulke bahan-bahan kanggo ngawani jajan pasar.,Arini ngurangi jumlah jajan pasar kanggo dibagi-bagike.
Religious Holiday,Wulan lagi nyiyapake bilik kanggo sambutan Idul Fitri. Wulan nyiapake bilik kanggo tamu sing bakal ngunjungi. Wulan kepingin bilikne bersih lan rapi.,Wulan ngajak sedaya anggota kulawargane kanggo nyuci lan ngrapikan bilik.,Wulan ngerajokake bilik dicanake.
Religious Holiday,Agung lagi ngantos dina raya Galungan. Agung pengin ngumpulake ayam kanggo sesajen. Agung ora duwe cukup uang kanggo mbeli ayam.,Agung ngajak sedaya anggota kulawargane kanggo ngumpulke uang kanggo mbeli ayam.,Agung mbaleni ayam kanggo sesajen.
Religious Holiday,"Ibu Sulastri lagi nyiyapake ketupat kanggo lebaran. Ketupat kudu di bungkus dadi bentuk limasan. Ibu Sulastri kudu cepet, amarga tamu bakal mampir seger-seger sethithik lagi.Wong-wong ing kono nunggu ketupat.",Ibu Sulastri njaluk bantuan marang tetangga.,Ibu Sulastri ora rampung ngbungkus ketupat.
Religious Holiday,Pak Hasan lagi ngumpulake zakat fitrah kanggo dibagikake. Pak Hasan ngajak tetangga-tetangga kanggo ngumpul ing mushola.  Pak Hasan arep ngatur pembagian zakat kanggo wong-wong sing butuh. Zakat fitrah kudu dibagikake sadurunge Salat Idul Fitri.,Pak Hasan ngundang ustadz kanggo ngisi ceramah.,Zakat fitrah dibagikake sawise Salat Idul Fitri.
Religious Holiday,"Dina-dina menjelang Idul Adha, Pak Bambang ngasah pisau kanggo ngiris hewan kurban. Pak Bambang ngajak anaknya kanggo ngawasi prosesi kurban. Pak Bambang pengin ngajarkan anaknya tenteng makna kurban.",Pak Bambang ngajak anak-anak ngunjungi panti asuhan.,Pak Bambang ngajak anaknya kanggo ke pasar hewan.
Religious Holiday,"Dina Idul Fitri, Rani lan keluarganya berkunjung marang rumah nenek. Rani nggawa oleh-oleh kue kering kanggo nenek. Rani seneng banget bisa ngerayake Idul Fitri bareng keluarga gedhe. Keluarga Rani ngadus kanggo njaluk doa restu.",Rani ngajak nenek main kartu.,Rani langsung mbaleni kue kering kanggo nenek.
Religious Holiday,"Saka kecil, Bayu seneng banget ngeloni lampu hias kanggo Natal. Bayu seneng ngelih rumah dihias lampu warna-warni. Bayu lagi ngitung-ngitung duit kanggo tuku lampu hias anyar. Natal wis cedhak.",Bayu ngajak sedulure kanggo nyalakake lampu hias bareng.,Bayu kepingin tuku lampu hias sing paling gedhe.
Religious Holiday,Suko kepingin ngerayani rumah kanggo Lebaran. Suko ngumpulake dhuwit sedaya kanggo bebaya renovasi. Suko ngajak sedaya kulawargane ngerti rencana iki. Suko ngerayani rumahnya kanthi gembira.,Suko ora bisa ngerayani rumahnya amarga dana kurang.,Suko seneng banget amarga rumahnya wis rampung direnovasi.
Religious Holiday,Dewi mbok menawa kudu masak banyak panganan kanggo Idul Fitri. Dewi kepengen ngolah resep-resep anyar. Dewi ngajak sedaya anggota kulawargane masak bareng. Dewi seneng banget amarga panganan-panganan kasebut enak.,Dewi ora seneng amarga panganan-panganan kasebut ora sakkarep ingon.,Dewi ngajak tetanggané kanggo ngobrol lan mampir menyang rumahnya.
Religious Holiday,Bagas ngajak sedaya anggota kulawargane nyekar marang makam leluhur ing dina menjelang Kuningan. Bagas ngandhani iki penting kanggo nguri-uri tradisi leluhur. Bagas nyekar karo khusyuk lan hormat. Bagas ngerti makna penting kekawinan lan silaturahmi.,Bagas ora nyekar amarga diwenehi tugas kanggo ngurus kantor.,Bagas seneng banget amarga bisa nyekar bareng kulawarga.
Religious Holiday,Nita kepingin ngadohkan sedekah ing dina-dina menjelang Hari Raya Galungan. Nita ngumpulake duit sedekah saka tetangga. Nita ngadohkan sedekah ing pura. Nita seneng banget amarga bisa nolong wong liya.,Nita ora bisa ngadohkan sedekah amarga duit sedekah ora cukup.,Nita ngajak sedaya tetanggané kanggo mampir menyang rumahnya.
Religious Holiday,"Minggu iki, aku lan kulawarga bakalan ngunjungi kuburan kakekku. Bapak nyuruh aku lan abangku nganakake bersih-bersih ing rumah. Bapak ngomong supaya kita ngusung setatusan lan kembang ing kuburan. Aku seneng banget sebab bisa ngunjungi kakek.",Aku ngajak abangku mbelan kembang ing pasar.,Aku ngajak abangku main bal-balan.
Religious Holiday,"Dina-dina sakdurunge Lebaran, Ibu padha sibuk. Ibu masak kue-kue khas Lebaran. Ibu uga ngesihi omah lan ngetuk baju-baju anyar kanggo aku lan abangku. Aku seneng banget amarga bisa mlebu ngarep-arep kanggo Lebaran.",Aku bantu Ibu ngangep meja kanggo tamu.,Aku tekake telpon kanggo ngajak kanca-kanca ngumpul.
Religious Holiday,"Tuladha wiwitan pasar malam, aku lan keluarga arep ngunjungi. Aku gembira banget amarga bisa mlaku-mlaku lan mangan jajanan ing pasar. Aku uga kepingin mlaku ing bianglala kanggo ngelih pemandangan.",Bapak ngendika yen kita bakal teka maneh besok.,Bapak ngendika yen kita bakal teka maneh minggu depan.
Religious Holiday,"Aku lagi nyiapake sesaji kanggo Grebeg Maulud. Aku bantu Ibu ngumpulake kembang, buah-buahan, lan jajanan. Bapak lagi ngatur tempat kanggo sesaji. Aku seneng banget bisa ngerti tradisi kanggo Grebeg Maulud.",Aku ngajak abangku ngobrol ngenani makna Grebeg Maulud.,Aku ngajak abangku main game ing kamar.
Religious Holiday,"Minggu iki, aku lan kulawarga bakalan nglakoni tradisi sedekah bumi. Bapak ngomong yen kita kudu nggawa sesaji kanggo dibagi-bagikan marang tetangga. Aku seneng banget amarga bisa ngelaksanake tradisi kanggo nambah silaturahmi.",Bapak ngajak aku nganterake sesaji marang tetangga.,Bapak ngajak aku ngobrol ngenani tradisi sedekah bumi.
Religious Holiday,Dita ngerti bilih Lebaran bakal cedhak. Dita tansah ngetokake kue kering lan kue tradisional kanggo diksedhak-ksedhak marang tetanggan. Dita uga nggolek wong sing bakal ditawani. Dita ngerti kudu nggunakake baju anyar.,Dita ngerti yen bener-bener Lebaran iku mung isih setaun.,Dita ora ngerti yen Lebaran iku wis cedhak.
Religious Holiday,Pak Budi nyiapake omah kanggo lebaran. Pak Budi ngumpulake donatur kanggo dibagikake marang wong-wong ing kampung. Pak Budi ngajak tetangga kanggo bergotong royong ngurus masjid. Pak Budi nggawe ruwet kanggo bebrayan.,Pak Budi ngerti yen Lebaran iku wektu kanggo ngrowong lan ngarti.,Pak Budi larang wong-wong kampong nggawa kado kanggo dibagi.
Religious Holiday,Siti tansah ngobrol karo ibuné ngenani lebaran. Siti ngerteni makna dibalik tradisi-tradisi Lebaran. Siti tansah ngerti yen Lebaran iku wektu kanggo ngremel pangemanan lan ngampuni. Siti ngerti yen Lebaran iku wektu kanggo ngajak sedulur lan kromo ngumpul.,Siti melu kajian bareng ibune.,Siti ora ngerti makna Lebaran.
Religious Holiday,Riko lagi kepingin jajanan pasar kanggo lebaran. Riko ngajak sedulur-seduluré kanggo ngetokake jajanan pasar. Riko ngerti yen jajanan pasar kuwi penting kanggo dibagi marang tetangga. Riko ngerti yen jajanan pasar kuwi simbol kebersamaan.,Riko ngerti yen jajanan pasar kuwi kudu dinikmati bareng-bareng.,Riko ora ngerti makna jajanan pasar kanggo lebaran.
Religious Holiday,Ani kepingin nyambut donga tamu ing Hari Raya. Ani ngerti yen kudu mesthi nyambut donga tamu sing mlaku. Ani ngerti yen kudu nyambut donga tamu sing nuwun slamet. Ani ngerti yen kudu ngomong basa Jawa lan basa Indonesia.,Ani ngerti yen Hari Raya iku wektu kanggo ngejabat tamu.,Ani ora kepingin nyambut donga tamu.
Religious Holiday,Pak Budi ngendika bakal nggawa tumpeng kanggo selamatan. Selamatan kuwi kanggo merti dusun. Pak Budi ngajak tetangga kanggo nyumbang bahan-bahan. Pak Budi seneng banget amarga tetangga-tetanggane ngerti lan turu.,Pak Budi ora pesen tumpeng.,Selamatan ana ing pendopo desa.
Religious Holiday,"Dina Lebaran, Siti nggawa opor ayam kanggo tetanggané. Siti ngarani tetanggané supaya mampir menyang rumahnya. Siti seneng banget amarga tetanggané weruh.",Siti ora ngerti yen tetangga kuwi lagi ngawali.,Tetanggané Siti seneng banget lan ngeluh opor ayam Siti.
Religious Holiday,Dita lagi nggolèk baju anyar kanggo Takbiran. Ibu Dita ngendika yen Dita kudu nganggoni ngumpul. Dita ngerti lan langsung golèk baju.,Dita ora ngerti makna kanggo ngumpul.,Dita nemu baju anyar kanggo Takbiran.
Religious Holiday,Keluarga Bayu lagi ngerayani Hari Raya Galungan. Bayu diwajibke kanggo ngelampahi banten lan ngobati kebo. Bayu ngerasa seneng amarga bisa ngerti makna Galungan.,Bayu ora ngerti makna galungan.,Bayu ngatur banten kanggo ditawari marang dewa.
Religious Holiday,"Dina Nyepi, Rini diwajibke kanggo nglakoni tapa brata Catur Brata Penyepian. Rini ora kepingin nglakoni tapa brata. Rini ngrasakna ora enak.",Rini ngelunasi tapa brata lan ngrasa damai.,Rini ngeluh marang ibune.
Religious Holiday,"Nearing Idul Fitri, Sugiyanto started cleaning his house. He swept the yard, polished the furniture, and rearranged the decorations. Sugiyanto also prepared some new clothes for himself and his family.",Sugiyanto planned to visit his relatives and ask for forgiveness during Idul Fitri.,Sugiyanto decided to spend Idul Fitri alone at home.
Religious Holiday,Ani was excited about the upcoming Galungan festival. She helped her mother prepare offerings of fruits and flowers. Ani also learned a traditional Balinese dance to perform at the temple.,Ani felt a sense of pride and belonging while celebrating Galungan with her community.,Ani was disappointed because she couldn't learn the dance perfectly.
Religious Holiday,"Before the Nyepi Day, Wayan and his friends stopped all work and entertainment activities. They spent their time meditating and reflecting on their past deeds. Wayan also helped his family prepare for the day of silence.",Wayan felt a sense of inner peace and tranquility during Nyepi.,Wayan couldn't resist playing games on his phone during Nyepi.
Religious Holiday,"During the Sekaten celebrations, Leni helped her grandmother prepare traditional Javanese snacks. They made kue lapis, jenang, and other delicacies to be shared with neighbors and relatives.",Leni enjoyed sharing the delicious treats and strengthening her bond with her community during Sekaten.,Leni ate all the snacks herself before they could be shared.
Religious Holiday,"Dina maulid Nabi Muhammad SAW, Mbak Dewi ngajak Mas Riko ngunjungi makam leluhur. Mas Riko kepéngin ngunjungi pasar malam kanggo ngerti tradisi masyarakat. Mbak Dewi ora ngizinkake Mas Riko ngunjungi pasar malam amarga wis larut wengi.",Mbak Dewi ngajak Mas Riko ngunjungi pasar malam liyane ing dina minggu.,Mas Riko ngamuk lan ngundur.
Religious Holiday,"Siji dina sadurunge Lebaran, Rini lagi nyiyapake ketupat. Rini tapi mbukak jendela kanggo ngibarat udara. Ibu nyuwun Rini ngetoke wong-wong sing lagi nganter jajanan.",Rini ngerti tas yen wis nganti Lebaran.,Rini ngetoke jajanan kanggo wong-wong sing nganter.
Religious Holiday,Pak Budi lagi ngumpulake sedekah kanggo dibagikake ing Hari Raya Idul Fitri. Pak Budi ngajak tetangganipun kanggo nyumbang. Pak Budi ngomong yen sedekah iki penting banget kanggo silaturahmi antar warga.,Pak Budi nginep ing omah sing paling cedhak karo masjid.,Pak Budi ngakeni yen sedekah iki ora penting.
Religious Holiday,"Ing dina Nyepi, Ani kepéngin main handphone. Ibu nyuwun Ani kanggo ngisi wektu karo meditasi. Ani ora kepéngin meditasi amarga gelem ngerti kabar saiki.",Ani ngerti yen Nyepi kudu dirayake dengan tenang.,Ani ngelakake meditasi lan main handphone.
Religious Holiday,Pak Andi lagi nyiyapake opor ayam kanggo dikumpulke ing acara kenduri. Pak Andi ngundang sedaya tetangga kanggo ngerayake kenduri bareng. Pak Andi nyuwun bantuan tetangganipun kanggo nggolek bahan-bahan masak.,Pak Andi ngrasa seneng amarga tetangganipun padha mbantu.,Pak Andi ngerasa kesal amarga tetangganipun ora bantu.
Religious Holiday,Siti kepengen nggawé kue munggahan kanggo Lebaran. Siti ora duwe resep kue munggahan sing lengkap. Siti njaluk resep marang bundane. Bundane ngasih Siti resep kue munggahan sing wis turun-temurun ing kulawargane.,Siti nggawe kue munggahan kanthi resep bundane,Siti nggawe kue munggahan kanthi resep sing diolah saka internet.
Religious Holiday,Bayu lan Dina kepingine nonton wayang kulit nalika malam takbiran. Bayu lan Dina kepingin nonton wayang kulit ing pendopo desa. Bayu lan Dina ora duwe transportasi kanggo menyang pendopo desa.,Bayu lan Dina nonton wayang kulit ing rumah tetangga.,Bayu lan Dina nonton wayang kulit ing televisi.
Religious Holiday,Nita kepingin ngirim ketupat kanggo tetangga. Nita nggawe ketupat kanthi bantuan bundane. Nita ngisi ketupat ing wadah sing apik. Nita ngirim ketupat marang tetangga sawise sholat Ied.,Tetangga Nita seneng nerima ketupat.,Nita ngirim ketupat marang sawatara tetangga.
Religious Holiday,Endah lagi nyiyapake omah kanggo slametan. Endah nggawé jajanan pasar lan masakan khas. Endah ngundang tetangga lan kulawargane.  Endah seneng banget bisa kumpul bareng wong-wong sing disayang.,Endah ngerti arti gotong royong lan silaturahmi.,Endah ngerasa capek amarga kuwi slametan gedhe.
Religious Holiday,Dimas lagi ngerti makna puasa Ramadhan. Dimas ngerasa laper lan haus ing dina-dina puasa. Dimas ngerti yen puasa iku ibadah sing penting kanggo umat Islam. Dimas ngajak kancane kanggo ngobrol ngenani makna puasa.,Dimas maca Al-Quran lan nglakoni ibadah liyane kanggo nambah ilmu agama.,Dimas ngerti yen puasa iku susah lan ora arep ngelakoni maneh.
Religious Holiday,Rini lagi nyiyapake sesaji kanggo Nyepi. Rini ngumpulke kembang lan buah-buahan. Rini nyiapake sesaji kanthi apik lan rapi. Rini arep mlaku keliling desa bareng kulawarganne.,Rini ngerti makna Nyepi kanggo refleksi diri.,Rini ngerti Nyepi iku dina libur kanggo istirahat.
Religious Holiday,Bagas lagi ngerti makna Lebaran. Bagas nggunakake baju anyar lan ngunjungi kulawarga. Bagas ngerasa senang bisa ngobrol lan ngakrab karo kulawarga. Bagas diwènèhi angpao.,Bagas ngerti arti Lebaran kanggo silaturahmi.,Bagas ngerti Lebaran iku dina kanggo njaluk duwit.
Religious Holiday,Lani lagi nyiyapake kue-kue tradisional kanggo Natal. Lani nggunakake resep turun-temurun. Lani ngundang tetangga lan kulawargane kanggo ngerti Natal bareng. Lani seneng bisa ngerayakan Natal kanthi penuh sukacita.,Lani ngerti arti Natal kanggo berbagi kasih.,Lani ngerti Natal iku dina kanggo mangan kue enak.
Religious Holiday,"Ing dina Jumat Kliwon, keluarga Pak Budi nglakoni tradisi slametan. Pak Budi lan kulawargane ngundang tetangga kanggo mangan bareng. Pak Budi ngerti panggah slametan iki kanggo ngaturake rasa syukur. Pak Budi berharap yèn slametan iki bisa ngenteni rejeki lan keselamatan kanggo kulawargane.",Pak Budi ngerembuke anak-anak supaya ngajak tetangga sing isih durung teka kanggo mangan bareng.,Pak Budi ngajak kulawargane nonton televisi.
Religious Holiday,"Saka wulan Suro, Mbak Inah tansah ngumpulake bahan-bahan kanggo nggawé ketupat. Mbak Inah nggunakake beras ketan kanggo nggawé ketupat. Mbak Inah nggoreng bawang putih lan kencur kanggo bumbu ketupat.",Mbak Inah ngundang tetangga kanggo mangan ketupat bareng.,Mbak Inah ngawisi ketupat kanggo dibagikake ing pasar.
Religious Holiday,"Saben awal wulan Suro, keluarga Bu Nita nglakoni tradisi ziarah kubur. Bu Nita lan kulawargane ngunjungi kuburan wong tuwa lan leluhure. Bu Nita nyiapake bunga lan kemenyan kanggo disebarake ing kuburan.",Bu Nita ngaturake doa kanggo leluhure supaya diridhoi Allah SWT.,Bu Nita bali menyang omah lan masak kanggo kulawargane.
Religious Holiday,Dheweke ngerti yèn Idul Fitri lagi deket. Riko kepengin ngasih kado kanggo bapak lan ibu. Riko ngumpulake dhuwit sakjane. Riko kepingin ngoleh kado kanggo bapak lan ibu kanggo ngaturake rasa syukur lan bakti.,Riko ngasih kado kanggo bapak lan ibu ing dina Idul Fitri.,Riko nganakake jajanan kanggo dibagikake ing tetangga.
Religious Holiday,"Saka dina Jumat Kliwon, keluarga Mas Bayu nglakoni tradisi slametan. Mas Bayu lan kulawargane ngundang tetangga kanggo mangan bareng. Mas Bayu lan kulawargane uga ngupacarake doa kanggo keselamatan lan kesentosaan.",Mas Bayu ngajak kulawargane nyanyikan lagu religi.,Mas Bayu lan kulawargane langsung mangan sing wis disiyapake.
Religious Holiday,"Dina iki Idul Adha, Pak Budi ngantosake wong tuwa kanggo nglakoni ibadah kurban. Pak Budi kepengen ngajak kulawargane kanggo nglakoni ibadah kurban ing lapangan. Pak Budi ngerembuke anak-anak supaya ngerti makna ibadah kurban.",Pak Budi lan kulawargane ngatur daging kurban kanggo dibagikake kanggo wong-wong ing sekitar.,Pak Budi lan kulawargane langsung bali menyang omah sawise ibadah kurban rampung.
Religious Holiday,Tono ngerti Lebaran lagi deket. Tono arep ngirim THR kanggo adik-adike. Tono pengin ngirim THR sing luwih gedhe saka taun kepungkurane. Tono ngirit pengeluaran kanggo ngumpulake duwit.,Tono ngirim THR kanggo adik-adike kanthi gembira.,Tono ora bisa ngirim THR amarga ora cukup duwit.
Religious Holiday,Siti lagi sibuk ngumpulake bahan-bahan kanggo nggawé ketupat. Siti arep menggoreng ketupat kanggo keluarga ing dina Lebaran. Siti pengen ketupat-ketupat kasebut enak lan lembut. Siti ngerti resep ketupat saka bundanya.,Ketupat buatan Siti sukses lan disukai keluarga.,Ketupat buatan Siti ora mateng lan keras.
Religious Holiday,Keluarga Pak Budi lagi ngerembug ngenani menu kanggo takbiran. Pak Budi kepengin masak sate. Ibu Budi kepengin masak gudeg. Anak-anak kepengin jajan di luaran.,Keluarga Pak Budi nemu kesepakatan lan masak menu sing disenangi kabeh.,Keluarga Pak Budi ora sependapat lan ngerayani takbiran tanpa masak.
Religious Holiday,Ani lagi nyiyapake omah kanggo kedatangan tamu Lebaran. Ani nyuci lan nyetrika kain-kain bagus. Ani nghias omah agar kelihatan cantik. Ani kepingin tamu-tamu merasa nyaman.,"Omah Ani bersih lan rapi, tamu-tamu merasa betah.",Ani kepenatan lan omah ora rampung dibersihin.
Religious Holiday,Dimas lagi ngerjakake puasa. Dimas kepingin ngerasa pahala sing luwih gedhe. Dimas seneng ngerjakake ibadah. Dimas ngerti pahala puasa.,Dimas ngerjakake puasa dengan ikhlas dan penuh semangat.,Dimas ngerasa kesusahan lan putus asa ngerjakake puasa.
Religious Holiday,"Sutri nunggu wonten ing panggung kanggo pertunjukan wayang kulit. Sutri seneng banget amarga bisa nonton wayang kulit karo kulawargane. Nanging, Sutri kepingin banget ngemut es krim. Sutri ngajak bundane kanggo ngerti.",Sutri ngerti kanggo nonton wayang kulit tansah kudu sabar.,Bundane Sutri ngendika yo wis bisa ngerti.
Religious Holiday,Satyo lan kakake lagi ngumpul karo kulawargane kanggo ngerayake Idul Fitri. Satyo ngerti yèn kudu ngunjuk tangan para tetangga lan sanak saudara kanggo njaluk pamit. Satyo seneng banget bisa ngerti adat-adat.,Satyo ngerti yèn adat-adat kudu di lestarikan.,Satyo ora seneng ngunjuk tangan para tetangga lan sanak saudara.
Religious Holiday,Ratih lagi masak kue ketan kanggo ditawari marang tetangga ing dina Lebaran. Ratih ngerteni yèn kue ketan kasebut simbol persatuan lan kebersamaan. Ratih seneng banget bisa ngerti makna kue ketan.,Ratih ngerti yèn kue ketan kudu dibagi-bagi karo sanak saudara lan tetangga.,Ratih ora ngerti makna kue ketan.
Religious Holiday,"Ari ngerti yèn dina Lebaran kudu nggunakake baju anyar. Ari kepingin banget nggunakake baju anyar sing dibeli bundane. Nanging, Ari ora ngerti makna baju anyar ing dina Lebaran.",Ari ngerti yèn baju anyar simbol suci lan bersih ing dina Lebaran.,Ari cuma kepingin nggunakake baju anyar kanggo ketemu kanca.
Religious Holiday,"Lala lagi bantu bundane ngatur meja makan kanggo ngerti tamu ing dina Nyepi. Lala seneng banget bisa bantu bundane. Nanging, Lala kepingin banget nonton televisi.",Lala ngerti yèn Nyepi kudu tenang lan tanpa hiburan.,Lala terus nonton televisi.
Religious Holiday,Amin nganakake sesaji kanggo Nyepi. Ibuné nyuruh Amin supaya ngumpulake jajanan lan buah-buahan kanggo sesaji. Amin seneng banget nglakoni iki amarga Nyepi yaiku dina kanggo istirahat. Amin ngetok-ngetok pintu tetangga kanggo ngundhang dhateng sesaji.,Tetangga-tetangga Amin ora teka amarga lagi nyepi.,Tetangga-tetangga Amin seneng banget diundang.
Religious Holiday,"Widya lagi nyiyapake omah kanggo Idul Fitri. Dinda, adek Widya, ngajak main ke sawah. Widya ora kepengin main amarga isih akeh tugas kanggo disibukaken. Dinda ngamuk lan ngomong yen Widya ora seru.",Widya ngomong yen Idul Fitri kudu disambut dengan persiapan.,Widya nerima ajakan Dinda main ke sawah.
Religious Holiday,Pak Budi ngaturake sesaji ing pura kanggo Galungan. Pak Budi ngaturake sesaji kanggo mohon keselamatan lan kemakmuran. Pak Budi uga ngaturake sesaji kanggo ngunjukti leluhur. Pak Budi kepenak ing sesaji iki.,Pak Budi mung ngaturake sesaji kanggo leluhure.,Pak Budi ngajak tetangga-tetanggané ngetom sesaji.
Religious Holiday,Siti lagi masak kue untuk dibagikan ke tetangga saat Lebaran. Siti masak kue dengan penuh semangat dan cinta. Siti harap kue buatannya bisa membawa kebahagiaan bagi tetangganya. Siti kehabisan gula.,Siti ngganti gula karo madu.,Siti njaluk gula kanggo tetanggané.
Religious Holiday,Pak Tono ngundang para tetangga kanggo ngadani selamatan gusur. Pak Tono kepingin rumah barune diberkahi. Pak Tono ngajak tetangga-tetanggané kanggo mlajah bareng-bareng. Pak Tono nyantayake jajanan lan minuman.,Pak Tono ngajak tetangga-tetanggané ngobrol bareng.,Pak Tono ngasilake acara selamatan gusur.
Religious Holiday,Nenek Sri ngajar cucu-cucune nggawé lumpia kanggo Imlek. Nenek Sri ngomong yen lumpia iku simbol kemakmuran. Nenek Sri ngajak cucu-cucune ngisi lumpia dengan berbagai macam sayuran dan daging. Nenek Sri nyiwakake lumpia kanggo dimakan bareng.,Lumpia kanggo dibagikan ke tetangga.,Nenek Sri ngetok-ngetok pintu tetangga.
Religious Holiday,Riko kepingin ngunjungi makam leluhur kanggo Nyepi. Riko kepingin njujug leluhur kanggo midolake prihatin lan keselamatan. Riko njaluk izin marang ibuné kanggo ke makam. Ibuné ora ngizinkan Riko.,Ibu Riko kepingin Riko istirahat di rumah.,Ibu Riko nganter Riko ke makam.
Religious Holiday,"Keluarga Ani tansah ngupacarake selamatan ing dina Lebaran. Ana liwet, ketupat, lan opor ayam sing disuguhake ing meja makan. Ana uga jajanan pasar sing wis dihias. Tetangga-tetangga diundang kanggo ngerayani selamatan.",Selamatan iki kanggo ngaturaken syukur marang Gusti Allah.,Selamatan iki kanggo ngundang tetangga ngopi lan ngobrol.
Religious Holiday,"Budi ngerjakake puasa selama sebulan. Saben dina, Budi ngerjakake sholat tarawih ing masjid. Budi uga ngebaca Al-Quran saben tengah wengi. kanggo ngerapi ingkang puasa.",Budi ngerasa damai lan tenang nalika ngerjakake ibadah.,Budi ngerasa lemes lan lelah nalika ngerjakake ibadah.
Religious Holiday,"Dina Idul Fitri, Rani nggunakake kebaya lan rok. Rani nggunakake hiasan rambut sing elok. Rani uga nggunakake baju muslim sing bagus. Rani wis siap kanggo silaturahmi.",Rani pengin ngunjungi kulawarga lan tetangga kanggo ngaturaken selamat.,Rani pengin ngunjukake foto selfie kanggo diunggah ing media sosial.
Religious Holiday,Pak Tono lagi ngasah peralatan gamelan kanggo pertunjukan wayang kulit. Pak Tono ngasah gamelan supaya suarane lembut lan merdu. Pak Tono uga ngatur posisi gamelan supaya cocog. Pertunjukan wayang kulit bakal dianakake besuk.,Pak Tono seneng ngawulake seni tradisional kanggo masyarakat.,Pak Tono seneng nggawe duwit saka pertunjukan wayang kulit.
Religious Holiday,"Dinda lagi ngepak barang-barang kanggo mudik ke kampung halaman. Dinda ngepak baju, makanan, lan kado kanggo kulawarga. Dinda uga ngepak obat-obatan kanggo cadangan.",Dinda seneng ngunjungi kulawarga ing kampung halaman.,Dinda seneng mudik kanggo liburan.
Religious Holiday,Rani seneng banget ngerti carane masak opor ayam. Rani arep masak opor ayam kanggo Lebaran. Rani wis ngumpulake kabutuhan kanggo masak. Rani ora tau carane ngilangi bau amis ing daging ayam.,Rani ngajak ibuné kanggo ngajarake cara ngilangi bau amis ing daging ayam.,Rani ngecat daging ayam kanggo ngilangi bau amis.
