topic,premise,correct_ending,incorrect_ending
Wedding,Bapak pengin menehi selamat marang pengantin. Bapak pengin nganggo pidato sing singkat. Bapak ora menehi kabar marang pengantin. Bapak nganggo pidato sing saka hati.,Bapak nganggo pidato sing saka hati nalika dina mantu.,Bapak nganggo pidato sing saka hati nalika dina kerja.
Wedding,Pengantin pengin nganggo jamuan makan. Pengantin pengin nganggo jamuan makan sing unik. Pengantin ora menehi kabar marang warga. Pengantin nganggo jamuan makan sing saka bahan dasar.,Pengantin nganggo jamuan makan sing saka bahan dasar nalika dina mantu.,Pengantin nganggo jamuan makan sing saka bahan dasar nalika dina kerja.
Wedding,Ibu pengin menehi doa marang pengantin. Ibu pengin nganggo doa sing saka hati. Ibu ora menehi kabar marang pengantin. Ibu nganggo doa sing saka leluhur.,Ibu nganggo doa sing saka leluhur nalika dina mantu.,Ibu nganggo doa sing saka leluhur nalika dina kerja.
Wedding,"Lirah lan Fajar bakal dadi pacangan sing marem ing perayaan pernikahan adat Jawa. Lirah lan Fajar wis milih kaya kandhung sing apik. Kaya kandhung iku dihiasi awal kaya kang apik-apisik kaya warna emas lan perak. Kanggo hiasan ing dina pernikahan nantine, Lirah lan Fajar milih kaya kaya kandhung iring-iringan niat.",Lirah lan Fajar kesuwur dadi lan milih kaya kandhung kang apik.,Lirah lan Fajar milih kaya kaya kandhung kang anteng.
Wedding,Bawang lan Nalendra bakal dadi pengantin anyar lan bakal ngadakake upacara pernikahan ing rumah mbiyulu. Bawang lan Nalendra wis milih kaya kaya kandhung lan kaya kaya kaya. Bawang lan Nalendra milih kaya kaya  kaya kaya kaya. Perayaan pernikahan Bawang lan Nalendra  ngundang akeh tamu.,Bawang lan Nalendra kesuwur dadi lan  dadi pasang kang duwe anak.,Bawang lan Nalendra lan kaya  kaya kaya kaya.
Wedding,Putra lan Damaris bakal dadi pengantin anyar. Putra lan Damaris bakal dadi pengantin anyar sing marem ing perayaan pernikahan lan. Putra lan Damaris milih perayaan kaya perayaan adat ing kaya kaya  kaya kaya kaya. Kaya kaya kaya  kaya kaya  kaya kaya.,Putra lan Damaris dadi pengantin anyar sing marem ing perayaan pernikahan adat Jawa.,Putra lan Damaris milih perayaan pernikahan adat Jepang.
Wedding,Lestari wis dipilih dadi pengantin ing adicara panganten Jawa. Lestari kudu siap mburi utawa mbiji kanggo dadi pengantin. Lestari kudu nganggo busana pengantin Jawa. Lestari kudu ngandakake tranggahing.,,Lestari dadi pengantin amarga kudu nderek tradisi.
Wedding,Sinta seneng nggunakake gegoden pengantin ing adicara panganten Jawa. Sinta wis nerangaken gegoden pengantin karo kanca-kancane. Sinta kudu nganggo gegoden pengantin kanggo dadi pengantin. Sinta kudu siyap dadi pengantin.,Lestari siyap ngandakake tranggahing kanggo dadi pengantin.,Sinta ora bisa nganggo gegoden pengantin amarga kudu nderek tradisi.
Wedding,Widya kepengin adus penganten lan milih kanggo dadi rabi lan istri. Widya seneng nggunakake busana pengantin Jawa. Widya kudu nganggo busana pengantin Jawa kanggo dadi pengantin. Widya kudu siyap mburi utawa mbiji kanggo dadi pengantin.,Sinta siyap nganggo gegoden pengantin kanggo dadi pengantin.,Widya ora bisa nganggo busana pengantin Jawa amarga kudu nderek tradisi.
Wedding,Mbak Ayu kasil milih dandanan pengantin adat Jawa. Dheweke pilih dodotan dandan siger. Mbak Ayu duwe rambut dawa lan ireng. Mbak Ayu seneng rias dandanan kandel.,,Dheweke kaya kaya Roro Jonggrang.
Wedding,Pak Tono ngundang bapak lan ibu kaya ing perayaan pawiwahan. Dheweke milih kacilah kaya warna emas. Kacilah ngilangake nuansa marah. Kacilah nambah pinter.,Mbak Ayu kaya Putri Raja.,Kacilah kang golek kaya.
Wedding,Rara kuwi pengantin muda. Rara duwe sahabat cilik. Rara milih warna kaya kang cerah. Rara pinter nglelai kacilah.,Kacilah kang mamben jowo.,Rara dadi warna.
Wedding,"Dibacutak dina katiga pawiwahan, bekti. Dheweke ngundang Dibacutak narta marga. Dibacutak manggul kaya. Dibacutak duwe tujuh kropak metu.",Rara pinter milih kaya.,Dibacutak akeh marga.
Wedding,Mbah Katirah pinter mumbul kacilah. Mbah Katirah duwe pengalaman ngriwis. Mbah Katirah kuwi mumbul kang ahli. Mbah Katirah ora kuwa kaya.,Dibacutak ngawe narta.,Mbah Katirah rumiyo ahli.
Wedding,Pak Karta duwe kang kaya. Pak Karta milih kaya kaya. Pak Karta kuwi pinter pilih kaya. Pak Karta ora milih kang luwe.,Mbah Katirah mulya tanpa kaya.,Pak Karta jadine rengit agawe kaya.
Wedding,Gula jawi kuwi kacilah kang mulya. Gula jawi kuwi kang pinter. Gula jawi kuwi kang manggul. Gula jawi kuwi kang mulya.,Pak Karta milih kang mulya.,Gula jawi kang seli.
Wedding,Ria kudu nindakake siraman sebelum nikah. Ria duwe peran penting minangka pengantin. Ria ora bisa ngantuk amarga takon-takon saka ibune. Ria kudu sinau tata cara upacara adat.,Ria terus latihan ngiringi upacara adat.,Ria menehi peran marang mbak-bakune.
Wedding,Upacara siraman dianakake ing omah Ria. Ria kudu nganggo busana adat Jawa. Ria kudu mangan sego gurih karo lauk-paukane. Ria kudu dipasupati karo banyu suci.,Ria banjur dianakake upacara midodareni.,Ria menehi banyu suci marang mbak-bakune.
Wedding,Ria kudu nganggo dodotan lan kain batik. Ria kudu nganggo gelang lan kalung bathok. Ria kudu nganggo rambut gada. Ria kudu nganggo sepatu wedges.,Ria kudu nganggo perhiasan emas.,Ria nganggo perhiasan perak.
Wedding,Ria kudu mangan bubur sumsum kanggo sarapan. Ria kudu mangan gudeg kanggo mangan siang. Ria kudu mangan krupuk kanggo cemilan. Ria kudu mangan es campur kanggo cemilan.,Ria menehi gudeg marang ramanne.,Ria menehi es campur marang mbak-bakune.
Wedding,Ria kudu nganggo kebaya. Ria kudu nganggo kain batik. Ria kudu nganggo gelang. Ria kudu nganggo kalung bathok.,Ria kudu nganggo rambut gada.,Ria nganggo rambut lurus.
Wedding,Ria kudu menehi bingkisan kanggo tamu. Ria kudu menehi bingkisan kanggo ramanne. Ria kudu menehi bingkisan kanggo ibune. Ria kudu menehi bingkisan kanggo mbak-bakune.,Ria menehi bingkisan kanggo tamu.,Ria menehi bingkisan kanggo mburine.
Wedding,Ria kudu nganggo uang saku. Ria kudu nganggo dompet. Ria kudu nganggo tas. Ria kudu nganggo sepatu.,Ria kudu nganggo gelang.,Ria nganggo perhiasan emas.
Wedding,Ria kudu menehi meneer marang ramanne. Ria kudu menehi meneer marang ibune. Ria kudu menehi meneer marang mbak-bakune. Ria kudu menehi meneer marang tamu.,Ria menehi meneer marang ramanne.,Ria menehi meneer marang rame-rame.
Wedding,"Saking kangen karo kangmase, Retno kersa mbiyantu nyiapake pawiwahan kangmase. Kangmase Retno kersa kawin karo pacare kang asal saka Jepara. Kacatet kaya ngono, Retno kersa dipitaya ngatur sega ngalap kanggo acara pawiwahan. Kangmase Retno kacatet kaya ngono, mulya kangmase ngluwi karo kangmare.",Kangmase Retno kersa ngsadina mbiyantu Retno.,Retno kacatet ora kersa mbiyantu kangmase kaya ta kersa.
Wedding,"Kacatet kaya ngono, kangmase Retno ngandelaken kang kandel kanggo busana panganten. Busana kang Retno kersa ngandelaken ora mulya. Kangmase Retno kersa kacatet kaya ngono, kangmase ngluwi kangmaren kacatet kaya ngono. Kangmase Retno kersa ngluwi kangmaren kangmase Retno mbiyantu ngandelaken kang kandel.",Kangmase Retno kersa mbiyantu kangmaren.,"Kangmaren kacatet kaya ngono, kangmaren kersa ngandelaken kang kangmase."
Wedding,"Kangmase Retno kersa mbiyantu nyiapake pawiwahan. Kangmaren kersa kacatet kaya ngono, kangmase kangmaren mbiyantu ngandelaken kandel. Kangmase Retno kersa mbiyantu mbiyantu kangmaren kacatet kaya ngono. Kangmaren kangmase kersa mbiyantu kangmase.",Kangmase kersa mbiyantu kangmaren kangmase.,Kangmase kersa mbiyantu mbiyantu kangmaren kangmase kacatet kaya ngono.
Wedding,Resepsi pernikahan kanggo Putri lan Bima dianakake ing gedung balai kota. Para tamu njaluk berkat karo Putri lan Bima. Agul lan bubur lan semar lan tiga warna dadi sajian khas kanggo tamu. Para tamu ngrasa beksa lan mangan karo senang.,Putri lan Bima mesti mangan tiga warna.,Tamu kanggo mangan tiga warna sajen.
Wedding,,,Sirat kacang kanggo mbuwang dosa.
Wedding,"Setelah ngresepi, Putri lan Bima mesti nglakoke tradisi ngrayun buah ing jero taman bidadari. Tradisi iki kanggo ngakiri manah lan nggawe kekuatan pria lan wadon kang sacara spiritual. Buah kang kanggo ngrayun mesti dibacang karo mantra lan doa. Sajen kanggo ngrayun mesti dibagi karo kancane.",Apem mesti dimengeti karo beras tawang.,Para tamu mesti mangan buah ngrayun.
Wedding,"Siti wis sinau sajen lan bumbu kanggo ngolah gudeg buat acara mantenan. Siti ora gelem lali tata cara ngolah gudeg khas Yogyakarta. Siti kasil ngolah gudeg sing lembut lan bumbune seger. Tiba-tiba, Siti kaget karo kebakaran ing pawon.",Siti langsung njaluk tulung wong-wong sing ana ing sakupenge.,Siti mung nanggepi api karo sembarang bahan.
Wedding,"Nugraha wis nyiapake dhol lan gendang kanggo ngriringi prosesi mantenan. Nugraha wis sinau tata cara main dhol lan gendang khas Jawa. Nugraha kasil ngriringi prosesi mantenan sing khidmat. Tiba-tiba, Nugraha kaget karo petir sing nggegagah.",Nugraha langsung nggoleki panggonan kang aman.,Nugraha mung nanggepi petir karo sembarang cara.
Wedding,"Ayu wis nyiapake busana pengantin khas Jawa kanggo mantenan. Ayu wis sinau tata cara nganggo busana pengantin khas Jawa. Ayu kasil nganggo busana pengantin sing apik lan rapi. Tiba-tiba, Ayu kaget karo angin sing nggegagah.",Ayu langsung njaluk tulung wong-wong sing ana ing sakupenge.,Ayu mung nanggepi angin karo sembarang cara.
Wedding,"Rina wis sinau siraman lan midodareni kanggo mantenan. Rina ora gelem lali tata cara siraman lan midodareni khas Jawa. Rina kasil ngrampungi tata cara siraman lan midodareni. Tiba-tiba, Rina kaget karo banyu sing ngombak.",Rina langsung njaluk tulung wong-wong sing ana ing sakupenge.,Rina mung nanggepi banyu karo sembarang cara.
Wedding,"Winda wis nyiapake sambal lan gudeg kanggo wadhah mantenan. Winda wis sinau tata cara ngolah sambal lan gudeg khas Yogyakarta. Winda kasil ngolah sambal lan gudeg sing enak. Tiba-tiba, Winda kaget karo bocah cilik sing ngrubuhake piring.",Winda langsung njaluk tulung wong-wong sing ana ing sakupenge.,Winda mung nanggepi bocah cilik karo sembarang cara.
Wedding,"Eka wis sinau tata cara ngriringi prosesi mantenan khas Jawa. Eka ora gelem lali tata cara ngriringi prosesi mantenan. Eka kasil ngriringi prosesi mantenan sing khidmat. Tiba-tiba, Eka kaget karo hujan sing ngombak.",Eka langsung njaluk tulung wong-wong sing ana ing sakupenge.,Eka mung nanggepi hujan karo sembarang cara.
Wedding,"Lestari wis nyiapake busana pengiring kanggo mantenan. Lestari wis sinau tata cara nganggo busana pengiring khas Jawa. Lestari kasil nganggo busana pengiring sing apik lan rapi. Tiba-tiba, Lestari kaget karo tali sepatu sing putus.",Lestari langsung njaluk tulung wong-wong sing ana ing sakupenge.,Lestari mung nanggepi tali sepatu karo sembarang cara.
Wedding,"Damar wis sinau tata cara ngriringi prosesi mantenan khas Jawa. Damar ora gelem lali tata cara ngriringi prosesi mantenan. Damar kasil ngriringi prosesi mantenan sing khidmat. Tiba-tiba, Damar kaget karo pasangan pengantin sing kesel.",Damar langsung njaluk tulung wong-wong sing ana ing sakupenge.,Damar mung nanggepi pasangan pengantin karo sembarang cara.
Wedding,Rina lan Aris kanggo menikah. Rina lan Aris milih dandanan adat Jawi kang mewah kanggo dina menikah. Wong tuwa lan para tamu diundang ngahadiri dina menikah. Rina lan Aris lungguh ing pelaminan kang mewah.,,Rina lan Aris milih ngresepi menu kuliner internasional kanggo dina menikah.
Wedding,Dina menikah kanggo Retno lan Asep. Rencang kanggo Retno lan Asep menikah ing gedung kang mewah. Para tamu wis mriksa panggon kanggo dina menikah. Retno lan Asep kanggo milih dandanan adat Jawi kang mewah.,Rina lan Aris milih ngresepi menu khas Jawi kanggo dina menikah.,Retno lan Asep kanggo milih mangan nasi goreng kanggo dina menikah.
Wedding,Rina lan Aris wis milih dandanan adat Jawi kang mewah kanggo dina menikah. Rina lan Aris milih warna abang lan emas kanggo dina menikah. Wong tuwa lan para tamu diundang ngahadiri dina menikah. Rina lan Aris milih mangan nasi tumpeng kanggo dina menikah.,Retno lan Asep kanggo milih mangan nasi tumpeng kanggo dina menikah.,Rina lan Aris kanggo milih mangan sate kanggo dina menikah.
Wedding,Ayu kudu ngerayakake dina panganten karo pacare. Ayu ngerayakake dina panganten karo adat Jawa kanggo nunjukke hormat marang leluhure. Pacare Ayu tansah nggawe priyangan karo Ayu. Ayu ora bisa nggawe priyangan karo pacare.,Ayu lan pacare ngerayakake dina panganten karo gembira.,Ayu lan pacare ora ngerayakake dina panganten amargi Ayu ora bisa nggawe priyangan.
Wedding,Lintang bakal dadi penganten putri. Lintang kudu ngerayakake dina panganten karo adat Jawa. Lintang tansah nggawe kebaya kanggo dina panganten. Lintang bakal nggawe kebaya karo bahan sutra.,Lintang ngerayakake dina panganten karo kebaya kang wis usai dibuat.,Lintang ora ngerayakake dina panganten amargi kebaya ora usai dibuat.
Wedding,Rizky bakal dadi penganten priya. Rizky kudu ngerayakake dina panganten karo adat Jawa. Rizky tansah nggawe busana kanggo dina panganten. Rizky bakal nggawe busana karo bahan katun.,Rizky lan penganten putrinya ngerayakake dina panganten karo gembira.,Rizky ora ngerayakake dina panganten amargi busana ora usai dibuat.
Wedding,"Dina panganten, kompeni kudu nggawe sesajen kanggo leluhure. Kompeni ngerayakake dina panganten karo adat Jawa. Kompeni tansah nggawe sesajen kanggo leluhure. Kompeni bakal nggawe sesajen karo woh-wohan.",Kompeni ngerayakake dina panganten karo sesajen kang wis usai dibuat.,Kompeni ora ngerayakake dina panganten amargi sesajen ora usai dibuat.
Wedding,Penganten putri kudu nggawe siraman kanggo ngerayakake dina panganten. Siraman iku adat Jawa kanggo ngerayakake dina panganten. Penganten putri tansah nggawe siraman karo wewangian. Penganten putri bakal nggawe siraman karo bunga-bunga.,Penganten putri ngerayakake dina panganten karo siraman kang wis usai dibuat.,Penganten putri ora ngerayakake dina panganten amargi siraman ora usai dibuat.
Wedding,Rina lan Budi bakal kawin. Panitia wis ngrancang acara kawin. Rina lan Budi wis ngandhakake dhahar wajik lan apem. Rina wis ngrancang busana sesuai adat Jawa.,Rina lan Budi kesah karo acara kawin.,Rina lan Budi ora wani kawin.
Wedding,Keluarga Aku wis ngangkat wong-wong kanggo ngerancang acara kawin. Keluarga Aku uga wis neseni sesajen karo tetangga. Aku lan adhine wis ngrancang busana Jawa. Aku wis ngrancang menu dhahar kanggo tamu.,Aku lan adhine kepanasan nalika ngandhakake dhahar.,Aku lan adhine ora tau kawin.
Wedding,Rina lan Budi bakal kawin. Rina wis ngrancang busana kebaya. Budi wis ngangkat wong-wong kanggo ngangkat sesajen. Rina wis ngrancang dhahar kanggo tamu.,Rina lan Budi kesah karo acara kawin.,Rina lan Budi ora wani kawin.
Wedding,Keluarga Aku wis ngangkat wong-wong kanggo ngerancang acara kawin. Keluarga Aku uga wis neseni sesajen karo tetangga. Aku lan adhine wis ngrancang busana Jawa. Aku wis ngrancang menu dhahar kanggo tamu.,Aku lan adhine kepanasan nalika ngandhakake dhahar.,Aku lan adhine ora tau kawin.
Wedding,Keluarga Rina lan Budi bakal ngangkat wong-wong kanggo ngerancang acara kawin. Keluarga Rina lan Budi uga wis neseni sesajen karo tetangga. Rina lan Budi wis ngrancang busana Jawa. Rina lan Budi wis ngrancang menu dhahar kanggo tamu.,Rina lan Budi kesah karo acara kawin.,Rina lan Budi ora wani kawin.
Wedding,Ayu lan Raka ora lama ngrasa rabi karo lan siji lan liyane. Ayu lan Raka wis dikenal karo kulawarga. Ayu lan Raka diwisuda dadi pacangan. Ayu lan Raka wis rencana kanggo kawine.,,Ayu lan Raka kandha iki dadi kandha bocah bocah.
Wedding,Rara iku wong wadon sing apik lan anggun. Rara wis ngrasa lanang lan nglelantur kaya dewi. Rara wis ngidamake kanggo dadi pengantin. Rara ati-ati sajike tansah ngincer tansah.,Ayu lan Raka lan Raka wis ngliwati proses kawine kang rumit.,Rara ora dadi pengantin.
Wedding,Adi lan Eri kaping tiga karo bapake lan ibu. Adi lan Eri wis ngrasa mbok lan mbah. Adi lan Eri tansah ngantos karsa kanggo wisuda dadi mantu. Adi lan Eri wis nyiapake kabeh kanggo karsa karsa.,Rara ngrasakake pernikahane kang mulya.,Adi lan Eri kenal karo kulawarga.
Wedding,"Pawiwahan ing Jawa kudu diwiwiti saka pawiwahan adat. Adat pawiwahan Jawa ora mung njupuk tradisi, nanging uga njupuk tradisi Islam. Prosès pawiwahan kudu diiringi karo kanggo kuda, pejuang, lan musik gamelan. Adat pawiwahan kudu diiringi karo slametan.",Keluarga kudu nrima karo kahanan sing wis kedadéyan.,Keluarga kudu gatel karo kahanan sing wis kedadéyan.
Wedding,"Ing Jawa, siraman kanggo penganten kudu diiringi karo banyu karo kembang. Siraman iku dadi tanda prakawis wis rampung. Kanggo penganten wadon, kudu nganggo busana adat Jawa. Siraman kudu diiringi karo manembang.",Penganten wadon lan penganten lanang kudu kudu nganggo busana adat Jawa.,Penganten wadon lan penganten lanang kudu nganggo busana modern.
Wedding,"Pawiwahan Jawa kudu diiringi karo kanggo kuda, pejuang, lan musik gamelan. Kanggo kuda, pejuang, lan musik gamelan iku dadi tanda prakawis wis rampung. Keluarga kudu nrima karo kahanan sing wis kedadéyan. Keluarga kudu wani nrima karo kahanan sing wis kedadéyan.",Keluarga kudu nrima karo kahanan sing wis kedadéyan.,Keluarga kudu ora nrima karo kahanan sing wis kedadéyan.
Wedding,Lintang lan Boy arep nikah. Lintang lan Boy wis sinau babagan adat Jawa. Adat kasebut nglatih Lintang lan Boy ngurmati leluhur. Lintang lan Boy pengin njaga tradisi.,Lintang lan Boy selehake acara resepsi.,Lintang lan Boy urip ing Jakarta.
Wedding,Lintang arep tuku kebaya kanggo dina pernikahan. Lintang milih kebaya warna ijo. Lintang pengin tampil anggun. Lintang arep tampil dadi pengantin.,Lintang nganggo kebaya karo rambut dikepang.,Lintang nganggo gaun pernikahan ala Barat.
Wedding,Wong tuwa wis ngatur acara pernikahan. Wong tuwa njaga Lintang lan Boy. Wong tuwa ningkataken Lintang lan Boy. Wong tuwa arep ngurmati Lintang lan Boy.,Wong tuwa ngerayakake pernikahan Lintang lan Boy.,Wong tuwa ora seneng Lintang lan Boy nikah.
Wedding,"Ing dina kawinan, Sinta nggawa kekaisaran saka Walandi. Dheweke kepingin penampilane dadi istimewa. Rambute, dheweke nganggo konde kang unik. Werna kekaisarane cocok karo werna baju pengantin priya.",Kekaisarane Sinta ora nganggo werna putih.,Sinta mandheg nganggo kekaisaran.
Wedding,"Ing acara kawinan, para tamu wajib nganggo baju adat. Baju kasebut wissi saka bahan sutra. Baju adat kanggo priya lan putri wong saka Jawa. Werna baju uga mirip karo baju pengantin.",Para tamu nganggo baju adat kanggo ndedonga.,"Mula, para tamu nganggo baju bebas."
Wedding,"Ing dina kawinan, Samsul nganggo beskap kang mewah. Beskap kasebut wis dibawang saka Jogja. Samsul kepingin nganggo beskap kang istimewa kaya beskap kanggo raja. Rambute, dheweke nganggo udeng kang unik.",Samsul nganggo beskap kanggo ndedonga.,Samsul nganggo beskap kanggo main sepak bola.
Wedding,"Ing acara kawinan, wong wadon nganggo baju kebaya kang mewah. Baju kebaya kasebut wis dibawang saka Solo. Kebaya kanggo wong wadon wajib nganggo werna kang cocok karo baju pengantin. Rambute, dheweke nganggo kembang goyang kang unik.",Kebaya wong wadon nganggo werna kang mewah.,"Mula, kebaya wong wadon nganggo werna putih."
Wedding,"Ing dina kawinan, para tamu wajib nganggo baju adat kang mewah. Baju adat kanggo priya lan putri wong saka Jawa. Werna baju uga mirip karo baju pengantin. Rambute, dheweke nganggo kembang goyang kang unik.",Para tamu nganggo baju adat kanggo ndedonga.,"Mula, para tamu nganggo baju bebas."
Wedding,"Ing acara kawinan, Sinta nganggo kekaisaran kang mewah. Kekaisarane Sinta wis dibawang saka Walandi. Sinta kepingin penampilane dadi istimewa. Rambute, dheweke nganggo konde kang unik.",Kekaisarane Sinta nganggo werna kang cocok karo baju pengantin.,"Mula, kekaisarane Sinta nganggo werna putih."
Wedding,Dina lan Rama kudu nindakake upacara siraman sadina sadurunge nikah. Siraman iku tradhisi Jawi kanggo resikaken badan lan jiwa sadurunge pernikahan. Dina lan Rama wis siap karo pakaian lan dekorasi kanggo upacara siraman. Siraman iku bakal nglaksanakake esuk besok.,Dina lan Rama wis siap karo upacara siraman kanggo resikaken badan lan jiwa.,Dina lan Rama ora nindakake upacara siraman.
Wedding,Pernikahan Dina lan Rama bakal nglaksanakake ing Pendopo Agung. Pendopo Agung iku panggonan kanggo nglaksanakake upacara pernikahan. Dina lan Rama wis siap karo pakaian lan dekorasi kanggo upacara pernikahan. Pernikahan Dina lan Rama bakal nglaksanakake esuk besok.,Dina lan Rama wis siap karo upacara pernikahan kanggo nglaksanakake sumpah setia.,Pernikahan Dina lan Rama ora nglaksanakake amarga ora siap karo dekorasi.
Wedding,Dina lan Rama wis siap karo pakaian adat Jawi kanggo pernikahan. Pakaian adat Jawi iku pakaian kanggo nglaksanakake upacara pernikahan. Dina lan Rama wis siap karo pakaian lan dekorasi kanggo upacara pernikahan. Pernikahan Dina lan Rama bakal nglaksanakake esuk besok.,Dina lan Rama wis siap karo pakaian adat Jawi kanggo nglaksanakake upacara pernikahan.,Dina lan Rama ora nganggo pakaian adat Jawi kanggo pernikahan.
Wedding,Tina lan Bimo wis siap karo makanan kanggo pernikahan. Makanan kanggo pernikahan iku makanan adat Jawi kanggo tamu. Tina lan Bimo wis siap karo pakaian lan dekorasi kanggo upacara pernikahan. Pernikahan Tina lan Bimo bakal nglaksanakake esuk besok.,Tina lan Bimo wis siap karo makanan adat Jawi kanggo tamu pernikahan.,Tina lan Bimo ora siap karo makanan pernikahan.
Wedding,Pernikahan Sinta lan Rudi bakal nglaksanakake ing Masjid Agung. Masjid Agung iku panggonan kanggo nglaksanakake upacara pernikahan. Sinta lan Rudi wis siap karo pakaian lan dekorasi kanggo upacara pernikahan. Pernikahan Sinta lan Rudi bakal nglaksanakake esuk besok.,Sinta lan Rudi wis siap karo upacara pernikahan kanggo nglaksanakake sumpah setia.,Pernikahan Sinta lan Rudi ora nglaksanakake amarga ora siap karo dekorasi.
Wedding,Ayu wis siyap kanggo kawin. Ayu wis tuku kebaya kanggo dadi busana kawin. Ayu nonton video tutorial kanggo ndandani rambut. Ayu pengin nganggo rambut sing apik ing dina kawin.,Ayu nganggo rambut sing apik banget ing dina kawin.,Ayu nganggo rambut sing kurang apik ing dina kawin.
Wedding,Nengah nonton tayangan kawin ing TV. Nengah pengin kawin ing alun-alun kaya ing tayangan. Nengah tuku karangan bunga kanggo dadi dekorasi. Nengah nonton video tutorial kanggo ndekorasi alun-alun.,Nengah kasil ndekorasi alun-alun kanggo kawin.,Nengah ora bisa ndandani alun-alun kanggo kawin.
Wedding,Siti pengin kawin karo pacare ing dina wiyosan. Siti nonton video tutorial kanggo ndandani kue kawin. Siti tuku bahan-bahan kanggo gawe kue. Siti nonton video tutorial kanggo ndandani kue.,Siti kasil ndandani kue kanggo dina kawin.,Siti ora bisa ndandani kue kanggo dina kawin.
Wedding,Tono nonton tayangan kawin ing TV. Tono pengin kawin karo pacare ing dina wiyosan. Tono tuku kebaya kanggo dadi busana kawin. Tono nonton video tutorial kanggo ndandani rambut.,Tono nganggo rambut sing apik ing dina kawin.,Tono nganggo rambut sing kurang apik ing dina kawin.
Wedding,Lesti tuku karangan bunga kanggo dadi dekorasi. Lesti nonton video tutorial kanggo ndekorasi alun-alun. Lesti pengin kawin ing alun-alun kaya ing tayangan. Lesti nonton video tutorial kanggo ndandani kue kawin.,Lesti kasil ndekorasi alun-alun kanggo kawin.,Lesti ora bisa ndandani alun-alun kanggo kawin.
Wedding,Rina nonton video tutorial kanggo ndandani kue. Rina tuku bahan-bahan kanggo gawe kue. Rina pengin kawin karo pacare ing dina wiyosan. Rina nonton video tutorial kanggo ndandani rambut.,Rina kasil ndandani kue kanggo dina kawin.,Rina ora bisa ndandani kue kanggo dina kawin.
Wedding,Wida tuku kebaya kanggo dadi busana kawin. Wida nonton video tutorial kanggo ndandani rambut. Wida pengin kawin karo pacare ing dina wiyosan. Wida nonton video tutorial kanggo ndekorasi alun-alun.,Wida nganggo rambut sing apik ing dina kawin.,Wida nganggo rambut sing kurang apik ing dina kawin.
Wedding,Sinta pengin kawin ing alun-alun kaya ing tayangan. Sinta tuku karangan bunga kanggo dadi dekorasi. Sinta nonton video tutorial kanggo ndekorasi alun-alun. Sinta nonton video tutorial kanggo ndandani kue kawin.,Sinta kasil ndekorasi alun-alun kanggo kawin.,Sinta ora bisa ndandani alun-alun kanggo kawin.
Wedding,Dina nonton video tutorial kanggo ndandani rambut. Dina tuku kebaya kanggo dadi busana kawin. Dina pengin kawin karo pacare ing dina wiyosan. Dina nonton video tutorial kanggo ndandani kue.,Dina kasil ndandani kue kanggo dina kawin.,Dina ora bisa ndandani kue kanggo dina kawin.
Wedding,Gina tuku bahan-bahan kanggo gawe kue. Gina nonton video tutorial kanggo ndandani kue. Gina pengin kawin karo pacare ing dina wiyosan. Gina nonton video tutorial kanggo ndandani rambut.,Gina kasil ndandani kue kanggo dina kawin.,Gina ora bisa ndandani kue kanggo dina kawin.
Wedding,Rina wis siap dadi penganten. Rina kudu nganggo busana adat Jawa. Rina nganggo konde lan rambut gelung. Rina nganggo sepatu tradisional Jawa.,Rina kudu nganggo busana adat Jawa sing sakral.,Rina nganggo sepatu olahraga.
Wedding,Wisnu nglamar Dewi marang wong tuwa. Wisnu kudu nggendong sirih pinang. Wisnu nganggo pakaian adat Jawa. Dewi nganggo pakaian adat Jawa sing indah.,Dewi terharu lan menangis.,Dewi marah karo Wisnu.
Wedding,Sinta kudu njaga tradisi Jawa. Sinta kudu nganggo busana adat Jawa. Sinta nganggo riasan adat Jawa. Sinta nganggo sepatu tradisional Jawa.,Sinta kudu nganggo busana adat Jawa sing sakral.,Sinta nganggo sepatu olahraga.
Wedding,Arum wis siap dadi penganten. Arum kudu nganggo busana adat Jawa. Arum nganggo konde lan rambut gelung. Arum nganggo sepatu tradisional Jawa.,Arum kudu nganggo busana adat Jawa sing sakral.,Arum nganggo sepatu olahraga.
Wedding,Lestari nglamar Endah marang wong tuwa. Lestari kudu nggendong sirih pinang. Lestari nganggo pakaian adat Jawa. Endah nganggo pakaian adat Jawa sing indah.,Endah terharu lan menangis.,Endah marah karo Lestari.
Wedding,Diah kudu njaga tradisi Jawa. Diah kudu nganggo busana adat Jawa. Diah nganggo riasan adat Jawa. Diah nganggo sepatu tradisional Jawa.,Diah kudu nganggo busana adat Jawa sing sakral.,Diah nganggo sepatu olahraga.
Wedding,"Siti karo Rudi wis tuku busana adat Jawa kanggo pernikahan. Siti karo Rudi wis ngrawat kuku, ngeres rambut, lan wis nelasaken siraman. Siti karo Rudi wis ditatani déning tukang rias. Siti karo Rudi wis disiapake kanggo majeng pernikahan.",,Siti karo Rudi banjur tuku es krim.
Wedding,"Pernikahan Siti karo Rudi diayahi ing Taman Wisata. Tamu-tamu wis teka, lan tuku-tuku kembang wis disiapake. Siti karo Rudi wis ngrasuk panggung pernikahan. Siti karo Rudi wis siyap nampa tamu.",Siti karo Rudi banjur lungguh ing panggung pernikahan.,"Siti karo Rudi banjur lungguh ing panggung, nanging ora ana syahdu."
