topic,premise,correct_ending,incorrect_ending
Wedding,Maulana rék ngabogaan dompet nu éndah. Maulana rék ngangkat domisili ka Bandung pikeun ngalakukeun pernikahan. Maulana rék ngabawa tamu undangan ka Bandung. Maulana rék ngalakukeun upacara pernikahan di tempat nu éndah.,Maulana milih dompet nu éndah alatan dompet éta miboga kaunikan nu mandiri.,Maulana milih dompet nu éndah alatan dompet éta murah.
Wedding,"Fitri rék ngabogaan pélor nu éndah. Fitri rék ningali pernikahan adi tiangna, Rudi. Fitri rék papanggih jeung babaturan lama di acara pernikahan. Fitri rék ngalakukeun upacara pernikahan di tempat nu éndah.",Fitri tiasa ngagunakeun pélor alatan pélor éta éndah.,Fitri teu tiasa ngagunakeun pélor alatan pélor éta teu éndah.
Family Relationships,"Acep boga kulawarga nu harmonis. Acep boga ibu nu urang, bapana nu gampang tur bapana nu leutik. Bapana Acep nu urang mah ngaranna Abah. Bapana Acep nu leutik mah ngaranna Ujang.",Acep tiasa ngujiat bapana nu urang jeung bapana nu leutik,Acep teu nyanggakeun bapana nu leutik
Family Relationships,Siti boga lalaki nu kolot. Siti boga lalaki nu kénéh ngora. Siti boga lalaki nu gede tur kénéh ngora. Siti boga lalaki nu kénéh ngora tur gede.,Siti tiasa ngujiat lalaki nu gede tur kénéh ngora,Siti teu nyanggakeun lalaki nu gede tur kénéh ngora
Family Relationships,Ayahna Rasya jadi pejabat désa. Rasya urang nu boga ayahna pejabat désa. Rasya kudu ngajaga citra kulawargana. Rasya teu nyanggakeun ayahna pejabat désa.,Rasya tiasa ngajaga citra kulawargana,Rasya teu nyanggakeun ayahna pejabat désa
Family Relationships,Dina boga kulawarga nu kacida baktina. Dina boga ibu nu urang. Dina boga bapana nu gampang. Dina boga lanceuk nu kénéh ngora.,Dina tiasa ngujiat lanceukna nu kénéh ngora,Dina teu tiasa ngujiat lanceukna nu kénéh ngora
Family Relationships,Ana mangsa nu teu hadé. Rasya tiasa ngalungkeun koran. Rasya tiasa méré paréntah ka lanceukna. Rasya tiasa ngajaga lanceukna,Rasya tiasa ngalungkeun koran,Rasya teu tiasa ngalungkeun koran
Family Relationships,Ananda tiasa nganggo baju nu élok. Ananda tiasa nganggo baju nu panggih. Ananda tiasa nganggo baju nu panggih di acara resmi. Ananda tiasa nganggo baju nu panggih di acara resmi ku kulawargana,Ananda tiasa nganggo baju nu panggih di acara resmi,Ananda tiasa nganggo baju nu panggih di acara resmi nu teu élok
Family Relationships,Ayahna Rasya jadi pejabat désa. Rasya tiasa nganggo baju nu panggih. Rasya tiasa nganggo baju nu panggih di acara resmi. Rasya tiasa nganggo baju nu panggih di acara resmi ku kulawargana,Rasya tiasa nganggo baju nu panggih di acara resmi,Rasya teu tiasa nganggo baju nu panggih di acara resmi
Family Relationships,Titi mangrupa anak tunggal. Titi kacintaan ku kolotna. Titi dihaturan sagala kaperluanna ku kolotna. Titi teu pernah ngalaman kacindekan.,Titi kacintaan ku sababaraha jalma,Titi kalah pisan maké barang
Family Relationships,Abdullah boga adi nu lalaki. Adina Abdullah ngaranna Rizky. Rizky kacida cenderungna ngaliwatan waktuna pikeun main game. Abdullah nyari cara pikeun ngajak Rizky olahraga.,Abdullah nuju pangajen ngeleburkeun Rizky pikeun olahraga,Abdullah nyieun lawungan kana adina Rizky
Family Relationships,Rina mangrupa incu ti Lala. Lala boga rasa hormat nu luhung ka incuina Rina. Rina nyarios ka Lala yén manéhna hayang ngalamar tugas di luar kota. Lala mikir-ngomik yén tugas di luar kota bakal matak léngkah nu alus pikeun karir Rina.,Lala ngajak Rina ngobrol ngeunaan tugas di luar kota,Lala teu ngajak ngobrol Rina
Family Relationships,Ayah si Abi boga sakit. Abi hayang ngarawat ayahna. Abi geus boga rasa simpati ka ayahna ti baheula. Abi mikir yén ngarawat ayahna mangrupa kawajiban nu wajib dituna.,Abi ngarawat ayahna ku sabar,Abi ngirim ayahna ka rumah sakit
Family Relationships,Kakek si Dina mangrupa jalma nu bijak. Dina kacintaan ku kakekna. Kakek Dina geus ngandika yén kahirupan téh cenah rasa éré. Dina hayang ngarti rasa éré kahirupan nu dimaksud kakekna.,Kakek Dina ngandika yén kahirupan mangrupa pilihan,Dina teu ngarti rasa éré kakekna
Pregnancy and Kids,"Aming, urang lalaki umur 30 taun, indit nu panggih kénéh ti luar kota. Anjeunna perlu ngalamar anak istri nu keur hamil 8 sasih. Aming ngalamar anak istri ngagunakeun rupa-rupa cara. Anjeunna ogé nyiapkeun kadaharan nu éndah.","Anjeunna ogé ngalamar anak istri ngagunakeun cara nu éndah, ngagunakeun kembang jeung kadaharan nu éndah",Aming ngalamar anak istri ngagunakeun cara nu kasar
Pregnancy and Kids,"Dina, urang awéwé umur 25 taun, indit ngalamar anak. Anjeunna perlu ngalamar anak nu keur lahir. Dina ngalamar anak ngagunakeun cara nu éndah. Anjeunna ogé nyiapkeun kadaharan nu éndah.","Anjeunna ngalamar anak ngagunakeun cara nu éndah, ngagunakeun kembang jeung kadaharan nu éndah","Dina ngalamar anak ngagunakeun cara nu kasar, ngarobah anakna jadi beungbeurat"
Pregnancy and Kids,"Tono, urang lalaki umur 30 taun, indit nu panggih kénéh ti luar kota. Anjeunna perlu ngalamar anak istri nu keur hamil. Tono ngalamar anak istri ngagunakeun rupa-rupa cara. Anjeunna ogé nyiapkeun kadaharan nu éndah.","Anjeunna ngalamar anak istri ngagunakeun cara nu éndah, ngagunakeun kembang jeung kadaharan nu éndah",Tono ngalamar anak istri ngagunakeun cara nu kasar
Pregnancy and Kids,"Lestari, urang awéwé umur 25 taun, indit ngalamar anak. Anjeunna perlu ngalamar anak nu keur lahir. Lestari ngalamar anak ngagunakeun cara nu éndah. Anjeunna ogé nyiapkeun kadaharan nu éndah.","Anjeunna ngalamar anak ngagunakeun cara nu éndah, ngagunakeun kembang jeung kadaharan nu éndah","Lestari ngalamar anak ngagunakeun cara nu kasar, ngarobah anakna jadi beungbeurat"
Pregnancy and Kids,"Asep, urang lalaki umur 30 taun, indit nu panggih kénéh ti luar kota. Anjeunna perlu ngalamar anak istri nu keur hamil 8 sasih. Asep ngalamar anak istri ngagunakeun rupa-rupa cara. Anjeunna ogé nyiapkeun kadaharan nu éndah.","Anjeunna ngalamar anak istri ngagunakeun cara nu éndah, ngagunakeun kembang jeung kadaharan nu éndah","Asep ngalamar anak istri ngagunakeun cara nu kasar, ngarobah anakna jadi beungbeurat"
Pregnancy and Kids,"Siti teu acan asup kandungan, tapi geus mimiti ngalakukeun tradisi ""Ngaras"" jeung suamina. Ngaras téh tradisi Sunda anu dilakukeun pas sénén, nuju kana kandungan 7 sasih. Siti milih ngajual kembang ""Bunga Kantong Semar"" ka para babaturanana. Manéhna niat ngajual kembang-kembang éta di pasar.",Siti bakal meunang kabagjaan nalika ngajual kembang-kembang,Siti jadi penjual kembang
Pregnancy and Kids,"Tina geus kandungan 5 sasih. Tina mimiti ngalakukeun tradisi ""Bulan Bahula"" jeung suamina. Tina ngajual baju-baju anyar anu dipaké téh pas sénén, nuju kana kandungan 5 sasih. Tina milih ngajual baju-baju éta ka para babaturanana.",Tina bakal meunang kabagjaan nalika ngajual baju-baju,Tina jadi penjual baju
Pregnancy and Kids,Dina ngarasa kacida hésé nalika ngasuh bayina. Bayina teu daék nginum susu. Dina ngajual susu téh ka para babaturanana. Dina milih ngajual susu éta di pasar.,Dina bakal meunang kabagjaan nalika ngajual susu,Dina jadi penjual susu
Pregnancy and Kids,Tari ngarasa kacida hésé nalika ngasuh budakna. Budakna teu daék nunda nginum susu. Tari ngajual susu téh ka para babaturanana. Tari milih ngajual susu éta di pasar.,Tari bakal meunang kabagjaan nalika ngajual susu,Tari jadi penjual susu
Pregnancy and Kids,"Rina geus kandungan 7 sasih. Rina mimiti ngalakukeun tradisi ""Ngaras"" jeung suamina. Rina ngajual kembang ""Bunga Kantong Semar"" ka para babaturanana. Rina milih ngajual kembang-kembang éta di pasar.",Rina bakal meunang kabagjaan nalika ngajual kembang-kembang,Rina jadi penjual kembang
Pregnancy and Kids,Lestari ngarasa kacida hésé nalika ngasuh anakna. Anakna teu daék nunda nginum susu. Lestari ngajual susu téh ka para babaturanana. Lestari milih ngajual susu éta di pasar.,Lestari bakal meunang kabagjaan nalika ngajual susu,Lestari jadi penjual susu
Pregnancy and Kids,"Aki nu boga bayi anyar, Aki ngarasa girang pisan. Aki hayang ngajaga bayina saluyu jeung ajaran sundanese. Aki ngajaga bayi kalawan penuh kasabaran. Bayi masih kénéh ngora pisan.",Aki kacida bahagia jeung bayi anyarna,Aki teu bisa ngajaga bayina
Pregnancy and Kids,Nini sedeng ngandung kandungan. Nini diwajibkeun ngalakukeun mitoni nalika kandungan umur 7 sasih. Nini ngalakukeun mitoni bareng jeung kulawarga. Nini ngarasa lega sanggeus mitoni.,Nini ngarasa yakin bakal ngabogaan bayi nu sehat,Nini teu bisa ngalakukeun mitoni
Pregnancy and Kids,Utin hayang ngajaga bayi kalawan benar. Utin ngajaga bayi kalawan ngalakukeun pangajian sundanese. Utin ngajaga bayi kalawan penuh kasabaran. Utin ngajaga bayi kalawan ngalakukeun sunat kalawan ritual tradisional.,Utin kacida bahagia ngajaga bayina,Utin teu bisa ngajaga bayina
Pregnancy and Kids,Asep nu boga anak leutik. Asep hayang ngajaga anak leutikna saluyu jeung ajaran sundanese. Asep ngajaga anak leutikna kalawan penuh kasabaran. Asep ngajaga anak leutikna kalawan ngalakukeun pangajian sundanese.,Asep kacida bahagia ngajaga anak leutikna,Asep teu bisa ngajaga anak leutikna
Pregnancy and Kids,Tuti hayang ngajaga bayi kalawan benar. Tuti ngajaga bayi kalawan ngalakukeun pangajian sundanese. Tuti ngajaga bayi kalawan penuh kasabaran. Tuti ngajaga bayi kalawan ngalakukeun ritual tradisional.,Tuti kacida bahagia ngajaga bayina,Tuti teu bisa ngajaga bayina
Pregnancy and Kids,Dina nu boga bayi anyar. Dina hayang ngajaga bayina saluyu jeung ajaran sundanese. Dina ngajaga bayi kalawan penuh kasabaran. Dina ngajaga bayi kalawan ngalakukeun pangajian sundanese.,Dina kacida bahagia jeung bayi anyarna,Dina teu bisa ngajaga bayina
Pregnancy and Kids,Rina nu boga anak leutik. Rina hayang ngajaga anak leutikna saluyu jeung ajaran sundanese. Rina ngajaga anak leutikna kalawan penuh kasabaran. Rina ngajaga anak leutikna kalawan ngalakukeun pangajian sundanese.,Rina kacida bahagia ngajaga anak leutikna,Rina teu bisa ngajaga anak leutikna
Death,"Ti sapoé, Siti ngarasa sedih. Bapana Siti geus maot. Siti teu daék ngarasa bahagia deui. Siti ngarasa hanjakal.",Siti ngarasa sedih alatan bapana téh nu pangdeudeulna.,Siti ngarasa sedih alatan bapana téh nu panggoréngna.
Death,Asep ngarasa sedih. Ibu Asep geus maot. Asep kacida hanjakalna. Asep ngarasa teu daék ngarasa bahagia deui.,Asep ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Asep ngarasa sedih alatan tuluy ngarasa lapar.
Death,Siti ngarasa sedih. Siti geus teu daék nempo sahabatna deui. Siti ngarasa hanjakal. Siti ngarasa sedih.,Siti ngarasa sedih alatan sahabatna nu geus maot téh nu pangdeudeulna.,Siti ngarasa sedih alatan sahabatna nu geus maot téh nu panggoréngna.
Death,Acep ngarasa sedih. Bapana Acep geus maot. Acep kacida hanjakalna. Acep ngarasa teu daék ngarasa bahagia deui.,Acep ngarasa sedih alatan tuluy ngurus bapana nu geus maot.,Acep ngarasa sedih alatan tuluy ngarasa lapar.
Death,Ira ngarasa sedih. Ibu Ira geus maot. Ira kacida hanjakalna. Ira ngarasa teu daék ngarasa bahagia deui.,Ira ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Ira ngarasa sedih alatan tuluy ngarasa lapar.
Death,Nina nempo jenazah sahabatna. Nina teu nyangka yén kamari téh poé pamungkas manéhna nempo sobatna. Nina nginget-nginget seuri sobatna dina ingetanana. Nina ceurik teu daék.,Nina kacida hanjakalna ku kepergian sahabatna.,Nina teu bisa indit ka pamakaman sobatna.
Death,Rina ngarasa sedih. Bapana Rina geus maot. Rina kacida hanjakalna. Rina ngarasa teu daék ngarasa bahagia deui.,Rina ngarasa sedih alatan tuluy ngurus bapana nu geus maot.,Rina ngarasa sedih alatan tuluy ngarasa lapar.
Death,Ika ngarasa sedih. Ibu Ika geus maot. Ika kacida hanjakalna. Ika ngarasa teu daék ngarasa bahagia deui.,Ika ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Ika ngarasa sedih alatan tuluy ngarasa lapar.
Death,Tono ngarasa sedih. Bapana Tono geus maot. Tono kacida hanjakalna. Tono ngarasa teu daék ngarasa bahagia deui.,Tono ngarasa sedih alatan tuluy ngurus bapana nu geus maot.,Tono ngarasa sedih alatan tuluy ngarasa lapar.
Death,Lesti ngarasa sedih. Ibu Lesti geus maot. Lesti kacida hanjakalna. Lesti ngarasa teu daék ngarasa bahagia deui.,Lesti ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Lesti ngarasa sedih alatan tuluy ngarasa lapar.
Death,,Kacapi téh dibéréna ku Dedi ka pawang kacapi.,Kacapi téh dijual pikeun mayar utang.
Death,,Upacara ngaben téh rada rame.,Upacara ngaben téh gagal.
Death,,Raisa nganggo baju hideung salila tilu poé.,Raisa nganggo baju beureum salila tilu poé.
Death,,Kopo nu dipaké nganggo béré pikeun mayit téh aya di imahna.,Kopo nu dipaké nganggo béré pikeun mayit téh moal jadi.
Death,,Upacara ngaben téh baris rame.,Upacara ngaben téh gagal.
Death,,Upacara ngaben téh baris rame.,Upacara ngaben téh gagal.
Death,,Ira sareng indungna ngabeulit mayit.,Ira sareng indungna nganggo baju beureum.
Death,,Raisa sareng kolotna ngabeulit mayit.,Raisa sareng kolotna nganggo baju beureum.
Death,,Kacapi téh dibéréna ku Dedi ka pawang kacapi.,Kacapi téh dijual pikeun mayar utang.
Death,,Upacara ngaben téh baris rame.,Upacara ngaben téh gagal.
Death,"Di désa Sunda, aya tradisi ngaturkeun sesajén ka nu tiwas. Wong-wong ngaturkeun kembang, dupa, jeung kopi. Tradisi ieu dilaksanakeun salami tilu poé. Tujuanna pikeun ngahormat nu tiwas sareng ngajaga hubungan arwah sareng kulawarga.",,Tradisi ieu ngan dilaksanakeun ku budak nu kénéh ngora
Death,"Di Sunda, aya tradisi ngajaga jasad nu tiwas salami tilu poé. Kulawarga nu tiwas ngajaga jasad sacara bergantian. Jasad nu tiwas diadem jeung kain kafan. Kulawarga nu tiwas ngasih sesajén ka jasad nu tiwas.",Tradisi ieu dilaksanakeun ku sakabéh warga désa,Jasad nu tiwas langsung dikubur tanpa diadem
Death,"Di acara kematian di Sunda, wong-wong nu hadir ngagunakeun baju hideung. Baju hideung nu dipaké ku wong-wong nu hadir téh simbolis ka sedih sareng duka. Kulawarga nu tiwas ogé ngagunakeun baju hideung. Tradisi ieu dilaksanakeun salami tilu poé.",Kulawarga nu tiwas ngajaga jasad sacara hormat jeung ngasih sesajén,Wong-wong ngagunakeun baju warna-warni
Death,"Di Sunda, aya tradisi ngabagikeun harta warisan ka kulawarga nu tiwas. Harta warisan nu dibagikeun téh dilaksanakeun sacara adil. Kulawarga nu tiwas ngajaga harta warisan sacara hormat. Tradisi ieu dilaksanakeun salami tilu poé.",Wong-wong nu hadir ngagunakeun baju hideung pikeun ngahormat nu tiwas,Harta warisan nu dibagikeun téh dilaksanakeun sacara sembarangan
Death,"Di désa Sunda, aya tradisi ngaturkeun makanan ka kulawarga nu tiwas. Wong-wong ngaturkeun makanan nu lezat sareng bergizi. Tradisi ieu dilaksanakeun salami tilu poé. Tujuanna pikeun ngahormat nu tiwas sareng ngajaga hubungan arwah sareng kulawarga.",Harta warisan nu dibagikeun téh dilaksanakeun sacara adil,Wong-wong ngan ngaturkeun makanan nu sederhana
Religious Holiday,Dinten ieu téh poé Idul Fitri. Arin rencana pikeun nganjang ka imah buyutna di Bandung. Arin teu sabar ngadéngé carita-carita buyutna ngeunaan perjuangan cai. Awak Arin ngadadak karasa teu damang jeung sering bersin.,,Arin ngahubungi buyutna ngomong yén manéhna bakal langsung ka imahna.
Religious Holiday,Dinten ieu téh ngabuka puasa pikeun umat Muslim. Fadil kedah nganggo pakean anu rapih sareng lengkep. Fadil poho make songkok. Fadil panik jeung hariwang. Dodi nginjeumkeun songkokna nu séjén.,Arin langsung ngahubungi buyutna cenah teu tiasa nganjang dinten ayeuna.,Fadil dangdanan rapih.
Religious Holiday,"Dinten ieu téh poé Maulid Nabi. Indra kasohor salaku murid ganteng di SMA Harapan. Hanjakal, éta pamuda jarang nyarios. Anjeunna ogé jarang seuri. Sababaraha murid nganggap anjeunna sombong.",Fadil teu dihukum ku guru.,Indra diusir sakola kusabab sombong.
Religious Holiday,Dinten ieu téh ngabuka puasa pikeun umat Muslim. Ayu kedah ngajalin hubungan sareng lalaki anu saagama. Ayu Muslim. Rinto Kristen Protestan. Ayu sareng Rinto silih pikaresep.,Teu loba jalma anu nyaho yén Indra téh sabenerna budak anu isinan.,Ayu ngewaeun ka Rinto.
Religious Holiday,"Dinten ieu téh poé Idul Adha. Dedi téh budak bangor anu resep nyieun masalah. Di sakola, anjeunna sering bolos, gelut sareng huru-hara. Kapaksa sakola ngahubungi indungna Dedi gara-gara kalakuan Dedi. Dedi teu nyangka indungna ceurik ngadéngé kalakuanana di sakola.",Ayu sareng Rinto teu tiasa gaduh hubungan.,Dedi mutuskeun pikeun leuwih ati-ati dina nyieun masalah sangkan indungna teu nyaho.
Religious Holiday,Dinten ieu téh poé Isra' Mi'raj. Bima rencana pikeun nganjang ka imah buyutna di Garut. Bima teu sabar ngadéngé carita-carita buyutna ngeunaan perjuangan cai. Awak Bima ngadadak karasa teu damang jeung sering bersin.,Manéhna ngarasa kaliru jeung boga tekad pikeun jadi budak nu hadé.,Bima ngahubungi buyutna ngomong yén manéhna bakal langsung ka imahna.
Religious Holiday,Dinten ieu téh ngabuka puasa pikeun umat Muslim. Sinta kedah nganggo pakean anu rapih sareng lengkep. Sinta poho make kerudung. Sinta panik jeung hariwang. Lesti nginjeumkeun kerudungna nu séjén.,Bima langsung ngahubungi buyutna cenah teu tiasa nganjang dinten ayeuna.,Sinta dangdanan rapih.
Religious Holiday,"Dinten ieu téh poé Maulid Nabi. Rendi kasohor salaku murid ganteng di SMA Harapan. Hanjakal, éta pamuda jarang nyarios. Anjeunna ogé jarang seuri. Sababaraha murid nganggap anjeunna sombong.",Sinta teu dihukum ku guru.,Rendi diusir sakola kusabab sombong.
Religious Holiday,Dinten ieu téh ngabuka puasa pikeun umat Muslim. Dina kedah ngajalin hubungan sareng lalaki anu saagama. Dina Muslim. Joko Kristen Protestan. Dina sareng Joko silih pikaresep.,Teu loba jalma anu nyaho yén Rendi téh sabenerna budak anu isinan.,Dina ngewaeun ka Joko.
Religious Holiday,"Dinten ieu téh poé Idul Adha. Budi téh budak bangor anu resep nyieun masalah. Di sakola, anjeunna sering bolos, gelut sareng huru-hara. Kapaksa sakola ngahubungi indungna Budi gara-gara kalakuan Budi. Budi teu nyangka indungna ceurik ngadéngé kalakuanana di sakola.",Dina sareng Joko teu tiasa gaduh hubungan.,Budi mutuskeun pikeun leuwih ati-ati dina nyieun masalah sangkan indungna teu nyaho.
Agriculture,Asep nyobaan tanam pare. Asep ngarasa senang bongbuahan anjeunna. Asep henteu ngarti naha bongbuahan anjeunna teu ngarek. Asep nyobaan ngajajalkeun bongbuahan anjeunna sorangan.,Asep ngajajalkeun ngaganti bongbuahan anjeunna jeung bongbuahan nu anyar,Asep ngajual bongbuahan anjeunna ka tetangga
Agriculture,Rina budak nu norak jeung tetuwuhan. Rina boga rencana rék ngajajalkeun tanam kacang panjang. Rina teu ngarti naha kacang panjang nu geus dibudidayakeun ku anjeunna teu tiasa tumuwuh. Rina nyobaan ngaganti tanah anjeunna jeung tanah nu anyar.,Rina ngajajalkeun tanam kacang panjangna sorangan,Rina ngajual tanah anjeunna ka tetangga
Agriculture,Rendi ngarasa teu boga pangalaman dina ngajajalkeun tanam caisim. Rendi ngarasa loba teuing nu kudu dipelajari. Rendi teu ngarti naha caisim nu geus dibudidayakeun ku anjeunna henteu tiasa tumuwuh. Rendi nyobaan ngaganti tanah anjeunna jeung tanah nu anyar.,Rendi teu tiasa tanam caisim,Rendi gampang ngajajalkeun tanam caisim
Agriculture,Ira budak nu norak jeung tetuwuhan. Ira boga rencana rék ngajajalkeun tanam caisim. Ira teu ngarti naha caisim nu geus dibudidayakeun ku anjeunna teu tiasa tumuwuh. Ira nyobaan ngaganti tanah anjeunna jeung tanah nu anyar.,Ira ngajajalkeun ngaganti bongbuahan anjeunna jeung bongbuahan nu anyar,Ira ngajual tanah anjeunna ka tetangga
Agriculture,Diah ngarasa teu boga pangalaman dina ngajajalkeun tanam pare. Diah ngarasa loba teuing nu kudu dipelajari. Diah teu ngarti naha pare nu geus dibudidayakeun ku anjeunna henteu tiasa tumuwuh. Diah nyobaan ngaganti tanah anjeunna jeung tanah nu anyar.,Diah teu tiasa tanam pare,Diah gampang ngajajalkeun tanam pare
Agriculture,Asep ngamangkeun sawah bapana. Asep resep ngamangkeun sawah alatan bisa ngalakukeun tradisi upacara adat ngamangkeun sawah. Upacara ieu dilakukeun sacara rutin saban taun. Asep percaya upacara ieu nu ngajadikeun panén sawahna jadi subur.,Asep loba ngarasa syukur sabab panén sawahna jadi loba,Asep nyesel ngalakukeun upacara adat ngamangkeun sawah
Agriculture,Mamat resep ngamangkeun sawah bapana. Ayeuna Mamat nyoba ngamangkeun sawah sendirina. Mamat ngamangkeun sawahna kalawan padi lokal nu loba dikaresepkeun urang Sunda. Mamat percaya yén padi lokal ieu bakal ngajadikeun sawahna subur.,Mamat loba ngarasa syukur sabab panén sawahna jadi loba,Mamat nyesel ngamangkeun padi lokal nu teu loba dikaresepkeun
Agriculture,"Karna resep ngamangkeun sawah bapana, Karna nyoba ngamangkeun sawah sendirina. Karna ngamangkeun sawahna jeung cara tradisional nu diajarkeun ku bapana. Karna ngabawa sesajen ka sawahna nalika ngamangkeun.",Karna ngarasa syukur sabab panén sawahna jadi loba,Karna nyesel ngamangkeun sawah jeung cara tradisional nu diajarkeun ku bapana
Agriculture,Dadang ngamangkeun sawah bapana. Dadang resep ngamangkeun sawah alatan bisa ngalakukeun tradisi upacara adat ngamangkeun sawah. Upacara ieu dilakukeun sacara rutin saban taun. Dadang percaya yén upacara ieu nu ngajadikeun panén sawahna jadi subur.,Dadang loba ngarasa syukur sabab panén sawahna jadi loba,Dadang teu percaya yén upacara adat ngamangkeun sawah nu ngajadikeun panén sawahna jadi subur
Agriculture,Rina resep ngamangkeun sawah bapana. Ayeuna Rina nyoba ngamangkeun sawah sendirina. Rina ngamangkeun sawahna kalawan padi lokal nu loba dikaresepkeun urang Sunda. Rina percaya yén padi lokal ieu bakal ngajadikeun sawahna subur.,Rina loba ngarasa syukur sabab panén sawahna jadi loba,Rina nyesel ngamangkeun padi lokal nu teu loba dikaresepkeun
Agriculture,"Di désa Sunda, aya tradisi nu ngaranna ""Ngabuka Lembur"" nu diayakeun saméméh ngamimitian tanam paré. Upacara éta dilaksanakeun ku nu ngajaga sawah sareng warga désa. Ngabuka Lembur téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén.",,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
Agriculture,"Tiap taun, désa Sunda ngalaksanakeun upacara ""Sérén Taun"". Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén ka arah sawah. Upacara éta dilaksanakeun ku cara ngibad keur raeuk. Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa.",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Sérén Taun téh mangrupikeun wujud rasa sedih ka Gusti Nu Maha Kawasa
Agriculture,"Di désa Sunda, aya tradisi nu ngaranna ""Mipit"". Mipit téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Tradisi éta dilaksanakeun saméméh ngamimitian tanam paré. Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén.",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
Agriculture,"Sawah nu aya di désa Sunda kudu dibersihkeun ti batu sareng jerami. Nalika sawah geus bersih, tuluy aya upacara ""Ngabuka Lembur"". Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén.",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
Agriculture,"Di désa Sunda, aya tradisi nu ngaranna ""Sérén Taun"" nu diayakeun unggal taun. Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Tradisi éta dilaksanakeun saméméh ngamimitian tanam paré. Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén.",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
Agriculture,"Tiap taun, désa Sunda ngalaksanakeun upacara ""Sérén Taun"" nu mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Upacara éta dilaksanakeun saméméh ngamimitian tanam paré. Upacara éta téh dilaksanakeun ku cara ngalangsarkeun sesajén. Upacara éta dilaksanakeun ku cara ngibad keur raeuk.",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta téh mangrupikeun wujud rasa sedih ka Gusti Nu Maha Kawasa
Agriculture,"Di désa Sunda, aya tradisi nu ngaranna ""Mipit"" nu diayakeun saméméh ngamimitian tanam paré. Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Tradisi éta dilaksanakeun ku cara ngalangsarkeun sesajén. Upacara éta dilaksanakeun ku cara ngibad keur raeuk.",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
Agriculture,"Di désa Sunda, aya tradisi nu ngaranna ""Ngabuka Lembur"" nu diayakeun saméméh ngamimitian tanam paré. Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén. Upacara éta dilaksanakeun ku cara ngibad keur raeuk.",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
Agriculture,"Tiap taun, désa Sunda ngalaksanakeun upacara ""Sérén Taun"" nu diayakeun unggal taun. Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Upacara éta dilaksanakeun saméméh ngamimitian tanam paré. Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén.",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
Agriculture,"Di désa Sunda, aya tradisi nu ngaranna ""Mipit"" nu diayakeun saméméh ngamimitian tanam paré. Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa. Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén. Upacara éta dilaksanakeun ku cara ngibad keur raeuk.",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.
