topic,premise,correct_ending,incorrect_ending
Pregnancy and Kids,"Dina umur 15 taun, Ayu teu kudu ngucapkeun cinta ka umum. Ayu ngajari cinta sareng hati-hati. Ayu ngasih hati-hati ka umum. Ayu teu ngasih hati-hati ka ibunya.","Ning ngucapakeun, ""Sudarto, kowe teu kudu tau kecurangan ku, déntéun ngucapakeun cinta ka Sudarto.""","Ayu ngucapakeun, ""Ibu, kowe kudu tau cinta ku."""
Pregnancy and Kids,"Sari hamil, matak pireu wong tuai. Sari nganti-nganti ceukir, matak nganti-nganti tetek. Sari dijodoh dina wong tuai, wong tuai teu ngajani matak sareng Sari.",,"Sari nganti-nganti ceukir sareng matak, wong tuai teu nampakna."
Pregnancy and Kids,"Santi dadakan pisan naon kanggo anakna. Santi nganti-nganti kapanggilan, Santi nganti-nganti mobok. Santi teu dadakan pisan, anakna jerit sakit.","Sari dijodoh dina wong tuai, wong tuai ngajani matak sareng Sari.","Santi dikeun moal manggaheun, anakna teu hikeun kangen."
Pregnancy and Kids,"Ida manggaheun anakna. Anakna suka mangan rupa-rupa kuih. Ida nganti-nganti jualan kuih. Ida teu punya uang, anakna jerit karena lapar.","Santi dadakan pisan naon kanggo anakna, anakna hikeun tiasa sakit.","Ida teu manggaheun anakna, anakna suka mangan tenggang rasa."
Pregnancy and Kids,"Dian manggaheun anakna. Anakna suka mangan susu. Dian nganti-nganti belanja susu. Dian teu punya uang, anakna jerit karena lapar.","Ida manggaheun anakna, anakna hikeun tiasa lapar.","Dian teu manggaheun anakna, anakna suka mangan pisan."
Pregnancy and Kids,"Bayu bakal dijodoh sareng wong tuai. Bayu teu sacingkeun ceukir, Bayu teu nganti-nganti kagiatan. Bayu ngajani matak, matak teu ngajani Bayu.","Dian beli susu kanggo anakna, anakna hikeun tiasa lapar.","Bayu teu sacingkeun ceukir, wong tuai teu ngajani Bayu."
Pregnancy and Kids,"Euis langkung kolot 8 taun. Waktu keur budak, euis ngajaga kanggo anaknya. Euis nyadaran mamangkeun bakti saha mertua. Tapi nalika aranjeunna dewasa, aranjeunna janten caket sareng kuwat.",,Euis jeung anaknya geus dua taun teu papanggih.
Pregnancy and Kids,"Budi teu nyaheun sampeyan saha ceureupet, nangis ka bumi. Budi ngajaga adina anaknya si Cici. Cici banyak ngomong, tapi anak Budi ngadingé. Cici sampeyan jadi budak bakalan mamangkeun.",Euis jeung anaknya sok nyempetkeun papanggih sahenteuna saminggu sakali sanajan jadwal sibuk.,Budi teu ngajaga Cici mamangkeun.
Pregnancy and Kids,"Ibu Neneng mangguléng ka bakul sareng bingah. Neneng mangadéngékeun ka dede. Dede ninggalkeun anaknya saha suami. Tapi, anaknya nu cipta, kuwiarakeun ka Neneng.",Budi nyaah Cici ka ceureupetngan.,Neneng teu ngadéngékeun ka anaknya.
Pregnancy and Kids,"Nana ngajaga japati kasampetan. Nana marangéhkeun ka japati kasampetan. Japati sareng Nana mangadéngékeun sami-sami. Japati sok ngapung, tapi terang jalan ka bumi.",Neneng nyaah anaknya ka dede.,Japati Nana leungit.
Pregnancy and Kids,"Bapak dan Ibu mangguléng ka bakul sareng bingah. Babak dan Ibu mangadéngékeun ka ceureupet. Ceureupet ninggalkeun anaknya saha suami. Tapi, anaknya nu cipta, kuwiarakeun ka Babak dan Ibu.",Japati Nana nyaah pisan ka japatinangan.,Babak dan Ibu teu ngadéngékeun ka anaknya.
Death,Sri nambah ka béda sareng ibu kanya nu kena sakit paron. Sri teu ngamet-amet saka urang. Ibu kanya nginthip kana tangsi.,,Sri neupuk ka kasebutan
Death,Dewi nyangka kapala hiji perusahaan teknologi. Adit nyangka kapala hiji perusahaan seni. Dewi jeung Adit dina widang béda. Dewi teu tiasa nggalak-nggalak Adit.,Sri teu sareng keluarga ngamun-amun ibu kanya,Adit maksa Dewi asup perusahaananya
Death,Indah nuju hamil. Raka salaki Indah. Indah hoyong buah durian. Raka néangan nu ngajual buah kenchar imahna.,Dewi maksa Adit asup perusahaannya,Indah hayang rujak
Death,Santosa kedah ngajalin hubungan sareng wanita anu Hindu. Santosa Muslim. Diana Kristen Katolik. Santosa sareng Diana silih pikaresep.,Indah hayang durian,Santosa ngewaeun ka Diana
Death,Joko meunang Pilkada kota. Kulawarga Joko ngiring bingah. Teu hilap ka partey Golkar sareng koalisina. Peresmian bakal dilaksanakeun ahir bulan ini.,Santosa sareng Diana teu tiasa gaduh hubungan,Joko memang wakil kota anu hebat
Death,"Sari ieu warung sate rame pisan. Nu ngajual sate keur ulang taun. Anjeunna masihan porsi tambahan ka 15 pelanggan munggaran anu mésér sate na. Pas istirahat, pelanggan langsung lalumpatan ka warung.","Ku kituna, Basuki salaku wakil kota nu ayeuna ngajabat parantos ninggalkeun kantor",Murid kalaparan geus lila teu dahar
Death,Era ngajak sékerasan ka kawin Xiara. Xiara teu manuju. Era pepadhetan nu lada. Xiara hilang suargi.,,Era mangalangka Xiara nu baleun.
Death,Arum jalmih kana hujan. Hujan teu kadéngé. Arum ngajak sareng kolotna kelana ka rumahnya. Ranjana ngajekakeun kécar.,Era guru-gilangan nu manggungkeun ritu sikepareunan.,Arum mundhuk ka héwan nu kadéngé.
Death,Dewi ngajak kawin ka orang Sunda. Orang Sunda teu maringi. Dewi ngajari paranakan jeung parilisan nu sékerasan. Paranakan nu énggih.,Arum dibongkaran ngasihan ka rumahsaé.,Dewi mundhuk ka paranakan nu sékerasan.
Death,Dian sareng Endah hirup asap nu bakar. Dian teu néung. Endah ngajajah ka dokter. Dokter ngucap Énggih Dian.,Dewi dikejaran ka tatakan Sunda.,Dian guguran ka tangga.
Death,Ade kasus bekas kebo di sare. Sare teu tiasa. Ade mangadjiaken ka héwan nu kebo. Héwan nu kebo teu ngasem.,Dian dikeuduken ngasihan ka hantaran panalaksaan.,Ade mundhuk ka héwan nu kebo.
Death,Sari teu saksi sareng saksi ka kebo di sare. Kekebonan teu alim. Sari ngajakakeun ka polisi. Polisi ngucap Dian teu tiasa.,Ade dikejaran ka tatakan Sunda.,Sari mundhuk ka Dian.
Death,Sangku nginthuka nu kampungna. Sangku dianggep nu adil kajangan. Sangku ngadeg sakola ka jonged siswa. Sangku mati kabeh nu malam hadé.,,Sangku dileburkeun nu logam
Death,Sari énggal ka nak anu kajangan. Sari siagian nu nak kula. Sari geus makan ka ségar nu malam. Sari mati nu ségar hadé.,Sangku dikebumian nu ngarasan Sunda,Sari dijualkeun nu hajat pangan
Death,Prabu sajrono ka makhlukan. Prabu mati nu hari sabatang. Raja-raja kajangan teu sajrono nu makhlukan. Raja-raja kajangan geus mamancangkeun nu sasana prabuna.,Sari dikebumian nu wadon-wadonan,Prabu dijadikan nu patung
Death,Nana énggal ka marapi nu wilujeng. Nana mati nu hari sabatang. Kaum wilujeng teu énggal ka marapi nu wilujeng. Kaum wilujeng geus ngametkeun nu sisihan nana.,Prabu dikebumian nu pepaduan raja-raja,Nana dijualkeun nu hajat pangan
Death,Santosa nguleut ka kakungan. Santosa siapkeun nu tanda kebo. Santosa mati nu hari kasantiran. Kakungan teu nguleut ka Santosa.,Nana dikebumian nu kaum wilujeng,Santosa dijualkeun nu hajat pangan
Religious Holiday,Dayat nanggapak lagu tradisional ka Lebaran. Dayat kasihan kawula miskin saé. Dayat teu ngajari sareng kawula miskin. Dayat saksi ka sarbini kawula miskin.,,Dayat ngamen duit kawula miskin.
Religious Holiday,Santosa nganti kajengan ka Idul Fitri. Santosa ngadep kagungan rumahsa. Santosa kasebut panggilan mandé. Santosa manggup ngajari sami-sami.,Dayat bakal ngandong bakti ka kawula miskin.,Santosa ngamen duit ora miskin.
Religious Holiday,Dewi saeutik pujian ka Tuhan kalayan. Dewi tiasa ngaréngsékeun kagiatan budi. Dewi ngajari anak-anak ka pujian Tuhan. Dewi kasebut karunia Tuhan.,Santosa nggih nambah rasa hormat ka Tuhan.,Dewi ngamen pujian Tuhan.
Religious Holiday,Bima nganti upacara ka Waisak. Bima nanggapak mantra purbakala. Bima ngagungan candi Borobudur. Bima manggup ngajari upacara Waisak.,Dewi nggih ngandong nasihat ka anak-anak.,Bima ngamen pujian Tuhan.
Religious Holiday,Sari manggapak bumi ngadahar ka Galungan. Sari saeutik pujian kepada Dewa. Sari kasebut ngeringan ka Dewa. Sari ngajari ka kawula miskin kalayan.,Bima nggih ngandong nasihat ka ora tau upacara Waisak.,Sari ngamen pujian Dewa.
Religious Holiday,"Ibu Dayat ngadep ka moské, sabar nu ngumpul-ngumpul ka jamaah. Ibu Dayat nyaritakeun loba hal ka puasa, maringi ngaji Allah Swt. Di hari raya, Ibu Dayat ngadéngékeun bersama saudara-saudaranya. Méséréstukaan déui ka kawulaan, sabar ngaji Allah Swt ka serumpun.",,Ibu Dayat ngomong yén ka déui ka kawulaan sareng maringi ngaji Allah Swt.
Religious Holiday,"Bapak Sudarto ngadep ka gereja, sabar nu ngumpul-ngumpul ka jemaat. Bapak Sudarto nyaritakeun loba hal ka puasa, maringi ngaji Tuhan Yesus. Di hari raya, Bapak Sudarto ngadéngékeun bersama saudara-saudaranya. Méséréstukaan déui ka kawulaan, sabar ngaji Tuhan Yesus ka serumpun.",Ibu Dayat nyaah pisan ka puasanak.,Bapak Sudarto ngomong yén ka déui ka kawulaan sareng maringi ngaji Tuhan Yesus.
Religious Holiday,"Ayu sareng teman-temannya ngajaga kecapi ka hari raya. Ayu nyaritakeun loba hal ka puasa, makan di rumah dan ngaji Allah Swt. Di hari raya, Ayu ngadéngékeun bersama saudara-saudaranya. Méséréstukaan déui ka kawulaan, sabar ngaji Allah Swt ka serumpun.",Bapak Sudarto nyaah pisan ka puasanak.,Ayu ngomong yén ka déui ka kawulaan sareng maringi ngaji Allah Swt.
Religious Holiday,"Dedi sareng keluarganya ngadep ka hari raya, bersiap-siap ngumpul-ngumpul ka jamaah. Dedi nyaritakeun loba hal ka puasa, bersiap-siap bak mandi dan ngaji Tuhan Yesus. Di hari raya, Dedi ngadéngékeun bersama saudara-saudaranya. Méséréstukaan déui ka kawulaan, sabar ngaji Tuhan Yesus ka serumpun.",Ayu nyaah pisan ka puasanak.,Dedi ngomong yén ka déui ka kawulaan sareng maringi ngaji Tuhan Yesus.
Religious Holiday,"Sebelum Lebaran, famili Eka mangantu kapada saudara-saudara. Mereka bersama-sama mempersiapkan kue Lebaran. Saat menguli kue, Eka nakal memakan adonan. Eka teu tau bahwa adonan itu belum matang.",,Eka sakit parah karena makan adonan yang belum matang.
Religious Holiday,"Saat hari raya Idul Fitri, banyak orang Muslim berjalan-jalan ke masjid untuk shalat Idul Fitri. Akmal dan teman-temannya bermain di jalanan. Mereka menemukan uang yang jatuh dari kantong seorang wanita. Akmal mengambil uang itu dan membeli mainan.",Ibu Eka maksa Eka setelah melihatnya memakan adonan yang belum matang.,Akmal disalahgunakan karena mengambil uang orang lain.
Religious Holiday,"Sebelum hari raya Natal, anak-anak di desa Surya menghiasi pohon Natal. Mereka bersama-sama membuat hiasan dari kertas, cokelat, dan lain-lain. Setelah hiasan selesai, anak-anak bermain bersama di bawah pohon. Surya makan cokelat yang jatuh dari pohon.",Akmal mengembalikan uang itu kepada wanita setelah dia dan teman-temannya bermain.,Surya sakit karena makan cokelat yang jatuh dari pohon.
Religious Holiday,"Di hari raya Tawaf, para penghulu di kota Cianjur mengadakan upacara besar. Para penghulu berjalan-jalan melingkari ka'bah bersama-sama. Salah satu penghulu, Bapak Saputra, tidak mampu untuk berjalan secepatnya.",Ayah Surya maksa Surya setelah melihatnya memakan cokelat yang jatuh dari pohon.,Para penghulu meninggalkan Bapak Saputra saat melingkari ka'bah.
Religious Holiday,"Pada hari raya Vaisak, para buddha di desa Citamiang mengadakan upacara besar. Mereka bersama-sama membaca surah dan mengucapkan puji-pujian. Salah satu buddha, Ibu Sri, tidak mampu untuk baca surah dengan baik.",Para penghulu menunggu Bapak Saputra sampai selesai melingkari ka'bah.,Para buddha meninggalkan Ibu Sri saat mereka baca surah.
Agriculture,Sari manggar kadhateng sawi di sawah. Sari geus ngadésakeun tunggal sawah saji. Sawahnya sakénggal ka harwakan. Sawah Sari ngadéngékeun ka sisihan.,,Sari ngéntéki para pakéh
Agriculture,Raka geus ngototkeun jagung di ladang. Raka hariwang ngadésakeun ka pasungan. Pasungannya sakénggal ka harwakan. Pasungan Raka ngadéngékeun ka beluk.,Sawah Sari teu diadé,Raka teu ngasarakeun sae
Agriculture,Ani manggar padi di sawah. Ani geus nedakkeun padi sareng pasir. Padi Ani ngadéngékeun ka panggilan. Padi Ani ngadéngékeun ka pangawai.,Pasungan Raka teu diadé,Padi Ani ngasongkeun
Agriculture,Ning njiwah sorga ka kelapa di hutan. Ning geus ngolekkeun kelapa sareng kawat. Kelapa Ning ngadéngékeun ka panggilan. Kelapa Ning ngadéngékeun ka pangawai.,Padi Ani teu diadé,Ning teu ngasongkeun
Agriculture,Ema geus ngulekkeun ubi di buru. Ema hariwang ngadésakeun ka pasungan. Pasungannya sakénggal ka harwakan. Pasungan Ema ngadéngékeun ka beluk.,Kelapa Ning teu diadé,Ema teu ngayangkeun
Agriculture,Bapak nu ciptaan karangan talun. Bapak ngagaskeun padi kanggo panganan keluarga. Bapak melak bayem padi sambil ngajal murid-muridan. Bapak teu ciptakeun tapak kayu saé.,,Bapak ngadep kayu saé kanggo bangunan baru
Agriculture,Sri nu bikang tani. Sri kudu ngasarakeun jagung saé. Sri melak bayem jagung sambil ngajal kawula. Sri teu jual jagung keur pabrikan.,Bapak ngajar murid-muridan ng bayem padi,Sri ngasongkeun uang jagung kanggo ngupayah belanja
Agriculture,Agung nu mahasiswa tani. Agung ngajal bapakna kanggo ngoprek kegiatan tani. Bapak ngajar Agung ngolhok kanggo ngayurkan tanih. Agung teu kajen saking kegiatan tani.,Sri nyokot jagung saé kanggo panganan keluarga,Agung mau ngurus kuliah saja
Agriculture,Ayu ngajal waringin. Ayu ngasarakeun kopi kanggo pasar. Ayu teu ngajal ngayurkeun tanih. Ayu teu mau nyalaskeun kapanten.,Agung ngayurkeun tanih kanggo panen,Ayu ngajar waringin kanggo ngapain orang lain
Agriculture,Santosa ngajal tani. Santosa ngagaskeun tanaman buah. Santosa melak bayem tanaman buah sambil ngajal kawula. Santosa teu mau jual keur warung.,Ayu ngayurkeun tanih kanggo panen kopi,Santosa nyari uang pasar
Agriculture,"Bapak Ali udah mirip tuh alayan kopi. Setiap hari, Bapak Ali sering ngajak anak-anaknya ngoles kopi. Anak-anaknya udah jago ngoles kopi, tapi udah waktunya ngoles jagung.",,"Anak-anak Bapak Ali ngoles jagung, tapi wong kaget karena rasa jagungnya amis."
Agriculture,"Ayu baru ngajari cara ngolos buah nanas. Ayu ngoles buah nanas sakit kepala, tapi Ayu tidak mau putus asa. Ayu ngolos lagi dan lagi, tapi buah nanasnya masih amis.","Anak-anak Bapak Ali mirip tuh gembala jagung, mereka ngoles jagung dan nggerdi tanaman itu.","Ayu ngolos buah nanas sampai hari esok, tapi dia nyambut hari esok sakit banget."
Agriculture,"Dedi udah panen padi di sawahnya. Dedi mau jual padinya ke pasar, tapi dia belum tau harganya. Dedi minta bantuan kepada teman-temannya, tapi dia tidak mau mendengar.","Ayu belajar dari gagalannya, dia ngurus tanaman jagung dan buahnya enak.","Dedi jual padinya ke pasar dengan harga rendah, dia kehilangan banyak uang."
Agriculture,"Siti udah siap melakukan tradisi panen padi. Tapi, saat dia mulai memanen, padinya putus-putus. Siti marah dan putus asa.","Dedi mencari tahu harga pasar, dia jual padinya dengan harga yang tepat dan mendapat keuntungan.","Siti tidak mau panen lagi, dia meninggalkan padinya dan kehilangan hasil panen."
Agriculture,"Ibu Santi udah mateng ubi di tanamannya. Ibu Santi mau memasak ubi untuk keluarganya. Tapi, ubi itu tidak mateng sempurna.","Siti bertanya kepada ibunya tentang masalahnya, ibunya mengajar Siti cara melakukan tradisi panen dengan benar.","Ibu Santi masak ubi itu, tapi keluarganya tidak suka rasa ubi itu."
Fisheries and Trade,"Budi nyatakeun ampar uduh di kolam suwungana. Budi teu ngarepkeun uduhna, udah neupas marangin. Budi nyampeun ka pasar, mau jualé uduhna. Tangisan udahnya udah neupas, udah mamanggih ka arah Budi.",,"Budi ngamapéh uduhna, mboten nyampeun ka pasar."
Fisheries and Trade,"Eka kedah ngajalini uang mangan di warung Épi. Eka teu ngono kalayan Épi, udah neupas. Épi mamanggih ka arah Éka, nyatakeun udah neupas Éka.","Budi nyetelakeun uduhna, mboten jualé udah neupas.","Éka ngampeun ka warung Épi, mboten ngajalini uang."
Fisheries and Trade,"Sari kedah ngajalini ikan anu di kolamna. Sari teu mboten ngono ikanana, udah neupas. Ikanana mamanggih ka arah Sari, nyatakeun udah neupas.","Éka nyambungkeun uang Épi, manéhna udah neupas mamanggih.","Sari ngampeun ka pasar, mboten jualé ikanana."
Fisheries and Trade,"Santi nyatakeun ikan di kolamna, udah neupas. Santi teu nyambungkeun ikanana, mau jualé ka pasar. Pasar teu ngambil ikanana, udah neupas.","Sari nyambungkeun ikanana, manéhna udah neupas mamanggih.","Santi ngampeun ka pasar, mangga jualé ikanana."
Fisheries and Trade,Agus kedah ngajalin hubungan sareng wanita Muslim. Agus Kristen Protestan. Agus sareng wanita Muslim silih pikaresep.,"Santi nyetelakeun ikanana, mboten jualé udah neupas.",Agus ngewaeun ka wanita Muslim.
Fisheries and Trade,"Éta ora-ora kanggo ngajang ikan, Ajeng resep nganggo kebun ikan. Ikan-ikan nu bisa dijual marang wong, tapi éta ora-ora kanggo ngajang ikan Ajeng teu kajaat. Ikan-ikan nu keweh anjeunna, geus leuwih sakana pamнанget.",,Ajeng nganggo kebun ikan lain sareng teu nyampe kuasa
Fisheries and Trade,"Ning ka nagari, Gina resep kabayang éta kawula ka pasar. Ka pasar, ikan-ikan nu luput anjeunna, lan éta nu bisa dijual marang wong. Ka pasar ngajaléngkeun éta, Gina teu kajaat.","Ajeng ngajang ikan marang wong, éta kajaatanan",Gina nganggo ka pasar lain sareng teu nyampe kuasa
Fisheries and Trade,"Dédi resep nganggo kapal ikan, lan ikan-ikan nu bisa dijual marang wong. Teu jarang éta kanggo nganggo kapal ikan, tapi ikan-ikan nu keweh anjeunna teu bisa dijual. Dédi teu ngajaléngkeun ka pasar, éta kanggo nyangka kadaharan.","Gina dijual ikan-ikan éta, kajaatanan",Dédi nganggo kapal ikan lain sareng teu nyampe kuasa
Fisheries and Trade,"Nana resep ngajang éta ikan di imah, ikan-ikan nu bisa dijual marang wong. Éta kanggo ngajang ikan, tapi ikan-ikan nu keweh anjeunna teu bisa dijual. Nana teu ngajaléngkeun ka pasar, éta kanggo nyangka kadaharan.","Ikan-ikan éta dijual marang wong, nyampe kajaatanan",Nana nganggo ka pasar lain sareng teu nyampe kuasa
Fisheries and Trade,"Éta kanggo ngajang ikan, Sari resep ngumpulkeun uang marang wong. Ikan-ikan nu bisa dijual marang wong, lan éta bisa digunakan marang keluarga. Sari teu kajaat, éta kanggo ngumpulkeun uang.","Ikan-ikan éta dijual marang wong, nyampe kajaatanan",Sari nganggo kapal ikan lain sareng teu nyampe kuasa
Fisheries and Trade,Budi manganggeun ikan dina pantai. Budi ngasih ikan kepada para pedagang ikan. Para pedagang ikan teu bakal nikmati hasil Budi. Budi teu tiasa nangingali kalainan ikan yang bagus.,,Budi mau jual ikan kepada para pedagang ikan lain
Fisheries and Trade,Santi manganggeun udang dina sungai. Santi ngasih udang kepada para pedagang udang. Para pedagang udang nikmati hasil Santi. Santi teu tiasa nangingali kalainan udang yang bagus.,Budi nikmati hasil sikap bakalan berhasil,Santi mau jual udang kepada para pedagang udang lain
Fisheries and Trade,Dedi manganggeun mujaer dina laut. Dedi ngasih mujaer kepada para pedagang mujaer. Para pedagang mujaer teu bakal nikmati hasil Dedi. Dedi teu tiasa nangingali kalainan mujaer yang bagus.,Santi nikmati hasil sikap bakalan berhasil,Dedi mau jual mujaer kepada para pedagang mujaer lain
Fisheries and Trade,Euis teu bakal ngasih ikan kepada para pedagang. Euis ngambeun ikan dina tempat penyimpanan. Euis dapat ikan yang bermutu tinggi. Euis nikmati hasil penjualan ikan.,Dedi nikmati hasil sikap bakalan berhasil,Euis mau ngasih ikan kepada orang lain
Fisheries and Trade,Sari teu bakal ngasih udang kepada para pedagang. Sari ngambeun udang dina tempat penyimpanan. Sari dapat udang yang bermutu tinggi. Sari nikmati hasil penjualan udang.,Euis nikmati hasil sikap bakalan berhasil,Sari mau ngasih udang kepada orang lain
Fisheries and Trade,Agus teu bakal ngasih mujaer kepada para pedagang. Agus ngambeun mujaer dina tempat penyimpanan. Agus dapat mujaer yang bermutu tinggi. Agus nikmati hasil penjualan mujaer.,Sari nikmati hasil sikap bakalan berhasil,Agus mau ngasih mujaer kepada orang lain
Art,Euis nyaeta siapakan tari tradisional Sunda sajaan ulang tahun kemanakan. Euis diarekkeun sakola musik. Ia ndeg tiasa gabung dengan kelompok tradisional.,,Euis mau nge-hip hop.
Art,Asep menggambar karikatur wartawan di surat kabar tempatan. Ia mendapat tantangan membuat gambar wartawan internasional. Asep ngomong dengan ibunya tentang tantangan tersebut. Ia mau menolak tantangan itu.,Euis maksiat dipilih sebagai penari utama di acara ulang tahun.,Ia mau nge-gambar jiwa sajaan.
Art,Sari mendapatkan peran utama dalam drama tradisional Sunda. Ia belajar seni bercakap dan seni bermain gamelan. Sari mendapat tantangan untuk menggambarkan karakter yang kompleks. Ia merasa tidak mampu untuk mengatasi tantangan tersebut.,Ia menerima tantangan dan mendapat pujian dari wartawan internasional.,Ia mau nge-hip hop.
Art,"Santosa mengumpulkan koleksi alat musik tradisional Sunda. Ia memiliki rebab, kendang, suling, dan seruling. Santosa ingin menggunakan alat musik tersebut dalam konser modern. Ia merasa tidak mampu untuk menggabungkan alat musik tradisional dengan musik modern.",Sari mengembangkan kemampuan seni bercakap dan gamelan dan menggambarkan karakter dengan baik.,Santosa menjual koleksinya.
Art,Dewi menulis puisi tradisional Sunda sejak kecil. Ia ingin menggunakan puisi tersebut dalam acara perpisahan siswa. Ia merasa bahwa puisi tradisional tidak relevan dengan acara perpisahan siswa modern.,Santosa berhasil menggabungkan alat musik tradisional dengan musik modern dan mendapat pujian dari masyarakat.,Dewi menulis puisi hip hop.
Art,Sri empukkeun sasanding Sunda. Sri kudu mampu ngucap-ucapi kawula jeung ngajalakkeun kawula. Sri ngomongkeun kawula sareng ngamusakeun badan sambungan sasandingna. Sri kawituh kawula dina upacara adat.,Sri kawituh kawula sareng mangucap-ucap kawula dina upacara adat,Sri ngomongkeun kawula kanggo ngamusakeun diri
Art,Ida kasongan patetong Sunda. Ida manggaweun kawula sareng mangucapakeun kawula. Ida kasongan sareng kasongakeun badan sambungan patetongna. Ida kawituh kawula dina hari raya.,Ida kawituh kawula sareng mangucapakeun kawula dina hari raya,Ida ngamusakeun diri kanggo upacara
Art,Wira manggungkeun degung. Wira manggaweun kawula sareng ngucapakeun kawula. Wira ngamusakeun degung sambungan badan sareng kasongakeun degungna. Wira kawituh kawula dina pesta adat.,Wira kawituh kawula sareng ngucapakeun kawula dina pesta adat,Wira ngamusakeun diri kanggo nikmati
Art,Santi manggungkeun kecapi Sunda. Santi manggaweun kawula sareng ngucapakeun kawula. Santi ngamusakeun kecapi sambungan badan sareng kasongakeun kecapi. Santi kawituh kawula dina upacara budaya.,Santi kawituh kawula sareng ngucapakeun kawula dina upacara budaya,Santi ngamusakeun diri kanggo hiburan
Art,Heri manggungkeun rebab Sunda. Heri manggaweun kawula sareng ngucapakeun kawula. Heri ngamusakeun rebab sambungan badan sareng kasongakeun rebabna. Heri kawituh kawula dina upacara istiqlal.,Heri kawituh kawula sareng ngucapakeun kawula dina upacara istiqlal,Heri ngamusakeun diri kanggo nikmati sendiri
Art,Eka nangingin kajenang kawin paringgian. Eka teu ngerti kodrat kaonan. Eka manggungkeun sumpingan ka jeroan paringgian. Eka nungsi kaca-kacanya samua.,,Eka teu mampir kala jeroan paringgian
Art,Salsabila nyaéta ka sagungan kecapi. Salsabila teu ngerti cara nyata kecapi. Salsabila manggawe kecapi ka ngajek-ngajekan. Salsabila nyaeta lima bukakan ka kecapi.,Eka nikeun kawin paringgian,Salsabila nungsi kecapi
Art,Santosa manggawe angklung ka pesta. Santosa teu ngetauh kodrat angklung. Santosa nyaeta angklung ka jalmaning panggung. Santosa nungsi angklung samua.,Salsabila ada ngajek-ngajekan,Santosa manggawe angklung kaseh
Art,Dian manggawe kentongan ka pepaduan. Dian teu ngerti cara nyata kentongan. Dian manggawe kentongan ka ngajek-ngajekan. Dian nyaeta dua jeneng ka kentongan.,Santosa mendungsi keanglungan,Dian nungsi kentongan
Art,Adi manggawe karawitan ka pesta. Adi teu ngerti cara nyata karawitan. Adi manggawe karawitan ka ngajek-ngajekan. Adi nyaeta suara besar ka karawitan.,Dian nyaeta pepaduan,Adi nungsi karawitan
Art,Ratih manggawe rebab ka pangluhuran. Ratih teu ngerti cara nyata rebab. Ratih manggawe rebab ka ngajek-ngajekan. Ratih nyaeta suara indah ka rebab.,Adi nyaeta pesta,Ratih nungsi rebab
Traditional Games,"Sari suka make jangger, lisan jeung badan. Sari ngajari make jangger dina gedhong mama. Sari geus mampir ka teman-teman jeung ngajari make jangger. Sari teu bisa make jangger dina tempat panas.",,Sari nggawe make jangger ka dunia
Traditional Games,"Adi suka main congklak, kapokan suka make congklak. Adi ngajari make congklak dina kamar mandi. Adi make congklak dina hari minggu. Adi meunyangi congklak anu teu bakal ditimbang.",Sari meuli make jangger dina tempat tedhak,Adi pangganti congklak dina buku
Traditional Games,"Dina hari raya, Nana suka main engklek. Nana ngajari make engklek dina rumah ibu. Nana sampeyan sak siagaan, sampeyan meunyangi engklek. Nana teu bisa ngaceng engklek dina sore hujan.",Adi ngabedakakeun congklak dina teman,Nana nyangka engklek ka langit
Traditional Games,"Eka suka main gasing, karo sareng suka make gasing. Eka ngajari make gasing dina taman kebun. Eka geus mampir ka teman-teman jeung ngajari make gasing. Eka teu bisa ngendakakeun gasing dina tempat basah.",Nana nganti engklek dina teman,Eka bawa gasing ka perbakuan
Traditional Games,"Sela teu resep kana congklak. Sela kudu bisa nyambungkeun akal sareng hati. Sela ngambeu congklak, teu aya nikalah wong maéh. Sela tiasa ngarengsékeun bakat manggilé.",Sela tiasa nyambungkeun akal sareng hati kalayan saé.,Sela ukur hayang fokus kana akal saja.
Traditional Games,Putri ngiringan seueur kagiatan. Putri kudu bisa nyambangkeun akademik jeung kagiatan. Putri gaduh manajemén waktos anu saé. Putri tiasa ngaréngsékeun sadaya pencak silat saé.,Putri tiasa nyambangkeun akademik sareng kagiatan kalayan saé.,Putri ukur hayang fokus kana akademikna saja.
Traditional Games,"Euis teu resep kana gasing. Lamun ngambeu gasing, manéhna langsung ngarasa tranquil. Sirahna ogé langsung lieur. Ku alatan éta, Euis pernah tara nganggo gasing.",Anjeunna langkung resep ngagunakeun gasing.,Euis leuwih resep nginum gasing.
Traditional Games,Ojong Alma resep pisan topeng. Anjeunna paling resep topeng dina tayuban. Anjeunna ogé resep topeng di kebon sakali imah Alma. Teu jarang manéhna asup ka kebon sakali.,"Ku kituna, kolot kudu salawasna siap nyadiakeun pesta.",Manéhna hayang jadi tuyul sangkan bisa topeng di tayuban.
Traditional Games,"Ridwan langkung kolot 3 taun ti Santosa. Waktu keur budak, maranehna mindeng gelut. Ridwan mineng ngaheureuyan adina Santosa nepi ka Santosa ceurik. Tapi nalika aranjeunna dewasa, aranjeunna janten caket.",Ridwan jeung Santosa sok nyempetkeun papanggih sahenteuna saminggu sakali sanajan jadwal sibuk.,Ridwan jeung Santosa geus tiga taun teu papanggih.
