topic,premise,correct_ending,incorrect_ending
Wedding,"Adi nika wedi ngadaptake tradisi ngaliwetan, sebagai tanda bakal menjadi cucu baru. Adi ngomongi dengan paman dan bibi ngalung, sedengkeun dados tanda ingkang mripu cucu. Padha ngadapke wedi sira ana ngaliwetan, tapi sira lan kawula ora ada kaget.","Sekar dipengenake karep saksi kawinan, kostum ningratnya iki kanggo digunakake.","Adi dianggoke kanggo ngaliwetan, mesthi kaget sira."
Wedding,"Kula inget ngaliwetan kakek lan nenek kula, kala dheweke udah nyengker. Kula wes kedhuwit kanggo tuku barang kasebut. Kula uga ngomongi kepada bapak lan ibu kula, supaya nandurake kagetane.","Adi dianggoke kanggo ngaliwetan, tapi sira lan kawula ora ada kaget.","Kula dikecoh kanggo ngaliwetan, padha ngkaget sira."
Wedding,"Sinta siap panganten, nanging kondangan ing kampungnya kajen. Slepan kondangan kajen karep kagungan. Sinta dibarep kondangan, tapi nyata iki kondangan kajen.",,Sinta menolong nggawe barep kondangan kajen.
Wedding,"Heru baru nyengker, nanging wedding organizer kanggo acara nyengkernya kaget. Acara nyengker iki kaget karep tradisi kagungan. Wedding organizer Heru ngantuk marang acara iki.",Sinta mengganti kondangan kajen dengan kondangan adat.,Heru menolong wedding organizer iki kanggo nggawe acara.
Wedding,"Eka kantor ing kota, nanging anak usia ngesor iki kajen. Eka tetep mboten nglangi wedingan kajen. Sinetron wedingan iki kajen saka budaya kuno.",Heru mengambil wedding organizer lain yang lebih ahli.,Eka mboten ngelamaran wedingan kuno.
Wedding,"Santi mau wedingan di tanah air, tapi pasal anak cucu iki kajen. Santi mau wedingan saka adat kajen, tapi keluarga cucu iki kajen.",Eka nganti wedingan kajen dengan wedingan tradisional jawa.,Santi mboten wedingan karep adat cucu.
Wedding,Sodara wong-wong Joko lan Suryo nganti weddingnya. Joko lan Suryo kudu nganti kawin sarta wedhing panggi kawinan. Sodara wong-wong iki kudu nyambut tamu jumenengan dina wetonan.,,"Joko lan Suryo nganti kawin sakarata, sodara wong-wong ora ngesthi."
Wedding,"Surati kulonan wadon mripu bakal wedhing kawin. Surati kulonan wadon iki kudu nganti wedhing kawinan, sareng silingan wadon kulonan iki kudu nganti wedhing kawinan. Surati kulonan wadon iki kudu nyambut tamu jumenengan dina wetonan.","Joko lan Suryo nganti kawin sakarata, sodara wong-wong iki sing sethi.",Surati kulonan wadon ora ngesthi wedhing kawinan.
Wedding,Ningrat kulonan priyono nganti wedhing kawinan. Ningrat kulonan priyono wadon iki kudu nganti wedhing kawinan sarta nganti kawin sarta wedhing panggi kawinan. Wedhing kawinan iki kudu dilakoni dina wetonan.,Surati kulonan wadon iki sing sethi wedhing kawinan.,Ningrat kulonan priyono nggawe wedhing kawinan.
Wedding,"Saryono kedah wes tingali weding. Sine wedingan kena nganti-antipun. Sinunggalan kaburan kena kedhang. Saryono kaya kersa kaget, kanggo wes-wesan tingali weding.",,"Saryono kaya kersa kaget, kanggo nglakoni weding nggawe saka tradisi."
Wedding,Siti ngronggot weding gede. Sinawit gedo kena nganti-antipun. Siti ora nggawe wong kulonan. Siti kene nanging mangga karo gusti wes kulonan.,"Saryono kaya kersa kaget, kanggo nganti-antipun weding dengan bijaksana.","Siti kene nanging mangga karo gusti wes kulonan, kanggo ngronggot weding saka tradisi."
Wedding,"Santosa kedah weding nggawe wong kona. Santosa ngronggot wedingan kona. Sinunggalan kaburan kena kedhang. Santosa kaya kersa kaget, kanggo wes-wesan kedah weding kona.","Siti kene nanging mangga karo gusti wes kulonan, kanggo nganti-antipun sinawit gedo dengan hormat.","Santosa kaya kersa kaget, kanggo ngronggot weding kona saka tradisi."
Wedding,"Sekar lan Adi wedi nganti wedding. Sekar dhawuah banget, adat dhaging wedding kanggo wong Jawa. Adi nglakoni upacara siraman dina wong solo. Sekar nggoleki gedhong wedding, nanging si Adi urip kanggo wedding.",,Wedhingan Sekar lan Adi dihentakake.
Wedding,"Suci lan Bima kedhaton wedi ngantri wedding kanggo wong kraton. Suci lan Bima nyuwun ijin wedding dina Paman-paman. Ijin wedding diperbolehke, tapi ada syarat wedding kanggo wong kraton. Syarat weding dina wedi sampun ditekuni.","Wedhingan Sekar lan Adi rampung, Adi urip nggih kangen weddingan.",Wedhingan Suci lan Bima dihinjangke kanggo wong kraton.
Wedding,"Kartika lan Agung wedi nganti wedding kanggo wong Jawa. Kartika kondisi nyeneng, ada wedding dress kanggo wadon Jawa. Agung nggoleki wedding suit klasik Jawa. Sambungan wedding dina gembongan keluarga. Wedding dina sugo, tapi masalah ada kanggo Kartika.","Wedhingan Suci lan Bima rampung, wong kraton mboten nggih kendheli.","Kartika nggih kondisi nyeneng, wedhingan dihentakake."
Wedding,"Sitoen udah swarasihaken, weddingnya kowo ring Ponorogo ado. Sinungan iki kowen gak kulemi. Sinungan kulon kapantenan nogolake, babakan sing saka kulon wis saksi.",,Sinungan iki kowen kulemi saking banyu wong kenak wae.
Wedding,"Sari siapin tetewel, suwungan karo jumprit groomsmennya. Punika kagungan kawin Sari. Kancana karo groomsmenya, Sari nganti kalithik wedding dressnya.",Sinungan iki kowen kulemi saking wedhangan dadi kanggo wong kenak wae.,Sari dibelah groomsmenyane karepacan.
Wedding,"Prabowo kaya kowen jumenengan, weddingnya kowen ring kota semakan. Pangajenan iki kowen sopan santun. Wis nggoleki kancana, kagungan putih kowen pangajenan.",Sari kaliwetan groomsmenyane karepacan.,Prabowo kowen nggoleki merah kanggo suwungan.
Wedding,"Ningsih kudu nganti kalithik kemben, weddingnya kowen ring kampungnya. Sing kemben iki kowen tumpengan, dibelah karo baeke. Wis nggoleki kancana, kagungan warna kuning kowen kemben.",Prabowo kowen nggoleki putih kanggo suwungan.,Ningsih kowen nggoleki kemben merah kanggo baeke.
Wedding,"Sukma kudu nuduhake padha tembangan, weddingnya kowo ring candi Prambanan. Adatnya padha tembangan kowen, kawin Sukma kowen nyuwun saking wong cetho.",Ningsih kowen nggoleki kemben kuning kanggo baeke.,Sukma kowen nggoleki kromo kanggo adat.
Wedding,"Siti senadi pangajakan wadon. Siti inget-inget kothok wadon-wadon yang baik. Kothok Siti wis kaget, karep kowenan wadon yang buruk. Nanging, Siti ora noto panganane amarga isih kerep mangan bakpia.",,"Akibate, Siti ora bisa senadi."
Wedding,"Hendro kantong wang kosong turun wes kemana-mana. Hendro nandurake wang kakeknya. Di waktu wes kudu dadi pangantin, wang ora mungkin. Nanging, Hendro ora noto panganane amarga isih kerep mangan sego.","Akibate, Siti dapat teman baru yang baik.","Akibate, Hendro kena hantu penggila wang."
Wedding,"Prabowo kaget banget karep sisik nangis lamsi. Sisik Prabowo wis kalah kaping wong kaget. Prabowo kaget geger, karep wong wes kaget. Nanging, Prabowo ora noto panganane amarga isih kerep mangan jajanan pasar.","Akibate, Hendro ngaprak pangantin dengan hati-hati.","Akibate, Prabowo kena kecurigaan wong wes."
Wedding,Raden Susanto ingkang pengen ngantos wedingne. Raden ingkang mboten ngertos cara wis matrimony. Raden suwun kuliah kanggo wedding organizer. Raden kaya kedah di kampung.,,"Raden suwun wedding organizer, tapi wes matrimony ora bakal jalan."
Wedding,Ni Luh Budi ora tau ngadep weding bride. Ni Luh mboten ngetok wedding dress. Ni Luh tiasa kaget wes matrimony. Ni Luh kaya kedah di desa.,"Raden suwun wedding organizer, lamun matrimony wedi dilaksanakan kabeh saking senegaran.","Ni Luh nyari wedding dress sing kothok, matromonynya ora bakal jalan."
Wedding,"Prabu Dwijoyo kaya ingkang pengen weding brama. Prabu kaya kedah di kraton. Prabu wes matromony, ora mau ngantos. Prabu kowani nglawan.","Ni Luh nyari wedding dress sing keprabekan, matromonynya bakal jalan lancar.","Prabu Dwijoyo kowani nglawan, tapi matromony wes ora bakal jalan."
Wedding,Susanti manggung gendhing malam wedding. Susanti gaduh marang pinter. Pinter kaya wedi ngucap-ngucap. Susanti mboten mendengkan pinter.,,Susanti ora tau gendhing malam wedding itu.
Wedding,"Suroso ngligik wedhangan karo gusti. Suroso kaget, gustinya tida ada. Suroso kudu ngajekan wedhangan ke pasar. Suroso kaget, wedhangan ana angrah.",Susanti wedi mendengken pinter.,Suroso ora mau jek wedhangan ke pasar.
Wedding,"Siti mau ngandongi caping karo gusti. Siti kaget, gustinya ngga mau. Siti kudu nyusul iki ke panggung. Siti kaget, panggung wes kangen.",Suroso wedi jek wedhangan ke pasar.,Siti ora mau nyusul ke panggung.
Wedding,"Prabowo kudu ngejep lagi kain wedding. Prabowo kaget, kainnya ngga ada. Prabowo kudu caplok iki ke warung. Prabowo kaget, warung ana kosong.",Siti wedi nyusul ke panggung.,Prabowo ora mau caplok ke warung.
Wedding,"Putri mau ngedepak ageng karo gusti. Putri kaget, gustinya wedi ngedepak. Putri kudu nganti pake ageng. Putri kaget, agengnya ngga pas.",Prabowo wedi caplok ke warung.,Putri ora mau nganti ageng.
Wedding,Sari mripat wes ning kawinan. Sari ora bakal nganti tradisi. Sari duwe karungan pangarep. Sari mripat pirek muslimin.,,Sari ora mripat kapring jenazah.
Wedding,Prabowo ketemu dhéwé sakola wong séno. Prabowo ing pamering jas wong séno. Prabowo ora bisa gagasan. Prabowo wedi nglédhakake sakola wong séno.,Sari mripat kapring jenazah dengan hormat.,Prabowo ora duwe kawinan.
Wedding,Dewi ketemu saka nganten kawula mripat. Dewi ingkang nédha sumbingan. Dewi ora bisa kuwatir. Dewi nganti wedhanganiné wong kawula mripat.,Prabowo duwe kawinan dengan gusti.,Dewi ora wes ringan.
Wedding,"Budi ketemu karo pinter Javanese. Budi ora bisa ngetraksi gending. Budi pangucapakep wong Javanese. Budi pangucapakep ""Selamat berpuasa.""",Dewi wes ringan karo kawula mripat.,Budi ora ngetraksi gending.
Wedding,"Siti mangga ngantos wedhingan gareng-gareng. Kasanan iki, wedhingan kulonan kena kuwung. Kuwung iki, gareng-gareng wes nganti kuwungan wong kedhe. Siti mangga ngantos wedhingan kulonan karo pandhu iki.",,Siti diboten wes karepun wong kedhe mangga ngantos wedhingan kulonan.
Wedding,"Prabowo kudu nganti wedhingan gareng-gareng sarta mangga nganti wedhingan kulonan. Prabowo kudu padha nganti wedhingan saka bae, sarta nganti wedhingan saka wadon. Prabowo mangga ngantos wedhingan kulonan karo pandhu iki.","Siti mengantos wedhingan kulonan saka pandhu, lamun wong kedhe wes iki ora kuwung.",Prabowo diwadahi wong kedhe karepun wong kedhe mangga ngantos wedhingan kulonan.
Wedding,Santi mangga ngantos wedhingan gareng-gareng. Prabowo wong kedhe iki sira mangga ngantos wedhingan kulonan. Santi mangga ngantos wedhingan kulonan karo pandhu iki. Santi kudu panggonane wedhingan sare.,"Prabowo mengantos wedhingan kulonan saka pandhu, lamun wong kedhe iki ora kuwung.",Santi diwadahi wong kedhe karepun wong kedhe mangga ngantos wedhingan kulonan.
Wedding,"Siti was preparing for a big wedding. The bride's side was covered with a veil. The veil is a symbol to cover the bride's face, and it is customary for the groom's side to lift the veil. Siti was preparing to lift the veil of the bride's side from the groom's side.","Santi mengantos wedhingan kulonan saka pandhu, lamun wong kedhe iki ora kuwung, sare kanggo wedhingan sare.",Siti was punished even though the groom's side was the one who lifted the veil from the bride's side.
Wedding,"Prabowo had to prepare for a big wedding, he had to prepare for the groom's side as well as the bride's side. Prabowo had to prepare for the wedding from his family's side, and from the bride's family side. Prabowo was preparing to lift the veil from the bride's side.","Siti lifted the veil of the bride's side from the groom's side, even though it is customary for the groom's side to do so.",Prabowo was punished even though the groom's side was the one who lifted the veil from the bride's side.
Wedding,"Santi was preparing for a big wedding, the groom's side was preparing to lift the veil. Prabowo, the groom, was from the groom's side. Santi was preparing to lift the veil of the bride's side together with the groom's side. Santi had to prepare the wedding ceremony.","Prabowo lifted the veil of the bride's side from the groom's side, even though it is customary for the groom's side to do so.",Santi was punished even though the groom's side was the one who lifted the veil from the bride's side.
Wedding,Kiwo Surosastro kajen lasem karo wong cetha wedi saksi kawinnya. Kiwo manggung lasem karsa wedi saking amargi. Sira ora ngguwa kenawe lasem kajenan.,,Kiwo wedi ngguwa kenawe lasem kajenan.
Wedding,Siti mangga kawin saka kebarangkalanan. Dhuh wali-wali kasebut kenawe dumadi karo wong kasebut. Siti mangga kawin kabeh wong kasebut karsa suwungan.,Kiwo ngesthi lasem kajenan karsa wedi saking amargi.,Siti ora mangga kawin kabeh wong kasebut karsa suwungan.
Wedding,Prabowo mangga ngajen kawin saka dhuh wadon wungu. Dhuh wadon wungu kenawe jumenengan kagungan. Prabowo ora wedi ngajen kawin.,Siti ngerti wedi suwungan kabeh wong kasebut wus kawinan.,Prabowo wedi ngajen kawin.
Wedding,Siti nakon nikah dina waktu tinggal hipster. Sewu ora ngerti hipsterane. Siti bakal nikah dina tempat khas hipster. Siti nangis karep wong hipster ingetake sapa.,,"Siti malah ngga nikah, ora bakal nikah hipsterane."
Wedding,Heru nika dina waktu mriku. Istri Heru nulis surabaya. Surabaya Heru nenggene jenang. Istri Heru kasil nganggo panggonan.,Siti mbangun panganan hipster kanggo acara nikah.,"Istri Heru ora nulis surabaya, ora kasil nganggo panggonan."
Wedding,Arya nika dina waktu wes. Wadon Arya nganti hipnotis. Hipnotis Arya karep wadon. Arya nanging ngga ngerti wadon Arya iki.,"Istri Heru nganggo panggonan, tetep nulis surabaya.","Arya ora nikah, hipnotis wadon Arya kelakonake."
Wedding,Eko nika dina waktu gamelan. Istri Eko nganti gendhing. Gendhing Eko nulis gamelan. Istri Eko kasil nganggo balai.,"Arya nikah, padha ngerti wadon Arya.","Istri Eko ora nganti gendhing, ora kasil nganggo balai."
Wedding,Surya nika dina waktu klenengan. Ibune Surya nganti wayang. Wayang Surya kagetke. Surya nanging ngga ngerti ibune Surya iki.,"Istri Eko nganti gendhing, tetep kasil nganggo balai.","Surya ora nikah, wayang ibune Surya kelakonake."
Wedding,"Sari kedhatonan karo panggonane. Sari ngronggo srepehanan. Sari nglampah marang babine, ""Ayu, panggonane karo aku."" Babine Sari nyanggung, ""Kula wedi kaweni.""",,"Sari ngomongi dados dheweke, ""Ayu, kita ora kaweni."""
Wedding,"Arif ngligroh karo wadonan. Arif iku nanging wong kasipilan. Arif wus dados marang warah, ""Ayu, kawula kawen kabeh."" Warah Arif iku wedi kaweni.",Sari ngronggo panggonane karo Ayu.,"Warah Arif ngomongi, ""Ayu, ora kaweni kita."""
Wedding,"Surati kedhatonan karo pepatihane. Surati ngronggo srepehanan. Surati nglampah marang bapak, ""Bapak, pepatihan karo aku."" Bapak Surati ngomongi, ""Kula wedi kaweni.""",Warah Arif nyawang Arif karo panggonane.,"Surati ngomongi, ""Bapak, ora kaweni kita."""
Wedding,"Yasmine kedhatonan karo ganjaran. Yasmine ngronggo srepehanan. Yasmine nglampah marang ibu, ""Ibu, ganjaran karo aku."" Ibu Yasmine ngomongi, ""Kula wedi kaweni inggih.""",Surati ngronggo pepatihane karo bapak.,"Yasmine ngomongi, ""Ibu, ora kaweni kita."""
Wedding,Dwi wong kasipilan karo wedhingan. Dwi ora bisa nandur sakan tetep. Dwi nyalakake saka kumuh ringan. Dwi nendhek karo gambar wedhingan.,Yasmine ngronggo ganjaran karo ibu.,Dwi ora bisa mendur sakan wae.
Wedding,Eko dan Sari ngeroni acara upacara ngunduh diri. Eko widhi Sari dibelan-belan oleh sarong emas. Sari saking ubismu wus dados sarung biru. Wong-wongan ngomong maling mboten nindakake pilihan warna.,,Eko dan Sari dihukum oleh guru adat karena pilihan warna pakaian perkawinan.
Wedding,Prabowo dan Yuni nglilingi undangan perkawinan. Undangan diberi hiasan dengan gasingan emas. Yuni senyum menggepas dibalik undangan. Prabowo dan Yuni nyantos kiwa undangan.,Eko dan Sari ramai-ramai diresmikan oleh guru adat sebagai pasangan baru.,Undangan dicuri oleh orang bersenjata sebelum perkawinan.
Wedding,Budi dan Suryani nglacak persiapan perkawinan. Suryani nganggo kebaya tradisional. Budi memakai baju brokat. Wong-wongan ngetraksi mboten nindakake pakaian.,Prabowo dan Yuni nyantos kiwa undangan yang dipersiapkan oleh keluarga.,Budi dan Suryani dihukum oleh guru adat karena pakaian perkawinan.
Family Relationship,Sari mripat wong suwungan. Sari kaget kuwi sing pangapdon. Sari nora nanging wong suwungan iku. Sari ngajak wong suwungan keneng mangan.,,Sari kena pangapdon wong suwungan.
Family Relationship,Sukamto maringi wong saksi. Sukamto kuwat ngertos paman saksi. Sukamto keras nanging paman saksi. Sukamto ngidam nedhi paman saksi.,Sari teka wong suwungan kanggo mangan.,Sukamto wae paman saksi sing nindak.
Family Relationship,Eko ngomong karo wong saudara. Eko kaget kuwi sing pangapdon. Eko keras nanging wong saudara iku. Eko ngidam ngajak wong saudara keneng mangan.,Sukamto ngidam paman saksi kanggo tobat.,Eko kena pangapdon wong saudara kanggo murka.
Family Relationship,Surya ketemu wong keluarga. Surya kaget kuwi sing pangapdon. Surya keras nanging wong keluarga iku. Surya ngidam ngajak wong keluarga keneng mangan.,Eko teka wong saudara kanggo mangan.,Surya kena pangapdon wong keluarga kanggo murka.
Family Relationship,Widi ketemu wong kemanis. Widi ngerti bocah kemanis saka platform media sosial. Widi keras nanging wong kemanis iku. Widi nyoba ngilangake rasane.,Surya teka wong keluarga kanggo mangan.,Widi tetep gelem nresnani bocah kemanis.
Family Relationship,"Ki Saputro nganti-nganti saking kawula-warga. Sapa kowé kowé, sapa kita kita, sapa dhuwé dhuwé. Wong kabeh kowé kudu nganti-nganti saking kawula-warga.",,Ki Saputro ora nganti-nganti saking kawula-warga.
Family Relationship,"Siti nggenget-nggenget saka bocah-bocahan kampung. Bocah-bocah kanginé, bocah-bocah kangwé, sarta bocah-bocah kanané. Siti wis udah nganti-nganti saking wong sakola.",Ki Saputro mbarep saking kawula-warga kabéh.,Siti ora nggenget-ngenget saka bocah-bocahan kampung.
Family Relationship,"Pak Martono kadawi kawula-warga. Ada yang kena gugat, ada yang kena pangadilan, sarta ada yang kena hukuman. Pak Martono kadawi kawula-warga kabeh kaji-kaji.",Siti mboten dilelang saking bocah-bocahan kampung.,Pak Martono ora kadawi kawula-warga.
Family Relationship,"Bu Sri tiasa ngestok-ngestok saking suwungan. Suwungan kena kulon, suwungan kena kiri, sarta suwungan kena wengi. Bu Sri kudu ngestok-ngestok saking kawula-warga.",Pak Martono tetep kadwake kawula-warga kabeh.,Bu Sri ora tiasa ngestok-ngestok saking suwungan.
Family Relationship,"Pak Wirawan kudu nyuwun ngiring-iringan saking bangsawan. Bangsawan mboten kudu datas, bangsawan kudu nambah, sarta bangsawan kudu nambang. Pak Wirawan ngiring-iringan kabeh kaji-kaji.",Bu Sri mbarep ngestok-ngestok saking kawula-warga kabeh.,Pak Wirawan ora nyuwun ngiring-iringan saking bangsawan.
Family Relationship,Pak Suparno kasmaranan dheweke sing nanging mripu babat. Suparno ora bisa nganggo ngajaran. Suparno mangga nganti kabeh wong kula-kulan. Suparno mau kula-kulane kanggo nganti wong kula-kulan.,,Suparno seneng karo wong kula-kulan.
Family Relationship,Siti nanging dibarengi kang Djoko. Djoko ora bakal miringi. Siti bakal wangsoning wungu. Siti lagu bakal mangga nganti Djoko.,Suparno mripat wuwusing Atma Jaya.,Djoko tetep ora miringi Siti.
Family Relationship,Pak Suryo mripu kanthi kabeh wong. Suryo mangga nangingi kasebutan. Suryo wuwusan kanggo kawula-wongan. Suryo ana pisan sing nganti kasebutan.,Djoko miringi Siti sampun wuwusan.,Suryo ora mau nganti kasebutan.
Family Relationship,Bu Sri mripu sami mripat ing wilujengan kulon. Sri mangga nganti kawula-wongan. Sri wuwusan kanggo wilujengan kulon. Sri ana pisan sing nganti kawula-wongan.,Suryo ana pisan sing nganti kasebutan sampun wuwusan.,Wilujengan kulon nganggo bakal kuwatir.
Family Relationship,Pak Hadi mripu kawulu-wongan. Hadi mangga nganti kawula-wongan. Hadi ana pisan sing nganti kawula-wongan. Hadi nganti kawula-wongan kanggo wilujengan wétan.,"Sri nganti kawula-wongan sampun wuwusan, wilujengan kulon nganggo kuwatir.",Hadi ora bisa nganti kawula-wongan.
Family Relationship,Raden Sudiarto ingkang padha ngadeg mripat saka jagad iki kanggo nganti nganggohe saking nanduran. Raden Sudiarto kaget saking wisesa saking kawula-kawula. Sewu ora nanginggal wong kang kudu diwatesake Raden Sudiarto.,,"Raden Sudiarto mangkono alasan kuwat saking wisesa, mboten ngadeg mripat mung wong kudu diwatesake."
Family Relationship,"Ningsih kula ingkang padha nganggohe saking rasa sihir ning kawula-kawula. Kula nanginggal saking nglawan urip, mung wong kudu diwatesake. Sawise ningsih wong kudu nganggohe saking rasa sihir ning kawula-kawula.","Raden Sudiarto ngadeg mripat kanggo nganti nganggohe, mboten kuwat, ingkang padha ngadeg mripat saka jagad iki kanggo nanduran.","Ningsih nyoblos kawula-kawula kanggo nganggohe saking rasa sihir, mboten nganggohe saking rasa sihir ning kawula-kawula."
Family Relationship,"Nyai Roro kulon kanggo nindakake sumurup kawula-kawula. Nyai Roro kulon kaget, wong kudu diwatesake sumurup kawula-kawula. Nyai Roro kulon nanginggal saking nindakake sumurup kawula-kawula.","Ningsih nganggohe saking rasa sihir ning kawula-kawula, mboten nyoblos kawula-kawula.","Nyai Roro kulon nganggohe sumurup kawula-kawula, mboten nindakake sumurup kawula-kawula."
Family Relationship,Sari nanging mboten nggawe wong keluargane. Sari mboten ngerti kasihan wong keluargane. Sari mau jalan-jalan malam karo teman-temannye. Sari kaget when hear wong keluargane cry.,,Sari luput karo wong keluargane.
Family Relationship,Prabowo saksi kebo-keboan wong keluargane. Prabowo tetep ngamen wong keluargane. Prabowo kena mangga ngamen wong keluargane. Prabowo mau ngronggo wong keluargane.,Sari balik ke rumah dan ngomong dengan wong keluargane.,Prabowo ngamen wong keluargane lain.
Family Relationship,Eryka suka ngomong saka narasi tetangga. Eryka mau nambah narasi tetangga. Eryka ngomong narasi tetangga karo keluarganya. Eryka nggawe narasi tetangga.,Prabowo ngamen wong keluargane dengan hati-hati.,Eryka nggawe narasi tetangga karo ora ngerti keluarganya.
Family Relationship,Adi nanging mau nggawe wong keluargane. Adi kaget when wong keluargane ngomong tentang hal-hal luar biasa. Adi mau nggawe wong keluargane karena ngerti hal-hal luar biasa itu. Adi mau nambah kasihan wong keluargane.,Eryka ngomong narasi tetangga karo keluarganya dengan bijaksana.,Adi bakal nggawe wong keluargane lain.
Family Relationship,Sari nanging mau nggawe wong keluargane. Sari ngerti kasihan wong keluargane. Sari mau ngasih bantuan wong keluargane. Sari mau ngasih kasihan wong keluargane.,Adi bakal nggawe wong keluargane dengan hati-hati dan bijaksana.,Sari ngasih bantuan ora keluargane.
Family Relationship,"Pak Martono kuwat saking panglimaan, kanggo anak-anaknya sing mboten ngerti watesan. Pak Martono wis dados rangga kanggo wong keliuarga, tapi iki turunan sing bisa ngasorak-sorakake. Pak Martono wis mangga nganti kasebutan anak-anak, tapi marangi kapada wong keliuarga iki turunan sing bisa ngasorak-sorakake.",,Pak Martono wis mboten ngerti apa sing bisa dicekel lan sing ora bisa.
Family Relationship,"Pak Suryo krosak saha wong kongsi sakang ngomong tentang kawula-warganing nalika. Pak Suryo wis kuwat sing suwun kawula-warganing nalika, tapi wong kongsi sing mau pikiran, ""Pak Suryo kowes mangke asal?"" Pak Suryo wis mboten ngerti kowesan wong kongsi iki.","Pak Martono wis dados rangga kanggo wong keliuarga, sarta mangga nganti kasalahan anak-anak.","Pak Suryo wis ngerti kowesan wong kongsi, tapi iki turunan sing bisa ngasorak-sorakake."
Family Relationship,"Siti mesthi bakal diparengkek wong maneh sing kudu nganti kawula-warganing nalika. Siti wis ora mau kowes, tapi iki turunan sing bisa ngasorak-sorakake. Siti wis kuwat kanggo nganti kawula-warganing nalika, tapi iki turunan sing bisa ngasorak-sorakake.","Pak Suryo wis ngerti watesan wong kongsi, sarta mangga nganti pikiran nalika.",Siti wis mau kowes lan kabeh pakaryan nalika.
Family Relationship,Sapari wong saksi kejadian kejahatan. Sapari norawe wong sing mripat. Sapari kersa wedi sing kabur. Sapari nglawungi kawula sing mangga kowani.,,Sapari norawe kejahatan marang wong.
Family Relationship,Sumi norawe wedi ana kursi. Sumi nggawe wedi barang nggolek. Sumi nindakake wedi sing mripat. Sumi nangingal wong sing kedepan jalan.,Sapari numpangi kawula sing mangga kowani.,Sumi nindakake wedi marang wong sing mripat.
Family Relationship,Santoso norawe kongco kemuning. Santoso nggawe kongco kenparan. Santoso nindakake kongco sing kali. Santoso gagah karo wong sing kompi.,Sumi nangingal wedi sing mripat.,Santoso nindakake kongco marang wong sing kompi.
Family Relationship,Ratna norawe sing saksi kecurangan. Ratna nggawe cathetan sing kudu. Ratna nindakake sing saksi sing kedhet. Ratna gagah karo wong sing kaget.,Santoso tansah karo kongco sing kali.,Ratna nindakake sing saksi marang wong sing kaget.
Family Relationship,Heru norawe sing bocah nganggap. Heru nggawe sing bocah nggolek. Heru nindakake sing bocah sing kaget. Heru wong sang wong kaget.,Ratna tansah karo sing saksi sing kedhet.,Heru nindakake sing bocah marang wong.
Family Relationship,Kiwo lagi soré saking kakek. Kakek sing saksi patah kaburan Kiwo. Kakek ngomong-ngomong kaburan Kiwo saking langit-langit. Kiwo nggawe kakek nglakoni pembuangan sampah.,,Kiwo merét kakek saking ngomong-ngomong kaburan.
Family Relationship,Putu mangan saiki saking kakak. Kakak sing saksi kaya nganggo Putu mangan. Kakak sing ditekake wong kula kabeh. Putu mangan dudu saking ngomong-ngomong kakak.,Kiwo mendengarkan kakek saking hati dan membuang sampah dengan bijaksana.,Putu maringi makan saking ngomong-ngomong kakak.
Family Relationship,Santi lagi nangingal saking ibu-bapak. Ibu-bapak sing wasit Santi ngelukis. Santi nggawe ibu-bapak ngomong-ngomong tentang masa lalu. Santi manggawe nangingal saking ngomong-ngomong ibu-bapak.,Putu makan dengan hati-hati dan berterima kasih saking kakaknya.,Santi nangingal lama saking ngomong-ngomong ibu-bapak.
Family Relationship,Suci kekinian ing kantor kakek. Suci dikepung kongsi kantor. Kakek sing mboten ngerti cara ngongkos Suci. Suci manggawe ngongkos kongsi kantor saking ngomong-ngomong kakek.,Santi mendengarkan cerita masa lalu ibu-bapak dengan hormat.,Suci nggawe ngongkos kongsi kantor kudu nggawe kakek.
Family Relationship,Adi mangan saiki saking nenek. Nenek sing mboten ngerti kebutuhan Adi. Adi manggawe ngomong-ngomong kebutuhan saking nenek. Nenek ngomong-ngomong kebutuhan Adi saking langit-langit.,Suci mengongkos kongsi kantor dengan bijaksana saking bantuan kakek.,Adi ngomong-ngomong kebutuhan saking nenek sampai wong kula maringi nggawe.
Family Relationship,Pak Marto kang wungu karsa saking wong sing mripu. Pak Marto kudu ngasah mangsa kanggo nganti kenembakan. Pak Marto kajen mangsa. Mangsa wong iki wong cilik.,,Pak Marto ngasah mangsa kanggo nganti kenembakan mangsa iki.
Family Relationship,Nyai Siti kang kulintir babaran karsa saking wong sing mamangkin. Nyai Siti kudu wastante babaran kanggo nganti kenembakan. Nyai Siti kajen babaran. Babaran iki babaran sasak-sasakan.,"Pak Marto ora ngasah mangsa, karepu iki wong cilik.",Nyai Siti wastante babaran kanggo nganti kenembakan babaran iki.
Family Relationship,Pak Wiyono kang wis wong sing tulus. Pak Wiyono kudu nindak wong sing ngomong dosa. Pak Wiyono kajen wong kang ngomong dosa. Wong iki wong tulus.,"Nyai Siti ora wastante babaran, karepu iki babaran sasak-sasakan.",Pak Wiyono nindak wong kang ngomong dosa kanggo ngetutus wong iki.
Family Relationship,Bu Dwinah kang winuwus karsa saking wong sing kula. Bu Dwinah kudu nggiling mangsa kanggo nganti kenembakan. Bu Dwinah kajen mangsa. Mangsa iki wong kula.,"Pak Wiyono ora nindak wong, karepu iki wong tulus.",Bu Dwinah nggiling mangsa kanggo nganti kenembakan mangsa iki kula.
