topic,premise,correct_ending,incorrect_ending
Death,"Upami teu bisa nyumponan silsilah kulawargana, Kakek Gunawan bakal ngalakukeun tradisi Ngaleupas. Upami teu bisa ngalakukeun tradisi, Kakek Gunawan bakal ngalakukeun tradisi Sedekah Bumi. Upami teu bisa ngalakukeun tradisi, Kakek Gunawan bakal ngajak kulawargana mikul tiwah.",Kakek Gunawan ngajak kulawargana mikul tiwah,Kakek Gunawan nginum obat-obatan tradisional
Death,Sakapa barang-barang almarhum Ibu Ani dibagikeun ka sanak keluarga. Ibu Ani ngambek baju warna putih. Ibu Ani dimakamkan di kuburan kampung halaman. Anak-anak Ibu Ani netep di rumah salila 40 dina.,Anak-anak Ibu Ani ngajak tetangga datang ke rumah untuk ngawalu,Anak-anak Ibu Ani langsung pindah rumah
Death,Ki Budi ngawasi prosesi upacara ngaben. Ki Budi ngagunakeun baju adat Sunda. Ki Budi ngadahar makanan nu dihidangkeun kanggo para tamu undangan. Ki Budi ngasih sesajen ka roh almarhum.,Ki Budi ngerasa bangga bisa ngelestarikan budaya Sunda,Ki Budi nginum alkohol
Death,Ibu Udin ngaluarkeun nafas anyar. Kulawarga nu aya di sakitarna bari ngasyik ngadua doa. Ari-ari geus disiapakan pikeun di pakeun Ibu Udin. Ibu Udin geus teu hirup deui.,Ibu Udin dimakamkeun ku kulawargana,Ibu Udin geus bisa ngaliwatkeun hari
Death,Ayah di kasih warisan sawah nu gedé ku buyutna. Anak-anak Ayah teu sakola. Ayah ngarasa bingung ku sabaraha warisan anu kudu dibagi ka anak-anakna. Ayah ngarasa bingung ku sabaraha warisan anu kudu dibagi ka anak-anakna.,Ayah ngajak kulawarga pikeun ngobrol ngeunaan pembagian warisan,Ayah nginum kopi pikeun ngilangkeun bingung
Death,Tati bari ngadongengkeun kecap-kecap nu teu kapahami ku anak-anak. Tati meunang héotan. Tati ngadongengkeun balik deui ngeunaan kahirupan di alam sana. Anak-anak sinau bahasanya Tati.,Anak-anak ngarasa gembira ngadengeun dongeng Tati,Anak-anak ngajak Tati ngadongengkeun dongeng séjén
Death,Oma dipidangkeun ku anak-anakna. Oma ngadapat baju Anyaman khas Sunda. Oma senang pisan. Oma ngawaskeun baju Anyaman sebageuh-bageuhna.,Oma meunang hadiah bajuAnyaman,Oma ngajak anak-anakna jalan jalan
Death,Ajeng ngadungkeun baju bodas pikeun ngiring isu. Ajeng ngawaskeun baju bodas. Ajeng nginum kopi nu panas. Ajeng ngarasa teu eneg.,Ajeng nginum kopi di tempat nu teu panas,Ajeng ngadamel kopi nginum kopi
Death,Bapak ngajabat doa di sakidulna. Bapak dipalaturan ku para tetangga. Bapak ngukur baju ka anak-anakna. Bapak ngajabat doa di sakidulna.,Bapak dimakamkeun di tempat pemakaman umum,Bapak dimakamkeun di halaman imah
Death,Kiara ngumpulkeun baju-baju nu will be used for burial. Kiara ngumpulkeun baju-baju nu will be used during the mourning period. Kiara ngumpulkeun baju-baju nu will be used for burial.,Kiara ngumpulkeun baju-baju penting pikeun upacara kematian,Kiara ngumpulkeun baju-baju nu will be used for birthday party
Religious Holiday,Ibunna Asep ngajak Asep pikeun ngaronjat kana pasar. Ibunna Asep ngagem Asep pikeun ngabantu ngabuli bahan-bahan pikeun ngadamel kupat. Asep senang bisa bantu ibunna ngadamel kupat pikeun Lebaran.,Asep ngajian wiwit ti subuh,Asep teu geus siap
Religious Holiday,"Dina pohari Lebaran, Diah ngamimitian hari ku ngalaksanakeun sholat ied. Diah gembira bisa merayakan Lebaran jeung kulawargana. Diah ngawitan hari ku ngagabung jeung kulawargana pikeun ngadoakan.",Diah ngunjungi para tetangga,Diah langsung nonton televisi
Religious Holiday,"Dina malam takbiran, Ridho ngumpul jeung saingan-sainganana. Ridho jeung saingan-sainganana ngadamel kembang api. Ridho ngajak saingan-sainganana pikeun nuduh-nuduh.",Ridho ngajak saingan-sainganana pikeun ngadamel doa,Ridho ngadamel keributan
Religious Holiday,"Tiasa, si anak sulung, digawé ngajaga adik-adikna dina hari raya. Tiasa ngajaga adik-adikna teu ka luar rumah. Tiasa ngajak adik-adikna pikeun ngadamel lukisan.",Tiasa ngajak adik-adikna pikeun ngadamel kue,Tiasa teu bisa ngajaga adik-adikna
Religious Holiday,"Dina saacan Lebaran, Ratih diharuskan pikeun ngabersihkeun omah. Ratih ngabersihkeun omah bareng-bareng jeung ibunna. Ratih ngarasa senang bisa ngabersihkeun omah.",Ratih ngadandan omah jeung hiasan Lebaran,Ratih teu ngarasa gembira
Religious Holiday,"Dina hari raya Idulfitri, Reza ngagabung jeung kulawargana pikeun ngadamel ketupat. Reza ngabantu ibunna ngasah daun kelapa. Reza gembira bisa ngadamel ketupat bareng-bareng kulawargana.",Reza ngajak kulawargana pikeun ngagabung ngalaksanakeun sholat Idulfitri,Reza langsung nonton televisi
Religious Holiday,Ibu Rina geus ngawaskeun Aya waktu munggaran ngalakukeun puasa. Aya teu yakin bisa ngalakukeun puasa bari sekolah. Ibu Rina ngajelaskeun yén puasa teu ngan ngeunaan teu maem jeung nginum tapi ogé ngawaskeun perilaku. Aya jadi semangat pikeun puasa.,Aya bisa ngalaksanakeun puasa kahiji dina hirupna.,Aya teu bisa ngalaksanakeun puasa.
Religious Holiday,"Kayla jeung kakaknya, Rian, geus disadiakeun baju anyar ku ibunana pikeun hari raya Idul Fitri. Rian teu geus kepenuh kaayaan. Kayla teu sabar pikeun makai baju baruna. Ibu ngajelaskeun yén baju anyar kudu dipaké dina hari raya supaya leuwih berkah.",Kayla jeung Rian makai baju anyarna dina hari raya Idul Fitri.,Kayla jeung Rian makai baju anyarna kudu dipaké dina saban hari.
Religious Holiday,"Dina acara Halal Bihalal, Pak Budi ngajadikeun sambutan. Pak Budi ngajelaskeun pentingna ngéléhkeun dosa jeung ngameuli. Pak Budi ngajak sadaya warga pikeun ngameuli jeung ngaléngsangkan rasa. Pak Budi ngaresepkeun makan keur warga.",Warga ngaleungiteun acara Halal Bihalal kalawan gembira.,Warga teu aya nu ngabales salam Pak Budi.
Religious Holiday,"Dina bulan Ramadhan, Pipit geus matak kudu ngumpulkeun zakat. Pipit ngitung duit jajananna. Pipit ngaresepkeun duit jajannya pikeun dibagikeun ka jalma-jalma nu kurang mampu. Pipit teu ngeh di mana tempatna ngasihkeun zakat.",Pipit ngasihkeun zakatna ka masjid.,Pipit ngasihkeun zakatna ka jalma teu kenalan.
Religious Holiday,"Dina dini hari raya Idul Adha, keluarga Hasan geus siap pikeun ngalaksanakeun sholat Idul Adha di lapangan. Hasan teu bisa tidur ku alunan musik. Hasan ngajelaskeun kana ayahnya yén musikna ngagangu konsentrasinya. Ayah Hasan ngajarkeun Hasan pikeun fokus kana sholat.",Hasan bisa fokus ngalaksanakeun sholat Idul Adha.,Hasan teu bisa fokus ngalaksanakeun sholat Idul Adha.
Religious Holiday,Asep tuluy ngukur baju anyar pikeun Lebaran. Asep ngarasa gembira pisan alatan baju anyarna warnana indah. Asep teu sabar pikeun ngagunakeun baju anyarna di Hari Raya Lebaran. Ibu Asep ngomongkeun yén baju anyar kudu dijaga kabeh.,Asep bakal ngajaga baju anyarna kalawan haté-haté.,Asep ngaleupaskeun baju anyarna di tengah jalan.
Religious Holiday,"Dina poé nu teutop, Ujang jeung kulawargana ngumpul di teras. Ujang ngariung ka warnah, ""Kita kudu nganteurkeun rujak pikeun Buka Puasa."" Ujang nyieun rujak tigaraksa nu sedap.",Ujang ngajak kulawargana pikeun nginum rujak tigaraksa bareng-bareng.,Ujang nginum rujak tigaraksa sadaya sorangan.
Religious Holiday,Ibu Budi tigaraksa ngumpu kalan kudu dibagi kana tetangga. Ibu Budi ngabagi kalan kana kantong-kantong kecil. Ibu Budi ngawasa kana tetangga nu teu leuwih beuki. Ibu Budi ngajak Budi pikeun ngantarkan kalan ka tetangga.,Budi jeung Ibu Budi ngantarkan kalan ka tetangga sambil ngalaksanakeun silaturahmi.,Budi jeung Ibu Budi ngasupkeun kalan ka dalan.
Religious Holiday,"Dina poé Lebaran, Ratih jeung kakaknya keur ngumpul di ruang tamu. Ratih ngampar di sofa sambil ngelihat televisi. Kakaknya ngajak Ratih pikeun ngawas keur ngaramekkeun hadiah salaku tanda silaturahmi. Ratih teu ngagubris ajakan kakaknya.",Ratih ngarasa bersalah alatan teu resep ngaramekkeun hadiah.,Ratih ngajak kakaknya pikeun nonton televisi.
Religious Holiday,"Dina poé Lebaran, Nana ngarasa senang alatan bisa ketemu sareng kulawarga nu teu dipikanyaho. Nana ngajak kulawargana pikeun ngumpul di rumah nenek. Nana ngunjungkeun rumah tetangga. Nana ngapung kana rumah tetangga nu teu dipikanyaho.",Nana ngalaksanakeun silaturahmi ka sakumna tetangga.,Nana teu ngarasa nyaman dina silaturahmi.
Agriculture,Asep hayang ngarit padi di sawah. Asep ngabagi hasil panénna ka tetangga. Asep ngarasa bahagia bisa ngabantu tetangga. Asep meunang hadiah ti tetangga.,Hadiah ti tetangga nyaéta hasil bumi nu diolah jadi makanan lezat,Hadiah ti tetangga nyaéta uang
Agriculture,Udin dipiwarnana ku kakek supaya teu ngawas-ngawas di sawah. Udin teu denger saran kakek. Udin ngampar di kadal. Udin ngadakeun hal nu teu bener di sawah.,Udin dihukum ku kakek teu dibéré jajanan,Udin dihukum ku kakek teu diidinkeun
Agriculture,Kiara hayang ngajak kakek ngolah taneuh. Kiara ngagunakeun alat-alat tradisional. Kiara ngajak kakek ngobrol sambil ngolah taneuh. Kiara ngarasa senang bisa ngajak kakek.,Kiara ngajuga kakek pikeun ngajuankeun ngolah taneuh,Kiara ngajuankeun teu bade ngolah taneuh deui
Agriculture,"Dina bulan Ramadhan, Dayu teu turun ka sawah. Dayu bantu ibu di imah. Dayu ngabantu ibu masak makanan buat sahur. Dayu ngajieun kue lebaran.",Dayu ngagirim kue lebaran ka tetangga,Dayu ngajual kue lebaran
Agriculture,Kiara jeung kulawargana ngawasa sawah. Kiara ngajaga padi nu geus siap panen. Bapa Kiara ngumpulkeun hasil panen. Ibu Kiara nyieun nasi tutug oncom.,"Bari pikeun ngarayaan hasil panen, Kiara jeung kulawargana ngalaksanakeun upacara slametan.",Kiara jeung kulawargana ngawasah padi ka pasar.
Agriculture,Udin diajar ku kakekna ngabukuan alatan saban taun ieu téh taun panén. Kakek Udin ngajelaskeun kana Udin yén leluhurna geus ngagunakeun metode ieu ti jaman baheula. Udin geus ngarasa guguh liat kakekna.,Udin ngarasa bangga bisa ngalestarikan budaya nu diwariskeun ku leluhur.,Udin teu percaya kana kaayaan kakekna.
Agriculture,Lina jeung imahna ngarit buah mangga di kebon. Lina ngumpulkeun buah mangga nu geulis. Imana ngasupkeun buah mangga ka keranjang. Lina ngarasa seneng.,Lina jeung imana ngabagi buah mangga ka tetangga.,Lina jeung imana ngajual buah mangga ka pasar.
Agriculture,Dani nyoba ngatanam kacang panjang. Dani ngawasah taneuh nu subur. Dani ngawasah taneuhna ti dinya. Dani ngaresepkeun pupuk organik.,Dani ngarasa gembira alatan hasil panen kacang panjangna lumayan beubeut.,Dani ngarasa kecewa alatan kacang panjangna teu tumbuh.
Agriculture,Ibu Ratih geus ngadalikeun sawahna. Ibu Ratih rancageun beubeuyan keur ditanam di sawah. Ibu Ratih ngajabat doa ngeunaan panen anu saréng. Ibu Ratih teu yakin hasil panen buti.,Ibu Ratih percaya kana usaha jeung doa.,Ibu Ratih teu geus ngadamel sesajen ka leluhur.
Agriculture,Udin geus ngumpulkeun pupuk kompos. Udin ngagabungkeun pupuk kompos kana taneuh. Udin ngatanam bibit padi. Udin teu ngawas hasil panen.,Udin ngawas hasil panen ku teratur.,Udin bohong ka bapakeun ngeunaan hasil panen.
Agriculture,Pak Karta geus ngadamel sawah barudak. Pak Karta ngawétkeun cai di sawah. Pak Karta ngatur waktu nyabut tutuwuhan liar. Pak Karta teu ngawas hama.,Pak Karta ngagunakeun pestisida alami pikeun ngatasi hama.,Pak Karta ngaweskeun sawah ka tetangga.
Agriculture,Neneng geus ngarengsekeun endih. Neneng ngarawat endih ku teratur. Neneng ngasupkeun endih ka sawah. Neneng teu ngolah endih.,Neneng ngolah endih jadi pupuk kompos.,Neneng buang endih ka tong sampah.
Agriculture,Bapak Budi ngajabat doa sebelum ngajak kulawargana ka sawah. Bapak Budi ngajarkan anak-anakna ngarit padi. Bapak Budi ngawasi anak-anakna teu ngarieun sawah. Bapak Budi teu ngajarkan anak-anakna ngitung hasil panen.,Bapak Budi ngajarkan anak-anakna ngitung hasil panen.,Bapak Budi teu nyadar anak-anakna teu serius ngarit padi.
Fisheries and Trade,Asep geus ngalatih ikan cupangna pikeun kontes. Asep ngastakeun ikan cupangnya kahontalan nu pangalusna. Asep ngahubungkeun ka kontes ikan cupang anu paling gedé di daerahna. Asep hoyong meunang juara.,Asep beneran meunang juara pertama dina kontes,Asep ngamangpaat ikan cupangna pikeun dijual
Fisheries and Trade,Ibu Ating ngamimitian usaha jualan ikan asin. Ibu Ating ngumpulkeun modal ti keluarga. Ibu Ating geus ngajarkeun resep rahasia pikeun ngolah ikan asin. Ibu Ating harepan usaha ngadu untung.,Usaha Ibu Ating aya anu ngarasa beuki.,Ibu Ating ngarengseuk modalna ku sebab usaha teu untung
Fisheries and Trade,Ayok teu percaya yén ayeuna geus ayaDina acara Arisan Ikan di kampungna. Ayok ngarasa suka ilaha ayeuna aya acara di kampungna. Ayok ngajak sedulur-sedulur pikeun datang ka Arisan Ikan. Ayok harap acaranya seru.,Ayok gembira bisa ngumpul jeung sedulur-sedulur di Arisan Ikan,Ayok teu datang ka Arisan Ikan.
Fisheries and Trade,"Pak Andi mangrupa tukang nelayan. Ti sabab kagemblenganana, Pak Andi geus ngumpulkeun wangun kapal nelayan. Pak Andi ngajak anakna pikeun nyumbang. Anakna ngumpulkeun uwu pikeun dijadikeun kapal nelayan.",Kapal nelayan anyar dijieun ku Pak Andi jeung anakna,Pak Andi ngasihkeun uwu ka anakna
Fisheries and Trade,Ibu Ratih ngajul ikan di pasar. Ibu Ratih aya di pasar ti subuh hari. Ibu Ratih ngabagi ikan ka tetangga nu teu mampu. Ibu Ratih ngalayankeun para pembeli jeung senyum.,Ibu Ratih dihormati ku warga,Ibu Ratih jadi juara pasar
Fisheries and Trade,Budi ngaraga ngabungkus ikan hasil tangkapan. Budi ngagunakeun daun pisang pikeun ngabungkus ikan. Budi ngatur ikan-ikan di daun pisang pikeun siap di jual. Budi ngajak leuwih tiasa ngabungkus ikan.,Budi ngajak ibu nyolong daun pisang,Budi jadi tukang bungkus ikan
Fisheries and Trade,Imas nyaéta urang nu geus pangalaman dina ngaluarkeun ikan. Aang aya rencana rék ngabuka usaha ngalaikan. Aang ngarengseun Imas pikeun ngajadikeun guru. Imas teu ngarasa patih sarta teu yakin kalayan rencana Aang.,Imas ngajamin Aang yén manéhna bakal bantu teu ngajabatkeun,Imas ngasihkeun saran ka Aang pikeun ngabuka usaha lian
Fisheries and Trade,Rian geus ngumpulkeun uang pikeun ngadatangan jaring anyar pikeun nelayan di kampungna. Rian ngajak para nelayan pikeun ngumpulkeun dana. Rian ngajalankeun usaha ngumpulkeun dana ieu di tempat pasar.,Rian ngajalankeun aksi panggalangan dana ngabantu para nelayan.,Rian ngumpulkeun dana nu cukup pikeun ngadatangkan jaring anyar.
Fisheries and Trade,Dayu geus ngumpulkeun hasil panén ikan. Dayu mikir pikeun ngontak tukang ikan di pasar. Dayu ngarasa bingung ku sabab harga ikan dina pasar kurang stabil.,Dayu ngajual hasil panénna ka tukang ikan nu geus jadi langganan.,Dayu ngajual hasil panénna ka tukang ikan nu méh ngasih harga lebbis murah.
Art,Anya teu bisa maén angklung. Anya hayang ngalatih pikeun bisa maén angklung. Anya ngarasa asik lamun aya musik angklung. Anya ngaresep ka guru musik.,Anya teu tiasa maén angklung ku kituna ngagawakkeun grup musik,Anya langsung bisa maén angklung
Art,"Dina acara panen raya, Ibu Guru ngaharapkeun anak-anak pikeun ngawarnai gambar. Gambarna ngagambarkeun tukang ngasuh nu lagi ngasuh. Kawan-kawan ngawarnai gambarna.",Gambarna di pajang di papan panojang,Kawan-kawan nanceupan gambarna
Art,Ade ngagawakkeun wayang golek di acara sekolah. Ade teu bisa ngagelar wayang golek alus. Ade teu ngamumulé teu bisa ngagelar wayang golek alus.,Ade ngajabat maneh teu bisa ngagelar wayang golek alus,Ade jadi wayang golek paling hebat
Art,Rendra hayang ngawedihkeun lagu sudagar di acara ngawih. Rendra teu bisa ngawedihkeun lagu. Rendra teu yakin bisa ngawedihkeun lagu.,Rendra teu ngawedihkeun lagu di acara ngawih,Rendra ngawedihkeun lagu jeung alunan nu heula
Art,"Dina acara keluarga, Ari ngagawakkeun puisi. Ari ngagawakkeun puisi ngeunaan kasayangan. Ari ngarasa seneng bisa ngagawakkeun puisi.",Ari dipuji ku kulawargana ku kituna ngagawakkeun puisi lian,Ari teu ngagawakkeun puisi deui
Art,Ari ngamumulé kabudayaan Sunda ku cara ngadidik musik tradisional. Ari ngajak sakola musik pikeun ngajarkan angklung ka anak-anak. Ari ngarasa seneng alatan anak-anak kawentar ngadidik musik tradisional. Anak-anak téh sombong alatan bisa maén angklung.,Ari ngajak anak-anak pikeun nampilkeun di acara adat,Ari ngaleungitkeun anak-anak nu teu bisa maén angklung
Art,"Dina acara adat pernikahan, Nana ngadamel kue tradisional. Kue tradisional ieu dipikawanoh ku ngaran ""Kue Balok"". Nana ngabagi kue balok ka para tamu nu datang. Para tamu ngarasakeun rasa seneng.",Para tamu ngaku yén kue balok nu dijieun Nana lezat,Nana nuduhan kue balok ka para tamu
Art,"Di tengah acara wayang golek, Riko ngalarang anak-anak pikeun datang. Riko nganggap wayang golek teu cocog pikeun anak-anak. Riko ngajadikeun acara wayang golek jadi teu meriah.",Riko ngeritakan ka anak-anak yén wayang golek ngandung nilai-nilai luhur,Riko ngusir anak-anak nu datang ka acara wayang golek
Art,Ibu Guru ngajak siswanya pikeun nulis pantun. Pantun téh nyaéta salah sahiji cipta sastra Sunda. Siswa-siswa ngarasa bingung alatan teu ngahuji pantun. Ibu Guru ngajarkan cara ngawujudkeun pantun.,Siswa-siswa ngawujudkeun pantun nu sarujuk,Ibu Guru ngabatalkeun rencana pikeun nulis pantun
Art,"Di kampung Asep, seni Karinding keur pupus. Asep ngarasa prihatin ku hal kasebut. Asep ngajak raraga warangganana pikeun ngajaga seni Karinding. Kahiang, raraga warga teu ngawas.",Asep teu eureun pikeun ngajaga seni Karinding,Warga kampung ngagubrak Asep
Art,"Ratih keur ngajelaskeun seni Sunda kana anak-anak. Ratih ngajelaskeun ngeunaan wayang golek, kecapi, jeung alat musik tradisional lianna. Anak-anak keur ngawé gambar seni Sunda. Ratih ngarasa seneng ngeliat antusias anak-anak.",Ratih ngabagi hadiah ka anak-anak,Anak-anak teu ngerti ngeunaan seni Sunda
Art,"Dina acara ngaraksa Maulid Nabi, Rara nyanyikeun lagu religi. Suaranya merdu jeung ngahanyerkeun hati. Rara ngarasa gugup dina mimpinan. Rara teu yakin yén suara nya mah alus.",Rara dipuji ku para hadirin,Rara teu bisa nyanyikeun
Art,Udin ngawenangkeun wayang golek dina acara pernikahan. Udin ngagemblengkeun wayang golek jeung alat musik tradisional lianna. Udin ngabéla kana hiasan panggung. Udin ngarasa bangga bisa ngabantu.,Acara pernikahan jadi leuwih meriah,Wayang golek Udin rusak
Art,Ibu Guru ngajarkan adik-adik ngeunaan Pantun Sunda. Ibu Guru ngasih contoh Pantun Sunda nu lucu. Adik-adik ngulang Pantun Sunda nu dibacakeun Ibu Guru. Ibu Guru ngajak adik-adik nyusun Pantun Sunda sorangan.,Adik-adik senang belajar Pantun Sunda,Ibu Guru teu bisa ngajelaskeun Pantun Sunda
Traditional Games,Asep ngajak Pudin maen congklak di imah nenek. Pudin teu bisa maen congklak. Asep ngajelaskan cara maen congklak ka Pudin. Pudin ngarasa girang alatan bisa maen congklak sareng Asep.,Asep jeung Pudin maen congklak nepi ka sore,Asep jeung Pudin maen bola di lapangan
Traditional Games,"Iis jeung Iin ngarasa bosen di imah. Iis ng propose pikeun maen engklek di lapangan pasir. Iin setuju jeung usulan Iis. Saacan maen engklek, ieu dua batur ngawengik awéh.",Iis jeung Iin maen engklek nepi ka sore,Iis jeung Iin maem di warung deket lapangan
Traditional Games,"Sanja kagum ngeliat anak-anak ngawengik awéh di taman. Sanja mikir pikeun ngajak anak-anak kasebut maen bekel. Sanja teu ngahusian bekel, tapi aya dina kantongna. Sanja ngajak anak-anak kasebut maen bekel di taman.",Sanja jeung anak-anak kasebut maen bekel nepi ka sore,Sanja jeung anak-anak kasebut maen engklek di taman
Traditional Games,Dani teu bisa maen gobak sodor dina waktu singkat. Dani nyaho yén maen gobak sodor butuh konséntrasi. Dani teu yakin bisa menang dina kompetisi gobak sodor. Dani teu ngawaskeun waktu.,Dani kalah dina kompetisi gobak sodor,Dani menang dina kompetisi gobak sodor
Traditional Games,Lia jeung Rian keur maen lompat tali di halaman. Rian teu bisa ngeunaan tali. Lia ngajelaskan cara ngeunaan tali ka Rian. Rian terus ngalatih ngeunaan tali.,Rian bisa ngeunaan tali saperti Lia,Rian teu bisa ngeunaan tali
Traditional Games,"Dina waktu luangna, Rini seneng maén congklak jeung sajawatna. Rini ngarasa congklak mangrupa permainan anu seru. Rini teu yakin bisa meunang dina permainan ieu. Rini ngan pengin ngajak sajawatna maén.",Rini jeung sajawatna seneng maén congklak bareng,Rini ngampar ka sajawatna lantaran kalah
Traditional Games,Kiki jeung kawan-kawan maén gobak sodor di kampung. Kiki nyieun gobak sodor tina daun pisang. Kiki ngajak kawan-kawan maén lempar gobak sodor. Kiki berharap bisa meunang.,Kiki jeung kawan-kawan ngalaksanakeun permainan lempar gobak sodor,Kiki ngamuk lantaran kalah dina permainan
Traditional Games,Udin suka maén engklek jeung sajawatna di lapangan kampung. Udin geus mahir maén engklek. Udin ngaresepkeun engklek ka sajawatna. Udin ngajak sajawatna maén engklek di lapangan kampung.,Udin jeung sajawatna maén engklek bareng di lapangan kampung,Udin ngajak sajawatna maen engklek dina mall
Traditional Games,Lina sato ngarasa teu percaya diri maén lompat tali. Lina teu yakin bisa lompat tali saeutik aya. Lina teu yakin bisa ngikutkeun ritme lina. Lina ngan pengin nyoba.,Lina bisa lompat tali deukeut kawan-kawan,Lina ngeureunan tali lantaran teu bisa
Traditional Games,Asep jeung kawan-kawan maen keteup teu jeung batu di pekarangan. Asep geus mahir maén keteup teu.  Asep ngajak kawan-kawan maén keteup teu. Asep berharap bisa meunang.,Asep jeung kawan-kawan ngalaksanakeun permainan keteup teu,Asep ngamuk lantaran kalah dina permainan
Traditional Games,"Dina waktu senggang, Asep jeung kawan-kawanna sok maén congklak di pakir gang. congklak nyaéta permainan tradisional Sunda anu dimaénkeun ku dua urang. Asep jeung kawan-kawanna mah sering kaluar kaheulana, sabab teu aya lawannya.",Asep jeung kawan-kawanna ngajak anak-anak séjén maén congklak.,Asep jeung kawan-kawanna teu mikarep ka heula.
Traditional Games,"Dina waktu sore, Dina jeung Nana maén engklek di lapangan kampung. Dina ngarasa senang sanggeus ngéléhkeun Nana. Nana ngarasa sedih, tapi Dina nyuruh Nana pikeun teu ngunduran diri.",Dina ngajak Nana maén deui samentara Nana ngajarkan dina cara anyar maén engklek.,Nana teu ngajaluk maén engklek deui ku Dina.
Traditional Games,"Di pangguyangan, Roni jeung kawan-kawanna maén  gobak sodor. Roni ngarasa senang sanggeus ngéléhkeun kawan-kawanna. Tapi, Roni teu nyadar yén kawan-kawanna ngarasa kecewa.",Roni ngaluyukeun kawan-kawanna ku ngajak maén deui,Roni teu peduli kana perasaan kawan-kawanna.
Traditional Games,"Di sawah, Nita jeung Dina maén bekel. Dina ngarasa sedih sanggeus ngéléhkeun Nita. Nita ngasih Dina kue favoritna sanggeus maen.",Dina ngajak Nita maén deui sabab gembira,Dina teu ngajaluk maén deui ku Nita.
Daily Activities,"Ibu Euis kiwari geus ngaluarkeun sarapan pikeun kulawargana. Anjeun teu percaya kana Ibu Euis, anjeun pikir Ibu Euis teu bisa masak. Tapi, sarapan anu dijieun Ibu Euis mangrupa sarapan nu éndah tur sedap.",Ibu Euis geus ngikuti kursus masak online.,Ibu Euis ngajak koki pribadi pikeun masak sarapan.
Daily Activities,"Dina dina Minggu, Lia geus ngagunakeun seragam sekolahna. Lia hayang ka taman maén jeung saheula. Tapi Lia teu ngajabat telepon ti Ibu. Ibu ngajak Lia pikeun ngajeng ka pasar.",Lia hayang ngajénjang ka pasar sanggeus maén di taman.,Lia teu ngajawab telepon Ibu.
Daily Activities,Asep geus meunang hadiah sepeda anyar tina Papa. Asep langsung ngajanggo sepeda anyarna. Asep ngitung ngajalankeun sepeda anyarna ka sekolah.,Asep hayang ngajaga sepeda anyarna supaya teu rusak.,Asep ngajalankeun sepeda anyarna sacara teu ati-ati.
Daily Activities,Tina geus ngumpulkeun duit jajan sapuluh dina. Tina hayang ngabuku film anyar di bioskop. Tina ngarengsekeun duit jajan nu dipunjulkeun.,Tina teu percaya kana duit jajan nu dipunjulkeun.,Tina geus ngumpulkeun duit jajan cukup pikeun ngabuku tiket bioskop.
Daily Activities,Dani ngajak Udin keun keur nginum kopi di warung kopi. Dani ngaresepkeun kopi tubruk pikeun Udin. Udin ngajenguk kopi tubruk nu dijieun Dani.,Udin teu teu suka kopi tubruk nu dijieun Dani.,Udin ngagandrungan kopi tubruk nu dijieun Dani.
Daily Activities,Kusuma resep resep kue. Kusuma ngabagi kue kana tetangga. Tetangganya kagum. Kusuma ngerasakeun kasukuran.,Kusuma ngarasa bahagia geus bisa ngasih kebahagiaan ka sé amit-amit,Kusuma ngerasakeun bangga ku kemampuan masakna
Daily Activities,Asep lagi ngalakukeun tugas rumahnya. Ibu Asep ngajak Asep pikeun bantu di dapur. Asep teu bisa fokus ngalakukeun tugasna. Ibu Asep ngarasa sedih.,Asep ngajak Ibunya pikeun ngalaksanakeun tugasna bareng,Asep ngalaksanakeun tugasna ku cara teu bener
Daily Activities,Ani ngagunakeun angkutan umum pikeun ka kantor. Angkutan umumna penuh sesak. Ani ngarasa gerah. Ani ngidang-idang.,Ani ngarasa lega nalika geus kapungkur di kantor,Ani ngambek kana penumpang séjén
Daily Activities,Ibu ngasih uang jajan kana Budi. Budi langsung ngabayeun uang jajanna di warung. Budi ngarasa senang. Ibu ngomong kana Budi.,Budi ngajak Ibu kanggo mikaresep bareng,Budi ngajak Ibu pikeun ngabagi uang jajannana
Daily Activities,Ibu heubeul tapi aya waktu luang dina sabtu. Ibu resep makanan tradisional. Anak-anak Ibu gembira. Ibu ngasih makanan ka tetangga.,Ibu ngerasakeun kasukuran jalma,Ibu ngerasakeun bangga ku kemampuan masakna
Daily Activities,Udin suka ngaliwatkeun waktu luangna ku ngarit. Udin percaya yén ngarit bisa ngasih dia manfaat pikeun awak jeung pikiran. Udin ngarit di taman di tukangna. Udin ngarasa tenang sarta jadi leuwih kacaya sanggeus ngarit.,Udin ngajak sahabilanna pikeun ngarit bareng,Udin teu suka ngarit deui
Daily Activities,"Dina waktu senggangna, Tina suka masak. Tina teu boga resep khusus, tapi Tina bisa masak sedap. Tina ngarasa bahagia nalika jadi bahan makanan. Tina sering masak pikeun kulawargana.",Tina ngarasa bahagia nalika kulawargana ngacih langsung resepna.,Tina teu pernah masak sabab teu boga waktu.
Daily Activities,Asep maké sepeda pikeun ka kantor. Asep percaya yén sepeda leuwih ramah lingkungan tibada mobil. Asep bisa olahraga kalawan ngagunakeun sepeda. Asep teu pernah telat ka kantor.,Asep ngajak sahabilanna pikeun kaluar bareng ngagunakeun sepeda.,Asep teu bisa ngagunakeun sepeda nalika hujan.
