topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Religious Holiday,"Joko ora bisa mudik ing taun kiye, nanging dheweke tetep nglakoni tradisi lan ngirim parsel.",Lebaran iku momen sing pas kanggo ngumpul karo keluarga.,Joko pengin nglakoni tradisi Lebaran,Dheweke pengin nyiapke opor ayam lan ketupat,Joko seneng ngumpul karo keluarga,Lebaran iku momen sing istimewa
Religious Holiday,"Sinta lan Rini ora bisa mudik, nanging siji sijine tradisi kiye iku ngirim takir marang wong sing kurang mampu.",Sinta lan Rini saiki wis gede lan ora kersa njupuk takir maneh.,Sinta lan Rini duwe tradisi Lebaran sing apik,"Saking bocah, Sinta lan Rini seneng njupuk takir",Takir iku salah sijine tradisi Lebaran,Sinta lan Rini arep nglakoni tradisi kiye bareng
Religious Holiday,"Bayu lan keluarga nglakoni upacara ngaben kanggo leluhur, nanging Bayu ora bisa nyekar ing pemakaman.",Bayu seneng banget nglakoni tradisi Galungan.,Bayu seneng nglakoni tradisi nyekar ing Hari Raya Galungan,Dheweke ngajak keluarga nglakoni upacara ngaben,Bayu duwe semangat kanggo nglakoni tradisi,Galungan iku momen sing penting kanggo Bayu lan keluarga
Religious Holiday,Pak Slamet ora lali ngundang kanca-kancane kanggo nggawe sedekah bumi.,Pak Slamet ngundang wong sing ora kenal.,"Wis dina pungkasan saka bulan Suro, Pak Slamet lagi nyiapake sedekah bumi",Pak Slamet pengin nggawe sedekah bumi kanggo ngucapke sukur marang Gusti Allah,Sedekah bumi iku tradisi Jawa kanggo ngucapke sukur saka panen,Pak Slamet pengin ngundang tetangga lan sanak sedulur
Religious Holiday,"Ningrum nggawe layon sing apik lan unik, nyatakake kreativitas lan rasa sukur.",Ningrum ora ngerti carane nggawe layon.,"Ning rumiyin, Ningrum lagi nyiapake layon kanggo Lebaran",Ningrum pengin nggawe layon sing apik kanggo ngucapke selamat Lebaran,Layon iku tradisi Jawa kanggo ngucapke selamat marang sanak sedulur,Ningrum pengin nggawe layon sing apik lan unik
Religious Holiday,"Joko lan kanca-kancane nggawe takbir keliling sing apik lan bener, nggawe masyarakat seneng.",Joko lan kanca-kancane ora ngerti carane takbir keliling.,"Wis dina pungkasan saka bulan Ramadhan, Joko lan kanca-kancane lagi nyiapake takbir keliling",Joko seneng banget bisa nggawe tradisi iki,Takbir keliling iku tradisi sing penting kanggo ngucapke sukur marang Gusti Allah,Joko lan kanca-kancane pengin nggawe takbir keliling sing apik
Religious Holiday,Dina lan Dina bangga bisa nindakake budaya Jawa.,Guru kelase ora ngerti budaya Jawa.,Dina lan Dina kembar identik sing apik,Dina pinter banget ing mata pelajaran seni lan Dina ing mata pelajaran sastra,"Sajrone, Dina lan Dina ora tau ngejawantahake budaya Jawa ing kelas",Dina lan Dina dijak guru kelase nindakake tradisi Jawa ing Religious holidays
Religious Holiday,Raka lan Rini meksa dheweke tresna marang wong lanang lan wong wedok iku.,Raka lan Rini ora gelem nresnani wong lanang lan wong wedok sing durung nate ditresnani.,Raka lan Rini pacaran karo wong lanang lan wong wedok,Raka lan Rini ora tau ketemu karo wong lanang lan wong wedok iku,Raka lan Rini nyoba ngilangake rasane,Raka lan Rini ora gelem nresnani wong lanang lan wong wedok sing durung nate ditresnani
Religious Holiday,Rini lan Rini bangga bisa nindakake budaya Jawa.,Guru kelase ora ngerti budaya Jawa.,Rini lan Rini kembar identik sing apik,Rini pinter banget ing mata pelajaran matematika lan Rini ing mata pelajaran bahasa,"Sajrone, Rini lan Rini ora tau ngejawantahake budaya Jawa ing Religious holidays",Rini lan Rini dijak guru kelase nindakake tradisi Jawa ing Religious holidays
Religious Holiday,Sri lan bentik wis nentok tanggal lan tempat kanggo acara sesukane wong tuwane.,"Sri lan bentik wis nentok tanggal lan tempat kanggo acara sesukane wong tuwane, tapi urung takon restu.","Sri wis gembira banget, lha wong bentik wis takon kersa nikah karo Sri",Sri wis gawe persiapan kanggo upacara pernikahan,Sri lan bentik wis nentok tanggal lan tempat kanggo acara,"Sri seneng banget, soale wis takon restu marang wong tuwane"
Religious Holiday,"Joko lan bapake padha njupuk sapi kanggo kurban, nyatane sapi sing dipilih iku sehat lan kuat.","Sapi sing dipilih iku luwih sehat lan kuat, tapi Joko lan bapake padha ora setuju.","""Kita kudu ngedhokake opo, Pak?"" tanyane Joko marang bapake",Keluarga Joko wis nentok ngedhokake sapi kanggo kurban,Joko lan bapake padha njupuk sapi kanggo kurban,Sapi sing dipilih kudu sehat lan kuat
Religious Holiday,"Ning lan keluarga wis nentok tanggal lan jam kanggo mudik, nyatane wong tuwane ora ana ing omah.","Ning lan keluarga wis nentok tanggal lan jam kanggo mudik, tapi Ning ora takon restu marang wong tuwane.","Ning wis seneng banget, soale wis takon restu marang wong tuwane kanggo mudik",Ning lan keluarga wis nentok tanggal lan jam kanggo mudik,"Ning wis gawe persiapan kanggo mudik, mulai saka nyiapin oleh-oleh nganti baju kanggo mudik",Ning ora sabar pengen ketemu karo wong tuwane
Agriculture,Joko sabar ngajarake Jaka nandur padi.,Joko ora gelem nandur bareng Jaka maneh.,Joko lan Jaka iku sedulur sing arep nandur padi,Joko wis tau nandur saka wong tuwane,"Jaka, sing luwih muda, pengin nandur bareng","Sajrone, Jaka ora tau nandur lan nggandulake Joko"
Agriculture,Sri ngajarake Sari nandur jagung.,Sri ora gelem nandur maneh.,Sri lan Sari iku sedulur sing arep nandur jagung,Sri wis tau nandur saka wong tuwane,"Sari, sing luwih tua, pengin nandur bareng","Sajrone, Sari ora tau nandur lan nggandulake Sri"
Agriculture,Bayu ngajarake Bima nandur tebu.,Bayu ora gelem nandur maneh.,Bayu lan Bima iku sedulur sing arep nandur tebu,Bayu wis tau nandur saka wong tuwane,"Bima, sing luwih tua, pengin nandur bareng","Sajrone, Bima ora tau nandur lan nggandulake Bayu"
Agriculture,"""Aku duwe keyakinan, nek aku iso dadi petani sukses.""","""Aku ora duwe pilihan liyane, nek ora nggarap jagung maning.""","""Lho, kok arep tanam jagung maning? Bukane wingi tanemanmu gagal panen?"" tanyaku heran nalika ngeliat Pak Slamet nggarap ladange","""Iya, tapi aku ora bakal nyerah","Aku kudu coba maning, ben bisa dadi petani sukses,"" jawab Pak Slamet semangat","""Tapi, Pak, kudu sabar lan ora putus asa"
Agriculture,"""Bapakku seneng banget nang bunga, lan aku pengen ngingetake kenangan karo bapak.""","""Aku ora duwe pilihan liyane, nek ora nggarap bunga-bunga kuwi.""","""Neng, iki opo?"" tanyaku kaget nalika ngeliat bunga-bunga ing bak ing teras","""Bunga-bunga kuwi dadi kenang-kenangan karo bapakku,"" jawabku","""Bapakmu ngerti nek kowe arep tanam bunga-bunga kuwi?"" tanyane","""Ora, tapi aku yakin bapakku bakal seneng,"" jawabku yakin"
Agriculture,"""Aku kudu coba lan ora bakal nyerah, ben bisa dadi petani sukses.""","""Aku ora duwe pilihan liyane, nek ora nggarap sawah kuwi.""","""Mas, kok arep tanam padi ing sawah kuwi? Bukane ing kono rawan banjir?"" tanyaku heran nalika ngeliat Mas Joko nggarap sawahnya","""Iya, tapi aku kudu coba","Aku pengen buktiake nek aku iso nggarap sawah kuwi,"" jawab Mas Joko","""Tapi, Mas, kudu ati-ati"
Agriculture,Sinta matur suwun marang tetanggane.,Sinta ora tau matur suwun.,Sinta pengin nyoba nandur padi ing kebon,Sinta ora tau carane nandur padi,Sinta minta bantuan karo tetanggane,Sinta seneng banget pas panen
Agriculture,Bayu ngerti kudu ngrespek keputusan warga.,Bayu ora ngalah.,Bayu dadi petani sing sukses,Bayu arep ngajak wong desane nandur jagung,Bayu ngajak musyawarah karo wong desane,Warga desane ora setujuan
Agriculture,Rara ngajar wong desane nandur.,Rara ora tau nandur.,Rara dadi mahasiswa pertanian,Rara kudu magang ing desa,Rara ora tau carane nandur,Rara dadi guru luhur ing desa
Agriculture,"Joko lan bapake bareng-bareng nggarap sawah, nindakake tradisi nggarap sawah ing desane.","Joko ora gelem nuntun, dheweke malah main game.","""Sapa sing wes nggarap sawah kita, Pak?"" tanyane Joko marang bapake","Bapake, Pak Slamet, iku petani sing getih getah nggarap sawah","""Wes rampung, Joko","Saiki waktune tanam padi,"" jawabe bapake"
Agriculture,Mbak Ratih ngajarake tradisi lan cara nggarap sawah sing bener.,Mbak Ratih ora ngerti lan malah nglarani wong cilik.,"Ning rumiyin ing sawah, Mbak Ratih weruh segerombolan anak ingkang nggarap sawah","""Lho, sapa kowe? Kok nggarap sawehe Pak Lurah?"" tanyane","""Kami anak-anak ingkang pengin nuntun nggarap sawah, Mbak,"" jawabe wong cilik",Mbak Ratih ngerti lan ngajeni wong cilik nggarap sawah
Agriculture,"Mas Budi nuntun upacara panen, ngelakoni tradisi lan ritual sing bener.","Mas Budi ora nuntun, dheweke malah turu.","""Kapan panen, Pak?"" tanyane Mas Budi marang Pak Tani",Pak Tani iku petani sing getih getah nggarap sawehe,"""Besuk, Mas","Saiki waktune nyiapin upakara panen,"" jawabe Pak Tani"
Agriculture,"Mas Joko kaget, soale Ratih wis nyetakno saka minggu wingi.","Mas Joko nggakjupuk, ""Lha, kok aku ora tau. Kowe ora ngomonge, Ratih.""","""Mbak, kowe wis tau nyetakno sawah ta?"" tanyane Mas Joko marang adunge, Ratih","""Lho, kowe ora tau to, Mas? Aku wis nyetakno saka minggu wingi,"" jawahe Ratih","Mas Joko nggakjupuk ing adunge, ""Lha, kok aku ora tau",Kowe ora ngomonge
Agriculture,"Budi seneng, soale musim tanam bakal tiba.","""Lho, kowe ora tau to, musim tanam pas musim kemarau,"" jawa bapake.","""Pak, kapan kita bakal tanam padi lagi?"" tanyane Budi marang bapake","""Kita bakal tanam pas musim tanam tiba, nak,"" jawa bapake","""Tapi, Pak, kapan musim tanamnya?"" tanyane Budi","Bapake nggakjupuk, ""Kowe ora tau to, musim tanam pas musim ujan"
Agriculture,"Dina lan Sinta ora ngerti, soale tanamane ora rapi.","Dina lan Sinta seneng, soale pekarangan wis kinclong.","""Mbak, aku pengen bantu tanam bunga ing pekarangan,"" candhane Dina marang adunge, Sinta","""Boleh, tapi ingat, kita harus tanam dengan rapi,"" jawa Sinta",Dina lan Sinta mulai tanam bunga,"Dina ora rapi tanamane, lan Sinta nggakjupuk"
Agriculture,"Sinta seneng karo tradisi sedekah bumi, yen nglakoni arep ora lali.","Joko lan Sinta ora ngerti tradisi sedekah bumi, padahal wong tuwane wis nglakoni.",Joko lan Sinta arep nandur padi ing sawah,Sinta ngajak Joko ngobrol nang tengah sawah,Sinta crita yen arep nglakoni tradisi sedekah bumi,Joko lan Sinta nglakoni tradisi sedekah bumi saka wong tuwane
Agriculture,"Tono lan Tini bangga karo tradisi jawa, yen nglakoni arep ora lali.","Tono lan Tini ora ngerti ritual ngarak umbul-umbul, padahal wong tuwane wis nglakoni.",Tono lan Tini arep nandur jagung,Tono ngajak Tini ngobrol nang tengah sawah,Tono crita yen arep nglakoni ritual ngarak umbul-umbul,Tono lan Tini nglakoni ritual ngarak umbul-umbul saka wong tuwane
Agriculture,"Jaka lan Nimas seneng karo tradisi mitoni, yen nglakoni arep ora lali.","Jaka lan Nimas ora ngerti upacara mitoni, padahal wong tuwane wis nglakoni.",Jaka lan Nimas arep nandur ketela,Jaka ngajak Nimas ngobrol nang tengah sawah,Jaka crita yen arep nglakoni upacara mitoni,Jaka lan Nimas nglakoni upacara mitoni saka wong tuwane
Agriculture,Joko lan Rini padha ngerti kudu padha ngalah.,Rini ngancani bakal njual sawehe yen Joko ora gelem ngalah.,Joko lan Rini padha njaga sawah,Sawah iku warisan sedulure,"Saking padha njagane, wonten misuh misuh",Rini ngamuk lan ngancani bakal njual sawehe
Agriculture,Kanca-kancane Tono ngerti carane njaga kebon.,"Tono ngajari kanca-kancane, tapi kanca-kancane ora gelem ngerti.",Tono lan kanca-kancane padha njaga kebon,Kebon iku warisan sedulure,"Saking padha njagane, wonten sing ora ngerti carane",Tono ngajari kanca-kancane
Agriculture,Joko lan Rini suwun karo wong-wong desa.,Panenan padine ora sukses.,Joko lan Rini pengin nandur padi ing sawah,Sawehe wis disiapake,Wong-wong desa padha bantu,Panenan padine sukses
Agriculture,Sela seneng lan bangga karo kebone.,Sela ora duwe wong tuwane.,Sela duwe kebon sing luas,Dheweke pengin nandur aneka buah,Sela minta bantuan wong tuwane,Kebone diolah lan disiapake
Agriculture,Alun-alun desa saiki adem lan ayem.,Alun-alun desa ora diiringi gamelan.,Pak Lurah ngajak wong-wong desa nandur pohon ing alun-alun,Wong-wong desa padha semangat,Pohon-pohon sing dipilih yaiku pohon trembesi,Acara nandur pohon diiringi karo gamelan
Agriculture,Siska njaluk tulung marang wong tuwa kanggo njupuk benih sing bener.,Siska nggodhonge benih sing salah lan ora tau njupuk maneh.,Siska arep njajal tanam jagung ing pekarangan omah,Siska wis ngundhuh wong tuwa kanggo njupuk benih,Siska njupuk benih lan nggodhonge,Siska ora tau njupuk benih sing bener
Agriculture,Bayu nunggu musim ujan kanggo nggodhonge benih.,Bayu nggodhonge benih lan ora tau nunggu musim tanam.,Bayu njaluk tulung marang wong tuwa kanggo nguripke sawah,Bayu wis njupuk benih lan wis nggodhonge,Bayu ora tau nunggu musim tanam,Bayu nggodhonge benih ing musim kemarau
Agriculture,Ratih lan kanca-kancane njupuk hasil panen ing wulan bener.,Ratih lan kanca-kancane ora tau njupuk maneh amarga ora tau wulan bener.,Ratih arep njupuk hasil panen ing sawah,Ratih wis ngajak kanca-kancane kanggo njupuk bareng,Ratih lan kanca-kancane ora tau njupuk ing wulan bener,Ratih njaluk tulung marang wong tuwa
Agriculture,Taneman padine sehat lan panenipun subur.,Taneman padine ora tumuwu.,Joko lan Rini arep tanam padi,Wong desane padha ngumpul nang sawah,Wong tuwane padha ngucapake doa,Sawahipun wis disiapake
Agriculture,Sawahipun subur lan panenipun melimpah.,Sawahipun ora tumuwu lan panenipun gagal.,Tono lan kanca-kancane arep nggarap sawah,Sawahipun wis padha disiapake,Wong tuwane padha ngucapake doa,Tono lan kanca-kancane padha semangat
Agriculture,Sedekah bumiipun sukses lan wong desane padha seneng.,Sedekah bumiipun gagal lan wong desane padha kecewa.,Sri lan kanca-kancane arep ngarak sedekah bumi,Wong desane padha ngumpul,Wong tuwane padha ngucapake syukur,Sedekah bumiipun disiapake
Agriculture,Siska ora gelem ngalah marang wong liya.,Siska ora ngerti ngapa kudu ngalah.,Siska pengin njaga sawah,Siska pengin njaga sawah lan ora gelem ngalah,Siska ora gelem dadi wong sing ora peduli,Siska ora gelem ngalah marang wong liya
Agriculture,Bayu ora gelem dadi wong sing ora peduli.,Bayu ora gelem ngalah marang wong liya.,Bayu pengin njaga kebon,Bayu ora gelem ngalah marang wong liya,Bayu ora ngerti ngapa kudu ngalah,Bayu ora gelem dadi wong sing ora peduli
Agriculture,Ratih ora gelem dadi wong sing ora peduli.,Ratih ora gelem ngalah marang wong liya.,Ratih pengin njaga kebon lan sawah,Ratih ora gelem ngalah marang wong liya,Ratih ora ngerti ngapa kudu ngalah,Ratih ora gelem dadi wong sing ora peduli
Agriculture,Wulan ngajak sedulur lan tetanggane ngiringi.,Wulan ora kepingin ngajak sedulur lan tetanggane.,Wulan kepingin tanam padi,Padi iku panganan pokok wong Jawa,Wulan kepingin ngerti tradisi tanam padi,Wulan kepingin ngerti tradisi tanam padi lan panen
Agriculture,Suto matur suwun marang tetanggane lan langsung tanam padi.,Suto ora ngerti carane tanam padi.,Suto pengin tanam padi ing sawah,Suto ora duwe benih padi,Suto nyuwun benih marang tetanggane,Tetanggane Suto ngasih benih padi
Agriculture,Tini lan adhe nyuwun cangkul marang bapake.,Tini lan adhe ora ngerti carane nggarap sawah.,Tini arep nggarap sawah,Tini ora duwe cangkul,Tini pinjam cangkul marang adhe,Adhe Tini ora duwe cangkul
Agriculture,Joko lan Rini nyuwun cangkul marang tetanggane.,Joko lan Rini ora ngerti carane nggarap sawah.,Joko lan Rini arep nggarap sawah bareng,Joko ora duwe cangkul,Rini pinjam cangkul marang bapake,Bapake Rini ora duwe cangkul
Agriculture,Joko lan sedulur-sedulure padha nunggu musim tanam lan mrihake sawane.,Joko langsung tanam lan ora nunggu musim tanam.,Joko pengin tanam padi ing sawah barune,Sawane wis disi marang,Joko lan sedulur-sedulure padha nyiapin benih lan pupuk,"Sawane wis siap, nanging Joko ora weruh kudu nunggu musim tanam"
Agriculture,Sinta lan sedulur-sedulure padha ngucapke sukur saka ngendi wong tuwane.,Sinta ora ngucapke sukur.,Sinta lan sedulur-sedulure padha nyambut panen,"Sinta seneng banget, soale panene saiki luwih gedhe",Sinta lan sedulur-sedulure padha ngucapke sukur,Sinta ora ngerti kudu ngucapke sukur saka ngendi
Agriculture,Bayu padha tanya kanca-kancane sing ngerti.,Bayu langsung mlebu lan ora seneng.,Bayu lan kanca-kancane padha nonton wayang kulit,Bayu ora ngerti carane nonton wayang kulit,Bayu ora weruh carane ngerti lakone,Bayu ora seneng karo wayang kulit
Agriculture,Joko lan sedulur-sedulure mutuske nunggu sawane ngering.,Joko lan sedulur-sedulure tetep nandur padi.,Joko arep nandur padi ing sawah,Sawane wis disi marang air,Joko lan sedulur-sedulure nandur padi,Sawane isih krasa basah
Agriculture,Ning rumiyin lan sedulur-sedulure ngombe wedang sepisan.,Ning rumiyin lan sedulur-sedulure tetep nandur benih.,Ning rumiyin arep nggarap sawah,Dheweke wis nyiapin benih lan pupuk,Ning rumiyin lan sedulur-sedulure nandur benih,Sawane isih krasa kering
Agriculture,Sinta seneng metik jagung.,Sinta ora tau mangan jagung.,Sinta lan sedulur-sedulure arep metik jagung,Sawah jagunge wis tumuwuh,Sinta lan sedulur-sedulure metik jagung,Sinta ora tau mangan jagung
Agriculture,Joko kudu njaluk tulung marang tetanggane kanggo nangoni sawane.,Joko ora njaluk tulung marang tetanggane lan tetep nangoni sawane.,Joko arep njajal tanam padi ing sawah e,Sawane wis disiapake lan disi benih,Joko ora duwe pengalaman nangon,Sawane malah ora tumuwuh
Agriculture,Sri lan tetanggane nggawe acara sedekah bumi kanggo ngucapke sukur.,Sri ora ngundang tetanggane lan nggawe acara sendhiko.,Sri duwe kebon sing gedhe,Ing kebon kasebut ana angsal sing apik,Sri pengin nggawe tradisi sedekah bumi,Sri ngundang tetangga lan sanak sedulur kanggo nggawe acara
Agriculture,Wulan njaluk tulung marang kakake kanggo njelasne babat sawah.,Wulan ora njaluk tulung marang sapa-sapa lan ora nulis tugas sekolah.,Wulan duwe tugas sekolah nulis cerita babat sawah,Wulan ora ngerti babat sawah,Wulan njaluk bapake kanggo njelasne,Bapake Wulan ora duwe waktune
Agriculture,"Sinta ora tau nandur padi, malah nandur kembang.",Sinta ora njaluk ijin marang bapakne.,Sinta pengin nandur padi ing sawah,Sinta njaluk ijin marang bapakne,"Bapak Sinta ngedumel, ""Padi iku ora gampang, Sinta",""" Sinta ngedumel maneh, ""Aku iso, Pak!"""
Agriculture,Alun-alun saiki tambah asri karo pohon-pohon anyar.,Bayu lan temen-temen sekolah ora tau nandur pohon.,Bayu lan temen-temen sekolah nandur pohon ing alun-alun,Kegiatan iku bagian saka program sekolah,"Bayu seneng banget, soale dheweke seneng karo alam",Bayu lan temen-temen nandur pohon saka jam 8 pagi
Agriculture,Jagung sing ditanam Ratih lan keluarga tumbuh subur.,Ratih lan keluarga ora tau nandur jagung.,Ratih lan keluarga lagi nandur jagung,Ratih njaluk bantuan marang bapak lan ibu,"Bapak Ratih ngomong, ""Jagung iku kudu ditanam ing musim kemarau",""" Ratih lan keluarga nandur jagung ing musim kemarau"
Agriculture,Sinta padha nindakake tradisi tanam ing desane.,Sinta lali ora nggawa duwit.,Sinta padha nggoleki benih sing apik kanggo taneman anyar,Sinta arep tanam jagung lan padi,Sinta padha njupuk benih sing apik saka pasar,Sinta metu saka pasar kanthi seneng
Agriculture,Bayu padha nindakake tradisi nggembelake sawah.,Bayu padha lali ora ngajak kanca-kancane.,Bayu padha ngajak kanca-kancane nggembelake sawah,Bayu padha ngajak kanca-kancane nggembelake sawah bareng,Bayu padha ngajak kanca-kancane nggembelake sawah ing wulan Juli,Bayu padha ngajak kanca-kancane nggembelake sawah lan padha seneng
Agriculture,Ratih padha nindakake tradisi nggembelake kebun.,Ratih padha ora njupuk buah.,Ratih padha ngajak kanca-kancane nggembelake kebun,Ratih padha ngajak kanca-kancane nggembelake kebun ing wulan Mei,Ratih padha ngajak kanca-kancane nggembelake kebun lan padha seneng,Ratih padha ngajak kanca-kancane nggembelake kebun lan padha njupuk buah
Agriculture,Sela ngasih panene kanggo sedulure lan tetanggane.,Sela ngasih panene kanggo sedulure saka wong tuwane.,Sela duwe kebon sing apik,Dheweke nandur aneka macem tanaman,Panene Sela luwih apik tinimbang tetanggane,Sela kepengin ngasih panene kanggo sedulure
Agriculture,Ratih ngasih panene kanggo sedulure lan tetanggane.,Ratih ngasih panene kanggo sedulure saka wong tuwane.,Ratih duwe sawah sing luas,Dheweke nandur padi lan jagung,Panene Ratih luwih apik tinimbang tetanggane,Ratih kepengin ngasih panene kanggo sedulure
Agriculture,Bayu ngasih panene kanggo sedulure lan tetanggane.,Bayu ngasih panene kanggo sedulure saka wong tuwane.,Bayu duwe kebun sing apik,Dheweke nandur aneka buah,Panene Bayu luwih apik tinimbang tetanggane,Bayu kepengin ngasih panene kanggo sedulure
Agriculture,Joko lan Tole njaluk bantuan wong tuwa marang sawah.,"Joko lan Tole ora duwe duwit, ora bisa njupuk padi.",Joko lan Tole arep njupuk padi,Tole njaluk bantuan Joko nangisake padi,"Joko ora duwe wektu, Tole ora duwe kuwat",Joko lan Tole ora duwe wong tuwa
Agriculture,Rini lan Rini njaluk bantuan wong tuwa marang sawah.,"Rini lan Rini ora duwe duwit, ora bisa njupuk jagung.",Rini lan Rini arep njupuk jagung,Rini milih jagung sing apik lan sehat,Rini njaluk bantuan Rini nangisake jagung,Rini lan Rini ora duwe wong tuwa
Agriculture,Sugih ora gelem njagong lan mung nonton televisi.,Sugih bangun subuh lan njagong saka pagi.,Sugih lan keluarga arep njagong sawah,Ana tradisi njagong sawah ing desane,Sugih lan keluarga kudu njagong saka subuh,Sugih ora gelem bangun subuh
Agriculture,Dina lan Sela njaluk tulung marang tetanggane kanggo ngajari carane tanam padi.,Dina lan Sela ora njajal maneh tanam padi.,Sela lan Dina seduluran,Sela pengin njajal tanam padi,Dina ngajak Sela njajal tanam ing sawah,Sela lan Dina ora ngerti carane tanam padi
Agriculture,Wulan njaluk tulung marang tetanggane kanggo ngerti opo segehan lan sapa sing nggawe.,Wulan ora njaluk tulung marang sapa-sapa.,Wulan njupuk hasil panen ing sawah,Wulan nemokake segehan ing sawah,Wulan ora ngerti sapa sing nggawe segehan,Wulan ora ngerti segehan iku opo
Agriculture,Bayu njaluk klarifikasi marang Raka.,Bayu ora njaluk klarifikasi marang Raka.,Bayu lan Raka njupuk hasil panen ing sawah,Bayu nemokake segehan ing sawah,Bayu ora ngerti sapa sing nggawe segehan,Bayu ngira segehan iku saka Raka
Agriculture,Siska minta bantuan karo tetanggane kanggo njajal tanam padi.,Siska ora weruh carane tanam padi.,Siska pengin njajal tanam padi ing sawah,"Saking semangat, Siska ora weruh waktune",Siska langsung njajal tanam padi,Siska ora ngerti carane tanam padi
Agriculture,Rama lan Rini minta bantuan karo tetanggane kanggo njajal tanam jagung.,Rama lan Rini ora ngerti carane tanam jagung.,Rama lan Rini arep njajal tanam jagung,Rama lan Rini ngobrol nang sawah,Rama lan Rini ora weruh waktune,"Saking semangat, Rama lan Rini langsung tanam jagung"
Agriculture,Dina lan Dika minta bantuan karo tetanggane kanggo njajal tanam tomat.,Dina lan Dika ora weruh carane tanam tomat.,Dina lan Dika arep njajal tanam tomat,Dina lan Dika ora weruh waktune,Dina lan Dika langsung njajal tanam tomat,Dina lan Dika ora ngerti carane tanam tomat
Agriculture,Sinta lan Sinta padha ngrasakake budaya lan tradisi Jawa.,Sinta lan Sinta ora ngerti cerita wayang kulit.,Sinta lan Sinta kembar identik sing apik,"Sinta pinter banget ing seni lan budaya, Sinta liyane pinter ing matematika","Sajrone, Sinta lan Sinta seneng banget nonton wayang kulit",Dheweke padha nonton wayang kulit bareng-bareng
Agriculture,Bayu lan Bagas padha ngrasakake seni lan budaya Jawa.,Bayu lan Bagas ora ngerti pentas seni.,Bayu lan Bagas padha sekolah ing SMP,"Bayu pinter banget ing olahraga, Bagas pinter ing musik","Sajrone, Bayu lan Bagas padha seneng nonton pentas seni",Dheweke padha nonton pentas seni bareng-bareng
Agriculture,Rara lan Rara padha ngrasakake budaya lan tradisi Jawa.,Rara lan Rara ora ngerti cerita ludruk.,Rara lan Rara kembar identik sing apik,"Rara pinter banget ing bahasa Inggris, Rara liyane pinter ing bahasa Jawa","Sajrone, Rara lan Rara seneng banget nonton ludruk",Dheweke padha nonton ludruk bareng-bareng
Agriculture,Wisnu ora putus asa lan coba maneh.,Wisnu ngambek lan ora nyoba maneh.,Wisnu pengin nyoba tanam padi,Bapakne ngajarake cara bener tanam padi,Wisnu nindakake petunjuk bapake,Tanamane Wisnu ora tumbuh
Agriculture,Sela tuku tiket lan nonton bareng kanca-kancane.,Sela ora tuku tiket lan mulih.,Sela lan kanca-kancane arep nonton wayang,Sela ora duwe tiket,Kanca-kancane Sela wis tuku tiket,Sela ora bisa nonton wayang
Agriculture,Ratih tuku tiket lan nonton bareng kanca-kancane.,Ratih ora tuku tiket lan ora nonton.,Ratih lan kanca-kancane arep nonton pentas tari,Pentas tari iku bagian saka tradisi panen,Ratih ora duwe tiket,Kanca-kancane Ratih wis tuku tiket
Agriculture,Sarapan bareng keluarga iku tradisi sing dijunjung ing budaya Jawa.,"Wulan lan temen-temen sekolah ora peduli karo pertanian, dheweke mung seneng main ing sawah.",Wulan lan temen-temen sekolah nang sawah,Wong tuwa njelasake proses tanam padi,Wong tuwa ngajeni wong cilik cara ngolah sawah,Wulan lan temen-temen sekolah seneng lan ngerti pentingnya pertanian
Agriculture,Wulan lan temen-temen sekolah diwenehi benih padi kanggo ditanam ing pekarangan sekolah.,"Bayu lan keluarga ora ngerti tradisi, dheweke mung seneng njupuk buah.",Bayu lan keluarga njupuk buah ing pasar tradisional,Pasar iku padha jualan buah-buahan lokal,Bayu lan keluarga njupuk buah kanggo acara syukuran,Syukuran iku tradisi kanggo ngucapke sukur ing budaya Jawa
Agriculture,Sinta njaluk tulung marang tetanggane kanggo ngolah sawah.,Sinta ora bisa tanam padi amarga ora ngerti carane.,Sinta pengin tanam padi ing sawah,Sinta ora ngerti carane,Sinta mboten ngerti carane ngolah sawah,Sinta ora bisa tanam padi
Agriculture,Bayu njaluk tulung marang tetanggane kanggo ngolah sawah.,Bayu ora bisa nyedakake sawah amarga ora ngerti carane.,Bayu pengin nyedakake sawah,Bayu ora ngerti carane ngolah sawah,Bayu mboten ngerti carane ngolah sawah,Bayu ora bisa nyedakake sawah
Agriculture,Rara njaluk tulung marang tetanggane kanggo ngolah tanah.,Rara ora bisa tanam jagung amarga ora ngerti carane.,Rara pengin tanam jagung,Rara ora ngerti carane,Rara mboten ngerti carane ngolah tanah,Rara ora bisa tanam jagung
Agriculture,"Joko lan bapake seneng, padha nandur padi maneh taun iku.",Bapake Joko ora duwe wong kanggo nandur sawah anyar.,Joko wis sinau nandur padi saka bapake,"Sawise bapake nggawe sawah anyar, Joko padha nandur ben ora ana sing nganggur",Joko lan bapake padha nandur padi saka varietas anyar,Panen sing kasil akeh banget
