topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Daily Activities,Euis jeung Ade ngobrol panjang lebar.,Euis balik ka imahna.,Euis ngan nganjang ka imah Ade,Euis bener bener bener bener,Euis ngabuka pintuna,Ade ngeunaan Euis
Daily Activities,Euis kedah ngalegaan waktu leuwih baen pikeun hirupna,Euis terus ngajaga anakna tanpa nu ngasuh,Euis geus boga anak,Euis teu boga nu ngasuh anakna,Euis kedah ngajaga anak jeung ngabantosan kuasan,Euis henteu boga waktu leutik pikeun hirupna
Daily Activities,Euis mah teu boga STNK,Euis mah teu boga SIM,Euis mah geus ngajadikeun motor,Motor Euis mah lada nu anyar,Euis geus ngajadikeun SIM,Euis geus ngajadikeun STNK
Daily Activities,Gita jadi ngajengkeun imah jeung temenna.,Gita jadi teu bisa ngajengkeun imah.,Gita geus ngajadikeun rencana,Gita geus ngajadikeun rencana ngajengkeun imah,Gita geus ngajadikeun rencana ku sabaraha temen,Gita geus ngajadikeun rencana di akhir pekan
Daily Activities,Gita jeung kuwargi kudu ngajaga nu séjén didinya.,Gita teu boga pisan nu digawé.,Gita jeung kuwargi ngahiji ka pasar seni,Gita teu sabar pengen nyoba nyieun kerajinan tangan,Gita jeung kuwargi langsung nyiapin bahan-bahan,"Tiba-tiba, aya nu ngageroan Gita"
Daily Activities,Hilman ngadamel sate ti daging nu anu henteu halal,Hilman ngadamel sate ti daging nu anu halal,Hilman ngadamel sate,Hilman ngadamel sate ti daging sapi,Hilman ngadamel sate ti daging kambing,Hilman ngadamel sate ti daging ayam
Daily Activities,Indri geus ngarasa hade pisan ka tempat kerja.,Indri geus ngarasa teu hade pisan ka pasar.,Indri geus ngadahar sarapan,Anjeunna ngajalan ka tempat kerja,Indri geus ngadahar siang,Indri geus ngajalan ka imah
Daily Activities,Iwa geus siap balik ka rumah.,Iwa geus siap ngahadiran kawinan.,Iwa geus ngahijian ka pasar,Iwa ngajual ikan jeung sayur,Iwa ngahijian ka pasar sejen,Iwa geus ngadahar jeung ngajual barangna
Daily Activities,"Iyan lupa ngadahar, tapi kawanna ngajeurkeun Iyan pikeun tetep ngadahar.","Iyan lupa milih menu, jadi Iyan jeung kawanna langsung balik ka imah.",Éta teh hari nu ditunggu-tunggu ku Iyan,Iyan geus ngajadwalkeun pikeun ngadahar sareng kawanna di restoran nu anyar,"Dina wanci, Iyan jeung kawanna ngumpul di restoran","Iyan geus milih menu, tapi"
Daily Activities,Jalma-jalma geus nunjukkeun panghargaan ka juragan teh pocina.,Teh pocina diembat ku jalma-jalma saterusna.,Aya nu ngajual teh poci di pasar,"Tehna teh poci nu beneran, jeung harumna sedep",Tehna teh poci nu geus diolah,"Ari kitu, jalma-jalma ngadahar teh poci"
Daily Activities,Jamane ilang saka dalan.,Wulan ora weruh jamane ilang.,Wulan ora weruh jamane ilang,Jamane ilang saka kamare,Wulan wis nyoba nyari nang dalan,"Nanging, jamane ora ketemu"
Daily Activities,Joko ora duwe modal kanggo nggawe usahane.,Joko wis nggawe produk sing laris.,Joko pengin nggawe usaha,Joko pengin dadi wirausahawan sing sukses,Joko kudu nggawe rencana bisnis,Joko kudu nggawe produk sing apik
Daily Activities,Joko ora lali mangan.,Joko lali mangan karna asik main.,"""Kowe wis mangan opo durung, Joko?"" Tanyane Pak Guru ing Joko",Joko iku bocah sing rajin lan pinter,"Saben dina, Joko bangun saiki lan nglakoni olahraga","""Belum, Pak Guru, aku arep mangan saiki,"" jawab Joko"
Daily Activities,Joko seneng bisa ngasih inspirasi lan ngajak kanca-kancane dolan bareng.,Kanca-kancane padha iri lan ora ngomong maneh karo Joko.,Joko lan kanca-kancane padha dolan ing alun-alun,Padha main layangan lan ngobrol,Layangane Joko luwih gedhe lan apik,Kanca-kancane padha kagum lan pengin tuku layangan kaya Joko
Daily Activities,Joko tuku layang-layang anyar.,"Joko ora duwe duwit, nanging isih pengin main.",Joko pengin njupuk layang-layang,Layang-layange apik lan gedhe,Joko ora duwe layang-layang,Joko pengin main karo kanca-kanca
Daily Activities,Joko tuku sepeda anyar nggo nggolek duwit.,Joko ora duwe duwit kanggo tuku sepeda anyar.,Joko arep tuku sepeda anyar,Sepeda anyar iku apik lan canggih,Joko pengin nggo nggowo barang jualan,Sepeda lawase wis rusak
Daily Activities,Kaka mah teu boga SIM,Kaka mah teu boga STNK,Kaka geus ngajadikeun mobil,Mobil kaka mah lada nu anyar,Kaka geus ngajadikeun SIM,Kaka geus ngajadikeun STNK
Daily Activities,Kanca-kancane Bayu bisa nuntun sepeda.,Kanca-kancane Bayu ora bisa nuntun sepeda.,Bayu lan kanca-kancane arep dolan,Bayu njaluk kanca-kancane nuntun sepeda,Kanca-kancane Bayu ora weruh nuntun sepeda,Bayu ngajari kanca-kancane nuntun sepeda
Daily Activities,"Kiwil ngajaga imah sarta ngarawat kolotna jeung bener, ngabanggakeun nilai-nilai Sunda nu ngajaga keluarga.","Kiwil geus ngajaga imah, tapi henteu ngarawat kolotna.",Kiwil geus ngajaga imah sarta ngarawat kolotna,Kiwil ngajaga imah ti sababaraha taun,Kiwil ngarawat kolotna nu geus tuir,Kiwil geus ngajaga imah sarta ngarawat kolotna nu geus mangsa
Daily Activities,Lilis kudu ngarapi waktosna jeung ngatur hirupna.,Lilis kudu ngarapi waktosna jeung nambah kagiatan.,Lilis moal bisa ngiringan saparantu kagiatan,Lilis moal bisa ngiringan kagiatanna jeung ngiringan hirup jeung tugasna salaku pelajar,Lilis henteu bisa ngarapi waktosna,Lilis moal bisa ngahasilkeun hasil anu pangpol
Daily Activities,Lilis ngadamelna geus matang,Lilis ngadamelna teu matang,Lilis teu biasa ngadamel,Lilis hayang ngadamel keur sangkuriangna,Lilis nganjang dapur,Lilis mimiti ngadamel
Daily Activities,Lina jadi ngajaga kesehatan keluarga.,Lina jadi teu boga ide deui.,Lina geus ngarancangkeun menu sarapan,Lina ngarancangkeun menu nu sehat,Lina geus ngarancangkeun loba masakan,Lina geus ngarancangkeun sarapan pikeun keluarga
Daily Activities,Maman ngajual barang di pasar,Maman ngahasilkeun sayuran di pasar,Maman nganjang pasar,Maman nyokot sayuran,Maman nyokot daging,Maman geus ningali keur ngarancang
Daily Activities,Mang Ujang balik ka imah jeung duit hasil jualan.,Mang Ujang balik ka imah tanpa duit.,Mang Ujang ngahasilkeun kopi,Mang Ujang ngajual kopi di pasar,Mang Ujang geus ngajual kopi ti isuk,Mang Ujang balik ka imah sareng duit hasil jualan
Daily Activities,Maya bisa ngabanggakeun kolotna.,Maya nganut keur ngajalan tugas skripsi.,Maya nuju ngajalan tugas skripsi,Maya nyaritkeun data ti sababaraha narasumber,Maya geus ngahasilkeun data anu akurat,Maya bisa lulus sareng nilai anu panghandar
Daily Activities,Mbak Rini lan wong tuwa iku njaluk bantuan saka warga sekitar.,Guru ora ngijini karo alasan kudu tetep sekolah.,Pak Darno njaluk bantuan kanggo nggarap sawah,"Anake, Joko, lan temen-temen sekolah njaluk ijin marang guru kanggo nolong Pak Darno",Guru ngijini karo syarat kudu tetep belajar,Joko lan kawan-kawan seneng lan langsung njupuk alat-alat
Daily Activities,Mbak Rini nunggu bis liyane.,Mbak Rini ora mudik.,"Wis jam 6 sore, Mbak Rini arep mudik",Mbak Rini wis nyiapin barang-barange,"Sawise nyampe terminal, Mbak Rini nunggu bis",Bis sing ditunggu ora keliatan
Daily Activities,Mbakyu Ratih mung bisa nggolek kembang ing warung.,Slametan iku acara sing apik kanggo ngumpulake keluarga.,"Ning rumiyin, Mbakyu Ratih arep nggolek kembang",Kembang iku bakal dipun nggunakake kanggo sesaji,Sesajine bakal dipun nggunakake kanggo slametan,"Ning, dheweke ora nemokake kembang ing pasar"
Daily Activities,"Mula ujan entek, lan Bagas lan kanca-kancane main maneh.","Mula ujan deres, lan Bagas lan kanca-kancane langsung mudun.",Bagas lan kanca-kancane main bola ing lapangan,"Wektu isih sore, langit mendung",Mula ujan deres,"Wektu ujan, Bagas lan kanca-kancane langsung ngungsi"
Daily Activities,Murid-murid nambah wawasan nu bener tina alam,Murid-murid langsung ngajalan ka gunung tanpa persiapan,"Ieu hari Sabtu, Guru Geografi ngajadwalkeun anak didikna pikeun ngalaksanakeun pengamatan di alam",Murid-murid geus ngahijikeun alat-alat anu dipaké pikeun ngukur suhu jeung kelembapan,Guru jeung murid langsung ngajalan ka Gunung Tangkuban Parahu,Guru jeung murid ngalaksanakeun pengamatan alam
Daily Activities,Neng geus ngajadwalkeun sapopoéna jeung ngarancang ka Bandung.,"Neng ngarancang ka Bandung, tapi teu ngajadwalkeun sapopoéna.",Neng geus parantos ngarancang ka Bandung,Neng geus ngajadwalkeun sapopoéna,"Ari kitu, Neng ngarancang ka Bandung",Neng ngarancang ka Bandung saterusna
Daily Activities,Ningrum lan kanca-kancane dadi korban gigitan ular.,Ningrum lan kanca-kancane nggunakake kembang-kembang kanggo upacara.,Ningrum lan kanca-kancane njupuk kembang ing kebon,Kembang-kembang iku bakal dipun nggunakake kanggo upacara,Ningrum lan kanca-kancane kudu njupuk kembang kanggo ngisi seser,Ningrum ora weruh yen ana ular ing kebon
Daily Activities,Nining balik ka imah naek delman.,Nining balik ka imah naek helikopter.,Imahna Nining ngeunaan di sakuliahna,Nining ngan boga duit,Nining ngan boga waktu,Nining ngan boga kendaraan
Daily Activities,Nining balik ka imah sareng duit hasil jualan.,Nining balik ka imah tanpa duit.,Nining geus nganjang ka pasar,Nining geus ngajual sayur di pasar,Nining ngajual sayur ti isuk,Nining balik ka imah sareng duit hasil jualan
Daily Activities,Nining geus ngan buka jendéla jeung pintu dapur.,Nining ngabuka jendéla jeung pintu dapur.,Nining teh tiasa ngadahar di dapur,Nining ngarasa anu jero dapur teh panas,Nining ngabuka jendéla dapur sareng ngabuka pintu dapur,Nining geus ngarasa hawana sapérti di luar
Daily Activities,"Nining geus ngarancang busana nu kreatif jeung bener, mangrupa unggal budaya sarta nilai-nilai Sunda.","Nining geus ngarancang busana nu unik, tapi henteu bisa dipaké dina hirup pangsaingan.",Nining hobi ngarancang busana,Nining geus ngarancang baju kaos jeung celana sarua,Nining ngarancang busana ti bahan nu bener,Nining ngarancang busana ti bahan nu henteu bener
Daily Activities,Omah anyar iku luwih apik saka omah liwat.,"Wisnu ora duwe duwit cukup, dheweke kudu njupuk omah sing luwih murah.",Wisnu pengin njupuk duwe omah anyar,Dheweke wis ngumpulin duwit sawetara taun,Omah sing diinceri iku apik lan murah,Wisnu ora gelem ngguyu
Daily Activities,Pak Joko tuku tiwul ing pasar.,Pak Joko ora tuku tiwul.,Pak Joko arep tuku tiwul,Tiwul iku panganan sing enak,Pak Joko arep tuku tiwul saka pasar,Pasar iku durung buka
Daily Activities,Raka geus siap ngahadiran ka sawah.,Raka geus siap ngahadiran kawinan.,Raka geus ngahijian ka sawah,Raka ngajaga sawahna,Raka ngabenerkeun sawahna,Raka geus ngadahar jeung ngajaga sawahna
Daily Activities,Raka jeung kuwargi kudu ngajaga nu séjén didinya.,Raka teu boga pisan nu digawé.,Raka jeung kuwargi ngahiji ka pasar kaget,Raka teu sabar pengen nyoba mainan nu dicokot ku kuwargi,Raka jeung kuwargi langsung nyari mainan nu teu acan,"Tiba-tiba, aya nu ngageroan Raka"
Daily Activities,Rama lan kanca-kancane nonton bioskop bareng.,Rama ora entuk tiket.,Rama lan kanca-kancane arep nonton bioskop,Rama wis tuku tiket,Bioskopé padha nunggu,Rama lan kanca-kancane padha seneng
Daily Activities,Rama njaluk bantuan marang bapake.,Rama ora bisa njupuk pesenan barang.,Rama arep njupuk pesenan barang online,Rama ora duwe motor,Rama njaluk motor marang kanca-kancane,Kanca-kancane Rama ora duwe motor
Daily Activities,Rani sok ngajadikeun janji luhur.,Rani geus ngajadikeun janji.,Rani boga janji jeung temenna,Rani geus ngahadiran ka sekolah,Rani ngan bisa ngajadikeun janji,Rani geus teu ngajadikeun janji
Daily Activities,Rara ketemu bunga kanggo ngisi vas.,Rara ora ketemu bunga kanggo ngisi vas.,Rara njupuk bunga,Rara njupuk bunga kanggo ngisi vas,Rara ora ketemu bunga kanggo ngisi vas,Rara ketemu bunga kanggo ngisi vas
Daily Activities,Rara lan kanca-kancane seneng lan ngobrol ngalor-ngidul.,Rara lan kanca-kancane ora nonton wayang.,Rara lan kanca-kancane arep nonton wayang,Rara wis tuku tiket lan ngenteni waktune,Rara lan kanca-kancane nunggu ing bangku lesehan,Wayang iku padhang lan adem
Daily Activities,Rara lan kanca-kancane tumbas jajan lan minuman kanggo diarani.,"Rara lan kanca-kancane tumbas jajan lan minuman kanggo diarani, nanging ora diarani.",Rara lan kanca-kancane arep dolan ing alun-alun,Rara lan kanca-kancane nuntun sepeda,Rara lan kanca-kancane mampir ing warung,Rara lan kanca-kancane tumbas jajan lan minuman
Daily Activities,Rara njaluk mobil marang kanca-kancane.,Rara ora bisa nonton bioskop.,Rara lan kanca-kancane arep nonton bioskop,Rara ora duwe mobil,Rara njaluk mobil marang bapake,Bapake Rara ora duwe mobil
Daily Activities,Rara njemput wong tuwane karo kanca-kancane.,Rara ora njemput wong tuwane.,Rara arep njupuk wong tuwane ing bandara,Rara ora tau wong tuwane padha ora gelem dijemput,Rara padha nunggu ing bandara,Rara ora gelem nunggu sendirian
Daily Activities,Ratih lan Rini seneng banget.,Ratih lan Rini ora seneng.,Ratih lan Rini arep tuku baju anyar,Ratih seneng baju sing simpel,Rini seneng baju sing rumiyin,Ratih lan Rini tuku baju sing apik
Daily Activities,Ratih lan seduluré padha seneng lan bangga karo upacara adat.,Ratih ora sedia menawa baju adat padha rusak.,Ratih arep nglakoni upacara adat,Ratih wis nyiapin sakabeh perlengkapan lan baju adat,Ratih ngajak sedulure kanggo nuntun upacara,Ratih ora sedia menawa baju adaté padha rusak
Daily Activities,Ratih ngabret kaca.,Ratih ngalungkupkeun jeroan imah jeung kaca.,Ratih kudu ngajaga jeroan imah nu teu acan,Ratih ngalungkupkeun jeroan imah jeung kaca,Ratih ngajaga kaca supaya teu ngabret,Ratih ngabret kaca jeung kaca ngabret
Daily Activities,Ratih nyuwun bantuan marang kanca-kancane.,Ratih ora bisa nggawe kue.,Ratih arep nggawe kue,Ratih ora weruh resep kue,Ratih nyuwun bantuan marang ibune,Ibune Ratih ora duwe waktu
Daily Activities,Ratih ora bakal nonton film kuwi maneh.,"Ratih seneng karo filmé, lan bakal nonton maneh.",Ratih lan temen-temené nonton bioskop,Ratih ora tau film sing diputer,Ratih ora ngerti critane,Ratih ora seneng karo filmé
Daily Activities,Ratih ora bisa nuntun anak-anak.,Ratih nuntun anak-anak karo dongeng sing akeh.,Ratih njupuk buku ing perpustakaan,Ratih arep nuntun anak-anak,Ratih nggoleki buku dongeng,"Ratih ora nemu, soale wis dipinjem wong liyo"
Daily Activities,Ratih ora lali mangan jam-jam regule.,"Ratih lali mangan, lan adane kudu ngingetke.","""Kowe wis mangan opo durung, Mbak?"" tanyane Ratih marang adane sing lagi nonton televisi","Ratih seneng banget mangan, tapi adane kudu inget jam","""Aku durung mangan, Ratih, takon nang ibu,"" jawabane adane",Ratih langsung bangun lan mlebu dapure
Daily Activities,Ratih seneng banget nganti ora bisa turu.,Ratih ora bisa njupuk layang-layang iku.,Ratih pengin njupuk layang-layang sing apik,Layang-layang apik iku susah dicokot,Ratih ora nyerah lan tetep nyoba,Layang-layang apik iku kudu dicokot saka wates
Daily Activities,Ratih weruh manfaat yoga lan meditasi.,Ratih ora bisa nggawe suasana hati sing apik.,Ratih bangun saiki jam limang,Ratih sinau yoga lan meditasi,Ratih pengin nggawe suasana hati sing apik,Ratih nindakake yoga lan meditasi ing kamar
Daily Activities,Rian mahay rébuan di pasar pikeun ngajual.,Rian mahay rébuan di pasar pikeun ngajajan.,Rian mahay rébuan di pasar,Anjeunna henteu resep ngarasa hirup,Rian ogé henteu resep ngadahar sayur,Anjeunna mahay rébuan teh di pasar
Daily Activities,Sepedane diwatesi wong tuwane.,Wisnu ora bisa nggolek watu kanggo ngwatesi sepedane.,Wisnu duwe sepeda onthel,Sepedane iku diwenehi bapake,Sepeda onthel iku kudu diwatesi,"Nanging, Wisnu ora duwe watu kanggo ngwatesi"
Daily Activities,Sinta kudu ngaliwatan kompor,Sinta ogé nyieun kopi,Sinta nuju nyieun teh,Anjeunna kudu ngahangkeun air,Sinta nyulut kompor,Kompor na ngora
Daily Activities,Sinta lan Nova seneng banget.,Sinta lan Nova ora seneng.,Sinta lan Nova iku kanca karo,Sinta seneng banget nonton bioskop,Nova seneng banget nonton bioskop,Sinta lan Nova nonton bioskop bareng
Daily Activities,Sinta lan Rama padha lulus ujian nasional.,Sinta lan Rama padha gagal ujian nasional.,Sinta lan Rama padha sekolah ing SMA,Sinta lan Rama padha duwe cita-cita kanggo kuliah,Sinta lan Rama padha nglakoni persiapan kanggo ujian nasional,Sinta lan Rama padha nglakoni ujian nasional
Daily Activities,Sinta lan kanca-kancane nggawe layang-layang sing luwih apik.,Sinta ora duwe kanca kanggo njupuk layang-layang.,"Dina ingkang anyar, Sinta pengen njajal njupuk layang-layang",Layang-layange Sinta luwih gedhe lan apik,Sinta ora kuwat nggawe layang-layang sing apik,Sinta ngajak kanca-kancane njupuk layang-layang bareng
Daily Activities,Sinta mung bisa mangan bubur lan kopi.,Tiwul iku panganan sing apik kanggo sarapan.,"Dina esuk, Sinta arep nggolek tiwul",Tiwul iku panganan khas Jawa,Sinta arep nggolek tiwul kanggo sarapan,"Nanging, dheweke ora nemokake tiwul ing warung"
Daily Activities,Sinta nindakake kursus nggawe kue.,Sinta ora weruh carane nggawe kue.,Sinta pengin nggawe kue,Sinta ora weruh carane nggawe kue,Sinta nindakake resep sing gampang,Sinta ora bisa nggawe kue sing apik
Daily Activities,Sinta ora bisa nonton wayang kulit.,Sinta tuku tiket saka pasar.,Sinta arep nonton wayang kulit,Sinta ora duwe tiket,Sinta njaluk tiket marang kanca,Kancane Sinta ora duwe tiket
Daily Activities,Sinta ora duwe wong kanggo nggawe kue bareng.,Sinta wis nggawe kue sing apik.,Sinta pengin nggawe kue,Sinta pengin nggawe kue kanggo ulang taune,Sinta kudu golek resep,Sinta kudu golek bahan-bahan
Daily Activities,Siti geus ngajalan ka warung nu teu jau ka pasar.,Siti geus balik ka imahna.,Siti geus mangsa ka pasar,Anjeunna ngarasa lemes,Siti teu boga duit,Anjeunna ogé teu boga handphone
Daily Activities,Sri bangun cawis jamu saka jam 4 pagi.,Sri ora bangun cawis jamu.,Sri kudu nguripi warunge,Warunge Sri iku warung jamu,Jamu iku minuman tradisional sing sehat,Sri kudu bangun cawis jamu
Daily Activities,Tantan ngan dagang di pasar.,Tantan dagang di pasar.,Tantan ngarasa harupat ka pasar,Tantan nyiapin barang-barang dagangna,Tantan ngarasa henteu boga pangalaman dagang,Tantan ngarasa teu boga percaya diri
Daily Activities,"Tapi, Ujang poho, ogé ngagaduhkeun angkot pikeun balik ka hotel.","Ujang ngarasa lelah, jadi Ujang langsung balik ka hotel.",Ujang geus ngajadwalkeun liburana pikeun ngawisata ka Bandung,"Dina pagi, Ujang jalan ka pasar nu legendaris","Dina siang, Ujang ngaharepkeun kuliner lokal","Dina wanci, Ujang kudu balik ka hotel"
Daily Activities,Tika lan Dina saiki lagi mangan ing warung.,Tika lan Dina seneng nonton bioskop.,Tika lan Dina lagi nonton bioskop,Dina ngajak Tika nonton film komedi,Tika lan Dina ketawa bareng nonton film,Dina ngajak Tika mangan ing warung saban nonton
Daily Activities,Timna Ridwan jadi juara.,Ridwan jadi teu mahir deui.,Ridwan mahir main sepak bola,Ridwan geus ngajadikeun tim sepak bola,Timna Ridwan geus ngalatih loba,Timna Ridwan geus ngalawan tim lain
Daily Activities,Tini kedah ngarampog pikeun bisa balanja,Tini terus ngarampog duit di pasar,Tini resep pisan ngajalan ka pasar,Tini teu boga duit,Tini ngarampog duit di pasar,Tini bisa balanja
Daily Activities,Tini mahay ngarobik di imah di pagi jeung di sore.,Tini mahay ngarobik di imah di pagi jeung di malem.,Tini mahay ngarobik,Anjeunna mahay ngarobik di pagi,Tini mahay ngarobik di sore,Anjeunna mahay ngarobik di imah
Daily Activities,Tiwul lan teh hangat iku sarapan sehat lan murah.,Tiwul lan teh hangat iku sarapan sing ora pas marang Wisnu.,Wisnu bangun saengga jam limang,"Saengga jam limang, Wisnu nyiapin sarapan",Sarapane Wisnu iku tiwul lan teh hangat,Tiwul lan teh hangat iku sarapan sing pas marang Wisnu
Daily Activities,Tukang ukur ngarasa anu Asep tiasa ngarasa sukatna.,Asep teu boga palu ukur.,Asep diukur sukatna ku tukang ukur,Asep tiasa ngarasa sukatna tina palu ukur nu diukur ku tukang ukur,Asep teu acan ngarasa palu ukurna nu diukur ku tukang ukur,"Asep nanya ku tukang ukur, ""Aya nu salah, Pak?"""
Daily Activities,Udin geus ngarancangkeun panghargaan ku jalma-jalma.,"Udin ngarasa teu bener, saterusna ngajualan sapatu leuwih murah.","Éta si Udin, budak anu leutik jeung gesang",Udin geus ngajualan sapatu,"Ari kitu, jalma-jalma belanja sapatu ku Udin",Udin geus ngajualan sapatu leuwih ti sapopoéna
Daily Activities,Udin mahay ngantor di Jakarta jeung ngantor di Bandung.,Udin mahay ngantor di Bandung jeung ngantor di Jakarta.,Udin teu boga motor,Anjeunna mahay ngantor naék angkot,Udin mahay ngantor di Bandung,Udin ogé mahay ngantor di Jakarta
Daily Activities,Ujang geus ngarasa hade pisan ka pasar.,Ujang geus ngarasa teu hade pisan ka pasar.,Ujang geus ngajalan ka pasar,Anjeunna ngarasa katingali,Ujang geus ngajalan ka pasar nu jauh,Ujang geus ngajalan ka pasar nu dekat
Daily Activities,Ujang jeung bapa balik ka imah.,Ujang balik ka imah bari ngantar bapa.,Ujang ngan nganjang ka rumah sakit,Ujang leumpang bari ngantar bapa,Ujang jeung bapa ngabokongan di ruang tunggu,Bapa Ujang geus ditindakkeun dokter
Daily Activities,Ujang jeung istri bakal ngajaga rumaha bareng,Ujang jeung istri henteu boga waktu pikeun ngajaga rumaha,Ujang teu boga nu ngajaga rumaha,Ujang geus boga istri,Ujang sareng istri jangji bakal ngajaga rumaha,Ujang sareng istri resep pisan ngajaga rumaha
Daily Activities,Ujang mah teu boga duit leutik,Ujang mah teu boga angkot,Ujang ngarasa badeu ka kantor,Ujang mah teu boga motor,Ujang ngajadikeun angkot,Ujang mah teu boga duit
Daily Activities,Ujang ngarasa ngajupuk make pakeung teu sacara.,Ujang ngarasa jupukna geus teu katingali.,Ujang diwaktu subuh ngajupuk ka sawah,Ujang ngajupuk make pakeung,"Lamun jupukna geus teu katingali, Ujang langsung ngajupuk ka sawah sakabéhna",Ujang ngarasa bangga bisa ngajupuk make pakeung
Daily Activities,Ujang sok balik ka imah deui.,Ujang hayang ngajalan ka Bandung.,Ujang ngan pisa nu tiasa ngajalan ku munding,Ujang geus ngarasa letoy,Ujang ngan ngarasa kuat deui,Ujang geus teu kuat deui ngajalan
Daily Activities,Wisnu lan kanca-kancane padha seneng lan bangga karo bioskopé.,Bioskopé padha nolak menawa wong padha ora nglakoni protokol kesehatan.,Wisnu lan kanca-kancane arep nonton bioskop,Bioskopé padha nglakoni protokol kesehatan,Wisnu lan kanca-kancane padha tansah nglakoni protokol kesehatan,Bioskopé padha nolak menawa wong padha ora nglakoni protokol kesehatan
Daily Activities,Wisnu nglakoni pagelaran wayang kulit kanggo masyarakat.,Wisnu ora weruh yen wayang sing digambarke durung rampung.,Wisnu arep nglakoni ritual pagelaran wayang kulit,Wisnu nggambar wayang kanggo pagelaran,Wisnu nglakoni latihan kanggo pagelaran,Wisnu ora weruh yen wayang sing digambarke durung rampung
Daily Activities,"Wisnu ora bisa njupuk anak, lan kudu nunggu ambulans.","Mobilé rusak, tapi dheweke tetep njupuk anak.",Wisnu arep njupuk anak ing sekolah,Ana kecelakaan ing dalan,Mobilé diseruduk truk,Wisnu ora bisa njupuk anak
Daily Activities,Wisnu ora seneng karo wayang kulit.,Panitia njaluk Wisnu tuku tiket.,Wisnu arep nonton wayang kulit,Wisnu ora duwe tiket,Panitia ora gelem njual tiket marang Wisnu,Wisnu ora bisa nonton
Daily Activities,Wisnu seneng lan bangga karo bapake.,Bapake Wisnu ora duwe waktu ngobrol karo Wisnu.,Wisnu bangun pagi lan nggoleki bapake,Bapake Wisnu lagi ngombe kopi,Wisnu ngajak bapake ngobrol,Bapake Wisnu crita babagan kerjane
Daily Activities,Wisnu tansah pinjam pit kanca.,Wisnu ora weruh pit kanca rusak.,Wisnu ora duwe pit,Wisnu pengin njajal pit kanca,Wisnu pinjam pit kanca,Wisnu ora weruh pit kanca rusak
Daily Activities,Wulan bisa ngajalan tes beasiswa.,Wulan teu tiasa ngajalan tes beasiswa.,Wulan nuju ngajalan tes beasiswa,Wulan geus ngapalkeun surat-surat tes,Wulan bisa ngapalkeun surat-surat tes,Wulan bisa ngajalan tes beasiswa
Daily Activities,Wulan lan kanca-kancane padha ngerti wong tuwane.,Wulan lan kanca-kancane padha ora ngerti wong tuwane.,Wulan lan kanca-kancane padha sekolah ing SD,Wulan lan kanca-kancane padha seneng dolanan karo kanca-kancane,Wulan lan kanca-kancane padha dolanan ing alun-alun,Wulan lan kanca-kancane padha ora ngerti wong tuwane
Daily Activities,Wulan mahay ngajalan di imah di pagi jeung di sore.,Wulan mahay ngajalan di imah di malem.,Wulan mahay ngajalan,Anjeunna mahay ngajalan di pagi,Wulan mahay ngajalan di sore,Anjeunna mahay ngajalan di imah
Daily Activities,Wulan ngarasa henteu enak jeung teu bisa ngajalan ka sekolah,Wulan teu ngarasa pusing jeung bisa ngajalan ka sekolah,Wulan teh murid anu resep ngajalan ka sekolah,Wulan geus biasa ngajalan ka sekolah nuju 30 menit,Wulan ngarasa henteu enak jeung aya masalah di lambungna,Wulan ogé resep ngarasa pusing
Daily Activities,Wulan tansah mangan pitik sing dipanggang.,"Pitike ora enak, Wulan tansah nyingkiri.","Selahe dina, Wulan njupuk pitik sing wis dipanggang",Pitike luwih apik lan empuk,Wulan ora gelem mangan pitik sing ora dipanggang,Pitike dipanggang dadi ora enak
Daily Activities,Yanti geus siap ngahadiran keur ngantar anakna ka sekolahan.,Yanti geus siap ngahadiran ka pasar.,Yanti geus nyiapin bekal buat misan,Yanti ngajaga anakna,Yanti ngajengkolkeun rumah,Yanti geus ngadahar jeung nyiapin anakna
Daily Activities,Yayan kudu istirahat jeung nginum teh manis,Yayan kudu ngaruksak deui pikeun ngahasilkeun tulisan anu bener,Yayan teh mahasiswa anu resep ngaruksak,Yayan geus biasa ngaruksak di perpustakaan,Yayan ngarasa lemes jeung pusing,Yayan geus ngaruksak ti sababaraha jam
Daily Activities,Yuda njupuk kunci motor.,Yuda ora gelem njupuk kunci.,"Dina dina minggu, Yuda njupuk motor",Motor sing diupuk ketinggalan kunci,Yuda ora ngerti apa sing arep dilakoni,Yuda mung ngenteni wong tuwane
Death,"""Aku bakal nglakoni kabeh sing bapak ajak,"" janjiku.","""Yen aku mati, kowe ora usah nglakoni kabeh sing bapak ajak,"" wangsulku.","""Kowe kudu ngerti, nek jenenge urip iku ora mung seneng-seneng wae,"" kandhane bapak nalika ngobrol karo aku","""Yen ana sing mati, kudu dianggep lan diwenehi upacara sing apik",""" Aku ngangguk-angguk ngerti","""Yen ana sing mati, kudu dianggep lan diwenehi upacara sing apik,"" wangsulku"
Death,"""Aku kudu ngerti, bapakku ora bisa ngomong,"" pikirku.","""Bapakmu kudu ngerti, kowe iku anak sing paling apik,"" takonku.","""Kowe kudu ngerti, kowe iku anak sing paling apik,"" gandhene bapakku","""Aku ora duwe bapak,"" takonku","""Bapakmu wis mati,"" wangsul bapakku",Aku ora ngerti apa sing dadi
