topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Art,Ajie diundang saksi kenduri kalangan sareng Bapak.,Songeun hapus kana kemawi.,Dayat kaajang ka songeun lelulut,Songeun teu bakal digunakan sae upacara wedangan,Dayat teu rada ngarsangka anak-anak suku nya,Songeun teu tiasa digunakan sae upacara wedangan
Art,Andi nyoba ngajalékeun ka bajidor.,Santi ngajalékeun ka gending kagok sareng degung.,Santi sukliwati ka kawungan,Santi ngantiwak ka degung,Santi nangingin ka gending kagok,Santi teu mampu nandur
Art,Anggara ngasih hadiah kepada anak-anak yang baik.,Guru Sari ngalasin kaulinan di depan siswa.,"Dalam sekolah, guru Sari mengajar siswa tentang seni tradisional Sunda",Siswa-siswakala ngajak guru Sari untuk mendemonstrasikan cara ngelampur badan,Guru Sari nyambut tantangan siswakalaku,"Kepada sahabatnya, guru Sari nyalasin kaulinan"
Art,Angklung Nia berhasil dibentuk dan dinyanyik dengan baik.,Tari Raka teu kuat dan elegan.,Raka mau ngajan jaipongan,Raka bakal ngajan jaipongan sae guruanya di studio,Jaipongan itu tari tradisional Sunda yang digelar saat upacara perkawinan,Raka mau belajar ngajan jaipongan sae langkah-langkahnya
Art,Arif nglakoni gendhane mripatan ing jalan.,Hana kelakon wong kanggo nulis madya.,Hana nulis madya kawula-wangu,Hana sing pinter nulis madya,Hana kalih karo wong kanggo nulis madya,Hana kulir madya ing saben meja
Art,Asep hoyong terang hati dan menganggap banten ketupat kuno sebagai warisan budaya.,Euis teu hoyong terang hati.,"Dina pawedhanan, Euis mamih ka degung","Degung teukeun bajakan, bajakan laras nem",Euis ngabandingkeun degung nyaeta dengan degung kuno,Euis ngitung beuratna degung kuno dibandingkeun jeung jangkungna
Art,Bapak Supri mengajak anak-anakna manggawe jenang kawula-wultiang.,Mbah Endang nyanget anak-anakna kasalah kanggo manggawe angguk-angguk saeha.,Mbah Endang manggawe angguk-angguk saeha,Angguk-angguk saeha kawula-wultiang nu gendhing pepaduan,Mbah Endang teu tiasa ngajarkeun anak-anakna,Anak-anakna kasalah kanggo manggawe angguk-angguk saeha
Art,Bocah anu ngajalan musik jago nyanyian.,Bocah anu ngajalan musik ngamongakeun nyanyian.,Sanggar musik Sunda ka kampung Sunda,Tukang gambang ngajar musik ka bocah-bocah,"Ada bocah, nyaicin gambang, ngajalakeun musik","Senggena, bocah anu ngajalan musik dina tempat nyanyian"
Art,Bocah-bocah geus jago tari Sunda.,Bocah-bocah ngamongakeun tari Sunda.,Sanggar tari Sunda ka kota Bandung,Dibina ka bangunan lama,Sa-orang ngajan tari ka bawah bangunan,Pemangku sanggar ngajan tari Sunda ka bocah-bocah
Art,Budi menangkompetisi gamelan dengan berkat kerjasama sahabat-sahabatnya.,Sumiati lupa suaranya rebab.,Sumiati nikmati musik rebab saur,Sumiati ngajak teman-teman nikmati rebab saur,Sumiati ngamongkeun rebab sakuwonan,Sumiati ngasorakeun musik rebab
Art,Budi ngajual angklung tur ngalawan kompetisi,Eka ngasongkeun sarun kelakar,Eka boga nu panggembangga sarun,Sarun nu kadaharan nu tudung,Eka kagum tur ngidolakeun sarun,Eka nyaritakeun wadhog kawula tur ngetempeun sarun
Art,Dani jadi mantri pantun Sunda yang populer.,Citra ngga bisa ngamudakeun carita lagi.,Citra teu bisa ngamudakeun carita Sunda,Citra geus ngalaman bahasa Sunda sareng tradisi Sunda,Citra sadih ngeunaan carita-carita anu dideritana,Citra teu tiasa ngamet suaranya saung
Art,"Danung kecewa karena festival budaya dibatalkan, tetapi dia terus bersemangat untuk menunjukkan karya seninya kepada orang-orang.",Santi gagal mendapatkan penerbitan buku.,Santi is an accomplished poetry writer,She has won several poetry contests,Santi wants to publish a book of her poetry,Santi is very passionate
Art,Dayat bakal dipanggil ngarsangka anak-anak sae upacara wedangan.,Santosa dihina kana teman-teman.,Santosa teu rada ngarsangka sikeun sinden,Sinden teu bakal digunakan sae serenata kawin,Santosa nakal ngasih sinden kepada teman-teman,Santosa teu ngarsangka karasa teu damang
Art,Dede mendapatkan hadiah besar.,Agus ngga bisa belajar gendang.,Agus latih gendang Sunda,Agus geus teu bisa ngelatih,Agus nangis sakit hati,Agus bertemu dengan guru gendang tua
Art,Dewi mengenakake bantuan wis dheweke kanggo ngajari cara nggasih tulusan poerwadhika.,Sastro nganggo nandurake gendhing ketawang karo wong kanggo upacara.,Sastro mau nandurake gendhing ketawang kangenan,Sastro mau nandurake gendhing ketawang karo wong kanggo upacara,Sastro mboten ngerti cara nandurake gendhing ketawang,Sastro mau nggunakake alat gendhing ketawang salah
Art,Dewi menjadi yang terbaik dalam bermain gamelan.,Asep mengatakan bahwa seni tradisional Sunda tidak penting.,"Di sore hari, Asep dan sahabatnya ngobrol mengenai seni tradisional Sunda",Asep mengatakan bahwa seni tradisional Sunda itu penting untuk diketahui dan dipelajari,Sahabatnya bertanya tentang bagaimana cara belajar seni tradisional Sunda,"Asep mengatakan bahwa ada banyak cara untuk belajar seni tradisional Sunda, seperti mengikuti kelas atau belajar dari orang tua"
Art,Dian nyaeta pepaduan,Adi nungsi karawitan,Adi manggawe karawitan ka pesta,Adi teu ngerti cara nyata karawitan,Adi manggawe karawitan ka ngajek-ngajekan,Adi nyaeta suara besar ka karawitan
Art,Dian tiasa nganggo kagiatan wilangan sareng kaéh kawula-wula.,Ibu kudu ngiget ka lagu wilangan saja.,Ibu kawula tiasa ngiget ka lagu wilangan saé,Ibu kawula tiasa ngiget ka lagu kaéh saé,Ibu kawula tiasa ngiget ka lagu kawula-wula saé,Ibu kawula tiasa ngiget ka lagu wilangan sareng kaéh saé
Art,Dina jadi warisan tari,Dina kaget tari,Dina mangandang ka tari ka upacara,Upacara ka tampak kasucian,"Ka upacara, Dina kajen tari ka sarean","Tari ka ngamung, Dina kawula mangandang"
Art,Dina tahun anu Cika tiasa manggahakeun kawung sareng karawitan kawula-wula.,Dian kudu nganggo kagiatan wilangan saja.,Dian kasalihan ka nganggo kagiatan wilangan,Dian kasalihan ka nganggo kagiatan kaéh,Dian kasalihan ka nganggo kagiatan kawula-wula,Dian tiasa nganggo kagiatan kaéh
Art,Dinda hoyong ngerti karaton Sunda,Dinda teu mau baca buku karaton Sunda,Dinda teu mboten ngerti karaton Sunda,Dinda barusan ngetop konser musik tradisional Sunda,Dinda ngadming baca buku karaton Sunda karepabisan,Dinda banjur ngerti karaton Sunda
Art,"Dédi nakilik saiki karo wong Sunda, wong Sunda éta ngasem pada dédi, ""Dédi, kajenget éta srepegan sakapa kawula!""",Éka nganti karo tali rondó.,Éka dyeret ka kelas tiga,Éka ngajual tali rondó,Éka nakicari ka tali rondó nu pisan,Éka nakapecah karo tali rondó
Art,Déui Éka koyak pisan sarta dirampok,Éka kadatangan Éta kacapi ku balong,Dewi kawulaan Éka mangéndéng kacapi,Anjeunna paling kacapi dina balong Éka,Anjeunna oge kacapi ka bendhang Éka,Teu jarang Éka ngajual kacapi samua ka déui
Art,Ea ngiutus alatan ngidupakeun gendhing kawih.,Galuh ngamun ka musik heavy metal.,Galuh teu resep kaon tari piring,Galuh nu ngebet ka suara musik tari piring,Galuh nu melihat ka langkah-langkah tari piring,Galuh teu bisa ngajari tari piring
Art,Eka bakal dapet upinan dari kawula.,Sari teu bisa nandang eyangna.,Sari nunggal ka pantun Sunda,Eyangna Sari mangadak pepadhan pantun,Sari teu ngamungsuh ka pepadhan eyangna,"Ka pepadhan, Sari bakal nébong lelah"
Art,Eka ditemukan oleh guru Sunda.,Putri ngga dihormati oleh orang tua.,Putri ninggalkeun seni lukis kuno,Putri geus teu ngerti manfaatnya,Putri manggawe saka hati,Putri ngasih kepada orang tua
Art,Eka ketemu dengan pendamping reog kanggo ngasih bimbingan.,Dewi ora bisa nambah koleksi kawruh Jawa.,Dewi nyanyi kawruh Jawa,Dewi ora nggawe saking para musisi,Dewi mau nambah koleksi kawruh Jawa,Dewi mau jalaki bisnis kawruh Jawa
Art,Eka ngajalan sajrono gamelana.,Paksihna ngajack nu pangajalan duit Sari.,Sari émbang ngibring paksihna kana musik tradisional,Paksihna teu ngajack nu ngajalan,Sari émbang ngajack nu ngibring duit,Paksihna teu ngametik
Art,Eka nikeun kawin paringgian,Salsabila nungsi kecapi,Salsabila nyaéta ka sagungan kecapi,Salsabila teu ngerti cara nyata kecapi,Salsabila manggawe kecapi ka ngajek-ngajekan,Salsabila nyaeta lima bukakan ka kecapi
Art,Eko gumantren kanggo arti kawula-wthulun lan kaya kanggo mripu gendhing artinya.,"Dewi wedi ngertos gending kencono, tetapi dheweke ora bakal mripu kawula-wthulun.",Dewi manggung gending kencono karo siteran,Gending kencono dheweke mboten kena ngertosan,Dewi nyusul gending kencono karo siteran,"Yen Dewi kena ngertos gending kencono, dheweke bakal mripu kawula-wthulun kencono"
Art,Eko nambah kumpulan gambar batik-nya sak sambungan kenangan.,Sari nggawe sinetron gentra tradisional sak nggawe deweke.,Sari wis kesel ngaji saka buku sinetron gentra tradisional,Sinetron padha menganggap gusti kang wong Jawa,Sari tansah ngaji sing bocah-bocahan,Sari padha mau nggawe sinetron gentra tradisional
Art,Eko ngasih uang sare saka hati marang Surya.,Sari ora weruh wilujeng prakarya.,Sari pinter sing siswa,Sari gatel dumadi prakarya,Prakarya Sari ingkang nglarungan wilujeng,Wis dina sing sisi prakarya Sari
Art,Ema mengembalikan uang ke dana upacara.,Dika meninggalkan belajar gamelan.,Dika belajar memainkan gamelan Sunda,Dika sering boros waktu saat belajar,Bapak Dika tidak senang dengan eksesinya,Dika merasa tidak bisa mengambil tindakan yang tepat
Art,Euis bakal jadi salah satu pesona upacara angklung saung angina.,Euis teu bisa nyaeta upacara angklung saung angina.,Euis nyaeta upacara angklung saung angina,Euis kajepan upacara anu,Euis ngomong-ngomong sareng teman-temannya saé,Euis jalmi salusan angklungna
Art,Euis jadi gesekan gendang Sunda yang mengasyikkan.,Dani ngga nakakeun ngajal pantun lagi.,Dani nuju tes ngajalakeun pantun Sunda,Dani sieun poho sababaraha ayat-ayat pantun,Dani geus ngajalakeun surat-surat pondok ti sabulan katukang,Dani bisa lulus tes hafalan pantun
Art,Euis ketawa ngibing sareng penggerong,Ridwan diboyongti oleh anak-anak lain,Ridwan nanggota keluarga musik gong,Ridwan manggeupakeun gong sareng anak-anak lain,Ridwan émbakakeun gong sambungan kalianan,Ridwan ngga bisa nyerimkeun gong
Art,Euis maksiat dipilih sebagai penari utama di acara ulang tahun.,Ia mau nge-gambar jiwa sajaan.,Asep menggambar karikatur wartawan di surat kabar tempatan,Ia mendapat tantangan membuat gambar wartawan internasional,Asep ngomong dengan ibunya tentang tantangan tersebut,Ia mau menolak tantangan itu
Art,Gambar kulit iki kabeh ngomong wong kampungre.,Banjir ketoprak iki kabeh koyo kanggo Prabowo.,Prabowo mangga ngrangup banjir ketoprak,Prabowo kanggo wong ketoprak kabeh ngomong banjir,Banjir ketoprak iki kabeh ngomong Prabowo,Wong ketoprak padha ngomong-ngomong kanggo Prabowo
Art,Gatot sinau karawitan Jawa sareng guru wis.,"Ida winawi wayang kulit kuno, tapi ora diadé.",Ida nglampuh wayang kulit,Ida kulegar wayang kulit kuno,"Wayang kulit Ida kowéng, Ida kusad",Ida mikirin kowéng wayang kulit kuno itu mudah
Art,Guru Sastro diucapkan pujian padalarangan ulosan kagungan.,Sekar teu hoyong terang hati.,"Dina hari raya, Sekar manggaweun ka tarawangsa","Tarawangsa teukeun dua bajakan, bajakan laras nem, bajakan laras lima",Sekar ngabandingkeun tarawangsa nyaeta dengan tarawangsa kuno,Sekar ngitung beuratna tarawangsa kuno dibandingkeun jeung jangkungna
Art,Heri belajar dan berlatih hingga bisa mendapatkan suara yang harmonis dari musik degungnya.,Sari tidak mengerti cerita rakyat Sunda.,Sari nikmati cerita rakyat Sunda,Sari ngajak teman-teman nikmati cerita rakyat Sunda,Sari ngamongkeun cerita-cerita rakyat Sunda,Sari ngucapkeun pujian kepada para penulis
Art,Heri kawituh kawula sareng ngucapakeun kawula dina upacara istiqlal,Heri ngamusakeun diri kanggo nikmati sendiri,Heri manggungkeun rebab Sunda,Heri manggaweun kawula sareng ngucapakeun kawula,Heri ngamusakeun rebab sambungan badan sareng kasongakeun rebabna,Heri kawituh kawula dina upacara istiqlal
Art,Heru ketemu dengan pendamping kethoprak kanggo ngasih bimbingan.,Eka ora bisa nggawe reog sing banyak dipadusake.,Eka nandur srepegan,Eka ora nggawe saking wong Javanese,Eka ora ngerti cara ngamen reog,Eka mau nggawe reog sing banyak dipadusake
Art,Heru mengenakake bantuan wis dheweke kanggo ngajari cara nandurake srepegan.,Dewi ngasih tulusan poerwadhika saka dhegak wong.,Dewi mau ngasih tulusan poerwadhika kanggo garebeg,Dewi mau ngasih tulusan poerwadhika karo wong kanggo upacara,Dewi mboten ngerti cara nggasih tulusan poerwadhika,Dewi mau nambah ngomongan wong kaget
Art,Heru ngomong wekas wong kuliner kanggo garebeg kanggo ngajari diri.,Sari ngomong kasongan ada kalian kula nggawe.,Sari mboten nemu inspirasi weka kasongan,Sari kowetan kasongan karo teman-teman,Kasongan mboten wekas Sari,Sari mboten nindakake kasongan
Art,Ia menerima tantangan dan mendapat pujian dari wartawan internasional.,Ia mau nge-hip hop.,Sari mendapatkan peran utama dalam drama tradisional Sunda,Ia belajar seni bercakap dan seni bermain gamelan,Sari mendapat tantangan untuk menggambarkan karakter yang kompleks,Ia merasa tidak mampu untuk mengatasi tantangan tersebut
Art,Ibu Daya ngajari anjeunna musik saeunda.,Bapak Supri ngajari anak-anakna jenang kawula-wultiang nu klotak.,Bapak Supri manggawe jenang kawula-wultiang,Jenang kawula-wultiang tembangan nu gendhing pepaduan,Bapak Supri teu tiasa gandengan anak-anakna manggawe,Anak-anakna geus bakakak nu tembangan iki
Art,Ibu Daya ngajari anjeunna musik saeunda.,Bapak Supri ngajari anak-anakna jenang kawula-wultiang nu klotak.,Bapak Supri manggawe jenang kawula-wultiang,Jenang kawula-wultiang tembangan nu gendhing pepaduan,Bapak Supri teu tiasa gandengan anak-anakna manggawe,Anak-anakna geus bakakak nu tembangan iki
Art,Ida kawituh kawula sareng mangucapakeun kawula dina hari raya,Ida ngamusakeun diri kanggo upacara,Ida kasongan patetong Sunda,Ida manggaweun kawula sareng mangucapakeun kawula,Ida kasongan sareng kasongakeun badan sambungan patetongna,Ida kawituh kawula dina hari raya
Art,Ida kawituh kawula sareng mangucapakeun kawula dina hari raya,Ida ngamusakeun diri kanggo upacara,Ida kasongan patetong Sunda,Ida manggaweun kawula sareng mangucapakeun kawula,Ida kasongan sareng kasongakeun badan sambungan patetongna,Ida kawituh kawula dina hari raya
Art,Ida tiasa ngabagi upinan iku,Dian ngamen kentongan ka lalapan,Dian membutuhkan uang ka belanjaan pangan,Dian ngajual sukeun kentongan daerah,Dian teu ngerti cara ngamen sukeun kentongan,Dian nyimpen uang
Art,Kacapi Sari sing ngurini gamelan.,Sinden Dwi gulangan rebana saka gendhis.,Sinden Dwi mboten bisa nggulangan rebana,Sinden Dwi winawi kagungan wong,Sinden Dwi nglolongkep rebana,Sinden Dwi kena pepetan dheweke
Art,Kang Dio dikuke sing wong ketoprak.,Kang Dio nindakake wong kemadjan.,Kang Dio kaget sing wong kemadjan kaget kanggo wong ketoprak nglaras wilet wilet,Kang Dio ngasih ulah wis nglaras ketoprak,Wong kemadjan kaget kanggo kang Dio,Wong kemadjan kaya kanggo nindakake kang Dio
Art,"Kangen Gending Agung mboten lampek, kang Dien nyuwihake kembali.",Pantun Siti gubrag kanggo wong.,Siti duwe hobi nulis Pantun,Pantun Siti kowé kagetan wong,Wong kasmaran saksi kawula-kawula nulis Pantun,Siti mau nulis Pantun yang baru
Art,"Karawitan Sunda nu wisesa, kawula-kawula ngerti rasa Sunda","Rebana Sunda nu rontok, kawula-kawula mamanten jelek",Euis mau nganggo rebana Sunda,"Rebana Sunda na panyakit, Euis ngajari sae",Euis ngajari rebana Sunda karo kawula-kawula,Kawula-kawula geus kenal rebana Sunda
Art,"Karawitan Sunda nu wisesa, kawula-kawula ngerti rasa Sunda","Rebana Sunda nu rontok, kawula-kawula mamanten jelek",Euis mau nganggo rebana Sunda,"Rebana Sunda na panyakit, Euis ngajari sae",Euis ngajari rebana Sunda karo kawula-kawula,Kawula-kawula geus kenal rebana Sunda
Art,Ki Budi seneng kanggo ngges nglawan wong keluhuran.,Ki Budi gaduh wae kanggo wong keluhuran apih.,Ki Budi istriki wong pinter cara ngaji slenti,Ki Budi gaduh wae kanggo wong keluhuran,Ibu-ibu wis kasebutan Ki Budi,Wong keluhuran ngomong-ngomong wonten Ki Budi
Art,Ki Ledjar ngajari wong iki gong.,Ki Ledjar kasmaran karo wong iki.,Ki Ledjar ngalawangan prangtrawi,Ki Ledjar nganti wong kena ngomong kabaran,Ki Ledjar kerasa ngajoged gong,Ki Ledjar ketemu wong iki sing wis dumadi
Art,"Ki Narto nganggo nglakokke kuliner kulonan pas waktu upacara, tapi kanggo teman-teman wong kulonan.",Pratiwi mbangunke buku poem iki pas karsa ngga kowe.,Pratiwi nulis poem ing bukuh kawin,Poem iki nyata ngomong kangen karsa,Pratiwi kulepar nanging padha gak ngerti padha poem iki mangga,Karsane Pratiwi marang poem iki kanggo upacara weding
Art,Lestari ngajek-ajek gending asli kanggo ngetéh kemampuannya.,Budi diwates kapriye wong kancingan asli karepake ngerti kancingan.,Budi ngguling-ngguling kancingan Jawa,Budi mboten ngerti kancingan asli,Budi wae nedhé saka kancingan Jawa,Budi kalah wae kancingan asli
Art,Manggala ngajalang kawungan sasongan ka pangawéan.,Santi geus ngagét-getéu kecapi.,Santi mangéntakkeun kecapi ka sómbéh,Santi nanginggeun kecapi ka pécar,Santi ngagét-getéu kecapi ka mérong,Santi nganggo dipélih kecapi ka kagét
Art,"Marsudi mencari alat musik tradisional Jawa baru, sehingga musiknya tetap berkesan dan menghasilkan suasana yang senantiasa bahagia.",Srimulyani kabur dari workshop dan kembali ke negeri tanpa mengucap siapa-siapa.,Srimulyani kuliah saka negeri,Ketemu guru seni wayang kulit tradisional,Srimulyani mengembangkan ketertarikan sak after school program,Guru seni wayang kulit mengajaknya masuk ke workshop seni wayang
Art,Mbah Endang mengajak anak-anakna manggawe angguk-angguk saeha.,Sari ngajari anak-anakna tari piringan nu tajam.,Sari manggawe tari piringan,Tari piringan nu gendhing pepaduan,Sari teu tiasa ngajarkeun anak-anakna,Anak-anakna geus kabur kanggo kebon
Art,Mbak Budi ngasih sando cerita para wong babat.,Mbak Budi arep mbakake sando cerita para wong babat.,Mbak Budi wong gede karsa sando cerita,Mbak Budi wong kanggo wilet sando cerita,Mbak Budi wong kanggo nganggo wong babat,Para wong babat kawula-wongan mbak Budi
Art,"Nawang ngerti dhangkep gonggan, gonggan wis becikake.",Kawungan wis disakake keliwetan.,Sekar kulon lir ngamen kawungan,Kawungan kanggo tunggal panjer,Sekar kulon kaget karep kawungan,Sekar kulon ora ngerti kawungan
Art,"Ningsih nyanyi saka hati, walaupun macapat rusak.",Agung ngasih padepokan wayang lain.,Agung saiki ngasih padepokan wayang,Agung kepengin mbah Suryo mboten ngertos,Wayang ora mau muncul,Wayang asring ndadak mati ing tengah-tengahe Agung nindakake pakaryane
Art,Orang tua gadis Sunda mau menjaga nilai-nilai Sunda.,Anak-anak di sanggar seni tradisional Sunda mau ngebohongi guru.,Sanggar seni tradisional Sunda nunduk di bukit,Sanggar seni tradisional Sunda ngebahas karawitan,Anak-anak di sanggar seni tradisional Sunda mau ngebahas karawitan,Guru seni tradisional Sunda mau ngebantu anak-anak
Art,Paksihna teu nglampusan musik tradisional.,Dini ngacir duit kajang.,Dini nganti ka pesta kaum,"Ka pesta, Dini ngibring kajang",Kajang teu ngajack nu nganti,"Dini kaburuan sabar, ngajack nu gamelan"
Art,Para pemain Wayang Golek dihormati oleh warga.,Para pemain Wayang Golek digosok oleh warga.,Wayang Golek dipamerkan di panggungan,Wayang Golek mengandung cerita-cerita lokal,Wayang Golek menghibur warga,Wayang Golek mengajarkan nilai-nilai budaya
Art,Para pembeli ménghargai Éta piringan suwungan,Éta ngucapakeun kasih sayang sareng rasa hati,"Suara Éta alát kaget, Éta nggak biasa ngucapakeun kata-kata",Éta nggak bisa ngucapakeun kata-kata,Éta nggak bisa ngucapakeun rasa hati,Éta mau ngucapakeun kasih sayang
Art,Para penari dihormati oleh warga.,Para penari digosok oleh warga.,Tari piring dipresentasikan di acara keagamaan,Para penari berpakaian tradisional,Tari piring menghibur warga,Tari piring menggambarkan nilai-nilai keagamaan
Art,Para penyanyi dihormati oleh warga desa.,Para penyanyi dijahili oleh warga desa.,Suara ngamen diadakan di desa,Para penyanyi datang dari berbagai tempat,Suara ngamen mengundang semua warga desa,Suara ngamen menghibur warga desa
Art,Pesertana hoyong kajen tungtungan mbak Mira,Pesertana kalaparan teu mau kajen tungtungan,Sanggar seni Mira manggeup kajen tungtungan,Sanggar seni Mira teu nggawe kajen tungtungan sareng suara tradisional Sunda lamé,Mbak Mira mau ngasih kajen tungtungan kepada pesertana sanggar seninya,Pesertana suka sakuku kajen tungtungan mbak Mira
Art,Prabowo dianggep kanggo pakem klathik babat iki.,Yani diwates kulo nganti pangajak kethoprak.,Yani nyantrik kethoprak,Yani manggawe malang sing pangajak kethoprak,Yani kasil nyantrik kethoprak,Yani nandur kanggo pangajak kethoprak
Art,Prabowo ngetop poerba marang warung kutha.,Prabowo gatel ora ada poerba.,Prabowo seneng mambaca poerba,Prabowo nanging ora ada poerba,Prabowo karo kawadanan nglaku ing kutha poerba,Prabowo malu winaredzi
Art,Puisi Ema kasanani siswa-siswi.,Wayang golek kalihan.,Dini ngligri wayang golek,Dini nindakake pemangku,Dini ngeluh marang wong wayang,Wong wayang nerangake marang Dini
Art,Putri bakal mendapat penghargaan saat upacara pencak silat.,Putri teu bisa mengenal pencak silat.,Putri nyaeta upacara pencak silat,Putri kajepan upacara anu,Putri ngajar pencak silat saé,Putri ngomong-ngomong sareng suami
Art,Putri diundang ngarsangka sarongan sae pengajian tradisional.,Gangsa Bapak hilang kana sirna.,Wawan teu bakal berpartisipasi sae upacara tradisional,Upacara teu butuh suara gangsa,Wawan nakal ngambek gangsa Bapak,Wawan teu rada ngarsangka karasa teu damang
Art,Putri jadi pengusaha topeng Sunda yang sukses.,Raka ngga bisa ngabedakeun rebana lagi.,Raka teu bisa ngabedakeun rebana Sunda,Raka geus ngalaman alat musik rebana,Raka sadih ngeunaan rebana-rebana anu dideritana,Raka teu tiasa ngamet suaranya saung
Art,Putri kaget ngibing sareng bocah-bocah,Dede dibohongi oleh kawula-kawula,Dede émbalakeun degung sareng kawula-kawula,Dede ngga bisa ngajak ngibing kawula-kawula,Dede émbalakeun degung sambungan kalianan,Dede teu bisa ngerti polosan degung
Art,Putri nggawe wayang kulit sak wayangorjo sak ngasih wawancara ke wong kenal wayang kulit.,Agung ora nggawe puisi kuno sak kumpulan-kumpulannya.,Agung wis kesel nulis puisi saka kumpulan puisi kuno,Kumpulan puisi padha tampan dhemen literatur Jawa,Agung ngga bisa nulis puisi kuno,Agung mau nggawe puisi kuno sak kumpulan-kumpulannya
Art,"Rahayu ngucap, ""Sok ayeuna gitu, wong iki nu manggaweun musik! Aku saja mau ngucap, supaya wong iki nu mau mengucap, maka mamungsa!""","Dina rék ngucap, ""Sok ayeuna gitu, wong iki nu kentrung! Aku mau nyebarakeun kentrung iki!""",Dina émbang gaduh saorang tukang kentrung,Dina nagaduh saorang tukang kentrung itu,Dina ngagasah wong kana wedok,"Dina ngucap, ""Sok ayeuna gitu, wong iki nu kentrung!"""
Art,Ratih ngasor gendhing kawih sing mendhem wong iki.,Adi dinembongake wong iki.,Adi nggoyang gambyang kemplonan,Adi manggolo wong kemplonan,Adi nganti kemplonan wong iki,Adi nggantos wong iki sing ngandhangi kemplonan
Art,Ratna menghargai budaya lokal dan menyambut tari endog dengan hormat.,Heri meninggalkan musik degung.,Heri nikmati musik degung,Heri ngajak teman-teman nikmati musik degung,Heri ngasongkeun degung sakuwonan,Heri teu bisa mendapatkan suara yang harmonis
Art,Saiya tiasa ngajari saeundan sareng angklung kawula-wula saé.,Dina tahun anu Cika nganti manggahakeun kawung saja.,Dina tahun anu Cika nganti manggahakeun tengahan singga-nggaran jeung kawung,Dina tahun anu Cika nganti manggahakeun karawitan kawula-wula,Dina tahun anu Cika nganti manggahakeun kelir ngajalan,Dina tahun anu Cika nganti manggahakeun kagiatan kaéh
Art,Salsabila ada ngajek-ngajekan,Santosa manggawe angklung kaseh,Santosa manggawe angklung ka pesta,Santosa teu ngetauh kodrat angklung,Santosa nyaeta angklung ka jalmaning panggung,Santosa nungsi angklung samua
Art,Santi hoyong mengerti arti kecak sondek,Para penari teu mau terima Santi,Santi ngadiring ka kecak sondek,Santi ngomongin kecak sondek dina bahasa Indonesia,Santi teu mengerti arti kecak sondek,Para penari teu mau terima Santi karepabisan
Art,"Santi melanjutkan menulis puisi dan membagikannya dengan orang-orang melalui media sosial, menjadi inspirasi bagi banyak orang.",Eko menang kompetisi batik nasional.,Eko is a master of batik-making,He has been practicing batik-making since he was young,Eko wants to showcase his batik art in a national exhibition,Eko is excited
Art,"Santi sukses ngasah kreasi wayang oranye, wayang iki dipopulerkan dan disukai wong iki.",Adi ngasal karepake kualitas ketipat.,Adi mau ngasah ketipat kudus,Adi kudu ngaku kepada para klien kanggo nyetelan ketipat,Adi mau ngasah ketipat marang gaya tradisional,Adi mau nggasah ketipat iki kanggo jualan besar
Art,Santosa diundang ngarsangka sinden sae serenata kawin.,Putri dihina kana teman-teman.,Putri teu rada ngarsangka sarongan Bibi,Sarongan teu bakal digunakan sae pengajian tradisional,Putri nakal ngasih sarongan kepada teman-teman,Putri teu manggung karasa teu damang
Art,Santosa mendungsi keanglungan,Dian nungsi kentongan,Dian manggawe kentongan ka pepaduan,Dian teu ngerti cara nyata kentongan,Dian manggawe kentongan ka ngajek-ngajekan,Dian nyaeta dua jeneng ka kentongan
Art,"Santosa ngucap, ""Sok ayeuna gitu, wong iki nu mamanggung sajak Sunda! Aku saja mau ngajajah, supaya wong iki mau ngajajah!""","Agung rék ngucap, ""Sok ayeuna gitu, wong iki nu manggaweun gamelan! Kalau ngkak ngucap, aku teu mau ngucap!""",Agung émbang ngajalan saorang penggaray tradisional,Agung ngajalan saorang penggaray tradisional itu,Agung ngagasah wong kana wedok,"Agung ngucap, ""Sok ayeuna gitu, wong iki nu manggaweun gamelan!"""
Art,"Santosa ngungkep sinom saka wong kulonan, mripu sinom baru wangsul sakno kawula-warga.",Wayang kulit Suryanto ora dipandhi.,Suryanto wis dhawuhi wayang kulit baru,Suryanto gumun karo wong kulonan,Suryanto kapal lan wayang kulit,Suryanto ngungsi wong kulonan
Art,"Santoso ngasih wong kaget saka karukuhan saka gamelan, maka wong iki mengenal hati Santoso dan bermurahake kasihan.","Eka ngantuk, mau istirahat dina warung wong kuliner iki, maka Eka tidur dan wong kuliner iki mengambil uang di dompet Eka.",Eka dibawah tes sing nggawe saka wong kuliner,Eka mikir tes iku ringan sak wong kuliner,Eka mau nyobain wong kuliner iki,"Eka ngantuk, mau istirahat dina warung wong kuliner iki"
Art,Sari bakal jadi artis kebaian Sunda.,Sari teu bisa ngajar kebaian saé.,Sari ngulis kebaian kebo,Sari kajepan kebaian anu,Sari ngajar kebaian saé,Sari ngomong-ngomong sareng saudara
Art,Sari bakal ngajari pantun baru.,Santosa teu bisa ngamungsuh kawula.,Santosa mangajak kawula ka ngulik gamelan,Anjeunna kawula teu ngetok ka gamelan,Santosa teu sabar saje ka ngajaran kawula,Anjeunna kawula bakal nébong kagum
