topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Fisheries and Trade,Maranéhna dipercaya ku para palanggan di pasar,Maranéhna teu bisa ngajual laukna di pasar,Ujang jeung Udin bapalan lauk ti empang,Maranéhna ngagunakeun jaring keur nyair lauk,Saban minggu maranéhna sok ngajual lauk ka pasar,Ujang jeung Udin boga pelangganna sorangan
Fisheries and Trade,Maranéhna jadi leuwih disiplin jeung tanggung jawab,Ujang ngajual laukna ka tukang buah,Ujang sarta barudak séjén di désa sok ngabantu kolotna ngurus kolam lauk,Unggal poé maranéhna ngurus lauk-lauk jeung méré pakan,Sakapeung Ujang ngajual lauk hasil piaraan ka pasar,Maranéhna diajar tanggung jawab ti ngurus kolam lauk
Fisheries and Trade,Mas Joko ngajari anak-anake carane njala iwak nganggo jaring tradisional.,Mas Joko ora nate bali menyang tepi laut maneh.,Mas Joko mlaku-mlaku ing tepi laut kanggo njala iwak,Dheweke nggunakake jaring tradisional sing diwarisake saka leluhure,Iwak sing dijala dijual ing pasar desa saben sore,Wong-wong seneng tuku iwak saka Mas Joko amarga seger lan murah
Fisheries and Trade,Mbak Siti bisa ngasilake untung gedhe.,Udang saka Mbak Siti ora payu ing pasar.,Mbak Siti tuku udang ing pelelangan,Mbak Siti arep adol maneh udang ing pasar,Udang-udang iku direndhem banyu asin,Wong-wong ing pasar seneng karo udang saka Mbak Siti
Fisheries and Trade,Mbok Minah mutusake kanggo nambah stok iwak amarga akeh permintaan.,Mbok Minah mutusake kanggo nambah rega iwak.,Mbok Minah iku pedagang iwak ing pasar tradisional,Dheweke mesthi milih iwak sing paling seger kanggo para pelanggan,"Saben iwak sing didol, dheweke menehi rega sing adil","Dina iki, pasar rame banget"
Fisheries and Trade,Mbok Rini seneng amarga warunge laris manis.,Mbok Rini sedih amarga ora ana pengunjung.,Mbok Rini duwe warung iwak bakar ing pasar desa,"Saben dina, dheweke tuku iwak seger saka nelayan lokal",Iwake tansah diolah nganggo bumbu warisan leluhur,"Dina iki, warunge Mbok Rini rame banget"
Fisheries and Trade,Mula Bu Ratna bisa nyekolahake anak-anaknya kanthi layak.,Mula Bu Ratna kerep kelangan pelanggan.,"Saben dina, Bu Ratna menyang pasar subuh kanggo adol hasil laut",Dheweke bebarengan karo kanca-kancane bakul iwak sing liyane,Bu Ratna mesthi nyedhiyakake iwak sing paling seger kanggo pelanggan,Iwake cepet entek amarga kualitasnya sing apik
Fisheries and Trade,Nanging iwak-e ora payu lan Rina kecewa.,Rina dadi pinter dagang lan bisa mbantu ibune.,Rina seneng banget nang pasar iwak saben dina,Rina sinau carane milih iwak sing seger saka ibune,Rina pengin mbantu ibune dagang iwak ing pasar,Rina diajari cara tawar-menawar karo pembeli
Fisheries and Trade,Nanging iwak-hewane mati merga lali maringi pakan.,Iwak-iwak Pak Budi thukul subur lan ngasilake panen kang akeh.,Pak Budi duwe kolam iwak lele,Saben dina Pak Budi mriksa kolam lan maringi pakan iwak,Pak Budi percaya yen iwak kudu dirawat kanthi apik supaya bisa ngasilake panen sing apik,Pak Budi asring nularake ilmu iki marang tangga-tegone
Fisheries and Trade,Nasabah jadi beuki percaya jeung Ibu Tuti,Ibu Tuti kalah ka rugi,"Dina pasar tradisional, Ibu Tuti ngajual lauk asin",Lauk asin na dipikaresep ku seueur jalma,Anjeunna salawasna ngajaga kualitas lauk asin anu dijualna,"Dina unggal transaksi, anjeunna sok nyumputkeun saeutik lauk tambahan pikeun para nasabah satia na"
Fisheries and Trade,Ngalakukeun tradisi ieu ngajantenkeun Dadan janten anu dipikahormat di désana.,Dadan henteu tiasa nguseup deui kusabab laukna beak.,Dadan geus lila jadi tukang nguseup lauk di Situ Ciburuy,Anjeunna sok ngahaturanan bagian tina hasil tangkepanna ka nu miskin,Ieu tradisi geus dilakonan ti jaman kolotna,Dadan bungah bisa nulungan batur
Fisheries and Trade,Pak Amin njaluk bantuan ahli iwak saka kota.,Pak Amin mutusake ninggalake tambake.,Pak Amin iku juragan iwak ing desa,"Saben esuk, dheweke lunga menyang tambak iwake kanggo ngurus",Iwake diomongi lan dikontrol kabutuhane,"Dina iki, dheweke nemokake iwak akeh sing lagi lara"
Fisheries and Trade,Pak Asep sok meunang hasil anu saé tina dagangan laukna.,Pak Asep teu tiasa ngajual laukna di pasar.,Pak Asep mangrupikeun tukang ngurus lauk di desa,Anjeunna sok ngurus kolam lauk kalayan ati-ati,"Unggal isuk, Pak Asep sok méré pakan ka lauk-laukna","Dina waktos panén, lauk-lauk dipasarkeun ka pasar desa"
Fisheries and Trade,Pak Budi lan tanggane padha seneng amarga iwake sehat lan akeh.,Pak Budi ora gelem nerima bantuan saka tanggane.,Pak Budi duwe kolam iwak lele,"Saben dina, dheweke menehi pakan iwak lan ngganti banyu kolam",Pak Budi ngerti yen kolam lan iwak kudu dijaga kanthi apik supaya ora lara,Tetangga Pak Budi kerep melu nyumbang pakan iwak supaya panenipun lancar
Fisheries and Trade,Pak Budi ngajak anake supaya ngerti cara ngurus perahu lan nyekel iwak.,Pak Budi kesel lan pengin adol perahune.,Pak Budi duwe perahu sing digunakake kanggo nyekel iwak ing laut,"Saben mangkat, Pak Budi mesthi ngucapake donga supaya selamet lan akeh rejeki",Perahu iki diwarisake saka leluhure,Pak Budi ngrawat perahune kanthi apik
Fisheries and Trade,Pak Darmo dadi bakul iwak sing terkenal ing desane.,Pak Darmo ora bisa adol iwak amarga kabeh rusak.,Pak Darmo duwe tradisi naleni iwak segara sakwise nangkep,Iwak-uwak kasebut ditata ing keranjang bambu,Iwak mau banjur digawa menyang pasar,Wong-wong ing pasar padha seneng tuku iwak saka Pak Darmo
Fisheries and Trade,Pak Darmo saiki nggawe bisnis jaring ikan lan ngirim menyang desa-desa liyane.,Pak Darmo saiki pindah dadi tukang kayu amarga bosan nggawe jaring.,Pak Darmo iku wong sing trampil nggawe jaring ikan,Jaring sing digawe Pak Darmo dikenal awet lan kuat,Akeh nelayan ing desa sing tuku jaring saka Pak Darmo,Dheweke uga seneng menehi tips marang nelayan babagan carane njaga jaring supaya awet
Fisheries and Trade,Pak Joko nampa akeh pelanggan amarga iwake seger lan sehat.,Pak Joko ora bisa adol iwake amarga kabeh mati.,Pak Joko iku petani iwak sing tekun,Saben dina dheweke meriksa kolam iwake kanggo mesthekake kabeh iwak sehat,Pak Joko asring menehi pakan iwake kanthi takaran sing pas,"Dina pasar teka, Pak Joko siap adol iwake ing pasar desa"
Fisheries and Trade,Pak Joko ngelingake pentingnya tradisi lan warga ngerti.,Pak Joko nguwal lan ora ngadani selamatan maneh.,Pak Joko iku nelayan sing kerep ngadani selamatan laut,Dheweke percaya yen selamatan bisa njaga laut tetep subur lan aman,"Saben tahun, warga desa padha melu selamatan sing diadani Pak Joko","Suatu dina, ana warga sing ora setuju karo tradisi selamatan"
Fisheries and Trade,Pak Joko nindakake ritual tradisional sadurunge nyelehake iwake ing kolam.,Pak Joko langsung nyelehake iwake ing kolam tanpa ritual.,Pak Joko tuku iwak saka pasar kanggo dibalekake ing kolamane,Wong-wong ing desa seneng banget iwake Pak Joko,Pasar iwak rame banget dina iki,Pak Joko kudu sabar ngenteni giliran
Fisheries and Trade,Pak Kirno percaya yen syukur bakal nggawa berkah.,Pak Kirno lali mriksa iwake dina iku.,Pak Kirno iku petani iwak sing trampil,"Saben esuk, dheweke mriksa kolam iwake",Dheweke mesthekake yen iwake dipangan lan banyune resik,Pak Kirno uga tansah ngucapake syukur marang Gusti Allah
Fisheries and Trade,Pak Mantri tansah ngormati rega pasar supaya kabeh pedagang bisa bebarengan.,Pak Mantri tansah entuk rega paling apik kanggo iwak-uwake.,Pak Mantri iku nelayan sing trampil,"Saben esuk, dheweke menyang laut nglumpukake iwak sing akeh",Iwak-iwak kasebut banjur digawa menyang pasar kanggo didol,Pasar iku rame lan akeh pedagang
Fisheries and Trade,Pak Mantri uga ngajari generasi muda cara-cara tradisional ngopeni iwak.,Pak Mantri ora tau ngopeni iwak dhewe ing tambak.,Pak Mantri iku pawang iwak sing kawentar ing desane,Dheweke ngerti cara-cara tradisional kanggo ngopeni iwak ing tambak,Pak Mantri kerep diundang kanggo mberkahi kolam iwak sing anyar dibuka,Wong-wong desane percaya yen Pak Mantri duwe kaweruh khusus kanggo ngundhakake panen iwak
Fisheries and Trade,Pak Rahmat entuk penghargaan saka pemerintah desa.,Pak Rahmat ora bisa ngurus tambak udange.,Pak Rahmat duwe tambak udang ing pinggir desa,Dheweke nggunakake metode organik kanggo ngrawat udang-udange,"Saben musim panen, udang-udangé dadi rebutan pedagang saka kutha",Tambak Pak Rahmat dikenal duwé udang berkualitas
Fisheries and Trade,Pak Rono percaya yen iki bakal nggawe iwake luwih sehat.,Pak Rono ora percaya karo tradisi iki.,Pak Rono duwe kolam iwak lele,"Saben dina, dheweke ngurus iwak-iwak kanthi tlaten","Ing desa, ana tradisi menehi sesaji kanggo Dewi Laut supaya iwake subur",Pak Rono bakal nindakake tradisi iki saben taun
Fisheries and Trade,"Pak Slamet dagang iwak kanthi adil lan jujur, banjur bali omah karo rasa puas.",Pak Slamet njual kabeh iwak lan ora bali maneh.,Pak Slamet duwe kolam iwak ing omahe,"Saben esuk, Pak Slamet tansah mbedhidi iwak-iwak mau",Iwak-iwak mau diurus kanthi apik dening Pak Slamet,"Dina pasar teka, Pak Slamet siap-siap dagang iwak"
Fisheries and Trade,Pak Slamet nyumbang iwak kanggo acara kenduren desa.,Pak Slamet ora pernah adol iwak-ane ing pasar.,Pak Slamet iku petani iwak sing trampil,Tansah nyawisake pakan iwak kanthi teliti,Iwak-ane sehat lan gedhe-gedhe,Pak Slamet adol iwak-ane ing pasar desa
Fisheries and Trade,Pak Sukri ngedum olahan iwak karo kabeh warga desa.,Pak Sukri mangan olahan iwak dhewe tanpa ngedum.,"Tiap taun, desa Ngawi ngadani festival iwak",Wong-wong padha nyiapake macem-macem olahan iwak,Pak Sukri dadi juru masak utama,Wong-wong padha ngenteni masakane Pak Sukri
Fisheries and Trade,Pak Suroto njaga tradisi nelayan kanggo nyukupi kabutuhan keluargane.,Pak Suroto ora gelem nelayan lan pengin ganti profesi.,Pak Suroto dadi nelayan ing desa pesisir,"Saben dina, dheweke lunga nelayan ing laut",Dheweke mesthi ngasilake tangkapan iwak sing akeh,Kulawargane tergantung marang hasil tangkapan iwak Pak Suroto
Fisheries and Trade,Pak Tarman dadi pedagang iwak sing sukses.,Pak Tarman ora ngurus kolam iwake maneh.,Pak Tarman duwe kolam iwak,Pak Tarman tansah njaga resik kolam iwake,Pak Tarman adol iwak saben minggu ing pasar,Wong-wong seneng tuku iwak saka Pak Tarman
Fisheries and Trade,Pak Tono nampa rejeki sing cukup kanggo keluargane.,Pak Tono pindhah dodolan menyang kota gedhe.,Pak Tono iku pedagang iwak ing pasar tradisional,Dheweke dikenal ramah lan jujur dening para pelanggan,"Saben dina, pasar dadi rame amarga Pak Tono dodolan",Pak Tono ora seneng dodolan
Fisheries and Trade,Pak Tono tansah nyisihake iwak kanggo acara adat desa.,Pak Tono njual kabeh iwak menyang perusahaan gedhe ing kutha.,Pak Tono wis puluhan taun dadi nelayan,"Saben esuk, dheweke lunga menyang laut kanggo njala iwak",Pak Tono uga tansah ngrawat jaring-jaringe kanthi ati-ati,Kabeh iwak sing ditangkep dijual ing pasar desa
Fisheries and Trade,Pak Udin jadi kasohor minangka peternak lauk suksés.,Pak Udin mutuskeun pikeun ngala lauk di laut.,Pak Udin boga kolam lauk di tukangeun imahna,"Saban poé, anjeunna méré kadaharan ka lauk-laukna",Anjeunna ogé rajin ngabersihan kolamna,Hasil ternak lauk na dijual ka pasar
Fisheries and Trade,Pak Wawan meunang panghasilan anu cukup tina jualan ikanna.,Pak Wawan sering gagal panen sarta teu meunang panghasilan.,Pak Wawan sok ngajaga kolam ikannya kalayan tekun,Anjeunna ngurus pakan sarta kabersihan kolam,Hasil panennya sok loba sarta berkualitas,Anjeunna ngajual ikanna ka warung-warung di sakuliah kampung
Fisheries and Trade,Palanggan sok balik deui ka warungna Kang Ujang sabab puas,Kang Ujang jarang pisan meuli bahan ti laut,Kang Ujang boga warung seafood di sisi jalan,Warungna selalu rame ku palanggan,Kang Ujang sok meuli bahan ti laut langsung ti nelayan,"Ku alatan éta, seafood di warungna sok seger"
Fisheries and Trade,Pamuda desa jadi leuwih sumanget pikeun ngurus tambak sorangan.,Pamuda desa teu aya nu hayang diajar ti Kang Dedi.,Kang Dedi ahli pisan dina ngurus tambak udang,Udang-udangna sok jadi gede jeung sehat,Kang Dedi sok ngajarkeun ka pamuda desa ngeunaan cara ngurus tambak anu bener,Anjeunna hayang pamuda desa bisa mandiri dina usaha tambak
Fisheries and Trade,Panen lele-e akeh lan disukai para pembeli.,Lele-e mati kabeh amarga pakan kurang.,Mbok Sari duwe tambak iwak lele,"Saben dina, dheweke menehi pakan iwak kanthi rutin",Tambak iku dadi salah siji sumber penghasilan keluargane,"Dina iki, dheweke panen iwak lele"
Fisheries and Trade,Para nelayan salawasna silih bantu dina sagala hal,Para nelayan teu kungsi rukun deui,"Di pantai Pangandaran, para nelayan ngabagi hasil tangkapanna kalayan adil",Aranjeunna ngitung hasil tangkapan sareng ngabagi sesuai peran masing-masing,Tradisi ieu ngajarkeun pentingna gotong royong sareng keadilan,"Ku kituna, para nelayan di Pangandaran hirup rukun sareng sejahtera"
Fisheries and Trade,Para pelanggan seneng lan setia tuku iwak- iwake Joko.,Joko kerep nuthuk rega iwak- iwake nganti pelanggan mlayu.,Joko iku bakul iwak ing pasar desa,"Saben esuk, dheweke tangi awan kanggo nyiapake dagangane",Joko seneng dolan karo para pelanggan,Iwak- iwak sing didol Joko tansah segar lan murah
Fisheries and Trade,Pasar desa ing Kutoarjo ora adol iwak asin.,Iwak asin ing pasar desa Kutoarjo ora disenengi wong.,Pasar desa ing Kutoarjo rame saben dina pasaran,Wong-wong padha tuku lan adol barang-barang khas desa,Ana sing adol iwak asin sing wis diolah kanthi resep turun-temurun,Iwak asin iki dadi favorit wong desa lan pengunjung
Fisheries and Trade,Pasar ikan di desa Cileutik jadi rame sarta berkah,Warga desa Cileutik jadi jarang meuli lauk,"Di desa Cileutik, aya pasar ikan anu rame unggal poe",Warga desa sok meuli lauk ti pasar ieu,"Aya hiji tradisi di desa ieu, nu meuli lauk kudu ngadoakeun anu ngajual supaya rejekina lancar",Eta tradisi diwariskeun ti kolot ka anak
Fisheries and Trade,Pasar terapung di Danau Ciburuy jadi pusat perdagangan anu rame.,Pasar terapung di Danau Ciburuy sepi pisan.,Pasar terapung di Danau Ciburuy kasohor di mana-mana,Nelayan jeung padagang sok ngajual hasil tangkapan jeung daganganana,"Aya anu ngajual lauk, sayuran, jeung hasil bumi lianna",Pasar ieu rame pisan unggal poé
Fisheries and Trade,Pelanggan anyar éta jadi langganan satia warung Amara.,Pelanggan anyar éta teu jadi meuli nanaon.,Amara boga warung anu ngajual hasil tangkapan laut,Anjeunna sok ngajaga kualitas lauk jeung ebi anu dijualna,"Ku kituna, loba pelanggan anu satia balanja di warungna","Dina hiji poe, aya pelanggan anyar anu datang"
Fisheries and Trade,Pemuda desa dadi luwih ngerti lan tresna marang budaya nelayan.,Pak Mantri dadi nelayan paling sukses ing desane.,Pak Mantri nyiapake jala kanggo nangkep iwak saben wengi,Dheweke minangka nelayan sing rajin lan ulet,Tradisi nelayan iki wis diwarisake saka leluhure,Pak Mantri ngajak pemuda desa supaya melu njaga tradisi iki
Fisheries and Trade,Penduduk désa ngarasa kompak sareng silih tulungan,Walungan jadi kotor jeung henteu terurus,"Di désa Cibadak, unggal taun diayakeun festival tangkap lauk",Penduduk désa bareng-bareng turun ka walungan pikeun nangkep lauk,"Festival ieu henteu ngan saukur hiburan, tapi ogé tradisi turun temurun",Barudak ngarasa bagja tur diajar ti kolotna
Fisheries and Trade,Pepes lauk Ibu Tini sok jadi rebutan,Pepes lauk Ibu Tini teu aya nu mésér,"Di pasar, Ibu Tini sok ngajual hasil laut ti suaminya anu nelayan",Ibu Tini moal ngajual lauk anu teu seger,"Ku alatan éta, pelanggan sok percanten ka beliau",Ibu Tini ogé sok nyieun pepes lauk keur dijual
Fisheries and Trade,Pepes lauk hasilna sok disukai ku balaréa,Pepes lauk sok teu dipaliré ku warga,"Di lembur, Aya tradisi ngagoreng pepes lauk dina acara hajatan",Warga sok ngumpul babarengan ngagoreng pepes lauk di pawon ageung,Pepes lauk ieu sok jadi menu utama nu ditunggu-tunggu,Tradisi ieu geus dilakonan turun-temurun
Fisheries and Trade,Pesta Ikan jadi ajang pikeun ngajaga kabersamaan warga desa.,Pesta Ikan ngan pikeun nunjukkeun kaayaan Pak Deden anu beunghar.,"Dina acara hajatan, Pak Deden sok ngadamel acara ""Pesta Ikan""",Sakabeh warga diundang pikeun ngarasakeun lauk hasil tangkapan,Ieu acara jadi ajang silaturahmi warga,Pak Deden sok ngarepkeun yén tradisi ieu terus dilestarikan
Fisheries and Trade,Reputasi Bu Tini dadi tambah apik ing kalangan pelanggan.,Bu Tini ora bisa nampa pelanggan maneh.,Bu Tini iku pedagang iwak ing pasar tradisional,Dheweke mesthi milih iwak sing paling seger kanggo didol,Para pelanggan seneng tuku iwak saka Bu Tini amarga kualitas lan regane adil,"Saben dina, pasar rame karo wong-wong sing kepengin tuku iwak"
Fisheries and Trade,Reputasi Pak Joko minangka bakul iwak sing jujur ngasilake akeh pelanggan setia.,Pak Joko ora nate duwe pelanggan sing tetep.,Pak Joko iku bakul iwak sing jujur,Dheweke ora nate nipu pelanggan-pelanggane,Iwak-ewake dijual kanthi rega sing wajar,Pak Joko dipercaya dening kabeh warga desa
Fisheries and Trade,Rina lan keluargane ngedol udang-udang menyang restoran-restoran mewah.,Rina lan keluargane ora bisa ngedol udang amarga ora ana sing tuku.,Rina lan keluargane duwe tambak udang,Udang-udang kasebut dirawat kanthi teliti,"Saben wulan, udang-udang iki dipanen lan didol",Rina seneng banget yen panen sukses
Fisheries and Trade,Rina ngajaga kapercayaan konsumén kalayan ngajual hasil laut nu seger,Rina ngajual hasil lautna ka toko baju,Rina boga toko di pasar tradisional anu ngajual rupa-rupa hasil laut seger,Rina sok nyaring lauk-lauk nu pangsegerna pikeun dijual,Para konsumén sering datang ka tokona sabab hasil lautna sok beresih jeung seger,Rina sok ngajaga kapercayaan konsuménna
Fisheries and Trade,Rina seneng nuduhake resep masakane marang kanca-kanca.,Rina mung masak kanggo kulawargane wae.,Rina iku anak nelayan sing pinter masak,Dheweke biyasa mbantu ibune masak iwak kanggo didol ing pasar,Rina nduweni resep rahasia sing diwarisake saka nenek moyange,Masakane Rina selalu laris manis
Fisheries and Trade,Rini kasil mbudidaya udang kanthi apik.,Rini ora kasil amarga ora ngerti carane.,Rini sinau cara mbudidaya udang saka simbah,Simbah duwe pengalaman akeh ing babagan iki,Rini kudu sinau kabeh proses saka wiwitan nganti pungkasan,Simbah menehi pepeling supaya tansah ngurmati alam
Fisheries and Trade,Ritual iki ditindakake kanthi hikmat lan kabeh warga desa melu ndedonga.,Ritual iki ora penting lan warga desa ora melu.,Keluarga Pak Manto duwe tambak udang ing desa pinggir kali,"Saben taun, ana ritual khusus kanggo nyuwun berkah lan keselamatan",Ritual iki kalebu nyembelih ayam lan ngucapake doa ing pinggir tambak,Kabeh warga desa melu lan ndedonga bebarengan
Fisheries and Trade,Sari lan Budi kerja bareng kanggo nyukupi kabeh pesenan.,Sari lan Budi ora bisa ngladeni pembeli amarga warunge sepi.,Sari lan Budi duwe warung iwak bakar,Wong-wong ing desa seneng mangan ing warunge Sari lan Budi,Sari lan Budi mesthi milih iwak segar saka pasar,"Dina iki, warunge rame banget"
Fisheries and Trade,Sinta entuk akeh pelanggan setia.,Sinta mung adol iwak marang kanca-kancane.,Sinta nduweni toko iwak segar ing pasar,Sinta seger-segerake iwak saben esuk,Sinta dagang iwak kanthi harga sing wajar,Sinta dikenal minangka pedagang sing adil
Fisheries and Trade,Siti bisa ngopeni keluargane saka asil tambak iwak.,Siti angel ngedol iwake ing pasar.,Siti duwe tambak iwak ing mburine omah,"Saben sore, dheweke ngumpulake iwak kanggo didol ing pasar",Siti uga mesthi menehi pakan iwake kanthi rutin,Siti seneng amarga tambake subur
Fisheries and Trade,Siti dadi bakul iwak sing paling dipercaya ing pasar desa.,Siti ora bisa adol iwak amarga ora ana sing percaya.,Siti iku bakul iwak sing rajin lan jujur,Dheweke tansah ngelingake pembeli kanggo milih iwak sing seger,Siti seneng yen pelanggane puas karo dagangane,Siti percaya yen jujur iku kunci sukses ing dagang
Fisheries and Trade,Siti dadi pedagang iwak sing paling dipercaya ing pasar kasebut.,Siti kapaksa nutup dagangane amarga pelanggan ora puas.,Siti yaiku pedagang iwak ing pasar tradisional,Siti mesthi njaga kualitas iwak sing didol kanthi cara ngresiki lan nyimpen ing kahanan sing seger,"Saben dina, Siti nyedhiyakake iwak seger kanggo para pelanggan sing setia",Pelanggan-pelanggan kasebut uga percaya karo kualitas dagangane Siti
Fisheries and Trade,Siti seneng amarga kepitinge laris manis.,Siti kesel amarga warunge rame.,Siti sing nggawe kepiting bakar ing pasar desa,Kepiting iki dijupuk saka tambak sing diurus karo warga desa,Wong-wong padha ngantri kanggo tuku kepiting Siti,Rasa kepiting sing enak nggawe warunge rame
Fisheries and Trade,"Ternyata, Dedeh poho nyandak kantong plastik pikeun ngajual lauk",Dedeh poho jalan ka pasar,Dedeh hoyong ngajual lauk hasil tangkapan suaminya di pasar,Anjeunna nyiapkeun sadaya perlengkapan dagangna,Dedeh angkat ka pasar isuk teuing,"Di tengah jalan, anjeunna poho hiji hal"
Fisheries and Trade,"Ternyata, konsumén éta hayang mesen lauk hias dina jumlah anu loba pikeun hiasan kolam",Konsumén éta ngajual lauk hias ka Euis,Euis nuju ngabantosan bapana di toko lauk hias,Toko maranéhanana sok rame ku konsumén,"Dinten ieu, Euis kaget ningali kaayaan toko",Aya hiji konsumén anu datang
Fisheries and Trade,"Ternyata, pembeli éta hayang meser lauk dina jumlah anu loba pikeun acara hajatan",Pembeli éta ngajual lauk ti tempat sanés,Ibu Ani ngabuka warung lauk di pasar tradisional,Anjeunna sok ngajual lauk seger hasil tangkapan suaminya,"Dinten ieu, warungna rame pisan",Aya saurang pembeli nu nanya ka Ibu Ani
Fisheries and Trade,"Ternyata, putrana poho ngabersihan kolam saperti anu diajarkeun",Putrana ngajual lauk-lauk di kolam tanpa ijin,Mang Didi ngadidik putrana kumaha cara ngurus kolam ikan,Anjeunna ngajarkeun pentingna ngajaga kebersihan kolam,Putrana sumanget pisan diajar,"Dina hiji poé, Mang Didi ningali kolamna kotor"
Fisheries and Trade,"Ternyata, éta jalma hayang mésér lauk Mang Udin langsung di tempat",Jalma éta ngajak Mang Udin ngobrol ngeunaan cuaca,Mang Udin nyaéta nelayan pangheubeulna di désa éta,"Unggal isuk, anjeunna angkat ka laut pikeun nangkap lauk","Dinten ieu, anjeunna ngajual tangkapanana di pasar",Aya anu ngajegat Mang Udin di jalan
Fisheries and Trade,Tiwi nambah produksi lele amarga akeh permintaan.,Tiwi ora bisa ngedol lele-lelehe ing pasar.,Tiwi duwe tambak lele ing omahe,Dheweke ngopeni lele-lele kasebut kanthi apik lan tekun,Tiwi ngedol lele-lele kasebut ing pasar saben akhir minggu,Tiwi seneng yen lele-lelehe laris manis
Fisheries and Trade,"Tradisi ""Ngayakeun"" ngajaga rasa solidaritas di antara warga desa.","Tradisi ""Ngayakeun"" ngan dipigawé lamun aya acara gedé di desa.","Di desa Cimanuk, aya tradisi ngabagi hasil tangkapan ikan",Unggal nelayan ngabagi sabagian hasilna ka warga anu teu bisa neangan lauk,"Tradisi ieu disebut ""Ngayakeun""",Tradisi ieu ngajaga rasa solidaritas jeung kabersamaan warga desa
Fisheries and Trade,Tradisi ieu ngajaga gotong royong warga desa Cipaku.,Lauk di kolam desa sering kali paeh.,"Di desa Cipaku, aya tradisi ngurus kolam bareng",Unggal warga boga bagian pikeun ngurus kolam desa,Tradisi ieu ngajaga kolam tetep bersih sarta lauk tetep séhat,Warga desa ogé sok ngajual lauk hasil kolam desa ka pasar
Fisheries and Trade,Tradisi ieu ngajaga hubungan raket antara warga desa jeung lingkungan.,Tradisi ieu dilakukeun ngan pikeun hiburan warga.,"Di desa Cipaku, aya hiji tradisi ngajaga lauk emas di balong","Unggal taun, penduduk desa ngadamel acara ""Ngumbah Balong""","Dina acara éta, warga babarengan ngabersihkeun balong jeung ngurus lauk-laukna",Tradisi ieu dilakukeun pikeun ngajaga kasucian balong jeung kaayaan lauk
Fisheries and Trade,Tradisi ieu ngajamin kelestarian lauk di Situ Patenggang.,Mang Asep sok ngotoran cai situ.,Mang Asep tukang mancing di Situ Patenggang,"Unggal poé, manéhna indit mancing isuk-isuk kénéh",Mang Asep sok ngadangu naséhat kolotna pikeun ngajaga kasucian situ,Manéhna henteu pernah ngotoran cai situ
Fisheries and Trade,Tradisi ieu ngajarkeun barudakna ngarumasa kana pentingna pangajén kana alam.,Pak Dedi teu pernah ngurus lauk emasna.,Pak Dedi boga tradisi nyimpen lauk emas di kolam leutik di imahna,Lauk emas téh dianggap pamawa rejeki di kulawargana,"Unggal taun, manéhna jeung kulawargana ngalakukeun upacara sakral pikeun lauk emasna",Pak Dedi boga kapercayaan yén lauk emas téh mangrupa simbol kaharmonisan
Fisheries and Trade,Tradisi iki njaga kekompakan lan kerukunan warga desa.,Kolam iki ora tau dirawat lan dadi kotor.,Warga desa Mbak Rina duwe tradisi ngresiki kolam desa saben wulan,Kolam iki digunakake kanggo beternak iwak bareng-bareng,Saben wong duwe tugas dhewe-dhewe kanggo ngrawat kolam,Kolam iki dadi sumber panganan lan penghasilan kanggo desa
Fisheries and Trade,Tradisi ngarayap jadi salah sahiji cara warga ngajaga kadaharan jeung hubungan sosial.,Tradisi ngarayap ngabalukarkeun warga jadi teu akur.,"Di desa, aya tradisi nyieun ngarayap dina waktu panen lauk",Warga desa babarengan ngaraksa lauk anu gedé-gedé,"Saterusna, lauk-lauk éta dibagi-bagi ka sakuliah warga",Tradisi ieu ngajaga rasa gotong royong jeung sosialisasi di antara warga
Fisheries and Trade,Tungtungna Ema bisa mésér hayam kalayan harga anu pas.,Ema henteu jadi mésér hayam alatan harga teu bisa ditawar.,Ema rék mésér hayam di pasar,Ema milih hayam nu pangsehatna,Sang tukang hayam nawarkeun harga anu rada mahal,Ema nawar harga sangkan leuwih murah
Fisheries and Trade,Ujang ngagunakeun artos hasil jual lauk pikeun modal usaha.,Ujang ngajual lauk éta pikeun mésér motor anyar.,Ujang mancing di walungan,Manéhna meunang lauk emas,Ujang nganggap ieu tanda kahirupan anu bakal leuwih hadé,Ujang ngajual lauk éta di pasar
Fisheries and Trade,Usaha Mbok Minah tambah maju lan dikenal akeh wong.,Mbok Minah mandheg masak pindang amarga ora laku.,Mbok Minah duwe usaha olahan ikan pindang,Dheweke nggunakake resep turun-temurun saka leluhure,"Saben dina, Mbok Minah memasak lan njual pindang ing pasar",Wong-wong pasar seneng banget karo rasa pindang Mbok Minah
Fisheries and Trade,Usaha ternak lele Bapak Indra terus mekar jeung jadi inspirasi warga séjén.,Bapak Indra mutuskeun pikeun ngajual kebon lele sarta pindah ka kota.,Bapak Indra boga usaha ternak lele,Unggal bulan anjeunna panén lele jeung ngajualna ka pasar,Pembeli sok datang ti jauh-jauh pikeun mésér lele Bapak Indra,Bapak Indra jadi inohong di desana
Fisheries and Trade,Warga desa meunang penghasilan tambahan,Lauk-lauk di empang teu bisa dipanen,"Dina usum hujan, empang di desa sok pinuh",Lauk-lauk di empang jadi leuwih gendut jeung sehat,Warga desa sok panen lauk babarengan,Maranéhna ngajual hasil panen ka pasar kota
