topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Socio-religious aspect of life,Neng Siti yakin ritual ieu bakal méré berkah pikeun kulawargana,Neng Siti ngarasa ritual munday mangrupikeun larangan agama,Neng Siti keur ngalaksanakeun ritual munday,Anjeunna nyiapkeun sasajén anu dipiboga ku karuhun,Sasajén téh ditempatkeun dina goah anu aya di buruan imah,Ritual munday dilakukeun salila tilu poé tilu peuting
Socio-religious aspect of life,Mang Ujang pulih deui kasarasan saatos nginum obat tradisional,Mang Ujang langsung cageur sanggeus nginum obat kimia,"Dina hiji poé, Mang Ujang ngarasa awakna teu écés",Awakna panas tiris jeung huluna lieur pisan,Mang Ujang indit ka paraji di lembur,Paraji méré mang Ujang obat tradisional tina tutuwuhan
Socio-religious aspect of life,Siti ngarasa bagja pisan dina dinten Lebaran.,Siti sedih lantaran teu meunang duit Lebaran.,Ema Siti nganggit baju pikeun Lebaran,Siti resep pisan kana baju nu dianggitkeun ku emana,Siti maké baju nu anyar dina poé Lebaran,Siti narima duit Lebaran ti tatangga
Socio-religious aspect of life,Joni jeung emana bakal ngical opak dina poé Lebaran.,Joni jeung emana bakal dahar opak sorangan.,Ema Joni nyiapkeun opak ti peuting,Joni ngabantuan emana masak opak,Joni jeung emana masak opak nepi ka subuh,Joni nyiapkeun opak keur diical ka pasar
Socio-religious aspect of life,Ibadah téh hal nu penting pikeun Haji Somad.,Haji Somad ngarasa teu betah ibadah di masjid.,Haji Somad keur ibadah di masjid,Anjeunna ngaos Quran unggal peuting,Haji Somad ngadoa ka Gusti Allah,Haji Somad ngarasa tengtrem nalika ibadah
Socio-religious aspect of life,Upacara adat bisa diayakeun kalayan lancar.,Neng Imas teu bisa nyiapkeun sasajén pikeun upacara adat.,Neng Imas keur nyiapkeun sasajén,Sasajén digunakeun pikeun upacara adat,Neng Imas nyiapkeun sasajén ti isuk-isuk,Sasajén geus dipasang di tempat upacara
Socio-religious aspect of life,Jajamu tradisional bisa ngajaga kaséhatan Aki Wirya.,Aki Wirya gering lantaran dahar jajamu tradisional.,Aki Wirya keur dahar jajamu tradisional,Jajamu dijieun tina tutuwuhan alami,Aki Wirya dahar jajamu unggal peuting saméméh saré,Aki Wirya ngarasa awakna leuwih séhat
Socio-religious aspect of life,Kabiasaan ieu mangrupikeun wujud sukur ka Gusti nu Maha Kawasa,Pa Haji Somad gaduh tujuan supados masarakat ngagaleuh beas ka manehna,Pa Haji Somad gaduh kabiasaan ngabagikeun beas ka masarakat nuju manehna panen,Manehna hoyong masarakat ngaraosan berkah tina hasil tani,"Satiap taun saenggeus panen, Pa Haji Somad ngayakeun syukuran","Dina acara syukuran, beas dibagi-bagi ka sadaya warga"
Socio-religious aspect of life,"Ku kituna, Neng Imas tiasa ngamumulé sareng ngalestarikan budaya Sunda",Neng Imas hoyong seueur jalmi nu resep ka manehna,Neng Imas kagungan karesep ngangge pakean adat Sunda,Manehna sering ngangge kabaya sareng samping,Neng Imas ngaraos resep upami tiasa ngamumulé budaya Sunda,"Satiap dinten, Neng Imas ngangge baju adat Sunda"
Socio-religious aspect of life,"Sanajan kitu, Mang Anom teu meunang hadiah naon-naon tina nomer anu dibeuli",Mang Anom meunang hadiah gedé dugi ka tiasa meuli imah anyar,"Dina hiji wengi, Mang Anom ngimpi hal anu aneh","Dina impianana, aya anu masihan nomer togel",Mang Anom yakin yen ieu mangrupikeun pituduh,"Isukna, manehna langsung meuli nomer togel anu aya dina impian"
Socio-religious aspect of life,Kaahlian Neng Siti dina masak kadaharan Sunda dipuji ku sadayana,Neng Siti ngaraos cape sareng teu hoyong masak deui,"Dina acara hajatan, Neng Siti ditugaskeun masak keur seueur jalmi",Manehna kedah nyiapkeun rupa-rupa kadaharan tradisional Sunda,Neng Siti masak ti subuh dugi ka tabuh dua belas,Tamu-tamu anu dongkap muji kadaharan anu dipasak ku Neng Siti
Socio-religious aspect of life,Masarakat ngaraos sumanget dina ngalaksanakeun ieu upacara adat,Sababaraha warga teu resep kalibet dina ieu upacara adat,Dina hiji perkampungan aya kabiasaan ngayakeun upacara adat unggal taun,Upacara ieu tujuanana kanggo ngamumulé tradisi karuhun,Sadaya warga perkampungan kalibet dina ieu acara,Unggal kulawarga mawa sasajén anu bakal dipasrahkeun dina upacara adat
Socio-religious aspect of life,Ayeuna Dani tiasa solat dina kaayaan anu khusyu,Dani gaduh phobia kana rayap,Dani rék indit ka masjid pikeun solat magrib,Anjeunna muka lomari pikeun nyokot mukena,"Pas dibuka, mukenana aya seueur rayap",Dani langsung ngabéréskeun mukenana sangkan beresih deui
Socio-religious aspect of life,Tatanggana ngarasa bungah sabab tiasa ngajait kebaya kalawan hadé,Neng Imas males ngajarkeun tatanggana kumaha carana ngajait,Neng Imas keur ngajait kebaya di tepas imahna,Aya tatangga anu ngadatangan,Tatanggana nanya kumaha carana ngajait kebaya anu alus,Neng Imas ngajarkeun ka tatanggana kalawan sabar
Socio-religious aspect of life,"Saatos sababaraha poé ngaleueut daun sampeu, Pa Asep pulih tina panyakitna",Pa Asep kapaksa opname di rumah sakit kusabab overdosis daun sampeu,Pa Asep kagungan kabiasaan ngaleueut daun sampeu unggal énjing,Anjeunna percaya yén ieu hal tiasa nyegah timbulna panyakit,"Hiji poé, Pa Asep ngaraos gering",Anjeunna tetep ngaleueut daun sampeu sanaos gering
Socio-religious aspect of life,Upacara adat lumangsung kalawan lancar sarta teu aya halangan,Neng Siti kapaur sarta teu tiasa natamatkeun pidamel sasajénna,Neng Siti keur sibuk nyiapkeun sasajén pikeun upacara adat,Aya loba bahan anu kedah disiapkeun,Sasajénna kedah dipidamel kalawan taliti,Upacara adat ieu rutin dilaksanakeun unggal taun
Socio-religious aspect of life,Kang Ujang langsung dibantun ka rumah sakit sarta anjeunna salamet,Kang Ujang tetep kiat sanaos ngaraos leupeut anu aya racunna,Kang Ujang gaduh kabiasaan dahar leupeut unggal soré,Ieu hal parantos dilakukeun ti jaman anjeunna alit,Kang Ujang percanten yén leupeut tiasa ngajaga kaséhatanna,"Hiji poé, leupeut anu didahar ku anjeunna aya racunna"
Socio-religious aspect of life,Upacara adat ieu dimaksudkeun pikeun ngamumulé budaya Sunda,Ema Siti nuju nyiapkeun sasajén pikeun pesta ulang taun putrana,Ema Siti nuju sibuk nyiapkeun sasajén pikeun upacara adat,Anjeunna nyiapkeun rupa-rupa kadaharan jeung kembang,Sasajén nu geus bérés tuluy dibawa ka tempat upacara,Ieu mangrupa kabiasaan anu sok dilakukeun unggal taun
Socio-religious aspect of life,Kang Ujang sok méré nasehat sangkan jalma-jalma hirup akur jeung sasama,Kang Ujang meredih pangajén anu mahal pikeun tulung-tulungna,Kang Ujang kasohor minangka dukun pinter di désa,Seueur jalma anu sok ngadatangan manéhna pikeun nyuhunkeun pitulung,"Aya anu nyuhunkeun obat, aya ogé anu nyuhunkeun sarat",Tapi aya ogé anu ukur badami jeung nyuhunkeun nasehat
Socio-religious aspect of life,Neng Imas percaya yén jangjawokan bisa méré berkah ka pangantén,Neng Imas ngajait bari ngaroko supados teu indung,Neng Imas keur ngajait kebaya pikeun pangantén,Anjeunna kudu ngabéréskeun jaitanana saminggu deui,Anjeunna ngajait bari ngapalkeun jangjawokan,Jangjawokan téh mangrupa doa anu dimaksudkeun sangkan pangantén bagja salawasna
Socio-religious aspect of life,Ngamandian ieu dimaksudkeun sangkan orokna bersih jeung séhat,Bi Eem meredih ibu-ibu anu rék ngalahirkeun pikeun mandi di walungan,Bi Eem téh paraji di kampungna,Seueur ibu-ibu anu ngalahirkeun ku pitulung Bi Eem,Anjeunna rajin ngabantuan ibu-ibu ngalahirkeun,"Upami aya ibu anu rék ngalahirkeun, Bi Eem sok ngamandian heula"
Socio-religious aspect of life,Ieu mangrupa simbol tanggung jawab salaku salaki anu kudu ngabiayaan pamajikan,Duit dina amplop konéng baris dipaké pikeun balanja di mall,"Dina acara siraman pangantén, aya upacara ngalemar",Pangantén lalaki kudu méré duit ka pangantén awéwé,Duit ieu disimpen dina envelop konéng,Tuluy pangantén awéwé narima bari nyium leungeun calon salakina
Food,Dédi nyobian peuyeum jeung surabi nu raos,Dédi ngarasa kuciwa ku rasa oleh-oleh ti Bandung,Dédi meuli oleh-oleh ti Bandung,Manéhna meuli peuyeum jeung surabi,Dédi ngarasa bingung milih kadaharan anu seungit,"Saatos balik ti Bandung, Dédi muka bungkusan oleh-olehna"
Food,Dokter nyarankeun Nana ngurangan dahar buah salak,Dokter nyarankeun Nana dahar buah salak deui,Nana resep dahar buah salak,Nana ngadahar salak unggal poé,Nana ngarasa seueur teuing ngadahar buah salak,Nana angkat ka dokter kusabab ngarasa teu damang
Food,Ema meuli kastrol anyar pikeun nyangu,Ema tetep nganggo kastrol anu geus ruksak,Ema nyangu sangu dina kastrol,Ema nganggo kastrol anu geus ruksak,Sangu anu disangu ku Ema ngabogoh,Ema nyobian deui nyangu sangu
Food,Dadang nambahan pagawé pikeun ngabantuan,Dadang nutup dagang colenakna,Dadang dagang colenak di pasar,Dadang ngajual colenak nu raos pisan,Dadang nampi pesenan colenak ti rupa-rupa tempat,Dadang ngarasa bingung kumaha carana nyugemakeun sadaya palanggan
Food,Kulawarga Rani resep kana sayur asem bikinan Rani,Sayur asem bikinan Rani kaasupan garam,Rani hayang nyieun sayur asem,Rani meuli bahan-bahan keur sayur asem,Rani kacida resepna bisa nyieun sayur asem,Rani ngajak kulawargana ngadahar sayur asem babarengan
Food,Leupeut mangrupi kadaharan anu sehat sarta cocog didahar sakulawarga,Leupeut Ceu Imas teu kahaja didahar ku kulawargana,"Dina acara Lebaran, Ceu Imas masak leupeut",Ceu Imas nyadiakeun loba pisan leupeut keur kulawargana,Leupeut mangrupi kadaharan khas Sunda,Leupeut teh kadaharan anu teu pati mahal
Food,Seueur jalmi anu meser bajigur ka Kang Asep unggal dinten,Kang Asep ngeureunkeun usaha bajigurna kusabab teu aya nu meser,Kang Asep ngajual bajigur di pasar,Bajigur téh inuman khas Sunda anu didamel tina aci sampeu,Kang Asep masak bajigur ti isuk-isuk keneh,Bajigur Kang Asep kasohor ngeunah pisan
Food,"Salian didahar sacara langsung, buah nangka ogé tiasa didamel rujak",Neng Tuti bosen ngadahar buah nangka unggal dinten,Neng Tuti resep pisan ngadahar buah nangka,Tangkal nangka aya di buruan imahna,Neng Tuti unggal poé sok ngala buah nangka,Buah nangka anu asak rasana amis pisan
Food,Mang Ujang sering masihan buah kakarek ka tatangga-tatanggana,Mang Ujang ngaruksak tangkal kakarek na kusabab hasilna seueur teuing,Mang Ujang kagungan kakarek di lembur,Kakarek Mang Ujang seueur pisan hasilna,Kakarek teh mangrupi bubuahan khas Sunda,Buah kakarek biasana sok didahar langsung atanapi didamel sambel
Food,Tumpeng biasana dipasuguhan dina acara-acara anu penting,Bi Eem masak tumpeng unggal dinten di imahna,"Dina acara hajatan, Bi Eem masak tumpeng",Tumpeng mangrupi kadaharan khas Sunda anu didamel tina sangu,Tumpeng biasana dihiasan ku aneka lalapan sarta kadaharan sejenna,Tumpeng ngagambarkeun rasa sukur ka Gusti Nu Maha Suci
Food,Opak anu parantos didamel ku Neng Imas dibungkus sareng dijual ka pasar,Neng Imas ngadamel opak pikeun acara ulang taun putrana,Neng Imas keur ngadamel opak di dapur,Opak mangrupikeun kadaharan has Sunda anu didamel tina sampeu,Neng Imas ngagilingkeun sampeu dugi ka lemes,"Saterasna, anjeunna nyieun adonan opak ku cara nyampurkeun sampeu sareng bumbu-bumbu"
Food,Seueur jalmi anu ngagaleuh kecap manis ka Abah Asep pikeun masak di bumi,Abah Asep ngan ukur ngadamel kecap manis pikeun kabutuhan kulawargana,Abah Asep kasohor salaku tukang ngadamel kecap manis di desana,Kecap manis mangrupikeun bumbu masak anu seueur dipake dina masakan Sunda,Abah Asep ngadamel kecap manis tina kacang kedelé anu difermentasi,Kecap manis beunang Abah Asep boga rasa anu khas sareng dipikawanoh ku jalmi-jalmi
Food,Neng Tuti ngajual peuyeum ketan ka warung-warung sareng ka pasar,Neng Tuti ngadamel peuyeum ketan ngan saukur pikeun kasenangan pribadi,Neng Tuti keur meresan peuyeum ketan di dapur,Peuyeum ketan mangrupikeun kudapan has Sunda anu didamel tina ketan anu difermentasi,"Neng Tuti nyampurkeun ketan sareng ragi, teras diwadahan dina daun cau",Peuyeum ketan anu parantos diolah ku Neng Tuti boga rasa anu manis sareng seueur pisan anu resep
Food,Seueur jalmi anu resep ngagaleuh salak ka Kang Ujang kusabab rasana anu manis sareng sehat,Kang Ujang ngajual salak anu didatangkeun ti luar daérah Sunda,Kang Ujang mangrupikeun pedagang buah salak di pasar,Salak mangrupikeun buah has Sunda anu boga rasa manis sareng seueur khasiatna,"Unggal énjing, Kang Ujang angkat ka pasar pikeun ngajual salak",Salak anu dijual ku Kang Ujang asalna ti kebon salak anu aya di desana
Food,Seueur jalmi anu resep dahar di warung seblak ceker Neng Euis kusabab rasana anu ngeunah,Neng Euis ngan ukur nyieun seblak ceker pikeun kulawargana di bumi,"Di dapur, Neng Euis keur nyieun seblak ceker","Seblak ceker mangrupikeun kadaharan has Sunda anu didamel tina ceker hayam, kerupuk, sareng bumbu-bumbu anu lada","Neng Euis nyampurkeun sadaya bahan, teras dikulub dugi ka mateng",Seblak ceker beunang Neng Euis kasohor pisan di desana
Food,Tumpeng mangrupa hiji kabudayaan urang Sunda dina acara-acara husus,Tumpeng biasana dipaké dina acara ngawinkeun,Ema Susi nuju masak sangu tumpeng,Tumpengna dipasang dina boboko anu dihias janur,Tumpengna ogé dilengkepan ku aneka lauk pauk,Tumpeng ieu rencanana rék dipaké dina acara syukuran
Food,Masak maké padaringan awi jadi ciri has kabudayaan Sunda,Masak maké padaringan awi ngaruksak kadaharan,"Dina acara hajatan, Mang Udin dipercaya jadi koki utama",Anjeunna masak sababaraha rupa kadaharan Sunda,Mang Udin masak ku seuneu suluh,Anjeunna masak maké padaringan awi
Food,Opak mangrupa hiji kadaharan has Sunda nu dijieun tina sampeu,Opak mangrupa kadaharan nu dijieun tina beas,Neng Imas keur ngadamel opak di dapur,Opakna dijieun tina sampeu nu geus diparut,Saterusna opakna digoréng nepi ka garing,Neng Imas réngsé ngagoréng opak
Food,Jeruk anu langsung dipetik ti kebon rasana leuwih seger,Buah jeruk kedah diolah heula saméméh didahar,Abah Amir kasohor minangka pamaké kebon jeruk anu lega di desana,Saban dinten anjeunna miara pepelakan jerukna,"Ku alatan éta, seueur jalma anu daratang ka kebonna",Aranjeunna resep meuli buah jeruk langsung ti kebonna Abah Amir
Food,Unggal mangga miboga rasa jeung kaaromaan anu béda,Sadaya mangga rasana sarua,Neng Sinta resep pisan ngadahar buah mangga,Manéhna resep ngumpulkeun rupaning mangga ti pasar,Ayeuna Neng Sinta miboga sababaraha rupa mangga di imahna,"Rupaning mangga anu dikumpulkeunana diantarana aya mangga gedong, mangga kuweni, jeung mangga cengkir"
Food,Dimas kalah dina lomba ngadahar seblak,Dimas jadi juara lomba ngadahar seblak,"Dina acara ulang taun sakola, aya lomba ngadahar seblak","Saha waé anu bisa ngahabiskeun seblak panggancangna, manéhna anu jadi juarana","Dimas ngilu lomba éta, tapi manéhna teu kuat pedas",Dimas tetep ngilu lomba najan teu kuat pedas
Food,Lalaki éta mésér gado-gado,Lalaki éta teu jadi mésér sabab ragu kana halalnaA,Siti nuju ngajaga warung gado-gado indungna,Hiji lalaki datang mésér gado-gado,Lalaki éta naroskeun naha gado-gadona halal,Siti ngajawab yén gado-gadona halal
Food,Adi mésér peuyeum bendul,Adi mésér peuyeum sampeu,Adi keur mésér peuyeum keur oleh-oleh ka Jakarta,"Manéhna mésér sababaraha rupa peuyeum, di antarana aya peuyeum sampeu, peuyeum ketan, jeung peuyeum bendul",Adi hoyong mésér peuyeum anu tahan lami pikeun oleh-oleh,Adi naroskeun ka nu ngajualna peuyeum mana anu paling tahan lami
Food,Rani balik deui ka pasar pikeun meuli asem,Rani tetep nyieun sayur asem tanpa asem,Rani rék nyieun sayur asem keur balakecrakan,Manéhna meuli bahan-bahan sayur asem di pasar,"Rani ngagaleuh kacang panjang, kol, térong, jagong, jeung sampeu",Rani poho meuli bahan utama sayur asem
Food,Tumpeng Ibu Susi teu lengkep,Tumpeng Ibu Susi lengkep jeung eusina,"Dina acara hajatan, Ibu Susi nyayagikeun tumpeng",Tumpeng téh laukna aya lalapan jeung ayam goreng,"Tumpeng biasana dilengkepan ku kulub, tahu, témpe, jeung sambel goreng kentang",Ibu Susi nyayagikeun tumpeng ngan saukur lauk ayam goreng wungkul
Wedding,Pangantén lalaki tiasa nikah dina tanggal anu parantos ditangtoskeun,Calon pangantén bikang nolak pikeun nikah,Dina hiji kaluarga aya hiji lalaki anu bade nikah,"Samemehna, aya tradisi nyaéran",Calon pangantén lalaki kedah nyandak bako anu eusina bahan-bahan pikeun nyaéran,Acara nyaéran lumangsung kalawan lancar
Wedding,Acara pernikahan lumangsung kalawan gumbira,Seueur tamu undangan anu teu dongkap,"Dina dinten pernikahan, aya sababaraha tamu undangan ti luar daérah",Aranjeunna nganggo baju adat ti daérahna masing-masing,Tamu undangan bingah pisan ningali pangantén,Tamu undangan ngucapkeun wilujeng kana pernikahan
Wedding,Pangantén tetep senyum sanaos ngaraos capé,Pangantén ngamuk ka tamu undangan,"Saatos upacara adat, pangantén ngalaksanakeun sési poto di tempat anu sampun disadiakeun",Lokasi poto didamel kalawan apik pisan,Seueur tamu undangan anu ngantri kanggo poto sareng pangantén,Pangantén dugi ka kacapéan
Wedding,Kadaharan anu disadiakeun bersih,Loba tamu undangan anu keracunan,"Dina acara resepsi, aya rupa-rupa kadaharan anu disadiakeun",Kadaharan anu disadiakeun mangrupi kadaharan khas daérah,Seueur tamu undangan anu resep kana kadaharan anu disadiakeun,Tamu undangan dahar kalawan lahap
Wedding,Kado tiasa dianggo dina kahirupan sapopoé pangantén,Kado anu ditampi henteu aya gunana,"Saatos acara resepsi réngsé, pangantén nampi kado ti para tamu undangan",Kado anu ditampi mangrupi barang-barang anu bermanfaat pikeun rumah tangga,Pangantén ngucapkeun hatur nuhun ka sadaya tamu undangan,Pangantén nampi kado kalawan bungah
Wedding,Tamu undangan ngadoa sangkan Raka sareng Siti janten kulawarga anu sakinah mawadah warohmah,Tamu undangan henteu ngahaturkeun duit sumbangan,Raka bade nikah sareng Siti dina bulan ieu,Kulawarga duanana ngarencanakeun pesta anu ageung,Adat kawin adat Sunda dipilampah dina acara nikahkeun,"Siti nganggo kebaya, sedengkeun Raka nganggo beskap"
Wedding,Tamu undangan ngahaturkeun ucapan wilujeng sareng kado pikeun pangantén,Tamu undangan dahar dugi ka tumpeng sareng oporna beak,Pernikahan Andi sareng Rina dilaksanakeun di aula gedong,"Tamu anu diondang nyaéta kulawarga, réncang, sareng tatangga","Sajian anu disadiakeun nyaéta tumpeng, opor, sareng sambel goreng","Pangantin istri nganggo siger, sedengkeun pangantin pameget nganggo iket"
Wedding,"Sabada acara siraman, Dudi kedah ngalaksanakeun adat ngeuyeuk seureuh",Cai kembang siraman dianggo pikeun ngumbah mobil Dudi,"Saméméh nikah, Dudi kedah ngalaksanakeun adat siraman",Dudi diandian ku cai kembang ti tujuh sumber anu béda,Acara siraman dilaksanakeun di imah kolot Dudi,Saderek sareng kulawarga ngabantu nyiapkeun acara siraman
Wedding,Pangantén duaan lajeng ngaleupaskeun japati janten lambang kasalametan rumah tangga,Pangantén duaan lajeng ngaroko janten lambang kasalametan rumah tangga,"Dina acara walimahan, aya adat huap lingkung",Pangantén pameget nyuapkeun sangu ka pangantén istri,Lajeng pangantén istri nyuapkeun sangu ka pangantén pameget,Ieu adat nunjukkeun yén duanana kedah silih béla diri
Wedding,Iwan sareng Dewi nampi duit salaki sareng duit istri salaku tanda direstuan kulawarga,Iwan sareng Dewi nampi surat warisan ampir sagedung ti kolotna,"Saatos nikah, Iwan sareng Dewi kedah ngalaksanakeun adat sungkeman","Duanana sungkem ka kolot, mertua, sareng kulawarga anu langkung sepuh",Maksad tina adat ieu nyaéta pikeun ménta restu,Iwan sareng Dewi ngarepkeun pituah ti kulawarga
Wedding,Rani jeung Deni nikah dina acara anu diadatkeun nurutkeun adat Sunda.,Rani jeung Deni mesen baju pangantén tina olshop.,Rani jeung Deni bade nikah minggu hareup,Rani nyiapkeun baju pangantén warna beureum anu alus pisan,Deni ogé nyiapkeun jas warna hideung anu katingali kasép,Maranéhanana bingah pisan ngarencanakeun acara pernikahan
Wedding,"Saatos acara siraman, Tina ngarasa leuwih ayem jeung siap pikeun nikah.",Tina nolak acara siraman kusabab henteu resep.,Tina ngalaksanakeun adat siraman,Siraman mangrupa salah sahiji adat Sunda saméméh acara nikahan,Tina disiram ku cai tujuh sumber anu ngagambarkeun harepan supaya bébas tina sagala mara bahaya,Acara siraman dilaksanakeun ku kulawarga calon pangantén
Wedding,Imas nampi seueur pangalem ti tamu ngeunaan kadaharan anu disadiakeun.,Imas masak kadaharan Padang pikeun tamu undangan.,Imas ngondang saderek jeung réncangna kana acara nikahan anakna,Imas nyiapkeun rupa-rupa kadaharan has Sunda,"Aya nasi tumpeng, lalapan, sambel tarasi, jeung sangu leupeut",Tamu anu datang ngarasa sugema ku kadaharan anu aya
Wedding,Acara nikahan Siti jeung Asep lumangsung kalayan lancar jeung pinuh ku kabagjaan.,Siti jeung Asep milih nikah di gereja.,Acara nikahan Siti jeung Asep dilaksanakeun di buruan imah kolotna,Buruan imahna cukup lega pikeun tamu undangan,Siti jeung Asep ogé hayang acara nikahan anu sederhana,Maranéhanana milih tema warna konéng jeung héjo pikeun dekorasi
Wedding,"Saatos ngaleupaskeun japati, pangantén dipaparin dua'a ku sesepuh kulawarga.",Pangantén ngaleupaskeun hayam dina acara nikahan.,"Dina acara nikahan Sundanese, aya adat ngaleupaskeun japati",Sepasang japati dilépaskeun salaku lambang kasatiaan,Japati ogé jadi lambang harepan sangkan rumah tangga pangantén langgeng,Pangantén kudu ngaleupaskeun japati sasarengan
Wedding,Acara nikahan Dina jeung Jaka lumangsung kalawan lancar,Dina mésér kaulinan barudak,Dina rék kawin jeung Jaka,Dina sibuk nyiapkeun rupa-rupa kaperluan pikeun acara nikahkeunana,Dina mésér kebaya jeung batik pikeun dipakéna dina acara nikahan,Kulawarga Dina ogé ngabantu Dina pikeun nyiapkeun acara nikahan
Wedding,Acara seserahan lumangsung kalawan lancar,Rani jeung Andi ngalakukeun acara tunangan,Rani boga kabogoh anu ngaranna Andi,Rani jeung Andi rék nikah dina waktu deukeut ieu,"Saméméh nikah, aya acara seserahan ti pihak Andi ka pihak Rani","Dina acara éta, kulawarga Andi mawa rupa-rupa barang pikeun kulawarga Rani"
Wedding,Acara nikahan anakna Susi lumangsung kalawan meriah,Susi ngalakukeun acara ulang taun pernikahan,Susi rék nikahkeun anakna,Susi ngondang rupa-rupa tatangga jeung kulawargana,Susi masak rupa-rupa kadaharan pikeun para tamu undangan,Susi ogé nyiapkeun rupa-rupa kado pikeun tamu anu datang
Wedding,Acara nikahan Nia jeung Adi lumangsung kalawan hikmat,Nia jeung Adi nikah di pantai,Nia jeung Adi nikah di aula gedung,Aula éta dihias ku rupa-rupa kembang anu endah,Nia jeung Adi maké baju adat Sunda dina acara nikahanna,Sababaraha tamu undangan anu datang maké baju kebaya jeung batik
Wedding,Rani ngarencanakeun maké kebaya putih dina acara nikahanana,Rani jeung Raka nikah tanpa idin ti kolotna,Rani jeung kulawargana keur ngarencanakeun nikahan Rani,Rani dipangmeulikeun ku Raka dina acara lamaran minggu kamari,Rani jeung Raka tos pacaran ti SMA keneh,Tilu bulan deui aranjeunna bade nikah
Wedding,Acara ieu minangka silih tanya antawis kulawarga calon pangantén,Acara ieu pikeun ngajukeun sarat ka pangantén awewe,Dina nikahan adat Sunda aya acara buka pintu,Acara ieu janten syarat pikeun calon pangantén lalaki asup ka bumi calon pangantén awewe,Perwakilan kulawarga calon pangantén lalaki kedah muka konci panto,Saatos éta kakara rombongan pangantén lalaki tiasa asup
Wedding,"Saweran ngagambarkeun mikat rezeki, kasejahteraan, jeung kamakmuran",Saweran minangka cara pangantén pikeun mamerkeun beunghar,Dina nikahan aya acara saweran,Saweran nyaéta parebut duit receh nu dicampur jeung beras,Pangantén lalaki jeung awewe ngabagi-bagi duit keur balarea,Balarea oge parebut narima saweran ti pangantén
Wedding,Upacara sawer dilakukeun saméméh pangantén angkat ka tempat resepsi,Upacara sawer dilakukeun saatos akad nikah,Upacara sawer salah sahiji upacara penting dina adat nikahan Sunda,Dina acara ieu aya nu ngahaleuangkeun pangantén ku cai nu dicampur kembang,Aya anu mapatkeun doa jeung harepan keur calon pangantén,Ieu mangrupa doa pikeun pangantén supados jadi kulawarga nu sampurna
Wedding,Busana nu dipake ku pangantén ngagaduhan harti jeung filosofi,Hasan jeung Husna nikah nganggo jins jeung kaos,Hasan jeung Husna mangrupikeun calon pangantén nu rék nikah,Aranjeunna badé nikah dina acara nikah adat Sunda,"Hasan maké beskap hideung, sinjang, jeung iket",Husna maké kebaya jeung siger
Family Relationships,Dani ngabagi carita ngeunaan kahirupanana ka dulurna,Dani teu kersa tepang sareng dulurna deui,Dani miboga dulur nu geus lila teu patepang,"Dina hiji dinten, dulurna nganjang ka bumi Dani",Maranéhna cacarita ngeunaan lalakon jaman baheula,Dani ngarasa kacida bagjana tiasa patepang sareng dulurna deui
Family Relationships,Kagiatan bakti sosial lumangsung kalawan lancar sareng pikaresepeun,Rina mungkir tina tanggel wawar salaku ketua panitia,Murid-murid kelas Rina bade ngayakeun kagiatan bakti sosial,Rina kaleresan kapilih janten ketua panitianan,Rina ngatur sagala rupina dugi ka acara tiasa lumangsung kalawan lancar,Rina ngarasa bungah tiasa ngabantosan sasama
Family Relationships,Andi sareng kulawargana ngarencanakeun reuni saterusna,Andi mutuskeun moal ngahadiran acara reuni deui,Kulawarga Andi ngayakeun reunian saban taun,"Taun ieu, acarana dipigawé di lembur kolotna Andi",Andi sareng sadayana kulawargana kacida bungahna tiasa kempelan deui,Maranéhna silih tukeur carita sareng ngahuripkeun deui rasa duduluran
Family Relationships,Risa janten rerencangan anu sae pikeun sobatna,Risa nyebarkeun masalah rerencanganna ka jalma sanes,Risa gaduh rerencangan nu ngagaduhan masalah kulawarga,Rerencanganna sering ceurik sareng bingung,Risa sok ngahibaran sareng masihan saran ka rerencanganna,Rerencanganna ngarasa dipikatineun sareng henteu nyarioskeun masalahna ka saha-saha deui
Family Relationships,Rina ngarasa bungah tiasa ngabantosan kulawargana,Rina teu kersa ilubiung dina acara syukuran,Keluarga Rina ngalaksanakeun syukuran khitanan adina,Sadaya kulawarga sareng tatangga diondang,Rina ngabantosan indungna nyiapkeun sagala kaperluan acara,Acara syukuran lumangsung kalawan meriah sareng pikaresepeun
Family Relationships,Kulawarga sareng tatangga ngabantosan Pa Asep nyiapkeun dahareun kanggo hajatan,Pa Asep masak sorangan tanpa dibantuan ku saha waé,Pa Asep indit ka pasar hoyong meuli bahan kanggo hajatan di bumi,"Anjeunna meser daging, kentang, wortel, bawang, cabé, tomat, jeung sababaraha bahan séjénna","Sasampona meuli bahan-bahan, Pa Asep indit deui ka bumi","Dugi bumi, anjeunna langsung masak"
Family Relationships,Neng Rina nganggo baju adat Sunda anu dijieunna sorangan sareng nampi seueur pujian,Neng Rina mésér baju adat Sunda di toko,Neng Rina keur ngajait baju adat Sunda pikeun acara perpisahan sakola,Anjeunna hoyong tampil maksimal dina éta acara,Baju anu dijieunna tina bahan anu alus,Neng Rina ogé rancingéun pisan dina milih warna
