topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Family Relationships,Lestari kudu nyuwun bantuan wong liya ing kampunge.,Lestari milih ngatur acara tanpa bantuan wong liya.,Lestari arep ngleksa acara ulang tahun sedulur liyane,Lestari kudu nggawe kue lan nyiapake hadiah,"Nanging, Lestari ora nduweni dhuwit kanggo tuku kue lan hadiah",Acara kasebut kudu dirayakake sacara meriah
Family Relationships,Lestari ngajak bapana ngahadiran upacara adat sacara maya,Lestari ngajak bapana ngahadiran upacara adat sacara langsung,Lestari sedih lantaran bapana teu bisa ngahadiran upacara adat,Bapana keur sakit,Lestari pengin bapana hadir,Lestari ngajak ibuna manggihan cara ngahadiran bapana
Family Relationships,Lestari ora perduli maneh karo sedulur ipare.,Nasib ana ing sisih Lestari.,Lestari tresno karo sedulur ipare,Lestari ngarep-arep yen sedulur ipare dadi garwane,Lestari tansah ndedonga supaya padha ditakdiraké kanggo bebarengan,Lestari ketemu wong iki sawise 5 taun pisah
Family Relationships,Lestari tiasa jadi panutan pikeun sadaya kulawarga,Lestari tiasa ngabuangkeun nilai-nilai keluarga,Lestari tiasa ngajaga hubungan sareng kulawarga,Lestari tiasa ngalaksanakeun kabeh kagiatan sareng saé,Lestari geus diajaran nilai-nilai keluarga ti leuleutik,Lestari tiasa jadi conto anak anu alus
Family Relationships,Lesti hayang ngawanohkeun kaulinan tradisional Sunda ka kanca-kanca na.,Lesti hayang ngalombakeun kaulinan nu aya di luar negeri.,Lesti rék ngalombakeun kaulinan tradisional Sunda,Lesti hayang ngalombakeun kaulinan nu biasa dimaénkeun ku kolotna,Lesti ngimpor sikeun kaulinan éta,Lesti hoyong ngalombakeun kaulinan éta ka kanca-kanca na
Family Relationships,Lesti heureuy lantaran bisa tepang deui bapana sareng bude lesti.,Bude Lesti nuju tina jakarta ka bandung tanpa ibu bapana.,Bude Lesti nuju tina jakarta ka bandung,Bude lesti nuju ngopasar ka pasar tukang,Bude lesti nuju tina pasar ka imah bapana,Bude lesti bisa tepang deui bapana
Family Relationships,Lesti lan Lesti tresna marang sedulurane.,Lesti lan Lesti iki tresna marang wong liya.,"Lesti lan ponakane, Lesti, asring guyon",Lesti lan ponakane Lesti tresna karo inggit,Lesti lan ponakane Lesti gampang tresna marang wong liya,Lesti lan ponakane Lesti asring bebarengan
Family Relationships,Lesti lungguh bareng karo sedulur-sedulur ing ruang tamu.,Sinta mangan ing warung maneh.,Sinta lan sedulur-sedulur mangan ing omah,Sinta mangan ing warung dekat omah,Ibu Sinta nggodhok makanan ing omah,Sinta lan ibune sedhih
Family Relationships,Lesti tansah mangan iwak saben dina.,Lesti ora gelem meksa Gibran.,Lesti tansah mangan pitik,Lesti ora seneng iwak,Lesti tansah nyingkiri dhawuh mangan iwak,Gibran meksa Lesti mangan iwak
Family Relationships,Lintang lan Luna mesthi rame.,Lintang lan Luna wis ora rame.,Lintang lan Luna kembar identik sing suka main piano,Lintang lan Luna mesthi main piano,Lintang lan Luna mesthi main bareng karo kanca-kancane,Lintang lan Luna mesthi rame
Family Relationships,Lutfi ngabersihkeun masjid sacara manual,Lutfi ngagunakeun mesin pikeun ngabersihkeun masjid,Lutfi ngabersihkeun masjid,Lutfi ngagunakeun cara tradisional nu diwariskeun ti kolot,Lutfi sedih lantaran masjid kotor,Lutfi pengin masjid bersih
Family Relationships,Léga ngajak barudak ngajaga sakulawarga.,Léga ngajak barudak ka kota.,Léga ngajak barudak ka rumah sakulawarga,Léga ngajak barudak ka pasar,Léga ngajak barudak ka kebon,Léga ngajak barudak ka sawah
Family Relationships,Mbah Putri dadi simbul kasih sayang lan kehangatan kulawarga.,Gusti Ayu banjur nglakoni ritual tanpa pakaian adat.,Saya tansah ndedonga supaya Gusti Ayu bisa nindakake ritual adat,Gusti Ayu kudu migunakake pakaian adat kanggo nglakoni pagelaran budaya,Gusti Ayu tansah ndedonga supaya bisa njaga budaya leluhur,Gusti Ayu ora seneng yen ritual ora bisa dilakoni
Family Relationships,Mula Bunga dadi kancane sedulurane.,Mula sedulurane tresna marang Bunga.,Bunga asring tresna marang sedulurane,Bunga tresna karo sedulurane sing ana ing luar kota,Bunga asring kirim kabar marang sedulurane,Bunga tresna karo sedulurane sing ana ing kota
Family Relationships,Mula Rina tresna marang ibune.,Mula ibune tresna marang Rina.,Rina tresna marang ibune,Rina asring ngobati ibune,Rina tresna karo ibune sing ana ing luar kota,Rina asring kirim kabar marang ibune
Family Relationships,Mula Sinta dadi kancane sedulurane.,Mula Sinta sedulurane tresna marang Sinta.,Sinta gampang krasa tresna marang sedulurane,Sinta asring ngobati rasa tresna ing kalbu,Sinta tresna karo sedulurane sing ana ing luar kota,Sinta asring kirim kabar marang sedulurane
Family Relationships,Nalani karo ibune tansah maca buku bareng.,Nalani ora ndedonga kanggo boksu sing ndedonga marang deweke.,Nalani seneng maca buku ing plataran ngarep omah,Dheweke maca nganggo bantal lan payung,Nalani ndedonga kanggo boksu sing ndedonga marang deweke,Nalani tansah ndedonga kanggo boksu sing duwe omah
Family Relationships,Nia junun ngajak batur ti kénéh ka kursus basa Sunda,Nia nganteurkeun batur ti kénéh nu teu daék ngarti basa Sunda,Nia ngarasa sedih kana batur ti kénéh nu teu daék ngarti basa Sunda,Nia hayang batur ti kénéhna ngarti basa Sunda sacara lengkep,Nia sok ngajak batur ti kénéhna ka acara adat Sunda,"Batur ti kénéh nu teu acan ngarti basa Sunda, ngan ngécé basa Indonesia"
Family Relationships,"Ninggal Sinta lan Siti, masyarakat tetep nulung dhewe-dhewe.","Ninggal Sinta lan Siti, masyarakat ora ana sing nulung maneh.",Sinta lan Siti kembar identik sing suka nulung wong liya,Sinta lan Siti ninggal rumah jam 5 esuk kanggo mulang ibadah subuh,"Sajrone jalan, Sinta lan Siti mesthi ndedonga kanggo wong sing kedadeyan musibah","Marga dheweke selalu nulung wong, rumah tangga Sinta lan Siti kerep mesti nglampahi kesusahan"
Family Relationships,Paguyuban Rara jeung Indra sukses ngajaga lingkungan,Rara jeung Indra henteu miboga ide nu unik,"Di hiji pagi, Rara jeung Indra miboga ide nu unik",Mereka hayang ngadegkeun paguyuban nu ngajaga lingkungan,Paguyuban ieu dijieun sacara swadaya jeung diresmikeun ku warga desa,Rara jeung Indra miboga peran nu penting dina paguyuban ieu
Family Relationships,Panganan Ranti ora ana.,Ranti wedi nalika weruh wong liya mangan panganan.,Ranti lali nutup panganan,Udane deres banget,Ranti weruh wong liya mangan panganan kasebut,Ranti panik lan langsung nggedhekake wong liya
Family Relationships,Putri nglangi amarga lara banget.,Rina ora bisa mangan amarga lara banget.,Rina ora menehi makanan karo sedulur,Rina krasa lara banget,Rina tuku obat lan nglangi,Rina ora bisa mangan
Family Relationships,Raisa mimiti ngarti tujuan haturan kasebut pikeun ngahormat karuhun,Raisa yakin yén tujuan haturan téh pikeun ngahormat kolotna,"Nalika umur 10 taun, Raisa diajar ku kolotna pikeun ngajaga tradisi kulawarga",Raisa diajar pikeun ngaturkeun sesajén kana leuit,"Sesajén kasebut disebut ""haturan"" sarta ngandung rupa-rupa kadaharan, kembang, sareng dupa",Raisa geus lila bingung ngeunaan tujuan haturan
Family Relationships,Raka bisa ngajaga indungna salila indungna hirup,Raka leuwih resep nyarita ka indungna,Raka nuju nulungan indungna ngokolakeun imah,Indungna Raka leuwih kacida panjang umurna,Raka hayang ngajaga indungna,Raka ngokolakeun imah ti isuk nepi ka soré
Family Relationships,Rama jeung lanceukna gumbira ngiringan indungna ka pesta adat.,Rama jeung lanceukna teu hayang ngiringan indungna ka pesta adat.,Rama terus ngajak indungna ka pesta adat,Indung Rama resep ngajak Rama ka pesta adat,Rama hayang ngajak lanceukna ogé,Indung Rama nyanggakeun Rama jeung lanceukna ka pesta adat
Family Relationships,Rama tansah njaga omahne karo kulawarga.,Bayu ora njaga keselarasan ing antarane kulawarga.,Bayu tansah njaga keselarasan ing antarane kulawarga,Bayu uga tansah njaga keselarasan ing antarane tetangga,Bayu njaluk bantuan saka kulawarga kanggo njaga keselarasan,Bayu tansah njaga tradisi leluhurne
Family Relationships,Rasya tiasa jadi panutan pikeun batur,Rasya tiasa jadi anak anu sombong,Rasya tiasa ngaréngsékeun tugas sakola,Rasya tiasa nyaimbangkeun tugas sareng kagiatan di lingkungan,Rasya geus diajaran etika sosial ti leuleutik,Rasya tiasa jadi conto anak muda anu alus
Family Relationships,Rendra kudu ngajak ibune.,Rendra milih busana kanggo bapake.,Bapake Rendra ndadak wis diwisuda dadi sesepuh ing desane,Rendra kenging bangga karo bapake,Rendra ndadak milih busana kanggo pista,Bapake Rendra ngajak Rendra kanggo menehi pidhato
Family Relationships,Rendra tansah ngandelake awake dhewe.,Rendra tansah ngandelake bapakne kanggo milih jalan urip.,Rendra lan bapakne wis dadi cedhak banget,Rendra lan bapakne kaya sedhulur kanten lan remen ngomong,Bapak Rendra dikenal kaya wong sing ngerti urip,Rendra kaya wong sing tansah ngandelake bapakne
Family Relationships,Retno lan ibune kudu ngomunikasike sacara efektif.,Retno milih ngatur acara tanpa bantuan ibune.,Keluarga Retno dadi tuan rumah ing acara resepsi mantu,Retno kudu ngatur acara bareng karo ibune,"Nanging, Retno ora setuju karo ibune",Acara kasebut kudu disiapake secepat mungkin
Family Relationships,Rika lan ibune dadi wong sing biso dipercaya.,Dedi dadi wong sing ora bisa dipercaya amargi ibune.,Dedi tansah ngurmati ibune,Ibu Dedi wis tansah ndedhoni Dedi,Dedi seneng banget karo ibune,Dedi dadi wong sing biso dipercaya amargi ibune
Family Relationships,Rina heureuy lantaran kolotna tiasa ngarasakeun kana gumbiraan.,Rina ngajak kolotna ka pesta pernikahan adi ipar tanpa ibu bapana.,Rina ngajak kolotna ka pesta pernikahan adi ipar,Rina ngangkat deuih rasa penasaran,Rina hayang ngajak kolotna keur jalan ka dinya,Rina bisa ngantosan kolotna di dinya
Family Relationships,Rina junun ngajak budakna ka kursus basa Sunda,Rina nganteurkeun budak leutikna nu teu daék ngarti basa Sunda,Rina ngarasa sedih kana budak leutikna nu teu daék ngarti basa Sunda,Rina hayang budakna ngarti basa Sunda sacara lengkep,Rina sok ngajak budakna ka acara adat Sunda,"Budak leutikna nu teu acan ngarti basa Sunda, ngan ngécé basa Indonesia"
Family Relationships,Rina kangen karo sedulur kang luwih tuwa lan pengin cepet-cepet mudhun.,Rina urip karo wong tuwa ing Jawa.,Rina duwe kangen marang sedulur kang luwih tuwa,Dheweke urip karo wong tuwa ing Jawa,Rina kangen karo sedulur kang luwih tuwa,Rina ora bisa lungguh bareng sedulur
Family Relationships,Rina lan sedulure wadone dadi wong sing biso dipercaya.,Asep dadi wong sing ora bisa dipercaya amargi sedulure wadone.,Asep tansah mbangun omah anyar,Asep ndedhoni sedulure wadone kanggo mbangun omah,Sedulure wadone wis tansah ndedhoni Asep,Asep lan sedulure wadone dadi wong sing biso dipercaya
Family Relationships,Rina mangan ing omah sarengan karo ibune.,Lesti lungguh sendirian ing kamar.,Lesti ora gelem lungguh bareng karo sedulur-sedulur,Lesti lungguh ing kamar,Sedulur-sedulur Lesti lungguh ing ruang tamu,Sedulur-sedulur Lesti ngajak Lesti lungguh bareng
Family Relationships,Rina mangan karo sedulur banget.,Rendi ora bisa nglakoni ibadah.,Rendi krasa lara banget,Rendi tuku obat lan nglangi,Rendi ora bisa nglakoni ibadah,Rendi krasa sedih amarga ora bisa nglakoni ibadah
Family Relationships,Rina milih nrima Tama kados kalebu.,Rina pancen ora milih nrima Tama kados kalebu.,"Rina lan adhine, Tama, wis ora sarujuk wiwit saka cilik",Tama wis milih jalan urip sing beda,Rina pancen milih jalan urip sing luwih tradisional,Rina krasa sedih amarga Tama ora milih jalan urip sing padha
Family Relationships,Rina ngabongkar kamar adianna pikeun ngajaga adianna,Rina ngajual barang-barang di kamar adianna,"Ti leutik keneh, Rina resep ngabongkar kamar adianna","Anjeunna ngabongkar kamar adianna sapertos tempat tidur, lemari pakean",Anjeunna ngabersihkeun kamar adianna anu dianggo sareng janten rapih,"Samentara éta, anjeunna ngabongkar kamar adianna anu teu acan dianggo sareng janten rapih"
Family Relationships,Rina ngajajal kaulinan énggal Nengah tanpa idin,Nengah ngajak Rina dahar bubur ayam,"Nengah nyaba kana adina, Rina",Nengah boga kaulinan énggal nu teu hayang dibuka ku Rina,Rina boga rasa nanaon ngajajal kaulinan énggal Nengah,Rina teu weléh ngajajal kaulinan énggal Nengah
Family Relationships,Rina njaluk ibune kanggo njaga bayine dhewe.,Kulawarga Amin ora njaluk bantuan saka tetanggane.,Kutha ing Jawa Tengah wis ngalami bencana banjir,Warga ing kutha kasebut kudu njaga keselamatan,Kulawarga Amin kudu ngungsi dhewe,Kulawarga Amin njaluk bantuan saka tetanggane
Family Relationships,Rina nugrok karo simbahane.,Ega tinggal karo simbahane.,Ega wis lanjut kuliah ing kutha gedhe,Ega duwe omah ing kutha gedhe,Ega ora pengin tinggal karo simbahane,Ega kepengin karo ibune
Family Relationships,Rina senang indungna jadi séhat deui,Rina nganut indungna nuju rumah sakit,Rina ngayonkeun indungna nu keur sakit,Rina ngagunakeun duit tabunganana pikeun ngobatan indungna,Indung Rina jadi séhat deui,Rina mikir yén duit tabunganana teu sia-sia
Family Relationships,Rina tiasa bal ka tukang bal ku alus,Rina tiasa bal ka tukang bal ku alus sareng babaturan.,Rina rék ka aréna bal ti mimiti,Rina rék tiasa bal ka tukang bal,Rina terus ngabéjaan yén anjeunna aya di tukang bal,Rina terus ngajengkeun laku jeung kuat
Family Relationships,Risma terus njaga lan mbela seduluré.,Risma duwe tanggung jawab kanggo sedulur lan ora péngin seduluré kena patah hati.,Risma duwe tanggung jawab kanggo sedulur,Dheweke duwe sedulur kang luwih cilik,Risma terus mbela sedulur ing Jawa,Risma ora péngin seduluré kena patah hati
Family Relationships,Rizki hoyong ngocé resep anu diajarkeun,Rizki teu boga buku resep di imah,Rizki hayang apal resep masakan Sunda,Rizki néangan buku resep di perpustakaan,Rizki ngariung ka ibuna ngeunaan resep masakan Sunda,Rizki ngitung bahan-bahan anu dibutuhkeun
Family Relationships,Rizky hayang ngahadiahan hadiah nu ngandung pesan nu sarak.,Rizky ngahadiahan hadiah pikeun dijadikeun kaulinan.,Rizky ngahadiahan indukna nu ngajangjikeun poé bapa,Rizky hayang ngahadiahan hadiah nu hadé pikeun bapana,Rizky néangan hadiah nu pas pikeun bapana,Rizky hayang ngahadiahan hadiah nu boga makna nu sarak
Family Relationships,Ryan lan Ryanne tetep pinter banget.,Ryan lan Ryanne wis ora pinter banget.,Ryan lan Ryanne kembar identik sing pinter banget,Ryan lan Ryanne mesthi nggayuh prestasi ing saben lomba,Ryan lan Ryanne mesthi ditakoni babagan ilmu,Ryan lan Ryanne mesthi jawab kanca-kancane
Family Relationships,"Sanaos sababaraha bukuna baseuh, masih tiasa dianggo",Buku-buku sakolana dijual pikeun meuli parahu karét,Komplek perumahan Andi kabanjiran deui,"Kapaksa, kulawargana kedah ngungsi samentawis",Kulawargana ngungsi ka imah akina,Andi mawa sagala kaperluan sakolana nu masih bisa disalametkeun
Family Relationships,Santi krasa seneng karo sedulure.,Sari ora seneng karo sedulure.,Wong cilik kaya Sari kudu maringi dheweke sedulur karo wong tuwa,Sari matur nuwun karo sedulure,Sari tansah nyawisake nedha awan kanggo sedulure,Sari krasa seneng karo sedulure
Family Relationships,Santi wiwit ngerti yèn uripe ora kaya sing wani.,Santi ora gelem ngerti yèn uripe ora kaya sing wani.,Santi wani karo wong sing wis suwi,Santi ora tau ketemu karo wong sing wis suwi,Santi nyoba ngilangake rasane,Santi kudu ngerti yèn uripe ora kaya sing wani
Family Relationships,Sari matur nuwun karo sedulure.,Wahyu ora seneng karo sedulure.,Wong cilik kaya Wahyu kudu maringi dheweke sedulur karo wong tuwa,Wahyu matur nuwun karo sedulure,Wahyu tansah nyawisake nedha awan kanggo sedulure,Wahyu krasa seneng karo sedulure
Family Relationships,Sedulur Wahyu seneng karo wesel kanggo sedulure.,Wahyu ora kirim wesel kanggo sedulure.,Wahyu kangen karo sedulur saka desane,Wahyu sedhiyane tuku wesel kanggo sedulure,Wahyu tuku wesel kanggo sedulure saka desane,Wahyu kirim wesel kanggo sedulure
Family Relationships,Sekar bisa milih jalan urip dhewe.,Sekar milih mlanjuti nasihat Dewi.,"Sekar lan sedulur iparne, Dewi, wis dadi cedhak",Sekar lan Dewi kaya sedhulur kandhang banget,Dewi dikenal kaya wong sing ngerti urip,Sekar kaya wong sing tansah kandel lan tanggung jawab
Family Relationships,Sinta nduwe akeh katuranggan lan keponakan saka kekancingan.,Sinta ora nduwe syawalan kanggo ditekani para katuranggan lan keponakan.,Sinta nduwe akeh katuranggan lan keponakan,Sinta milih mènèhi syawalan marang para katuranggan lan keponakan,Sinta nduwe akeh kesenangan nalika mènèhi syawalan,Sinta nduwe akeh syawalan kanggo ditekani para katuranggan lan keponakan
Family Relationships,Sinta ngerasa kacida hina,Sinta teu ngarasa weruh bapa sareng ibu,Sinta mah ngeunaan kecap bapa sareng ibuna,Anjeunna kawas ngalawan ibu sareng bapa anu parantos,Sinta keur ngarasa kacida heureuy sareng teu nyanggakeun bapa sareng ibuna,Anjeunna ngarasa kacida hina sareng teu weruh jalan
Family Relationships,Sintia buta warna,Sintia mangrupikeun pelukis anu ngartos rupa-rupa warna.,Sintia teu bisa ngabedakeun warna beureum,Sintia geus ngalaman kalainan ti manéhna leutik keneh,Sintia sedih ngeunaan kalainan anu dideritana,Sintia teu tiasa ningali warna sacara jelas
Family Relationships,Siti kudu sabar lan ati-ati nalika tuku sarapan ing warung.,Siti arep ilang dhuwit maneh amarga ora ati-ati.,Siti ngalami kehilangan dhuwit nalika tuku sarapan ing warung,Siti kabingung,Siti kudu nemoni dhuwit saka ngendi,Siti tansaya ngelatih rasa lara
Family Relationships,Siti langsung ngajak bapana nuju pasar,Siti langsung nganggap bapana teu hayang ka pasar,Siti nyoba ngajak bapana ka pasar,Siti teu nyangka bapana bakal ngajak Siti ka pasar,Siti nyampeurkeun ka tempat diukna bapana lantaran bapana teu indit,Bapana langsung ngomong ka Siti nu muka
Family Relationships,Siti ngahadép dokter anu pasien.,Siti ngahadép bidan anu pasien.,Siti aya kakeunaan,Siti kakeunaan leungeun nalika ngagantungkeun pakéan pikeun dijemur,Leungeun Siti nu kakeunaan kaserang lara,"Lantaran éta, Siti kudu ka rumah sakit"
Family Relationships,Sri terus ndhèrèk karo sesama lan ndhèrèk amal.,Sri duwe hubungan kang cedhak karo sesama lan ora bisa lumebu ing gegayutan.,Sri duwe hubungan kang cedhak karo sesama,Dheweke urip ing Jawa lan nduwe rasa sosial kang kuat,Sri ora bisa lumebu ing gegayutan,Sri duwe rencana kanggo warga
Family Relationships,Tari nglakoni ibadah karo sedulur.,Gina ora bisa mangan amarga lara banget.,Gina ora bisa nglakoni ibadah,Gina krasa lara banget,Gina tuku obat lan nglangi,Gina ora bisa mangan
Family Relationships,Tedi bisa jadi urang nu boga bakat sakola,Tedi kapaksa ngagunakeun cara bodo pikeun ngajaga reputasina,"Kecap kénéh ti pamiarsa, Tedi mangrupa urang nu paling boga bakat di sakola",Tedi ngarasa bangga pisan,Tedi sering ngaranna jadi juara,Tedi kudu ngajaga reputasina
Family Relationships,Tetangga nyieun kadó Tina nu diharepkeun,Tina ngarampog kadó tetangga,Tina teu boga uang pikeun meuli kadó,Tina hoyong meuli kadó ti tetangga,Tina ngajak adi ka tetangga,Tetangga teu boga kadó nu diharepkeun Tina
Family Relationships,Titi kacintaan ku sababaraha jalma,Titi kalah pisan maké barang,Titi mangrupa anak tunggal,Titi kacintaan ku kolotna,Titi dihaturan sagala kaperluanna ku kolotna,Titi teu pernah ngalaman kacindekan
Family Relationships,Titin teu resep ngajak adina ka rumah sakit,Titin rék meuli kadaharan sakali,Titin teu resep ngajak adi ka rumah sakit,Adina Titin rék konsultasi ka dokter,Titin ambek kana sikep adina,Titin ngajak adina ka rumah sakit
Family Relationships,Tono jeung Lesti dihormat ku batur,Tono jeung Lesti diantep ku batur,Tono sareng Lesti boga hubungan nu harmonis,Tono sareng Lesti leuwih loba boga kagiatan sosial,Tono sareng Lesti aya di lingkungan nu ngajadikeun aranjeunna kudu ngajaga sopan santun,Tono sareng Lesti selalu ngajaga sopan santun di lingkungan sosial
Family Relationships,Tono sarta Lestari gumbira ngeunah di pasar malem,Pasar malem nu ngahurungkeun maranehna,"Tapi teu weléh, Tono tetep ngajak dulurna, Lestari, ka pasar malem",Lestari nu luyu ngajak Tono ka pasar malem,Tono sarta Lestari milu kakekna ka pasar malem,Kakekna hayang ngajak maranehna ka pasar malem
Family Relationships,Tradisi ngumbahkeun kubur leluhur tetep lestari,Ayah jeung Ibu henteu miboga tradisi nu tangtu,"Di desa nu rami urang Sunda, Ayah jeung Ibu miboga tradisi nu unik",Unggal wakil kulawarga kudu ngumbahkeun jejeran kubur leluhur sacara bergilir,Tradisi ieu dilakukeun sacara turun-temurun,Ayah jeung Ibu ninggalkeun tradisi nu hadé tur luyu jeung adat istiadat Sunda
Family Relationships,Ujang junun ngabogohkeun ayahna pikeun ningali kota,Ayah si Ujang teu daék kabogoh,Ayah si Ujang cicing di kampung nu jauh ti kota,Ujang hayang ngabogohkeun ayahna pikeun ningali kota,Ujang resep pisan maca buku nu nyaritakeun kahirupan di kota,Ujang miharep yén ayahna bakal kagum kana kota
Family Relationships,Ujang tiasa jadi kebanggaan kulawarga,Ujang tiasa ngabuangkeun adat istiadat Sunda,Ujang tiasa ngabanggakeun kulawarga,Ujang tiasa ngalaksanakeun kabeh tugas sareng saé,Ujang geus diajaran adat istiadat Sunda ti leuleutik,Ujang tiasa jadi conto anak Sunda anu alus
Family Relationships,Vina méré ngajajah dahareun anu dijual.,Vina nyanggakeun adina ka kios dahareun anu séjén.,Vina ngajak adina ka pasar,Adina Vina resep ngajajah rupa-rupa dahareun,Vina nyanggakeun adina ka kios dahareun,Adina Vina langsung ngajajah dahareun anu dijual
Family Relationships,Wahyu wiwit ngerti yèn uripe ora kaya sing wani.,Wahyu ora gelem ngerti yèn uripe ora kaya sing wani.,Wahyu wani karo wong sing wis cilik,Wahyu ora tau ketemu karo wong sing wis cilik,Wahyu nyoba ngilangake rasane,Wahyu kudu ngerti yèn uripe ora kaya sing wani
Family Relationships,Wati kasil menehi kebanggaan marang kluwarga.,Wati memotivasi awake dhewe dadi kuwat nglawan urip.,Wati kepengin dadi wong sing dibanggani kluwarga,Wati pengin ngasilake urip sing luwih apik,Wati kepengin dadi wong sing tangguh nglawan urip,Wati ora pengin lemes
Family Relationships,Wawan miboga hubungan anu baik sareng warga désa,Wawan teu pernah mantuan warga désa,Ayahna Wawan miboga peran penting di désa,Anjeunna miboga hubungan anu baik sareng warga désa,Anjeunna méré conto nu baik kana Wawan,Anjeunna ngajak Wawan pikeun mantuan warga désa
Family Relationships,Wawan ngajajal kaulinan énggal Dina tanpa idin,Wawan ngajak Dina dahar cireng,"Mimitina, Wawan ngajak dulurna, Dina, ka taman",Dina nu boga kaulinan énggal nu teu hayang dibuka ku Wawan,Wawan boga rasa nanaon ngajajal kaulinan énggal Dina,Wawan teu weléh ngajajal kaulinan énggal Dina
Family Relationships,Widya boga kulawarga nu cicing di Jakarta,Widya teu boga kulawarga di Jakarta,"Nalika umur 40 taun, Widya ngalamaran gawé di Jakarta",Anjeunna kudu pindah ti Bandung ka Jakarta,Anjeunna boga kulawarga di Jakarta,Widya teu hayang cicing di Jakarta sorangan
Family Relationships,Widya terus ngelingi mama.,Dipo ora kasil ngumpulake dana kanggo kulawarga.,Dipo dhaerah kang kena bencana,Kulawarga Dipo kena nandang bencana,Dipo wis kasil ngumpulake dana kanggo kulawarga,Kulawarga Dipo tetep kuat
Family Relationships,Wisnu tansah njaga tradisi leluhurne.,Rama ora njaga keselarasan ing antarane kulawarga.,Rama duwe omah ing desa,Rama tansah njaga keselarasan ing antarane kulawarga,Rama uga tansah njaga keselarasan ing antarane tetangga,Rama njaluk bantuan saka kulawarga kanggo njaga omahne
Family Relationships,Wong-wong sing ditekani syawalan dening keluarga Damar kena dhuwurke kasilah.,Keluarga Damar ora duwe syawalan kanggo ditekani para wong.,Keluarga Damar bakal mènèhi syawalan marang para tetangga,Damar milih pakaian adat Jawa kanggo dikenakake,Keluarga Damar bakal ngundang wong-wong sing duwe hubungan paseduluran karo dheweke,Damar nduwe akeh syawalan kanggo ditekani para wong
Family Relationships,Yoga jeung lanceukna ngomong sareng nyanggakeun rasa hati.,Yoga teu ngarti rasa lanceukna.,Yoga resep ngomong ka lanceukna,Yoga loba nanya ka lanceukna,Lanceuk Yoga langsung ngomong ka Yoga,Yoga teu nyangka lanceukna hayang ngomong
Family Relationships,Yudi ngabersihkeun kolam sacara manual,Yudi ngagunakeun mesin pikeun ngabersihkeun kolam,Yudi ngabersihkeun kolam,Yudi ngagunakeun cara tradisional nu diwariskeun ti buyut,Yudi sedih lantaran kolam kotor,Yudi pengin kolam bersih
Fisheries and Trade,Aan bakal ngala lauk nu loba,Aan gagal ngala lauk nu loba,"Di hiji désa nu aya di palabuan, aya hiji urang lalaki nu ngaranna Aan",Aan téh patani nu suka ngala lauk di walungan,Aan ogé kénéh ngajual laukna di pasar,Aan resep ngala lauk nu loba
Fisheries and Trade,Acara Festival Budi Daya Ikan lumangsung suksés,Rina henteu meuli lauk,"Dina mangsa panén lauk, Rina soré ka pasar Lebakwangi",Rina hoyong meuli lauk nu seger,"Rina teu boga wadah, jadi Rina meuli wadah nu murah",Rina meuli lauk nu anyar panén tadi pagi
Fisheries and Trade,Adi jadi pangusaha lauk nu sukses,Adi gagal jadi pangusaha lauk,"Dina umur 25 taun, Adi geus jadi pangusaha lauk di pasar tradisional",Adi ti leutik geus diajar ti bapana ngeunaan cara ngajaga lauk,Adi tiasa ngajaga lauk sacara alus,Adi nyenengkeun para langganan ku rasana lauk nu séjé
Fisheries and Trade,Adi lan wong tuwane kudu njaga keseimbangan lingkungan waduk supaya usaha iku tetep lancar.,Wong-wong sing tuku ikan mutuske tuku ikan ing pasar modern.,Giman lelang ikan ing pasar tradisional kerep dibuka karo acara ritual tradisional,Wong-wong sing tuku ikan kudu ndelik saka wong-wong sing adol ikan,Harga ikan kudu disepakati bareng-bareng,"Nanging, wong-wong sing tuku ikan kerep ora setuju karo harga sing ditawani"
Fisheries and Trade,Agus bisa ngaraih kauntungan nu lumayan alus,Agus ngalami rugi alatan laukna busuk,"Di désa nelayan, Agus ngokolakeun keramba lauk",Agus ngokolakeun lauk nu kamari ngaliwatan téknik pangasakanan anu alus,Anjeunna ngajaga kualitas lauk supaya ngaraih harga anu alus,Agus ogé milih waktos anu pas pikeun ngajual laukna
Fisheries and Trade,Aku njaluk ibu sedulurku ora nganggep dhuwit kang sakloron.,Aku lajeng njaluk ibu sedulurku nganggep dhuwit kang sakloron.,Ibu sedulurku nduwe warung ing pasar,Ibu sedulurku mbedakake bocah cilik ing pasar kang tuku barang,Ibu sedulurku tuku bocah cilik nganggo dhuwit kang sakloron,Aku manggih ibu sedulurku nganggep dhuwit kang sakloron
Fisheries and Trade,Aku njaluk klien warungku ora nganggep bocah cilik tuku ikan.,Aku lajeng njaluk klien warungku nganggep bocah cilik tuku ikan.,Aku nduwe warung ing pasar kanggo tuku ikan,Warungku nduwe akeh ikan,Klien warungku mbedakake bocah cilik kang tuku ikan,Klien warungku ora seneng bocah cilik tuku ikan
Fisheries and Trade,Aku ora tuku bocah cilik nganggo dhuwit kang sakloron.,Aku lajeng njaluk bocah cilik tuku barang.,Aku nduwe warung ing pasar,Aku mbedakake bocah cilik ing pasar kang tuku barang,Aku tuku bocah cilik nganggo dhuwit kang sakloron,Aku lajeng ngadakake bocah cilik supaya tuku barang
