topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Pregnancy and Kids,"Anjeunna ngalamar anak ngagunakeun cara nu éndah, ngagunakeun kembang jeung kadaharan nu éndah","Lestari ngalamar anak ngagunakeun cara nu kasar, ngarobah anakna jadi beungbeurat","Lestari, urang awéwé umur 25 taun, indit ngalamar anak",Anjeunna perlu ngalamar anak nu keur lahir,Lestari ngalamar anak ngagunakeun cara nu éndah,Anjeunna ogé nyiapkeun kadaharan nu éndah
Pregnancy and Kids,"Anjeunna ngalamar anak istri ngagunakeun cara nu éndah, ngagunakeun kembang jeung kadaharan nu éndah","Asep ngalamar anak istri ngagunakeun cara nu kasar, ngarobah anakna jadi beungbeurat","Asep, urang lalaki umur 30 taun, indit nu panggih kénéh ti luar kota",Anjeunna perlu ngalamar anak istri nu keur hamil 8 sasih,Asep ngalamar anak istri ngagunakeun rupa-rupa cara,Anjeunna ogé nyiapkeun kadaharan nu éndah
Pregnancy and Kids,Siti bakal meunang kabagjaan nalika ngajual kembang-kembang,Siti jadi penjual kembang,"Siti teu acan asup kandungan, tapi geus mimiti ngalakukeun tradisi ""Ngaras"" jeung suamina","Ngaras téh tradisi Sunda anu dilakukeun pas sénén, nuju kana kandungan 7 sasih","Siti milih ngajual kembang ""Bunga Kantong Semar"" ka para babaturanana",Manéhna niat ngajual kembang-kembang éta di pasar
Pregnancy and Kids,Tina bakal meunang kabagjaan nalika ngajual baju-baju,Tina jadi penjual baju,Tina geus kandungan 5 sasih,"Tina mimiti ngalakukeun tradisi ""Bulan Bahula"" jeung suamina","Tina ngajual baju-baju anyar anu dipaké téh pas sénén, nuju kana kandungan 5 sasih",Tina milih ngajual baju-baju éta ka para babaturanana
Pregnancy and Kids,Dina bakal meunang kabagjaan nalika ngajual susu,Dina jadi penjual susu,Dina ngarasa kacida hésé nalika ngasuh bayina,Bayina teu daék nginum susu,Dina ngajual susu téh ka para babaturanana,Dina milih ngajual susu éta di pasar
Pregnancy and Kids,Tari bakal meunang kabagjaan nalika ngajual susu,Tari jadi penjual susu,Tari ngarasa kacida hésé nalika ngasuh budakna,Budakna teu daék nunda nginum susu,Tari ngajual susu téh ka para babaturanana,Tari milih ngajual susu éta di pasar
Pregnancy and Kids,Rina bakal meunang kabagjaan nalika ngajual kembang-kembang,Rina jadi penjual kembang,Rina geus kandungan 7 sasih,"Rina mimiti ngalakukeun tradisi ""Ngaras"" jeung suamina","Rina ngajual kembang ""Bunga Kantong Semar"" ka para babaturanana",Rina milih ngajual kembang-kembang éta di pasar
Pregnancy and Kids,Lestari bakal meunang kabagjaan nalika ngajual susu,Lestari jadi penjual susu,Lestari ngarasa kacida hésé nalika ngasuh anakna,Anakna teu daék nunda nginum susu,Lestari ngajual susu téh ka para babaturanana,Lestari milih ngajual susu éta di pasar
Pregnancy and Kids,Aki kacida bahagia jeung bayi anyarna,Aki teu bisa ngajaga bayina,"Aki nu boga bayi anyar, Aki ngarasa girang pisan",Aki hayang ngajaga bayina saluyu jeung ajaran sundanese,Aki ngajaga bayi kalawan penuh kasabaran,Bayi masih kénéh ngora pisan
Pregnancy and Kids,Nini ngarasa yakin bakal ngabogaan bayi nu sehat,Nini teu bisa ngalakukeun mitoni,Nini sedeng ngandung kandungan,Nini diwajibkeun ngalakukeun mitoni nalika kandungan umur 7 sasih,Nini ngalakukeun mitoni bareng jeung kulawarga,Nini ngarasa lega sanggeus mitoni
Pregnancy and Kids,Utin kacida bahagia ngajaga bayina,Utin teu bisa ngajaga bayina,Utin hayang ngajaga bayi kalawan benar,Utin ngajaga bayi kalawan ngalakukeun pangajian sundanese,Utin ngajaga bayi kalawan penuh kasabaran,Utin ngajaga bayi kalawan ngalakukeun sunat kalawan ritual tradisional
Pregnancy and Kids,Asep kacida bahagia ngajaga anak leutikna,Asep teu bisa ngajaga anak leutikna,Asep nu boga anak leutik,Asep hayang ngajaga anak leutikna saluyu jeung ajaran sundanese,Asep ngajaga anak leutikna kalawan penuh kasabaran,Asep ngajaga anak leutikna kalawan ngalakukeun pangajian sundanese
Pregnancy and Kids,Tuti kacida bahagia ngajaga bayina,Tuti teu bisa ngajaga bayina,Tuti hayang ngajaga bayi kalawan benar,Tuti ngajaga bayi kalawan ngalakukeun pangajian sundanese,Tuti ngajaga bayi kalawan penuh kasabaran,Tuti ngajaga bayi kalawan ngalakukeun ritual tradisional
Pregnancy and Kids,Dina kacida bahagia jeung bayi anyarna,Dina teu bisa ngajaga bayina,Dina nu boga bayi anyar,Dina hayang ngajaga bayina saluyu jeung ajaran sundanese,Dina ngajaga bayi kalawan penuh kasabaran,Dina ngajaga bayi kalawan ngalakukeun pangajian sundanese
Pregnancy and Kids,Rina kacida bahagia ngajaga anak leutikna,Rina teu bisa ngajaga anak leutikna,Rina nu boga anak leutik,Rina hayang ngajaga anak leutikna saluyu jeung ajaran sundanese,Rina ngajaga anak leutikna kalawan penuh kasabaran,Rina ngajaga anak leutikna kalawan ngalakukeun pangajian sundanese
Death,Siti ngarasa sedih alatan bapana téh nu pangdeudeulna.,Siti ngarasa sedih alatan bapana téh nu panggoréngna.,"Ti sapoé, Siti ngarasa sedih",Bapana Siti geus maot,Siti teu daék ngarasa bahagia deui,Siti ngarasa hanjakal
Death,Asep ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Asep ngarasa sedih alatan tuluy ngarasa lapar.,Asep ngarasa sedih,Ibu Asep geus maot,Asep kacida hanjakalna,Asep ngarasa teu daék ngarasa bahagia deui
Death,Acep ngarasa sedih alatan tuluy ngurus bapana nu geus maot.,Acep ngarasa sedih alatan tuluy ngarasa lapar.,Acep ngarasa sedih,Bapana Acep geus maot,Acep kacida hanjakalna,Acep ngarasa teu daék ngarasa bahagia deui
Death,Ira ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Ira ngarasa sedih alatan tuluy ngarasa lapar.,Ira ngarasa sedih,Ibu Ira geus maot,Ira kacida hanjakalna,Ira ngarasa teu daék ngarasa bahagia deui
Death,Nina kacida hanjakalna ku kepergian sahabatna.,Nina teu bisa indit ka pamakaman sobatna.,Nina nempo jenazah sahabatna,Nina teu nyangka yén kamari téh poé pamungkas manéhna nempo sobatna,Nina nginget-nginget seuri sobatna dina ingetanana,Nina ceurik teu daék
Death,Rina ngarasa sedih alatan tuluy ngurus bapana nu geus maot.,Rina ngarasa sedih alatan tuluy ngarasa lapar.,Rina ngarasa sedih,Bapana Rina geus maot,Rina kacida hanjakalna,Rina ngarasa teu daék ngarasa bahagia deui
Death,Ika ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Ika ngarasa sedih alatan tuluy ngarasa lapar.,Ika ngarasa sedih,Ibu Ika geus maot,Ika kacida hanjakalna,Ika ngarasa teu daék ngarasa bahagia deui
Death,Tono ngarasa sedih alatan tuluy ngurus bapana nu geus maot.,Tono ngarasa sedih alatan tuluy ngarasa lapar.,Tono ngarasa sedih,Bapana Tono geus maot,Tono kacida hanjakalna,Tono ngarasa teu daék ngarasa bahagia deui
Death,Lesti ngarasa sedih alatan tuluy ngurus ibuna nu geus maot.,Lesti ngarasa sedih alatan tuluy ngarasa lapar.,Lesti ngarasa sedih,Ibu Lesti geus maot,Lesti kacida hanjakalna,Lesti ngarasa teu daék ngarasa bahagia deui
Death,Tradisi ieu dilaksanakeun ku sakabéh warga désa,Jasad nu tiwas langsung dikubur tanpa diadem,"Di Sunda, aya tradisi ngajaga jasad nu tiwas salami tilu poé",Kulawarga nu tiwas ngajaga jasad sacara bergantian,Jasad nu tiwas diadem jeung kain kafan,Kulawarga nu tiwas ngasih sesajén ka jasad nu tiwas
Death,Kulawarga nu tiwas ngajaga jasad sacara hormat jeung ngasih sesajén,Wong-wong ngagunakeun baju warna-warni,"Di acara kematian di Sunda, wong-wong nu hadir ngagunakeun baju hideung",Baju hideung nu dipaké ku wong-wong nu hadir téh simbolis ka sedih sareng duka,Kulawarga nu tiwas ogé ngagunakeun baju hideung,Tradisi ieu dilaksanakeun salami tilu poé
Death,Wong-wong nu hadir ngagunakeun baju hideung pikeun ngahormat nu tiwas,Harta warisan nu dibagikeun téh dilaksanakeun sacara sembarangan,"Di Sunda, aya tradisi ngabagikeun harta warisan ka kulawarga nu tiwas",Harta warisan nu dibagikeun téh dilaksanakeun sacara adil,Kulawarga nu tiwas ngajaga harta warisan sacara hormat,Tradisi ieu dilaksanakeun salami tilu poé
Death,Harta warisan nu dibagikeun téh dilaksanakeun sacara adil,Wong-wong ngan ngaturkeun makanan nu sederhana,"Di désa Sunda, aya tradisi ngaturkeun makanan ka kulawarga nu tiwas",Wong-wong ngaturkeun makanan nu lezat sareng bergizi,Tradisi ieu dilaksanakeun salami tilu poé,Tujuanna pikeun ngahormat nu tiwas sareng ngajaga hubungan arwah sareng kulawarga
Religious Holiday,Arin langsung ngahubungi buyutna cenah teu tiasa nganjang dinten ayeuna.,Fadil dangdanan rapih.,Dinten ieu téh ngabuka puasa pikeun umat Muslim,Fadil kedah nganggo pakean anu rapih sareng lengkep,Fadil poho make songkok,Fadil panik jeung hariwang
Religious Holiday,Fadil teu dihukum ku guru.,Indra diusir sakola kusabab sombong.,Dinten ieu téh poé Maulid Nabi,Indra kasohor salaku murid ganteng di SMA Harapan,"Hanjakal, éta pamuda jarang nyarios",Anjeunna ogé jarang seuri
Religious Holiday,Teu loba jalma anu nyaho yén Indra téh sabenerna budak anu isinan.,Ayu ngewaeun ka Rinto.,Dinten ieu téh ngabuka puasa pikeun umat Muslim,Ayu kedah ngajalin hubungan sareng lalaki anu saagama,Ayu Muslim,Rinto Kristen Protestan
Religious Holiday,Ayu sareng Rinto teu tiasa gaduh hubungan.,Dedi mutuskeun pikeun leuwih ati-ati dina nyieun masalah sangkan indungna teu nyaho.,Dinten ieu téh poé Idul Adha,Dedi téh budak bangor anu resep nyieun masalah,"Di sakola, anjeunna sering bolos, gelut sareng huru-hara",Kapaksa sakola ngahubungi indungna Dedi gara-gara kalakuan Dedi
Religious Holiday,Manéhna ngarasa kaliru jeung boga tekad pikeun jadi budak nu hadé.,Bima ngahubungi buyutna ngomong yén manéhna bakal langsung ka imahna.,Dinten ieu téh poé Isra' Mi'raj,Bima rencana pikeun nganjang ka imah buyutna di Garut,Bima teu sabar ngadéngé carita-carita buyutna ngeunaan perjuangan cai,Awak Bima ngadadak karasa teu damang jeung sering bersin
Religious Holiday,Bima langsung ngahubungi buyutna cenah teu tiasa nganjang dinten ayeuna.,Sinta dangdanan rapih.,Dinten ieu téh ngabuka puasa pikeun umat Muslim,Sinta kedah nganggo pakean anu rapih sareng lengkep,Sinta poho make kerudung,Sinta panik jeung hariwang
Religious Holiday,Sinta teu dihukum ku guru.,Rendi diusir sakola kusabab sombong.,Dinten ieu téh poé Maulid Nabi,Rendi kasohor salaku murid ganteng di SMA Harapan,"Hanjakal, éta pamuda jarang nyarios",Anjeunna ogé jarang seuri
Religious Holiday,Teu loba jalma anu nyaho yén Rendi téh sabenerna budak anu isinan.,Dina ngewaeun ka Joko.,Dinten ieu téh ngabuka puasa pikeun umat Muslim,Dina kedah ngajalin hubungan sareng lalaki anu saagama,Dina Muslim,Joko Kristen Protestan
Religious Holiday,Dina sareng Joko teu tiasa gaduh hubungan.,Budi mutuskeun pikeun leuwih ati-ati dina nyieun masalah sangkan indungna teu nyaho.,Dinten ieu téh poé Idul Adha,Budi téh budak bangor anu resep nyieun masalah,"Di sakola, anjeunna sering bolos, gelut sareng huru-hara",Kapaksa sakola ngahubungi indungna Budi gara-gara kalakuan Budi
Agriculture,Asep ngajajalkeun ngaganti bongbuahan anjeunna jeung bongbuahan nu anyar,Asep ngajual bongbuahan anjeunna ka tetangga,Asep nyobaan tanam pare,Asep ngarasa senang bongbuahan anjeunna,Asep henteu ngarti naha bongbuahan anjeunna teu ngarek,Asep nyobaan ngajajalkeun bongbuahan anjeunna sorangan
Agriculture,Rina ngajajalkeun tanam kacang panjangna sorangan,Rina ngajual tanah anjeunna ka tetangga,Rina budak nu norak jeung tetuwuhan,Rina boga rencana rék ngajajalkeun tanam kacang panjang,Rina teu ngarti naha kacang panjang nu geus dibudidayakeun ku anjeunna teu tiasa tumuwuh,Rina nyobaan ngaganti tanah anjeunna jeung tanah nu anyar
Agriculture,Rendi teu tiasa tanam caisim,Rendi gampang ngajajalkeun tanam caisim,Rendi ngarasa teu boga pangalaman dina ngajajalkeun tanam caisim,Rendi ngarasa loba teuing nu kudu dipelajari,Rendi teu ngarti naha caisim nu geus dibudidayakeun ku anjeunna henteu tiasa tumuwuh,Rendi nyobaan ngaganti tanah anjeunna jeung tanah nu anyar
Agriculture,Ira ngajajalkeun ngaganti bongbuahan anjeunna jeung bongbuahan nu anyar,Ira ngajual tanah anjeunna ka tetangga,Ira budak nu norak jeung tetuwuhan,Ira boga rencana rék ngajajalkeun tanam caisim,Ira teu ngarti naha caisim nu geus dibudidayakeun ku anjeunna teu tiasa tumuwuh,Ira nyobaan ngaganti tanah anjeunna jeung tanah nu anyar
Agriculture,Diah teu tiasa tanam pare,Diah gampang ngajajalkeun tanam pare,Diah ngarasa teu boga pangalaman dina ngajajalkeun tanam pare,Diah ngarasa loba teuing nu kudu dipelajari,Diah teu ngarti naha pare nu geus dibudidayakeun ku anjeunna henteu tiasa tumuwuh,Diah nyobaan ngaganti tanah anjeunna jeung tanah nu anyar
Agriculture,Asep loba ngarasa syukur sabab panén sawahna jadi loba,Asep nyesel ngalakukeun upacara adat ngamangkeun sawah,Asep ngamangkeun sawah bapana,Asep resep ngamangkeun sawah alatan bisa ngalakukeun tradisi upacara adat ngamangkeun sawah,Upacara ieu dilakukeun sacara rutin saban taun,Asep percaya upacara ieu nu ngajadikeun panén sawahna jadi subur
Agriculture,Mamat loba ngarasa syukur sabab panén sawahna jadi loba,Mamat nyesel ngamangkeun padi lokal nu teu loba dikaresepkeun,Mamat resep ngamangkeun sawah bapana,Ayeuna Mamat nyoba ngamangkeun sawah sendirina,Mamat ngamangkeun sawahna kalawan padi lokal nu loba dikaresepkeun urang Sunda,Mamat percaya yén padi lokal ieu bakal ngajadikeun sawahna subur
Agriculture,Dadang loba ngarasa syukur sabab panén sawahna jadi loba,Dadang teu percaya yén upacara adat ngamangkeun sawah nu ngajadikeun panén sawahna jadi subur,Dadang ngamangkeun sawah bapana,Dadang resep ngamangkeun sawah alatan bisa ngalakukeun tradisi upacara adat ngamangkeun sawah,Upacara ieu dilakukeun sacara rutin saban taun,Dadang percaya yén upacara ieu nu ngajadikeun panén sawahna jadi subur
Agriculture,Rina loba ngarasa syukur sabab panén sawahna jadi loba,Rina nyesel ngamangkeun padi lokal nu teu loba dikaresepkeun,Rina resep ngamangkeun sawah bapana,Ayeuna Rina nyoba ngamangkeun sawah sendirina,Rina ngamangkeun sawahna kalawan padi lokal nu loba dikaresepkeun urang Sunda,Rina percaya yén padi lokal ieu bakal ngajadikeun sawahna subur
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Sérén Taun téh mangrupikeun wujud rasa sedih ka Gusti Nu Maha Kawasa,"Tiap taun, désa Sunda ngalaksanakeun upacara ""Sérén Taun""",Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén ka arah sawah,Upacara éta dilaksanakeun ku cara ngibad keur raeuk,Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa
Agriculture,Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,"Di désa Sunda, aya tradisi nu ngaranna ""Mipit""",Mipit téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Tradisi éta dilaksanakeun saméméh ngamimitian tanam paré,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,Sawah nu aya di désa Sunda kudu dibersihkeun ti batu sareng jerami,"Nalika sawah geus bersih, tuluy aya upacara ""Ngabuka Lembur""",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,"Di désa Sunda, aya tradisi nu ngaranna ""Sérén Taun"" nu diayakeun unggal taun",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Tradisi éta dilaksanakeun saméméh ngamimitian tanam paré,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta téh mangrupikeun wujud rasa sedih ka Gusti Nu Maha Kawasa,"Tiap taun, désa Sunda ngalaksanakeun upacara ""Sérén Taun"" nu mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa",Upacara éta dilaksanakeun saméméh ngamimitian tanam paré,Upacara éta téh dilaksanakeun ku cara ngalangsarkeun sesajén,Upacara éta dilaksanakeun ku cara ngibad keur raeuk
Agriculture,Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,"Di désa Sunda, aya tradisi nu ngaranna ""Mipit"" nu diayakeun saméméh ngamimitian tanam paré",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Tradisi éta dilaksanakeun ku cara ngalangsarkeun sesajén,Upacara éta dilaksanakeun ku cara ngibad keur raeuk
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,"Di désa Sunda, aya tradisi nu ngaranna ""Ngabuka Lembur"" nu diayakeun saméméh ngamimitian tanam paré",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén,Upacara éta dilaksanakeun ku cara ngibad keur raeuk
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,"Tiap taun, désa Sunda ngalaksanakeun upacara ""Sérén Taun"" nu diayakeun unggal taun",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Upacara éta dilaksanakeun saméméh ngamimitian tanam paré,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,"Di désa Sunda, aya tradisi nu ngaranna ""Mipit"" nu diayakeun saméméh ngamimitian tanam paré",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén,Upacara éta dilaksanakeun ku cara ngibad keur raeuk
Fisheries and Trade,"Ican kudu ngajaga kualitas, rasa, jeung harga ikan asin",Ican henteu kudu ngajaga rasa jeung harga ikan asin,Ican ngajalankeun usaha niaga ikan asin,Ican kudu ngajaga kualitas ikan asin nu dijual,Ican kudu ngajaga rasa ikan asin nu dijual,Ican kudu ngajaga harga ikan asin nu dijual
Fisheries and Trade,"Rina kudu ngajaga kualitas, rasa, jeung harga ikan asin",Rina henteu kudu ngajaga rasa jeung harga ikan asin,Rina ngajalankeun usaha niaga ikan asin,Rina kudu ngajaga kualitas ikan asin nu dijual,Rina kudu ngajaga rasa ikan asin nu dijual,Rina kudu ngajaga harga ikan asin nu dijual
Fisheries and Trade,"Rina loba meunang lauk, nu antukna usahana maju",Rina nyandak lauk nu ukuranna leutik,Rina boga usaha nangkap lauk di walungan Citarum,Anjeunna ngajaga-ngajaga laukna sangkan teu ditilep ku burung,Anjeunna boga tradisi ngalakukeun ritual nyawang,Rina percaya yén ritual nu dilakukeun bakal ngajadikeun usahana loba kacipta
Fisheries and Trade,Suku Samudra parantos pinter ngurus lauk,Suku Samudra boga usaha nangkeup lauk nu gagal,Suku Samudra mangrupakeun urang nu resep nganggur,Anjeunna labuh pas ngalakukeun usaha nangkeup lauk,Ayeuna suku Samudra nyari lauk di laut,Suku Samudra ngalakukeun usaha nu bakal ngajadikeun laukna loba kacipta
Fisheries and Trade,"Rara loba mepel lauk, nu antukna anjeunna untung",Rara ngalakukeun usaha nu teu laku,Rara boga usaha mepel lauk,Anjeunna loba meunang untung,Rara boga tradisi nganggur sangkan laukna teu garing,Rara nyobian mepel lauk nu loba dibutuhkeun ku masarakat
Fisheries and Trade,Lala boga usaha jual lauk nu maju,Lala nyandak lauk nu teu laku,Lala boga usaha jual lauk,Anjeunna ngalakukeun usaha nu bakal ngajadikeun lauk loba kacipta,Lala boga tradisi ngajaga-ngajaga lauk,Lala nyobian nganggur sangkan laukna teu garing
Fisheries and Trade,Dina boga usaha nu loba kacipta,Dina nyandak lauk nu teu laku,Dina boga usaha nangkeup lauk di walungan,Anjeunna boga tradisi nganggur sangkan laukna teu garing,Dina nyobian mepel lauk nu loba dibutuhkeun ku masarakat,"Dina loba mepel lauk, nu antukna anjeunna untung"
Fisheries and Trade,Tono boga usaha nu maju,Tono nyandak lauk nu teu laku,Tono boga usaha jual lauk,Anjeunna ngalakukeun usaha nu bakal ngajadikeun lauk loba kacipta,Tono boga tradisi nganggur sangkan laukna teu garing,Tono nyobian mepel lauk nu loba dibutuhkeun ku masarakat
Fisheries and Trade,Manéhna ngajual ikan laut ka nu datang ka désa Basisir,Ikan laut anu dijualna kabéh aya nu ngaracun,"Di désa Basisir, aya budak anu resep ngajaga ikan","Anjeunna ngarawat ikan laut sapertos bandeng, kulon, jeung lauk",Anjeunna ngajaga ikan laut éta di kolam anu gedé pisan,"Samentara éta, anjeunna nyimpen ikan laut anu teu acan dijual di kamar khusus"
Fisheries and Trade,Manéhna janten saudagar ikan laut anu kawentar,Pasar éta ditutup alatan teu laku,"Di pasar, aya lalaki anu resep ngajual ikan laut","Anjeunna ngajual ikan laut sapertos bandeng, kulon, jeung lauk",Anjeunna ngajual ikan laut éta ka nu datang ka pasar,"Samentara éta, anjeunna nyimpen ikan laut anu teu acan dijual di kamar khusus"
Fisheries and Trade,Manéhna ngajual lauk ka nu datang ka désa,Lauk anu dijualna kabéh aya nu ngaracun,Aya budak anu resep ngajaga lauk,"Anjeunna ngajaga lauk sapertos bandeng, kulon, jeung lauk",Anjeunna ngajaga lauk éta di kolam anu gedé pisan,"Samentara éta, anjeunna nyimpen lauk anu teu acan dijual di kamar khusus"
Fisheries and Trade,Manéhna ngajual ikan laut ka nu datang ka désa Lebak,Ikan laut anu dijualna kabéh aya nu ngaracun,"Di désa Lebak, aya budak anu resep ngajaga ikan","Anjeunna ngarawat ikan laut sapertos bandeng, kulon, jeung lauk",Anjeunna ngajaga ikan laut éta di kolam anu gedé pisan,"Samentara éta, anjeunna nyimpen ikan laut anu teu acan dijual di kamar khusus"
Fisheries and Trade,Manéhna janten saudagar ikan laut anu kawentar,Pasar éta ditutup alatan teu laku,Aya pasangan suami istri anu resep ngajual ikan laut,"Anjeunna ngajual ikan laut sapertos bandeng, kulon, jeung lauk",Anjeunna ngajual ikan laut éta ka nu datang ka pasar,"Samentara éta, anjeunna nyimpen ikan laut anu teu acan dijual di kamar khusus"
Fisheries and Trade,Manéhna ngajual lauk ka nu datang ka désa Tegal,Lauk anu dijualna kabéh aya nu ngaracun,"Di désa Tegal, aya budak anu resep ngajaga lauk","Anjeunna ngajaga lauk sapertos bandeng, kulon, jeung lauk",Anjeunna ngajaga lauk éta di kolam anu gedé pisan,"Samentara éta, anjeunna nyimpen lauk anu teu acan dijual di kamar khusus"
Art,Kaulinan ieu dibeuheun deui ku cara nu unik.,Kaulinan ieu dibeuheun deui ku cara modern.,"Di hiji désa, aya hiji kaulinan tradisional nu ngaranna Rampak Bedug",Kaulinan ieu ngagunakeun bedug nu dipetik ku cara nu unik,Rampak Bedug biasana dipetik dina acara-acara adat,"Ngan, teras aya hiji budak nu mawa yén Rampak Bedug téh kaulinan nu kacida arangna"
Art,Tono ngajelaskeun kana gamelan ka budak nu bingung éta.,Tono teu ngajelaskeun kana gamelan ka budak nu bingung éta.,"Di hiji pagelaran seni, aya hiji seniman nu ngaranna Tono",Tono ngagunakeun gamelan nu dipetik dina cara nu merenah,Gamelan téh alat musik tradisional nu kacida disakaro,"Ngan, teras aya hiji budak nu mawa yén gamelan téh alat musik nu kacida arangna"
Art,Kaulinan ieu dipintonkeun deui ku cara nu unik.,Kaulinan ieu dipintonkeun deui ku cara modern.,"Di hiji désa, aya hiji kaulinan tradisional nu ngaranna Jaipongan",Kaulinan ieu ngagunakeun lagu-lagu nu unik,Jaipongan biasana dipintonkeun dina acara-acara adat,"Ngan, teras aya hiji budak nu mawa yén Jaipongan téh kaulinan nu kacida arangna"
Art,Lestari ngajelaskeun kana tari ka budak nu bingung éta.,Lestari teu ngajelaskeun kana tari ka budak nu bingung éta.,"Di hiji pagelaran seni, aya hiji seniman nu ngaranna Lestari",Lestari ngagunakeun tari tradisional nu dipintonkeun dina cara nu merenah,Tari téh seni nu kacida disakaro,"Ngan, teras aya hiji budak nu mawa yén tari téh seni nu kacida arangna"
Art,Kaulinan ieu dibeuheun deui ku cara nu unik.,Kaulinan ieu dibeuheun deui ku cara modern.,"Di hiji désa, aya hiji kaulinan tradisional nu ngaranna Angklung",Kaulinan ieu ngagunakeun angklung nu dipetik ku cara nu unik,Angklung téh alat musik tradisional nu kacida disakaro,"Ngan, teras aya hiji budak nu mawa yén Angklung téh kaulinan nu kacida arangna"
Art,Widya ngajelaskeun kana puisi ka budak nu bingung éta.,Widya teu ngajelaskeun kana puisi ka budak nu bingung éta.,"Di hiji pagelaran seni, aya hiji seniman nu ngaranna Widya",Widya ngagunakeun puisi nu dibacakeun dina cara nu merenah,Puisi téh seni nu kacida disakaro,"Ngan, teras aya hiji budak nu mawa yén puisi téh seni nu kacida arangna"
Art,Widya ngarasa kaliru jeung boga tekad pikeun ngalungkeun suling sacara bener,Widya mutuskeun pikeun leuwih ati-ati dina ngalungkeun suling sangkan guruna teu nyaho,Widya téh budak anu resep ngalungkeun suling,"Widya sering ngalungkeun suling di sakola, ngadatangkeun kacowalan di kelas",Guru Widya ambek kana sikep Widya,Widya teu nyangka guruna ceurik ngadéngé kalakuanana
Art,Asep bakal leuwih cermat dina ngarangkay kacapi,Asep teu bisa nahan kahayang pikeun ngarangkay kacapi,Asep resep pisan ngarangkay kacapi,Asep boros pisan dina ngarangkay kacapi,Indungna Asep ambek kana sikep Asep,Asep jangji moal ngulang deui kalakuanana
Art,Lestari ngahudangkeun Ira nu keur saré,Ira nari Jaipongan jeung Lestari bari saré,Ira saré,Lestari ngaganggu Ira,Ira teu bisa neruskeun saré,Lestari ngajak Ira nari Jaipongan
Art,Rina teu boga duit leutik,Tukang ngamen ngarampog duit Rina,Rina indit ka pasar kana metromini,"Aya tukang ngamen di metromini, ngalungkeun suling Sunda",Tukang ngamen ménta saeutik duit ti Rina,Rina henteu masihan artos ka tukang ngamen
Art,Tono jeung Dedi sok nyempetkeun papanggih sahenteuna saminggu sakali sanajan jadwal sibuk,Tono jeung Dedi geus tilu taun teu papanggih,Tono langkung kolot 3 taun ti Dedi,"Waktu keur budak, maranehna mindeng gelut",Tono mineng ngaheureuyan adina Dedi nepi ka Dedi ceurik,"Tapi nalika aranjeunna dewasa, aranjeunna janten caket"
