topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Religious Holiday,Bagas ora nyekar amarga diwenehi tugas kanggo ngurus kantor.,Bagas seneng banget amarga bisa nyekar bareng kulawarga.,Bagas ngajak sedaya anggota kulawargane nyekar marang makam leluhur ing dina menjelang Kuningan,Bagas ngandhani iki penting kanggo nguri-uri tradisi leluhur,Bagas nyekar karo khusyuk lan hormat,Bagas ngerti makna penting kekawinan lan silaturahmi
Religious Holiday,Nita ora bisa ngadohkan sedekah amarga duit sedekah ora cukup.,Nita ngajak sedaya tetanggané kanggo mampir menyang rumahnya.,Nita kepingin ngadohkan sedekah ing dina-dina menjelang Hari Raya Galungan,Nita ngumpulake duit sedekah saka tetangga,Nita ngadohkan sedekah ing pura,Nita seneng banget amarga bisa nolong wong liya
Religious Holiday,Aku ngajak abangku mbelan kembang ing pasar.,Aku ngajak abangku main bal-balan.,"Minggu iki, aku lan kulawarga bakalan ngunjungi kuburan kakekku",Bapak nyuruh aku lan abangku nganakake bersih-bersih ing rumah,Bapak ngomong supaya kita ngusung setatusan lan kembang ing kuburan,Aku seneng banget sebab bisa ngunjungi kakek
Religious Holiday,Aku bantu Ibu ngangep meja kanggo tamu.,Aku tekake telpon kanggo ngajak kanca-kanca ngumpul.,"Dina-dina sakdurunge Lebaran, Ibu padha sibuk",Ibu masak kue-kue khas Lebaran,Ibu uga ngesihi omah lan ngetuk baju-baju anyar kanggo aku lan abangku,Aku seneng banget amarga bisa mlebu ngarep-arep kanggo Lebaran
Religious Holiday,Aku ngajak abangku ngobrol ngenani makna Grebeg Maulud.,Aku ngajak abangku main game ing kamar.,Aku lagi nyiapake sesaji kanggo Grebeg Maulud,"Aku bantu Ibu ngumpulake kembang, buah-buahan, lan jajanan",Bapak lagi ngatur tempat kanggo sesaji,Aku seneng banget bisa ngerti tradisi kanggo Grebeg Maulud
Religious Holiday,Dita ngerti yen bener-bener Lebaran iku mung isih setaun.,Dita ora ngerti yen Lebaran iku wis cedhak.,Dita ngerti bilih Lebaran bakal cedhak,Dita tansah ngetokake kue kering lan kue tradisional kanggo diksedhak-ksedhak marang tetanggan,Dita uga nggolek wong sing bakal ditawani,Dita ngerti kudu nggunakake baju anyar
Religious Holiday,Pak Budi ngerti yen Lebaran iku wektu kanggo ngrowong lan ngarti.,Pak Budi larang wong-wong kampong nggawa kado kanggo dibagi.,Pak Budi nyiapake omah kanggo lebaran,Pak Budi ngumpulake donatur kanggo dibagikake marang wong-wong ing kampung,Pak Budi ngajak tetangga kanggo bergotong royong ngurus masjid,Pak Budi nggawe ruwet kanggo bebrayan
Religious Holiday,Siti melu kajian bareng ibune.,Siti ora ngerti makna Lebaran.,Siti tansah ngobrol karo ibuné ngenani lebaran,Siti ngerteni makna dibalik tradisi-tradisi Lebaran,Siti tansah ngerti yen Lebaran iku wektu kanggo ngremel pangemanan lan ngampuni,Siti ngerti yen Lebaran iku wektu kanggo ngajak sedulur lan kromo ngumpul
Religious Holiday,Riko ngerti yen jajanan pasar kuwi kudu dinikmati bareng-bareng.,Riko ora ngerti makna jajanan pasar kanggo lebaran.,Riko lagi kepingin jajanan pasar kanggo lebaran,Riko ngajak sedulur-seduluré kanggo ngetokake jajanan pasar,Riko ngerti yen jajanan pasar kuwi penting kanggo dibagi marang tetangga,Riko ngerti yen jajanan pasar kuwi simbol kebersamaan
Religious Holiday,Ani ngerti yen Hari Raya iku wektu kanggo ngejabat tamu.,Ani ora kepingin nyambut donga tamu.,Ani kepingin nyambut donga tamu ing Hari Raya,Ani ngerti yen kudu mesthi nyambut donga tamu sing mlaku,Ani ngerti yen kudu nyambut donga tamu sing nuwun slamet,Ani ngerti yen kudu ngomong basa Jawa lan basa Indonesia
Religious Holiday,Pak Budi ora pesen tumpeng.,Selamatan ana ing pendopo desa.,Pak Budi ngendika bakal nggawa tumpeng kanggo selamatan,Selamatan kuwi kanggo merti dusun,Pak Budi ngajak tetangga kanggo nyumbang bahan-bahan,Pak Budi seneng banget amarga tetangga-tetanggane ngerti lan turu
Religious Holiday,Siti nggawe kue munggahan kanthi resep bundane,Siti nggawe kue munggahan kanthi resep sing diolah saka internet.,Siti kepengen nggawé kue munggahan kanggo Lebaran,Siti ora duwe resep kue munggahan sing lengkap,Siti njaluk resep marang bundane,Bundane ngasih Siti resep kue munggahan sing wis turun-temurun ing kulawargane
Religious Holiday,Tetangga Nita seneng nerima ketupat.,Nita ngirim ketupat marang sawatara tetangga.,Nita kepingin ngirim ketupat kanggo tetangga,Nita nggawe ketupat kanthi bantuan bundane,Nita ngisi ketupat ing wadah sing apik,Nita ngirim ketupat marang tetangga sawise sholat Ied
Religious Holiday,Endah ngerti arti gotong royong lan silaturahmi.,Endah ngerasa capek amarga kuwi slametan gedhe.,Endah lagi nyiyapake omah kanggo slametan,Endah nggawé jajanan pasar lan masakan khas,Endah ngundang tetangga lan kulawargane,Endah seneng banget bisa kumpul bareng wong-wong sing disayang
Religious Holiday,Dimas maca Al-Quran lan nglakoni ibadah liyane kanggo nambah ilmu agama.,Dimas ngerti yen puasa iku susah lan ora arep ngelakoni maneh.,Dimas lagi ngerti makna puasa Ramadhan,Dimas ngerasa laper lan haus ing dina-dina puasa,Dimas ngerti yen puasa iku ibadah sing penting kanggo umat Islam,Dimas ngajak kancane kanggo ngobrol ngenani makna puasa
Religious Holiday,Rini ngerti makna Nyepi kanggo refleksi diri.,Rini ngerti Nyepi iku dina libur kanggo istirahat.,Rini lagi nyiyapake sesaji kanggo Nyepi,Rini ngumpulke kembang lan buah-buahan,Rini nyiapake sesaji kanthi apik lan rapi,Rini arep mlaku keliling desa bareng kulawarganne
Religious Holiday,Bagas ngerti arti Lebaran kanggo silaturahmi.,Bagas ngerti Lebaran iku dina kanggo njaluk duwit.,Bagas lagi ngerti makna Lebaran,Bagas nggunakake baju anyar lan ngunjungi kulawarga,Bagas ngerasa senang bisa ngobrol lan ngakrab karo kulawarga,Bagas diwènèhi angpao
Religious Holiday,Lani ngerti arti Natal kanggo berbagi kasih.,Lani ngerti Natal iku dina kanggo mangan kue enak.,Lani lagi nyiyapake kue-kue tradisional kanggo Natal,Lani nggunakake resep turun-temurun,Lani ngundang tetangga lan kulawargane kanggo ngerti Natal bareng,Lani seneng bisa ngerayakan Natal kanthi penuh sukacita
Religious Holiday,Pak Budi ngerembuke anak-anak supaya ngajak tetangga sing isih durung teka kanggo mangan bareng.,Pak Budi ngajak kulawargane nonton televisi.,"Ing dina Jumat Kliwon, keluarga Pak Budi nglakoni tradisi slametan",Pak Budi lan kulawargane ngundang tetangga kanggo mangan bareng,Pak Budi ngerti panggah slametan iki kanggo ngaturake rasa syukur,Pak Budi berharap yèn slametan iki bisa ngenteni rejeki lan keselamatan kanggo kulawargane
Religious Holiday,Riko ngasih kado kanggo bapak lan ibu ing dina Idul Fitri.,Riko nganakake jajanan kanggo dibagikake ing tetangga.,Dheweke ngerti yèn Idul Fitri lagi deket,Riko kepengin ngasih kado kanggo bapak lan ibu,Riko ngumpulake dhuwit sakjane,Riko kepingin ngoleh kado kanggo bapak lan ibu kanggo ngaturake rasa syukur lan bakti
Religious Holiday,Tono ngirim THR kanggo adik-adike kanthi gembira.,Tono ora bisa ngirim THR amarga ora cukup duwit.,Tono ngerti Lebaran lagi deket,Tono arep ngirim THR kanggo adik-adike,Tono pengin ngirim THR sing luwih gedhe saka taun kepungkurane,Tono ngirit pengeluaran kanggo ngumpulake duwit
Religious Holiday,Ketupat buatan Siti sukses lan disukai keluarga.,Ketupat buatan Siti ora mateng lan keras.,Siti lagi sibuk ngumpulake bahan-bahan kanggo nggawé ketupat,Siti arep menggoreng ketupat kanggo keluarga ing dina Lebaran,Siti pengen ketupat-ketupat kasebut enak lan lembut,Siti ngerti resep ketupat saka bundanya
Religious Holiday,Keluarga Pak Budi nemu kesepakatan lan masak menu sing disenangi kabeh.,Keluarga Pak Budi ora sependapat lan ngerayani takbiran tanpa masak.,Keluarga Pak Budi lagi ngerembug ngenani menu kanggo takbiran,Pak Budi kepengin masak sate,Ibu Budi kepengin masak gudeg,Anak-anak kepengin jajan di luaran
Religious Holiday,"Omah Ani bersih lan rapi, tamu-tamu merasa betah.",Ani kepenatan lan omah ora rampung dibersihin.,Ani lagi nyiyapake omah kanggo kedatangan tamu Lebaran,Ani nyuci lan nyetrika kain-kain bagus,Ani nghias omah agar kelihatan cantik,Ani kepingin tamu-tamu merasa nyaman
Religious Holiday,Dimas ngerjakake puasa dengan ikhlas dan penuh semangat.,Dimas ngerasa kesusahan lan putus asa ngerjakake puasa.,Dimas lagi ngerjakake puasa,Dimas kepingin ngerasa pahala sing luwih gedhe,Dimas seneng ngerjakake ibadah,Dimas ngerti pahala puasa
Religious Holiday,Sutri ngerti kanggo nonton wayang kulit tansah kudu sabar.,Bundane Sutri ngendika yo wis bisa ngerti.,Sutri nunggu wonten ing panggung kanggo pertunjukan wayang kulit,Sutri seneng banget amarga bisa nonton wayang kulit karo kulawargane,"Nanging, Sutri kepingin banget ngemut es krim",Sutri ngajak bundane kanggo ngerti
Religious Holiday,Tetangga-tetangga Amin ora teka amarga lagi nyepi.,Tetangga-tetangga Amin seneng banget diundang.,Amin nganakake sesaji kanggo Nyepi,Ibuné nyuruh Amin supaya ngumpulake jajanan lan buah-buahan kanggo sesaji,Amin seneng banget nglakoni iki amarga Nyepi yaiku dina kanggo istirahat,Amin ngetok-ngetok pintu tetangga kanggo ngundhang dhateng sesaji
Religious Holiday,Widya ngomong yen Idul Fitri kudu disambut dengan persiapan.,Widya nerima ajakan Dinda main ke sawah.,Widya lagi nyiyapake omah kanggo Idul Fitri,"Dinda, adek Widya, ngajak main ke sawah",Widya ora kepengin main amarga isih akeh tugas kanggo disibukaken,Dinda ngamuk lan ngomong yen Widya ora seru
Religious Holiday,Pak Budi mung ngaturake sesaji kanggo leluhure.,Pak Budi ngajak tetangga-tetanggané ngetom sesaji.,Pak Budi ngaturake sesaji ing pura kanggo Galungan,Pak Budi ngaturake sesaji kanggo mohon keselamatan lan kemakmuran,Pak Budi uga ngaturake sesaji kanggo ngunjukti leluhur,Pak Budi kepenak ing sesaji iki
Religious Holiday,Siti ngganti gula karo madu.,Siti njaluk gula kanggo tetanggané.,Siti lagi masak kue untuk dibagikan ke tetangga saat Lebaran,Siti masak kue dengan penuh semangat dan cinta,Siti harap kue buatannya bisa membawa kebahagiaan bagi tetangganya,Siti kehabisan gula
Religious Holiday,Pak Tono ngajak tetangga-tetanggané ngobrol bareng.,Pak Tono ngasilake acara selamatan gusur.,Pak Tono ngundang para tetangga kanggo ngadani selamatan gusur,Pak Tono kepingin rumah barune diberkahi,Pak Tono ngajak tetangga-tetanggané kanggo mlajah bareng-bareng,Pak Tono nyantayake jajanan lan minuman
Religious Holiday,Lumpia kanggo dibagikan ke tetangga.,Nenek Sri ngetok-ngetok pintu tetangga.,Nenek Sri ngajar cucu-cucune nggawé lumpia kanggo Imlek,Nenek Sri ngomong yen lumpia iku simbol kemakmuran,Nenek Sri ngajak cucu-cucune ngisi lumpia dengan berbagai macam sayuran dan daging,Nenek Sri nyiwakake lumpia kanggo dimakan bareng
Religious Holiday,Ibu Riko kepingin Riko istirahat di rumah.,Ibu Riko nganter Riko ke makam.,Riko kepingin ngunjungi makam leluhur kanggo Nyepi,Riko kepingin njujug leluhur kanggo midolake prihatin lan keselamatan,Riko njaluk izin marang ibuné kanggo ke makam,Ibuné ora ngizinkan Riko
Religious Holiday,Selamatan iki kanggo ngaturaken syukur marang Gusti Allah.,Selamatan iki kanggo ngundang tetangga ngopi lan ngobrol.,Keluarga Ani tansah ngupacarake selamatan ing dina Lebaran,"Ana liwet, ketupat, lan opor ayam sing disuguhake ing meja makan",Ana uga jajanan pasar sing wis dihias,Tetangga-tetangga diundang kanggo ngerayani selamatan
Religious Holiday,Budi ngerasa damai lan tenang nalika ngerjakake ibadah.,Budi ngerasa lemes lan lelah nalika ngerjakake ibadah.,Budi ngerjakake puasa selama sebulan,"Saben dina, Budi ngerjakake sholat tarawih ing masjid",Budi uga ngebaca Al-Quran saben tengah wengi,kanggo ngerapi ingkang puasa
Religious Holiday,Rani pengin ngunjungi kulawarga lan tetangga kanggo ngaturaken selamat.,Rani pengin ngunjukake foto selfie kanggo diunggah ing media sosial.,"Dina Idul Fitri, Rani nggunakake kebaya lan rok",Rani nggunakake hiasan rambut sing elok,Rani uga nggunakake baju muslim sing bagus,Rani wis siap kanggo silaturahmi
Religious Holiday,Pak Tono seneng ngawulake seni tradisional kanggo masyarakat.,Pak Tono seneng nggawe duwit saka pertunjukan wayang kulit.,Pak Tono lagi ngasah peralatan gamelan kanggo pertunjukan wayang kulit,Pak Tono ngasah gamelan supaya suarane lembut lan merdu,Pak Tono uga ngatur posisi gamelan supaya cocog,Pertunjukan wayang kulit bakal dianakake besuk
Religious Holiday,Rani ngajak ibuné kanggo ngajarake cara ngilangi bau amis ing daging ayam.,Rani ngecat daging ayam kanggo ngilangi bau amis.,Rani seneng banget ngerti carane masak opor ayam,Rani arep masak opor ayam kanggo Lebaran,Rani wis ngumpulake kabutuhan kanggo masak,Rani ora tau carane ngilangi bau amis ing daging ayam
Religious Holiday,Alif ngajak kakeke kanggo ngajari carane nglakoni slametan.,Alif nyoba nglakoni slametan dhewe lan ora ngerti carane.,Alif lagi ngobrol karo kakeke ngenani tradisi slametan ing desa,Kakeke ngomong yen slametan kudu dilakoni kanthi khusuk lan bener,Alif kepingin ngerti ritual slametan sing bener lan nglakoni kaya kakeke,Alif malah ngrasa bingung lan ora ngerti
Religious Holiday,Dina lan Ratih ngajak kumpulane ngerayake bakti sosial sehabis buka puasa.,Dina lan Ratih mung ngerayake acara buka puasa lan ora nglakoni bakti sosial.,Dina lan Ratih lagi ngumpul bareng karo kumpulane,Dina lan Ratih kepingin ngerayake acara buka puasa bareng,Ratih nyanggup masak bubur kacang ijo kanggo buka puasa,Dina kepingin ngajak kumpulane ngerjakan bakti sosial
Religious Holiday,Bayu ngajak tetangga kanggo ngerti carane nghias jogèd.,Bayu nghias jogèd karo barang-barang sing ora cocog.,Bayu lagi nyiapake omah kanggo ngadol jajanan ing dina Lebaran,Bayu ngerti yen jogèd omah kudu dihias apik,Bayu kepingin ngundang wong-wong ing kampung supaya mampir,Bayu ora tau carane nghias jogèd
Religious Holiday,Mbak Rini ngundang tetangga untuk ngopi lan ngobrol bareng nalika ngerti kue.,Mbak Rini ngirim kue kering kasebut marang tetangga tanpa ngomong.,Mbak Rini lagi ngumpulake bahan-bahan kanggo membuat kue kering,Kue kering mau bakal dibagikan ke tetangga saat Idul Fitri,"Setiap tahun, Mbak Rini selalu membuat kue kering sendiri untuk berbagi dengan tetangga",Tetangga-tetangganya senang menerima kue kering buatan Mbak Rini
Religious Holiday,Pak Budi sabar ngantri lan mesthi nunggu keterlambatan.,Pak Budi kesal lan nyebrang lampu merah supaya cepet tekan kampung halaman.,Pak Budi ngisi bensin mobilne kanggo nganter keluarga ke kampung halaman saat Lebaran,Pak Budi selalu nganter keluarga ke kampung halaman setiap tahun saat Lebaran,Pak Budi seneng bisa ngumpul bareng keluarga besar di kampung halaman,Jalanan macet penuh kendaraan
Religious Holiday,Dina ngajak tetangga nggawé kolaborasi nghias omah bareng.,Dina ngerasa senang amarga omahne wis dihias lan ora perlu ngundang tetangga.,Dina lagi nghias omah kanggo menyambut datangnya wulan Suro,Dina nghias omah karo kembang lan umbul-umbul kanggo sambutan,Dina ngira-ngira tamu-tamu kang bakal ngunjungi omah,Dina ngundang tetangga kanggo ngerti
Religious Holiday,Wayan ngajak kancane kanggo ngerayake Natal ing gereja.,Wayan ngajak kancane kanggo ngerayake Natal ing mall.,Wayan lagi ngerebek-rebek lemari kanggo nyimpen baju anyar kanggo Natal,Wayan nemu baju anyar kanggo Natal,Wayan seneng banget nggunakake baju anyar kasebut,Wayan langsung ngundang kanca-kancane kanggo ngerayake Natal bareng
Religious Holiday,Saka ora ngundang tetangga amarga kepengin slametan rame-rame.,Saka seneng banget nalika sedaya tetangga teka.,Saka wis siap-siap kanggo slametan,Saka nggawa sesaji kanggo diwènèhake ing sesepuh,Saka ngelakuake slametan kanggo ngrayakake Idul Fitri,Saka ngundang sedaya tetangga kanggo ngerti
Religious Holiday,Minggu seka ora kepengen ngunjungi kulawargane amarga kepengin dolan.,Minggu seka seneng banget bisa ngunjungi kulawargane.,Minggu seka wis ngopi bareng keluarga,Minggu seka ngerti yen taun iki Lebaran bakal luwih rame,Minggu seka duwe rencana kanggo ngunjungi kulawargane,Minggu seka kagum karo tradisi kanggo ngunjungi kulawarga ing Lebaran
Religious Holiday,Dinda kepengen ngerayain Nyepi ing omah.,Dinda ngrasakake kesenangan Nyepi karo keluarga.,Dinda seneng banget ngerti mau esok-esok bakal mlebu dina Raya Nyepi,Dinda wis siap-siap kanggo mlaku keliling kampung bareng keluarga,Dinda ngerti yen dina Raya Nyepi ana larangan kanggo nggawe kebisingan,Dinda seneng banget bisa ngerasa suasana tenang ing Nyepi
Religious Holiday,Rina kepengen masak ketupat kanggo dijajakake.,Rina seneng banget bisa ngerayakake Lebaran bareng tetangga.,Rina wis ngumpulake bahan-bahan kanggo masak ketupat,Rina bakal masak ketupat kanggo dibagikake marang tetangga,Rina ngerti yen ketupat iku simbol penting ing dina Lebaran,Rina seneng bisa ngerayaka Lebaran bareng tetangga
Religious Holiday,Ratih diwenehi tanggung jawab kanggo nggawa kupat ing acara tetangga.,Ratih seneng banget bisa icip-icip kupat buatan bundene.,Ratih seneng banget nalika nyiyapake kupat,Ratih ngobrol karo bundene ngenani resep turu,Ratih seneng ngatur meja makan bareng kulawargane,Keluarga Ratih bakal ngerayaka Lebaran bebarengan
Religious Holiday,Siska wis ngerti bilih nggawé ketupat kudu sabar lan teliti.,Siska seneng banget amarga di puji kancane.,Siska lagi ngumpul bareng kancane kanggo nggawé ketupat,Siska ora pede nggawé ketupat amarga takute ora rapi,Kancane Siska ngajak ngerti lan ngenali cara nggawé ketupat sing bener,Siska wis bisa nggawé ketupat sing rapi lan apik
Religious Holiday,Dinda ngerti bilih resep simbah kudu dijaga lan diturunake ing generasi selanjutnya.,Dinda seneng banget amarga kue keringé di puji simbah.,Dinda lagi ngobrol karo simbah ngenani takaran gula ing kue kering,Dinda seneng banget bisa ngerti resep kue kering saka simbah,Dinda seneng banget ngerti resep kue kering kanggo Lebaran,Dinda nggawé kue kering kanggo dibagikake ing tetangga
Religious Holiday,Toni ngerti bilih ngrumat omah kanggo tamu Lebaran kudu dilakoni kanthi ikhlas.,Toni seneng banget amarga omahé bersih lan rapi.,Toni lagi nyiyapake omah kanggo tamu Lebaran,Toni ngetokake hiasan dinding ing omah,Toni ngobrol karo bapakne ngenani tata cara ngrumat omah kanggo tamu,Toni seneng banget bisa ngladeni tamu Lebaran
Religious Holiday,Bayu ngerti bilih sabar iku salah sawijine nilai luhur ing agama Islam.,Bayu seneng banget amarga bisa dolan bareng kancane.,Bayu lagi nunggu takbiran,Bayu rame-rame bareng kulawargane,Bayu ngerasa sabar nunggu takbiran,Bayu seneng banget bisa ngerayaka Lebaran
Religious Holiday,Rini lan bundanya nggawé kue ketan bareng-bareng.,Rini lan bundanya nggawé kue lapis ing dina Lebaran.,Rini kepengen nggawé kue ketan ing dina Lebaran,Rini butuh ketan putih kanggo gawé kue,Rini ngajak bundanya ngalih ketan ing pasar,Bundanya ngiyaken
Religious Holiday,Doni ngumpulake sedekah sendiri.,Doni ora ngunjungi kulawargane ing desa.,Doni arep ngunjungi kulawargane ing desa ing dina Idul Adha,Doni kudu ngumpulake sedekah kanggo dibagi-bagikan,Doni ngajak kanca-kancane ngumpul sedekah,Kanca-kancane ora bisa ngumpul
Religious Holiday,Rini ngajak sedulur-sedulure mangan kue kering bareng-bareng.,Kue kering Rini ora enak.,Rini lagi nyiapake kue kering kanggo Lebaran,Rini pengin kue kering iki enak banget,Rini nggunakake resep kang dikasih nenek,Rini ngiyekake kue kering ing lòng
Religious Holiday,Raka ngajak kulawargane ngunjungi sanak saudara.,Raka ngajak teman-temane main mobil.,Raka lagi nyuci mobil kanggo persiapan Idul Fitri,Raka pengin mobilé kinclong,Raka nggunakake sabun cuci mobil sing wangi,Raka ngeringake mobilé nganti caté mengkilap
Religious Holiday,Rani ngasih kue kering kanggo tetangga.,Rani ngundang band kanggo ngisi acara.,Rani lagi nghias omah kanggo menyambut tamu Lebaran,Rani nggunakake hiasan-hiasan sing warna-warni,Rani pengin omahé kelihatan rame lan riang,Rani nggantung lampion ing teras omah
Religious Holiday,Adi lan sedulure ngedhakakake sajian kanggo dibagikake marang tetangga.,Adi lan sedulure ngobrol sambil mangan sajian.,Adi lagi ngumpul bareng sedulure kanggo ngerjakan kolaborasi,Adi lan sedulure kepingin nggawa sajian spesial kanggo buka puasa,Adi lan sedulure ngusung tema masakan tradisional,Adi lan sedulure masak bareng-bareng
Religious Holiday,Siska nggunakake baju anyare kanggo foto bareng kulawargane.,Siska ngirim baju anyare marang teman-temane.,Siska lagi nyiapake baju anyar kanggo ngunjungi sanak saudara nalika Lebaran,Siska pengin baju anyare bagus lan elok,Siska nyilih kain batik sing warna-warni,Siska ngajak ibu menyang penjahit
Religious Holiday,Pak Budi ngajak anak-anaké ngunjungi makam leluhur.,Pak Budi ngajak anak-anaké main ke taman bermain.,Keluarga Pak Budi nggawa kue tradisional kanggo dibagikake ing tetangga,Kue kase nggunakake resep turun temurun kanggo slametan Idul Fitri,Pak Budi ngajak anak-anaké ngantar kue marang tetangga,Pak Budi seneng ngenekake silaturahmi ing dina kang suci iki
Religious Holiday,Pak Budi ngerembug karo kulawargane ngenani menu slametan.,Pak Budi ngadani slametan kanggo ngunjukake rasa syukur.,Pak Budi ngadikan bubur kacang ijo kanggo slametan,Pak Budi ngundang tetangga kanggo slametan,Pak Budi seneng banget bisa ngadani slametan,Pak Budi ngerembug karo kulawargane ngenani slametan
Religious Holiday,Ibu ngajak Ani ngunjungi mesjid kanggo ngerti makna Lebaran.,Ani nulis makalah tentang sejarah Lebaran.,Ani lagi ngerjain tugas sekolah ngenani Lebaran,Ani pengin ngerti sejarah Lebaran,Ani ngobrol karo Ibu,Ibu ngasih tau Ani tentang sejarah Lebaran
Religious Holiday,Bapak ngomong yen gawé ketupat bareng-bareng nggawe silaturahmi antar anggota keluarga.,Bapak ngomong yen gawé ketupat iku ritual wajib kanggo Lebaran.,Bagas lagi nggawé ketupat,Bagas ngelakuake tradisi gawé ketupat bareng-bareng keluarga,Bagas pengin ngerti makna gawé ketupat bareng keluarga,Bagas takon Bapak
Religious Holiday,Rara ngana jajanan pasar ing tetangga kanggo ngerayake Lebaran.,Rara ngasih jajanan pasar ing tetangga kanggo dijajakale.,Rara lagi ngumpulake jajanan pasar kanggo dibagi-bagi ing tetangga,Rara ngerampokan duit saku kanggo kebutuhan jajanan pasar,Rara kepingin ngbagi-bagi jajanan pasar kanggo tetangga kanggo ngadhepi Lebaran,Rara seneng ngecek jajanan pasar kanggo tetangga
Religious Holiday,Mas Joko nyiyapake omah kanggo tamu Lebaran kanggo ngerayake silaturahmi.,Mas Joko ngundang tamu Lebaran kanggo nonton televisi bareng.,Mas Joko lagi nyiyapake omah kanggo tamu Lebaran,Mas Joko ngedol bakalan krobongan kanggo tamu Lebaran,Mas Joko seneng ngawani tamu Lebaran,Mas Joko nunggu tamu Lebaran
Religious Holiday,Meyra nger Kerja bakti bersih-bersih masjid kanggo sambut hari raya Idul Fitri.,Meyra nger Kerja bakti bersih-bersih masjid kanggo nambah ilmu agama.,Meyra lagi nger Kerja bakti bersih-bersih masjid,Meyra diwajibake nger Kerja bakti bersih-bersih masjid,Meyra seneng nger Kerja bakti bersih-bersih masjid,Meyra ngajak kanca-kancane nger Kerja bakti bersih-bersih masjid
Religious Holiday,Rendi ngunjungi kulawarga kanggo ngunjukake maaf.,Rendi ngrandiake acara Idul Fitri ing omah.,Rendi lagi ngerayake Idul Fitri bareng kulawargane,Rendi nggunakake baju anyar kanggo ngerayake Idul Fitri,Rendi seneng ngerayake Idul Fitri,Rendi ngobrol karo kulawargane
Religious Holiday,"Sekar mengangguk semangat. “Sudah, Bu. Aku masak kue kering dan sambal goreng kentang kesukaan Nenek.”","Sekar menggeleng. “Aku lupa, Bu. Aku sibuk memilih baju.”","“Ibu, aku wis siap!” seru Sekar sambil melangkah turun tangga dengan kebaya putih dan kain batik yang indah","Hari ini adalah hari raya Idul Fitri, dan Sekar akan silaturahmi ke rumah neneknya di desa",Ibu Sekar tersenyum bangga melihat putrinya,"“Masakanmu sudah siap, Nak?” tanya Ibu Sekar"
Religious Holiday,Ibu Sri ngerti anak-anakne lagi seneng-senenge.,Anak-anakne bantu Ibu Sri nggawé ketupat.,Ibu Sri ngajak anak-anakne nggawé ketupat,Ibu Sri ngomong yen ketupat kudu digawe sedurunge Lebaran,Anak-anakne ora gelem nggawé ketupat amarga kepengin main,Ibu Sri mbangun ketupat kanthi tangan dhiresi
Religious Holiday,Lintang tansah ngerjakake slametan ing omah kakek-nenekne.,Lintang nggarap slametan ing omah kakek-nenekne.,Lintang kepingin ngunjungi kakek-nenekne ing desa,Pisanan Lintang ora tau ngerti carane ngelaksanake slametan,Lintang diwenehi pangetahuan déning ibuné,Lintang ngerti pentingné slametan
Religious Holiday,Pak Dedi ngerti pentingne silaturahmi ing dina Lebaran.,Pak Dedi ngajak tetangga kanggo nggawé kupat liya.,Pak Dedi kepingin nggawé kupat kanthi gedhe,Pak Dedi ngajak tetangga kanggo nggawé kupat bareng-bareng,Pak Dedi mbangun kupat kanggo dibagikake marang tetangga,Pak Dedi seneng amarga bisa ngejarake silaturahmi
Religious Holiday,Rani isih tansah ngirim kado kanggo kulawargane ing desa.,Rani ngunjungi kulawargane ing desa ing dina Lebaran.,Rani tansah ngenteni Lebaran,Rani seneng ngunjungi kulawargane ing desa,Rani tansah ngirimeni kado kanggo kulawargane ing desa,Rani ngirim kado berane-sene kaya kue kering lan baju anyar
Religious Holiday,Dimas ngadok nasi tumpeng bareng karo tetanggan.,Dimas bisa ngadok nasi tumpeng kanggo kulawargane.,Dimas kepingin ngadok nasi tumpeng ing hari raya,Dimas ora duwe duwit cukup kanggo ngadok nasi tumpeng,Dimas ngrungokake duwit kanggo ngadok nasi tumpeng,Dimas ngumpulke duwit kanggo ngadok nasi tumpeng ing dina Lebaran
Religious Holiday,Siti kepingin ziarah marang makam leluhure.,Siti lan kulawargane ziarah ing makam leluhure.,"Dina Adil Fitri, Siti tansah ngunjungi makam leluhure",Siti tansah ngawasi makam leluhure supaya bersih,Siti ngenteni Dina Adil Fitri kanggo ziarah,Siti tansah ngajak kulawargane kanggo ziarah bareng
Religious Holiday,Rendra ngetokake kembang api bareng karo tetanggan.,Rendra ngetokake kembang api ing langit.,Rendra kepingin ngetokake kembang api ing malam takbiran,Rendra ngumpulke duwit kanggo mbeli kembang api,Rendra tansah nunggu malam takbiran kanggo ngetokake kembang api,Rendra wis siap mendelikake kembang api
Religious Holiday,Ani ngerasa seneng nggado kue ketupat bareng kulawarga.,Ani nggado kue ketupat kanthi lahap.,Ani seneng nggado kue ketupat ing Idul Fitri,Ani tansah nganteni Idul Fitri kanggo nggado kue ketupat,Ani tansah ngobrol karo kulawargane nalika nggado kue ketupat,Ani tansah ngobrol karo kulawargane lan nggado kue ketupat
Religious Holiday,Saka ora bisa teka ing slametan tetangga amarga isih sibuk ngerjakan genteng.,Saka teka ing slametan tetangga lan ngajak tetanggana ngerti genteng barune.,Saka mbangun genteng ing omah barunya,Saka kangen teka ing slametan tetangga,Saka ngajak tetanggana kanggo ngerti genteng barune,Saka ngundang tetangga kanggo dolan ing omah barune
