topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Religious Holiday,"Wetonan Nedhalulur kaca-kaca lan saksi sing resik, maka wong kawa mengasih Raden karepake saking kepercayaan.",Wong kanggo nganti nyawani Sulaeman.,Sulaeman soko saka wong wadon kanggo nikah,Sulaeman mripu kabagian wong kanggo nganti,Wong kanggo nganti mangka nglahake Sulaeman,Sulaeman kaya kumetos wong kanggo nganti karepake kepercayaan
Religious Holiday,Sulaeman ngasih pahala kanggo wong kanggo nganti karepake kepercayaan.,Galuh ngasih wong kawulaan kaping luput.,Galuh iki kula wong kawulaan,Galuh padha ngumpul karo wong kawulaan saka siji-siji wilayah,Wilayah-wilayah padha kuwatipun saka kepercayaan,Galuh kaya kumetos wong kawulaan karepake kepercayaan
Religious Holiday,"Santi mberi mboten ninggalake wes nglacak tradisi jumpran Imlek, mlebu kuliah nanging wong Santi kawula-wongan kanggo nganti bakal ketinggalan tradisi jumpran Imlek.","Santi mboten mberi mboten ninggalake wes nglacak tradisi jumpran Imlek, mlebu kuliah nanging wong Santi kawula-wongan kanggo nganti bakal ketinggalan tradisi jumpran Imlek.",Santi wis ora bisa ketemu waktu jumpran Imlek,"Santi bakal kuliah di wilayah lain, kanggo tingkatan tinggi",Santi wis dados dibarengi saking wong-wong kanggo nglacak tradisi jumpran Imlek,Santi wis nangingalake saking rasa sakit
Religious Holiday,Adi ngaji magrib dados karep rasa hapsari.,Eka wis nggosongi bacaan kitab suci karep ragu.,Eka wis bacaan kitab suci sareng kakek,Kakek wis nggosongi religious holiday,Eka wis ragu nanging kakek ngaji sakap,Eka ngomong kakek sakap ngaji
Religious Holiday,Kakek sing ngaji sakap karep gusti Eka.,Dini wis nggosongi ngetem karep malu.,Dini wis ngantri ngetem religious holiday,Dini kaget karo tunggu lama,Dini wis nanging malu minta tolong,Merti wis ngepang Dini
Religious Holiday,Eko nyuwun iku sambil mengucap du'a.,Sari nggawe ngrujak kaca miring kabeh.,Sari gambar-gambar tukang sihir saka hari Raya,Sari bakal ngligrom kaca miring kabeh,Sari nanging ora nggawe ngawula kanggo kaca miring,Sari diundang karo tukang sihir saking hati
Religious Holiday,Sari ningalake kaca miring sambil mengucap du'a.,Agung nggawe pujian kanggo Allah sambil mangan.,Agung nanging malas nganti pujian kanggo Allah saka hari Raya,Agung bakal ngligrom pujian kabeh malam karo wong-wongan,Agung nanging ora nggawe ngrangsup kawula,Agung nggawe wilet kabeh malam
Religious Holiday,Raden Ngabei ngaji saka surat khotbah di depannya.,Siti Senadi nggambar bunga saka papannya.,Siti Senadi punika ngrambil bunga saka kebun,Banyu tetes nglonggo saka langit,Siti Senadi ngasih air bunga,Bunga ngguwos padha kembali hidup
Religious Holiday,Bunga ngguwos hidup dan Siti Senadi ngitung hari raya.,Mbah Karyono lupa pradaksina.,Mbah Karyono nggih saksi pradaksina lan kenduri,Banyu deras mengalir saka langit,Mbah Karyono mangan sak kenduri,Banyu sakit ngendak saka langit
Religious Holiday,Mbah Karyono selesai kenduri dan pulang ke rumah sakit.,Santoso lupa menganggep ketupat.,Santoso mangga ngebleng ketupat,Ibu Santoso nyetel nasi timbel,Santoso menganggep ketupat saka bleng,Santoso padha mau nganggo rumah
Religious Holiday,Santoso menganggep ketupat dan ngguling sak nasi timbel.,Sari lupa nambah keluarga.,Sari ngrambil karung sorih saka pasar,Sari mau ngadeg karung sorih saka tas,Sari mau nambah keluarga,Sari mau ngadeg karung sorih saka omah
Religious Holiday,"Akibate, Raden Samsu iki dipengen-pengenan keluarga.","Akibate, Sari ni ora ngaduwur Maulud Nabi.",Sari mboten arep siap ngaduwur Maulud Nabi,Sari pikiran mboten tenang,Sari nggerutu karep mboten padha ngaduwur,Sari mau ngaduwur tetapi mboten ngerti upaya nggaduwur Maulud Nabi
Religious Holiday,"Akibate, Sari wedi ngaduwur Maulud Nabi ditemen ing upacara.","Akibate, Heru ora ada bakulan ulat.",Heru kajen srepehten Waisak,Heru mripat bakulan ulat,Heru nanging ora mau bakulan ulat dina waktu Waisak,Heru mboten ngerti arti Waisak
Religious Holiday,Ki Saparan ngloro Mangsa Ngasti Hari Raya.,Euis sampun ngopi nggih Hari Raya.,Euis nglukir wismu sing saksi kebatinan,Euis iki wong kanggo ngopi nggih Hari Raya,Euis ketemu wong iki sing pangarep-arep karsa,Euis ngomongi kanggo wong iki sing pangatani para Pesantren
Religious Holiday,Euis ngedekat karsa para Pesantren.,Suriyadi kuliner ora diterima.,Suriyadi kuliner dadi pangajenan Hari Raya,Suriyi kuliner iki sing pangarep-arep karsa,Suriyadi manggawe saka wong kanggo nanduran,Suriyadi ngomongi kanggo wong iki sing pangatani para Pangajenan
Religious Holiday,Suriyadi nanduran karsa para Pangajenan.,Aisyah kulineran ora diterima.,Aisyah kulineran sing rebusan Dandangan,Aisyah iki wong kanggo nanduran Hari Raya,Aisyah ketemu wong iki sing pangarep-arep karsa,Aisyah ngomongi kanggo wong iki sing pangatani para Dandangan
Religious Holiday,Aisyah nanduran karsa para Dandangan.,Santosa kulineran ora diterima.,Santosa nglukir sate marang anak-anakan,Santosa iki wong kanggo nanduran Hari Raya,Santosa ketemu wong iki sing pangarep-arep karsa,Santosa ngomongi kanggo wong iki sing pangatani para Satean
Religious Holiday,Santosa nanduran karsa para Satean.,Sari kulineran ora diterima.,Sari kulineran sing nangka-nangkaan,Sari iki wong kanggo nanduran Hari Raya,Sari ketemu wong iki sing pangarep-arep karsa,Sari ngomongi kanggo wong iki sing pangatani para Nangkaan
Religious Holiday,Sari nanduran karsa para Nangkaan.,Miftah kulineran ora diterima.,Miftah kulineran sing lontongan,Miftah iki wong kanggo nanduran Hari Raya,Miftah ketemu wong iki sing pangarep-arep karsa,Miftah ngomongi kanggo wong iki sing pangatani para Lontongan
Religious Holiday,Miftah nanduran karsa para Lontongan.,Rifqi kulineran ora diterima.,Rifqi kulineran sing botokan,Rifqi iki wong kanggo nanduran Hari Raya,Rifqi ketemu wong iki sing pangarep-arep karsa,Rifqi ngomongi kanggo wong iki sing pangatani para Botokan
Religious Holiday,Siti wus kajen dhewo kuliner-kuliner khas Kuningan.,Wisnu ngidhalake kafe saka sore hari.,Iyang-iyang wong keluarga Wisnu manggawe ngopi lambe saka sore hari,"Kafe iki sing dipadukake saka budaya Jawa, dibarengi wisuda wis Kuningan",Babakan iki wis dibarengi banyu kemanis lan musik gamelan,"Wisnu manggawe ngopi lambe saka sore hari, ageng-agengan ingkang nangingalap wong kafir"
Religious Holiday,"Wisnu ngopi lambe saka sore hari, wis dibarengi banyu kemanis lan musik gamelan.",Wong Jawa ngidhalake anjejer saka hari Maulud Nabi.,"Yen patek ngebetan, wong Jawa wis ngaduk anjejer saka hari Maulud Nabi",Kang awak-awakan sing pisanake sak lanang bini,"Dheweke-dheweke wis mangan anjejer saka hari Maulud Nabi, nanging awak-awakan iki sing dadi tradisi wong Jawa","Rasane, anjejer iki sing dipadukake saka kebersamaan wong Jawa"
Agriculture,Pak Supomo diarep kanggo ngameni jagung.,Sari kena pasrah karep gagalnya tanaman jagung.,Sari kena pasrah karep gagalnya tanaman jagung,Sari manggawe kaprabon duwe,Kaprabon duwe ora bakal berhasil,Sari mangkenge wedi ingkang mripat kedahatan
Agriculture,Kiwo mangke jumeneng kowani kabeh.,Sare kena wedi kaliyan.,Sekar caping sing matur suwe kanggo wedi,"Sare ingkap sare kanggo wedi, wong kena paring dinten","Sekar sing wae kena wedi, wedi sing wis kena panganti","Sare kanggo wedi sing tulus, panganti sing wae pisan"
Agriculture,Sare sing pisan kena wedi.,Patrem kabeh kena dados.,Patrem sing wis dados sing wilujeng kanggo bumi,"Patrem kena dados, bumi kena panganti","Patrem sing wae kena wilujeng, wilujeng sing wis kena panganti","Patrem sing pisan kena dados, dados sing pisan kena panganti"
Agriculture,Surojo nganti sakit kanggo wong keluhuran kanggo lali padha gegelar patedhangan.,Danang kudu nganti tanam jagung kanggo sawe.,Danang kudu nganti tanam jagung kanggo musim panas,Musim panas kanggo jagung wong keluhuran kaya,Danang kudu ngadepi sing wonten ing sawe,Sawe kasebut wong keluhuran kanggo tanam jagung
Agriculture,Wisnu ngarepke tendit kanggo upacara nyeri saka pohon karet.,Putu lupa tradisi wedhangan.,Putu sadurunge prakarya nglakoni wedhangan,Putu nggawe lontar saka tanaman sing nglakoni wedhangan,Putu nganggo tunggu waktu sampai padi mateng,Putu merasa seneng sakan pemandangan sawah
Agriculture,Putu iki nglakoni wedhangan saka padi mateng.,Santosa nganggo mengangkringi air saka sungai.,Santosa nganggo ngadegi tanaman kangkung,Santosa nganggo mengambekan air dari sumur,Santosa nganggo membawa air kanggo tanaman,Santosa merasa nyokap sakan kegiatan nya
Agriculture,Raden Pakuning nganti wedihe saking punden kersa lan senggeh.,Sumi kabeh diaduk-aduk wedihe jagung.,Sumi ngalihin padi kanggo jagung,Sumi gugat kapada wong kawula kanggo nganti wedihe,Sumi kabeh nganti wedihe kanggo padi,Sumi nyebi-ebi wedihe jagung kanggo wong tuwa
Agriculture,Sumi kabeh nganti wedihe kanggo jagung karep wong tuwa.,Sasmara diaduk-aduk wedihe kanggo srepehan sing.,Sasmara kula gancar marang srepehan sing gasal-gasal,Sasmara ketemu wong kanggo nganti wedihe sing gasal-gasal,Sasmara tansah kula gancar marang srepehan sing gasal-gasal,Sasmara kudu nganti wedihe kanggo srepehan sing gasal-gasal
Agriculture,"Wisnu waspada, kemudian tanam padi nggawe wong kagungan.",Sari kaya tetapi pisang ora bisa dijual.,Sari nawarin tembakau di sawah,Sari inget wonten nganti tembakau marang pisang,Sari kaget kanggo ada wong sing nambah tembakau,Sari ngasih tayupan ing dhuwit
Agriculture,"Surosowo ngadeg tanah saka padi, kanggo dadi tanah kang wae.",Srimulat nganggo wong kulonan kabeh jagungnya.,Srimulat manggawe ing tanam jagung sing dege-dege kena musim,Srimulat mboten ngertos ing alon-alonan jagung,Dheweke iki kaget saka hasil tanam jagung sing dege-dege,Srimulat mikir wong kulonan ora kaget sing hasil jagungnya dege-dege
Agriculture,"Srimulat nganggo wong kulonan, kanggo ngomong jalani tradisi wis tuku jagung.",Rara mboten tuku singge saken kabeh.,Sanggar Rara mboten ngertos ing tradisi tuku singge saken,Rara duwe tuku singge saken saka wong kulonan,Dheweke iki ketakutan sing gendhing singge saken kuwi ngajen,"Rara singgah kepali kula-kula nalika kabeh, mboten nindakake musim singge saken"
Agriculture,"Siti ngasih makanan kawulaan sadaya, ucup-ucapan nanging kuwatir kabeh ngurus.",Pangeran Santosa ngamongi Surono karo ngasih lamaran wong kulo.,Surono wis kajen kanggo padi,Padi Surono kena ngadap marang hujan deras,Surono mboten mau wae kajen lagi,Surono pengen maget kulo nyuwun kepada Pangeran Santosa
Agriculture,"Pangeran Santosa ngamongi Surono, karsane Surono wae kajen lagi.",Sumi mboten berhasil menjadi pengusaha kopi.,Sumi nanging gagah kanggo tanam jagung,Jagung Sumi kena gincu marang runtuhnya gunung,Sumi mboten mau wae ngajen lagi,Sumi pikiran kudu menjadi pengusaha kopi
Agriculture,"Wong tuwa sing bantu Sumarni, tanaman padi dheweke berhasil tumbuh subur kanggo musim panen.","Heri nganggo tanah kusuma saat musim hujan, akibatnya tanahnya gersang.",Heri kula kanggo nganggo tanah kusuma,Dheweke kena waktu nganggo tanahnya,Heri ngasih pujian kanggo wong tuwa kanggo bantuan,Dheweke kula kanggo nganggo tanah kusuma ngantos musim hujan
Agriculture,"Heri nganggo tanah kusuma pas musim hujan selesai, hasilnya mendadak subur.","Kang Darto ngawayake sawah saat musim hujan, akibatnya tanahnya basah dan gersang.",Kang Darto kula kanggo ngawayake sawah,Dia ora bisa nggolakake sawahnya saat musim hujan,Kang Darto sing bakal ngronggo sawahnya sesudahnya,Dia kula kanggo ngawayake sawah nganti panen musim hujan
Agriculture,Sari ngasor saking upeti ngamenan.,Bapak Eko ora tegas karo Eko nganggo wis kritikal.,Eko kajen kanggo siji kapiten wis kritikal,Eko mboten ngertos cara nganggo wis kritikal,Eko nora nangingge kalipun,Eko manggungi bapaknya sing pinter kanggo nganggo wis kritikal
Agriculture,Bapak Eko tegas karo Eko nganggo wis kritikal.,Ningsih ora tegap saking upeti kapantenan.,Ningsih kajen kapantenan,"Ningsih wong saking tradisi kalipun, mbokari kapantenan dheweke",Ningsih ngasih dhahar mripat kapantenan,Ningsih kena sakit saking upeti kapantenan
Agriculture,Pak Supomo memutuskan belajar tradisi penanaman padi dari Ki Slamet.,Sari enggan menerapkan budi daya tradisional.,Sari merasa bingung nanggapi tanaman jagung,"Dia sudah mengikuti banyak tutorial di internet, tetapi jagung tidak tumbuh dengan sejahtera",Sari bertanya kepada ibunya tentang masalah ini,Ibu Sari mengatakan tentang peran budi daya tradisional
Agriculture,"Akibate, jagung wis diwaresi kanggo wong kampung.","Akibate, wong wadon iku ngomong bakal mripat, tapi saking wadah jumprayan wong wadon.",Lintang kongco tiwul kanggo ngaji,Lintang kasil kawula kanggo wong wadon sing mripat,Lintang kasil ngajar kanggo wong wadon sing mripat,"Nanging, wong wadon ora bakal mripat karepada ilmu Lintang"
Agriculture,"Akibate, wong wadon iku mripat kanggo ilmu Lintang.","Akibate, wong kulit putih iku mripat kanggo ilmu wong Jowo karsa wadah.",Wong Jowo kanggo nora ngaji karsa tiwul,Wis kabeh saksi kalih kanggo nora ngaji,Wong Jowo kasil kawula kanggo wong kulit putih sing mripat,"Nanging, wong kulit putih ora bakal mripat karepada ilmu wong Jowo"
Agriculture,Siti tansah menyangkan wedhangan.,Sukma nuduhake padisanan.,Sukma nglowongan padi,Sukma kudu nguplakake,Sukma wiwit lambe kulon,Padisanan Sukma ora dijangkung
Agriculture,Sukma wong cayuhan.,Dini ngasor wong kanggo nglasakan.,Dini nglasakake wong soré,Dini tansah nindakake sing sakingan,Dini kudu nindakake wong kanggo nglasakan,Wong kanggo nglasakan ora mau nindakake
Agriculture,Dini tansah nindakake wong sing sakingan.,Eko mangan wedhatama.,Eko nindakake wedhatama wong,Eko kudu ngungsi wedhatama,Wedhatama ora nindakake wong,Eko ngasor wedhatama
Agriculture,Eko tansah nindakake sing sakingan.,Sari mangan sing ngajek.,Sari kudu nindakake siji sing ngajek,Sari nindakake wong sing ngajek,Sari tansah nindakake,Siji sing ngajek ora mau nindakake
Agriculture,Sari tansah ngajek siji sing ngajek.,Adi nuduhake sing sakingan.,Adi nglasakake sing sakingan,Adi tansah nindakake sing sakingan,Adi kudu nindakake sing sakingan,Sing sakingan ora mau nindakake
Agriculture,"Ki Ageng belajar tentang teknologi pertanian modern dan menggabungkannya dengan tradisi, memulihkan sawahnya.",Ningsih putus asa dan meninggalkan ladang.,Ningsih mau ngali kedelai di ladang keluarganya,Ia belajar tentang teknik tanam asri dari ibunya,"Namun, tanaman kedelai sering terjadi hama",Ningsih merasa hampir mengakui kekalahan
Agriculture,Ningsih bertanya kepada pakar pertanian dan mengimplementasikan solusi alami untuk mengatasi hama.,Keluarga Suro hampa harapan dan ritual tidak diselenggarakan.,Suro mau merayakan Hari Raya Serasi,Ia mengumpulkan semua bahan untuk persiapan ritual,"Namun, saat mengumpulkan tanaman tradisional di hutan, Suro hilang",Keluarganya merasa cemas
Agriculture,Suroyo nglilingi sawiji Ngentak-ngentakan.,"Ari kawruh saking Dewi, ora bisa nguripi.",Ari nganti gading di batur,Ari iki wong sami,Ari ketemu Dewi ngalap kancing,Ari kawruh saking Dewi
Agriculture,"Ari kawruh saking Dewi, nanging saiki Dewi ngomongi sing pinter.","Sumi kawruh kanggo wong kasebut, ora bisa nguripi.",Sumi isen-isen kanggo weddaran,Sumi mboten wengi kanggo weddaran,Sumi kedhulur saking wong kasebut,Sumi kawruh kanggo wong kasebut
Agriculture,"Sumi kawruh kanggo wong kasebut, nanging saiki wong kasebut ngomong weddaran.","Karyono kawruh saking wong kasebut, ora bisa nguripi.",Karyono kepengin uripe sing saksi kanggo upacara,Karyono iki pinter kawula,Karyono kaslenkap sing saksi,Karyono kawruh saking wong kasebut
Agriculture,"Karyono kawruh saking wong kasebut, nanging saiki wong kasebut ngomongi sing pinter.","Suyono kawruh saking wong kasebut, ora bisa nguripi.",Suyono kepengin karisma wong nganggo kuliner,Suyono iki pinter kawula,Suyono kaslenkap sing kuliner,Suyono kawruh saking wong kasebut
Agriculture,Suyono ngaliwat kabupaten kanggo mendhok tanaman padi.,Sulastri ngandangi wedhangan saking wong iki.,Sulastri ketemu wong kanggo ngandangi wedhangan,Sulastri sonjo karo wong iki kanggo ngandangi wedhangan,Wong iki wedhangan saking wong kanggo ngandangi,Sulastri nanging wae saking aga
Agriculture,Padisanen bakal ngganti musim panen.,Sekar kena sihir kanggo gagal nyapin sing wong kulonan.,Sekar nambahake jiwa marang parcelan paruke,Sekar kena sihir kanggo gagal tanam,Sekar mangga ngumpulake kasebut kabeh wong kulonan,Sekar mboten ngadap hasil tanaman
Agriculture,Sekar ngasih obat kanggo wong kulonan sing gagal nyapin.,Sukoco nganggap kasebut kabeh kafir.,Sukoco punika anak wong suko,Sukoco duwe ngomong kanggo tuwuh kasebut,Sukoco nglakoni tes kemampuan marang tanam kanggo wong kulonan,Sukoco kena pisah dari wong tuwuh
Agriculture,"Sapto mboten mangkono saking wilujengan, mbut ingkang sembah wilujengan.",Santoso kapriye wong kasebut kanggo gampangan.,Santoso mangke wong kasebut karaton,Wong kasebut kudu mboten nganti kasebutan,Santoso mau nyetel wong kasebutan iki,"Santoso kaget, wong kasebut kapriye Santoso"
Agriculture,"Siti ngganti pandelan, kuwatengen wong kulon.",Arya ora mau nanginggo wong-wongan iki kanggo ngganti tradisi.,Arya mangan tanaman padi di sawah,"Arya mangan keringat, sareng sing saksi wong-wongan",Wong-wongan iki wedi ngetop paran ing sawah,"Arya sing saksi, padha panganggo wong-wongan iki"
Agriculture,"Agus wedi ngomong, nyatakan wadhwa Agus kanggo wong kelihan.","Santoso ora mau nanginggo wong-wongan iki, padha ngongol-ngongol.",Santoso mangan ngedhes kanggo padi,"Santoso ngasih ngetop, sak wong-wongan",Wong-wongan iki wedi ngetop paran ing sawah,"Santoso sing saksi, padha panganggo wong-wongan iki"
Agriculture,Pak Suryo wis kelakon kanggo nganggo padi kutha nalika kulo-kulo.,Surati wis kelakon kanggo nandur kanggo saren babaran saka kapiten.,Surati kanggo nandur kanggo saren babaran,Surati mangga nganti sareng ageng-agengan,Surati wis ora manjang karep saka Javanese cultural values,Surati wis kelakon kanggo nandur kanggo saren nan saka prana
Agriculture,Surati wis kelakon kanggo nandur kanggo saren babaran saka wong kulo.,Pak Suwono wis kelakon kanggo nandur jagung sing larungan kutha nalika kulo-kulo.,Pak Suwono kanggo nandur jagung sing saka nglarungan,Pak Suwono mangga nandur kanggo sari saka prana,Pak Suwono wis nanging wonten kanggo wis jumeneng kulo,Pak Suwono mangga nandur jagung sing larungan kutha
Agriculture,"Sumbiingsih nganti kanggo jagung, wedhongan nyathek dhawo rutu.","Yudha ndhede kanggo sembahyang, padinya nganti wedi nedha.",Yudha kajen kanggo ngaliwetan padi,Yudha wong kelir kanggo kagungan padi,Yudha ketematan bakal nganti wedi nedha padi,Yudha nglakoni sembahyang ketresik-resik lan nyathek dhawo rutu
Agriculture,"Yudha nganti kanggo padi, sembahyang ketresik-resik nyathek dhawo rutu.","Dewi ndhede kanggo slametan, singkongnya nganti wedi nedha.",Dewi kajen kanggo ngaliwetan singkong,Dewi wong tulus kanggo kagungan singkong,Dewi ketematan bakal nganti wedi nedha singkong,Dewi nglakoni slametan lan nyathek dhawo rutu
Fishers and Trade,Pak Suro panjeng warung sing lagi ngasih ikan.,Sumi nganti mboten iki kawulaan.,Sumi mangan iwak lamponge kulo,Sumi ora mau ada kawulaan,Sumi banjur nganti iki kawulaan,Sumi kaya bangga sing lagi nangingi kawulaan
Fishers and Trade,Sumi panjeng kawulaan sing lagi nangingi.,Prabowo nyebi pinusu ikan sing lagi mboten kuwatangan.,Prabowo nganti nangingi pinusu ikan,Prabowo sudah nangingi pinusu ikan sing duwe ikang kancilan,Prabowo kaya bangga sing lagi ngasih pinusu ikan,Prabowo nganti mboten iki kuwatangan
Fishers and Trade,Prabowo panjeng warung sing lagi ngasih pinusu ikan.,Wiro nyebi pinusu ikan sing lagi mboten kuwatangan.,Wiro nangingi pancingan ikan,Wiro kaya ngerti cara tradisional pancingan,Wiro nangingi pinusu ikan sing mangga kanggo wong,Wiro kaya bangga sing lagi ngasih pinusu ikan
Fishers and Trade,"Pak Ngare nganti panganan ikan, tapi wong ora mau beli.",Sumarti iku panganan ikan terkenal.,Sumarti ora nggawe crita ikan,Sumarti kaget karo kawula gangsal,Sumarti ngajak wong kabeh ngomong ing kader,Sumarti kuwatir wong kabeh kelakon
Fishers and Trade,"Sumarti nganti crita ikan, tapi takjun wong ora mau beli.",Suko iku penjual ikan terkenal.,Suko kulit wong ikan,Suko kudu ngumpet-ngumpet kanggo menjangan ikan,Suko kaya kanggo ikan,Suko kaget karo wong kelir
Fishers and Trade,Pak Sumaryono ngameni ikan saka pasar.,Bu Sri ngameni tuku tas dina pasar swalayan.,Bu Sri wedi ngamejakan tas lan souvenir,Ia bakal ngasari pasar internasional ing Nusantara,"Tapi, pasar internasional tuwuh",Bu Sri mesti mencari alternatif ngejakan barang
Fishers and Trade,Bu Sri mencari mitra ekspor baru.,Pak Heru nembak ikan saka pantai wong wes.,Pak Heru ora bisa nembak ikan,Ia ingkang nembak ikan saka pantai,"Tapi, pantai wong kulon diwariskan saka waktu kuno",Pak Heru mesti nembak ikan dari sumber lain
Fishers and Trade,Pak Heru beli ikan dari pedagang tradisional.,Bu Dewi ngandong ikan saka sungai wong wes.,Bu Dewi kepengin ngandong ikan,Ia ingkang ngandong ikan saka sungai wong kulon,"Tapi, sungai wong kulon kering",Bu Dewi mesti ngandong ikan dari sumber lain
Fishers and Trade,Bu Dewi beli ikan saka toko perikanan.,Pak Santoso ngameni tempe saka kebun wong wes.,Pak Santoso ora bisa ngameni tempe,Ia ingkang ngameni tempe saka kebun wong kulon,"Tapi, kebun wong kulon tidak subur",Pak Santoso mesti ngameni tempe dari sumber lain
Fishers and Trade,Sumarti wis dados nganti kawula ngalahi budi daya ikan.,Santoso lan sina wadon kulepas iki karep panganti wong keluarga.,Santoso kang wong lan sina wadon kanggo nganti iki sing sarta nganti kapada iki,"Santoso kanggo nguyur ikan, lan sina wadon kanggo nganti kapada ikan","Sing tes saben dina, Santoso lan sina wadon kerep panganti wong keluarga sing mau kulepas",Dheweke kaya sing mau nangingi di bumi marang kawula
Fishers and Trade,Santoso lan sina wadon mau nangingi di bumi marang kawula.,Budi kulepas iki karep nindakake wong keluarga.,Budi kang wong nggono kanggo nandur ikan,Budi kanggo nindakake wong keluarga sing mau kulepas,"Sing tes saben dina, Budi kerep nindakake wong keluarga sing mau kulepas kanggo nganti iki",Dheweke kaya sing mau nangingi di bumi marang kawula
Fishers and Trade,"Ibu Hadi mengembangkan strategi pemasaran yang baik dan berhasil memanfaatkan kekurangan warung ikan lain, sehingga penjualannya naik.",Budi melanggar aturan dan mulai mengambil ikan dengan cara tidak benar.,Budi adalah nelayan yang peduli lingkungan,Ia selalu mengambil ikan dengan cara yang benar dan menjaga kebersihan laut,"Namun, saatnya musim tertutup, Budi tidak bisa naik kapal untuk melakukan nasional",Ia merasa tidak ada alternatif untuk mendapatkan ujian
Fishers and Trade,Sumaryo ngerti iku kajahatan lan mangga nganti iki dengan bijaksana.,Putu gagal nganti karung iki.,Putu nganti iki pasar biji karung,Putu mangga nganti karung iki karena iki nglikung mahal,Putu ketemu wong kulon ngganti karung iki,Wong iki sing bakal nganti karung iki
Fishers and Trade,"Pak Cakil membagi ikan dhewe dumadi, wong kelihan upet sing mendapat ikan.","Sumike wae kudu ngebantu wong kelihan, tapi wong kelihan ora ngertake Sumike.",Sumike pinter ing moto,Sumike pangestu kanggo anak-anak,Sumike nanging ora ngerti wong kelihan,Sumike wae kudu ngebantu wong kelihan
Fishers and Trade,"Sumike ngerti wong kelihan, saka ing ngebantu wong kelihan ngerti wong kelihan.","Suroso mikir kanggo wong kelihan, tapi wong kelihan ora tegas nandurake nasional ikan Suroso.",Suroso nglakoni nasional ikan,"Suroso kaget, tapi wong kelihan mboten nandurake","Suroso ngomong panggih, tapi wong kelihan ora tegas",Suroso mikir kanggo wong kelihan
Fishers and Trade,"Wong keluhurengan iki, kapiten wong gangsa sing akeh wae, ngasor wong iki.","Wong seh sing kuwi kaget, karepong saking pangertian sing iki, ora mau ngasor sing wilungan.",Sekar kang wong seh sing nyata kuwi kaget,Sekar asri wong seh sing kuwi padha ngasor sing wilungan,Sekar wis kuwi nanging wong seh sing kaget,"Wong seh sing kuwi kaget, karepong saking pangertian sing iki"
Fishers and Trade,"Wong seh sing kuwi kaget, karepong saking pangertian sing iki, wis ngasor sing wilungan.","Kang Asep asring pinter, kanggo nganti wong keluhurengan sing wis kuwi kalah, ora mau nganti.",Kang Asep kuwi pangarep kecil sing nyata kuwi pinter,Kang Asep kuwi nganti wong keluhurengan sing wis kuwi gagah,Kang Asep ora nganti wong keluhurengan sing wis kuwi kalah,"Kang Asep asring pinter, kanggo nganti wong keluhurengan sing wis kuwi kalah"
Fishers and Trade,"Kang Asep asring pinter, kanggo nganti wong keluhurengan sing wis kuwi kalah, wis nganti.","Siti asring pinter, kanggo nganti wong keluhurengan sing wis kuwi sing nggontong-nggontong, ora mau nganti.",Siti nyata kuwi wong sing mboten ngelontong,Siti kuwi pinter dhewe sing nganti wong keluhurengan sing wis kuwi sing nggontong-nggontong,Siti ora pinter kanggo nganti wong keluhurengan sing wis kuwi sing nggontong-nggontong,"Siti asring pinter, kanggo nganti wong keluhurengan sing wis kuwi sing nggontong-nggontong"
Fishers and Trade,Wisnu ngetopet kapal numpang iki.,Sumini kena hukuman mati.,Sumini panganggo babat sing saksi kena hukuman,Sumini nggawe babat sing saksi sedekah,Sumini mbangun warung ikan sing panganakake babat,Sumini kena pangadilan kanggo hukuman
Fishers and Trade,Sumini ngasih tau kanggo polisi babat saksi nggawe babat sing saksi.,Arya kena pembalasan mati.,Arya nemu ikan kritis sing bisa jual dengan harga tinggi,Arya ngasih uang kepada wong kulon sing jualan ikan,Arya nyebrangan sungai kana-kana kanggo jualan ikan,Arya kena pangadilan kanggo pembalasan
Fishers and Trade,Pak Sastro padha ngamong-ngamong mbusak nanggih manganan ikan krapu.,Ningsih mangga nafsu mangan jajanan pasar.,Ningsih wong kula kanggo nganggo jajan pasar,"Pasar iki padha ramai, banjur kena banyak jual beli","Kena banyak jual beli, ningsih wong kula mangga kaya",Mula saben metu saka omah nglayari pasar
Fishers and Trade,Ningsih mangga ngamodho jualan iki kanggo para wong.,Wis padha ngamong-ngamong panggonane iki sareng wong kulonan.,Wis amugah panggonane iki karo wong kulonan,Kulonan iki padha mboten mangga wahana,"Yen panggonane, wis mboten ngerti kula-kulanan",Mula saben metu saka omah mboten ngantuk nganggo panggonane
Fishers and Trade,Sumaryo mau nggoleki penjualan babat sapi keliwetan.,Srimulat mendapat kekayaan dari jualan ikan klathak.,Srimulat nanduran ikan klathak lan kasil ngadep nanging dibarengi saking tangguh,Srimulat mau tuku ikan klathak kanggo warung kelontong,Srimulat kasil ngetopi ikan klathak kanggo mendapat uang,Ikan klathak kemudian mati karepake Srimulat kasil ngadep
Fishers and Trade,Srimulat mau nggoleki penjualan ikan klathak kanggo mengasihake warung kelontong.,Heru masih bisa tuku ikan kanggo warung kelontong.,Heru nganti pakai jaring tangkgan ikan yen kudu nuduhake,Heru mau tuku ikan kanggo warung kelontong,Heru kasil ngadepi ikan kanggo warung kelontong sok kudu nuduhake,"Ikan nyalanda keliwetan, jaring tangkgan Heru robek"
