Topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Wedding,Yuni ngajak sakabeh anggota keluarga ka acara syukuran kawin,Yuni ngajadikeun acara syukuran ulang tahunna.,Yuni geus kawin,Anjeunna ngan sakabeh anggota keluarga,Yuni ogé ngajadikeun acara syukuran,Anjeunna ngajak sakabeh anggota keluarga ka acara syukuran
Wedding,Dika ngajak kakana ka kondangan di luar kota,Dika hareup ka rumah sadayana undangan di Bandung.,Dika ngajak pisan kakana ka kondangan,Anjeunna ngajadikeun acara kawinan di luar kota,Dika ogé ngajadikeun acara kawinan jeung adat-adat Sunda,Anjeunna hareup ka rumah sadayana undangan
Wedding,Tika ngajadikeun acara kawinan jeung adat-adat Sunda,Tika hareup ka rumah sadayana undangan di luar kota.,Tika geus kawin,Anjeunna ogé ngajadikeun acara kawinan jeung adat-adat Sunda,Tika hareup ka rumah sadayana undangan,Anjeunna ngajadikeun acara kawinan di Bandung
Wedding,Ratih ngarombongan undangan jeung ngarombongan tanggal kawinan.,Ratih jadi kudu ngarombongan sakabeh tetabuhan kawinan.,Ratih jeung sangkuyna geus nyiapin sakabeh tetabuhan kawinan,Undangan geus dirékeun ku jalan online jeung offline,"Nu ngajadikeun panungtungan, aya nu salah ngaromokkeun tanggal kawinanna",Ratih jadi kudu ngarombongan undangan
Wedding,Nu ngahaturkeun geus ngarobih ka nu disiapkeun ku kawinan.,Nu ngahaturkeun geus ngarobih ka nu disiapkeun ku nu diundang.,"Nu jadi tradisi di kawinan, kudu aya nu ngahaturkeun éta kawinan",Nu ngahaturkeun geus disiapkeun ku kawinan,Nu ngahaturkeun ngarupakeun ka sadayana tamu nu dateng,Aya nu ngarobihkeun ka nu ngahaturkeun
Wedding,Angga jeung Yanti ngarombongan tanggal kawinan.,Angga jeung Yanti ngarombongan tetabuhan kawinan.,Angga jeung Yanti geus ngarencanakeun kawinan,Angga geus nyiapin sakabeh tetabuhan kawinan,Yanti geus nyiapin tetabuhan kawinan jeung nu ngahaturkeun,"Nu ngajadikeun panungtungan, aya nu ngarobihkeun tanggal kawinan"
Wedding,Dadan teu tiasa ngaluyur ka luar anu teu aya bapana.,Dadan bakal ngaluyur ka kaluaran jeung tiasa ngabalik kaluar jam 9 wengi.,Dadan teu tiasa ngarurug ka kaluaran sakabehari,Dadan teu boga karingan anu penting,Dadan kudu ngadahar bareng jeung bapana,Bapana Dadan geus ngajadwalkeun acara liburana
Wedding,Udin kudu ngadahar leuwih baé pikeun ngajaga stamina.,Udin bakal terus ngaboga ka sakola anu jauh.,Udin ngaboga ka sakola anu jauh ti imahna,Udin leutik teu tiasa ngadahar sahari-hari,Udin geus ngarasa lemes ti kaluar sakola,Udin kudu ngajadwalkeun waktosna leuwih baé
Wedding,Dinda kudu ngahaturkeun panonpo pikeun ngagaduhkeun adat.,Dinda bakal kawin tanpa ngahaturkeun panonpo.,Dinda teu boga panonpo kasep,Dinda nolak jeung ngarasa teu percaya dina panonpo,Dinda kudu ngahaturkeun panonpo dina acara kawin,Dinda geus ngajadwalkeun kawinna
Wedding,Asep ngaharapkeun sadayana ngahaturkeun panonpo.,Asep bakal ngahaturkeun undangan tanpa ngaharapkeun panonpo.,Asep geus ngajadwalkeun acara kawinna,Asep ngahaturkeun undangan ka sadayana sanak keluarga,Asep ngadahar jeung ngahaturkeun bubur kacang ijo,Asep teu boga katuangan
Wedding,Tati ngabogaan panonpo anu teu bener.,Tati ngahaturkeun panonpo anu bener.,Tati ngarasa teu percaya dina panonpo,Tati nolak jeung ngabogaan panonpo,Tati geus ngarasa teu bener dina panonpo,Tati ngabogaan panonpo dina acara kawin
Wedding,"Ade ngarasa lemes, hayang nginum teh manis.","Ade ngarasa lemes, hayang nginum kopi.",Ade nyokot tina panyawangan,Éta tina panyawangan sakola,Ade ngarasa lemes,Éta ogé teu boga énggal
Wedding,"Iwa jeung Asep ngarasa bahagia, ngan jelema anu asup ka saung, ngeunaan sila sahur-sahur.","Iwa jeung Asep ngarasa bahagia, teu ngan jelema anu asup ka saung.",Iwa geus kawin jeung Asep,Iwa ngan Asep kawin di saung,Iwa jeung Asep ngarasa bahagia,Iwa jeung Asep ngan jelema anu asup ka saung
Wedding,"Tini jeung kaka ngahijian di kamar, ngeunaan nyieun kue.","Tini jeung kaka ngahijian di kamar, ngeunaan nyieun teh.",Tini ngan kaka,Tini jeung kaka ngahijian,Tini jeung kaka ngahijian di imah,Tini jeung kaka ngahijian di kamar
Wedding,"Nana ngadadeukeun ka dulurna, ngarasa bangga.","Nana ngadadeukeun ka dulurna, teu ngarasa bangga.",Nana geus ngadadeukeun,Nana ngadadeukeun di imah,Nana ngadadeukeun di kamar,Nana ngadadeukeun ka dulurna
Wedding,"Deni jeung dede nonton televisi di kamar dede, ngeunaan wayang golek.","Deni jeung dede nonton televisi di kamar dede, ngeunaan wayang kulit.",Deni ngan dede,Deni jeung dede nonton televisi,Deni jeung dede nonton televisi di kamar,Deni jeung dede nonton televisi di kamar dede
Wedding,Kawinan ditunda,"Kawinan jadi, Laras jeung Dimas teu aya masalah",Dimas jeung Laras geus pacaran lama,Ortu Laras nyieun janji kawin,Laras jeung Dimas teu acan siap nikah,Ortu Laras geus nyiapin sakabehna
Wedding,Ajeng jeung Anjar jadi boga usaha kaos,Kaosna teu aya anu pesen,Ajeng jeung Anjar hayang ngadamel kaos sareng rancana sareng,Ajeng jeung Anjar tiasa ngarancang kaos,Kaosna jadi jeung loba anu pesen,Kaosna anu dipesen teh kaos nikahan
Wedding,Yanti lupa nyiapin maskawin,Yanti lupa nyiapin pakean,Rangga jeung Yanti geus tunangan,Yanti geus nyiapin kawinan,Yanti nyiapin nu luhur jeung hade,Yanti teu nyiapin nu penting
Wedding,Naya jeung Arya lupa ngajadikeun acara ngarupakeun,Naya jeung Arya lupa ngajadikeun acara ngahaturkeun,Naya jeung Arya geus tunangan,Naya jeung Arya geus nyiapin sakabehna,Naya jeung Arya loba anu diwangun,Naya jeung Arya lupa ngajadikeun
Wedding,Ega jeung Naya teu boga anu ngabantuan,Ega jeung Naya teu boga anu ngabantuan tapi boga duit loba,Ega jeung Naya geus nikah,Naya geus ngandung,Naya jeung Ega teu boga duit,Ega jeung Naya teu boga sanak saudara
Wedding,Asep ngajual motor sapari kawin.,Asep ngalungkeun surat cinta ka bapana.,"Éta oge jamané, Asep geus ngeunaan nu kawin",Asep boga karesep nu hade,Asep kudu ngahaturkeun mahar ka bapana,Bapana Asep hoyong nu teu pisan
Wedding,Kuya Lilis ngarokkeun lulumpatan.,Kuya Lilis ngarokkeun krupuk.,Lilis geus diwewuhkeun ku bapana yén kudu ngahaturkeun mahar,Lilis nganjang ka imah kuya,Lilis méré kuya nu geus nikah,Kuya Lilis ngarokkeun nu ngarukun mahar
Wedding,Uwa ngarukun tina nu bikang ku badé.,Uwa ngajual tina nu bikang ka tetangga.,"Éta jamané, Uwa geus mangrupukeun tina",Uwa boga dua tina,Uwa geus ngajual tina nu jalu,Uwa geus ngarukun tina nu bikang
Wedding,Euis ngajual tina sapari kawin.,Euis ngajual motor.,"Éta oge jamané, Euis geus ngeunaan nu kawin",Euis hayang ngahaturkeun mahar nu sanés nu teu pisan,Euis ngarukun mahar nu hade,Euis kudu ngajual tina
Wedding,Éta ngajual tina sapari kawin.,Éta ngajual motor.,"Éta oge jamané, Éta geus ngeunaan nu kawin",Éta geus ngarukun mahar,Éta kudu ngahaturkeun mahar ka bapana,Bapana Éta hoyong nu teu pisan
Family relationships,Asep jadi lemes jeung geus beneran poho ngabanggaan nilai raporna,Asep jadi jagoan kelas,Asep geus nganjeunkeun nilai rapor keur dicokot ku kolotna,Asep geus ngajalanan ujian jeung nilai anu lumayan,"Tapi, Asep poho ngabanggaan nilai raporna ka famili",Asep teu boga nyali
Family relationships,Mila jadi tiasa ngabanggaan boga nu dipikaresepanna,Mila jadi boga,Mila geus ngadahar nu bener tur ngagambarkeun ka urang di karesepanan,Mila geus ngajalanan usaha boga nu lumayan sukses,Mila geus ngajual boga ka tetangga jeung famili,Mila jadi boga sanajan poho ngabanggaan usaha boga
Family relationships,Ujang jadi geus beneran poho ngadahar ka rumah kakaknya,Ujang jadi aya di Bandung,Ujang geus ngadahar ka Bandung pikeun ngajenguk kakakna,Ujang geus ngahaturkeun parabotan tur ngabanggaan prestasi,"Tapi, Ujang poho ngadahar ka tempat tinggal kakaknya",Ujang poho arah
Family relationships,Lilis jadi tiasa ngabanggaan dagangna,Lilis jadi boga,Lilis geus ngadahar ka pasar pikeun nyukukeun barang,Lilis geus ngajalanan tawar-menawar jeung aya nu lumayan,Lilis geus ngajual barang ka famili jeung tetangga,Lilis jadi boga sanajan poho ngabanggaan dagang
Family relationships,Euis jadi tiasa ngabanggaan dagangna,Euis jadi boga.,Euis geus ngadahar ka pasar pikeun ngajual boga,Euis geus ngajalanan tawar-menawar jeung aya nu lumayan,Euis geus ngajual boga ka famili jeung tetangga,Euis jadi boga sanajan poho ngabanggaan dagang
Family relationships,Kulawargana Ujang teu aya nu nanya-nanya kapan kawin.,"Ujang teu boga pacar, jadi teu bisa kawin.",Ujang boga dua kakak,Kakakna nu gede ngaranna Asep,Asep geus nikah jeung boga anak,"Ujang ogé geus gede, tapi teu acan kawin"
Family relationships,Ari nangtukeun sadaya nu geus ngajaga dina.,Ari nangtukeun nu geus ngajaga rumaha.,"Ari geus kawin jeung éta jompo, nu ngajaga ari geus teu bisa ngajaga dina","Ari teu boga anak, anjeunna geus teu boga nu ngarawat",Anjeunna sok ngabenerkeun rumaha,Ari kudu ngajaga dina
Family relationships,Dadan jeung Nana kudu ngaduluran waktosna pikeun ngajaga bapa.,Dadan jeung Nana geus ogé teu boga bapa.,"""Mangga, urang balik deui ka Bandung",Urang kudu ngajaga bapa urang,""" ucap Dadan","""Bapa urang geus leutik, urang kudu ngajaga"
Pregnancy and kids,"Tantan ngarasa henteu kudu ngajaga rumaha, tapi kudu ngajaga pangalaman anu boga anak.",Tantan nangtukeun nu geus ngajaga rumaha.,Tantan geus kawin jeung nu geus boga anak,"Anjeunna teu boga anak, tapi anjeunna boga kudu ngajaga",Anjeunna geus teu boga nu ngajaga,Tantan kudu ngajaga rumaha
Pregnancy and kids,Wulan jeung suaminya parantos nu penting pikeun anjeunna.,Wulan henteu boga rencana nyieun anakeun.,Wulan geus parantos kawin,Wulan ngan henteu boga anakeun,Wulan jeung suaminya henteu teu sabar nunggu,Wulan boga parantos nu kudu diwewuhkeun
Pregnancy and kids,Rian boga hiji parantos nu penting pikeun anakeuna.,Rian teu boga waktu pikeun anakeuna.,Rian boga anak nu geus umur 5 taun,Rian henteu boga waktu nu leutik,Rian boga parantos nu kudu diwewuhkeun,Rian boga hiji nu kudu diwewuhkeun
Pregnancy and kids,Maya jeung keluarganya boga nu kudu diwewuhkeun pikeun anakeuna.,Maya teu boga parantos nu kudu diwewuhkeun.,Maya geus parantos nyieun anak,Maya boga nu kudu diwewuhkeun,Maya jeung keluarganya ngaharepkeun nu terbaik,Maya boga hiji parantos nu kudu diwewuhkeun
Pregnancy and kids,Dika boga parantos nu penting pikeun anakeuna.,Dika jeung anakeuna teu boga parantos nu kudu diwewuhkeun.,Dika boga anak nu geus umur 10 taun,Dika jeung anakeuna henteu teu sabar,Dika jeung anakeuna boga parantos nu kudu diwewuhkeun,Dika boga hiji nu kudu diwewuhkeun
Pregnancy and kids,Tina jeung keluarganya boga nu kudu diwewuhkeun pikeun anakeuna.,Tina teu boga parantos nu kudu diwewuhkeun.,Tina geus parantos nyieun anak,Tina boga nu kudu diwewuhkeun,Tina jeung keluarganya ngaharepkeun nu terbaik,Tina boga hiji parantos nu kudu diwewuhkeun
Pregnancy and kids,Kanya sareng Dadang ngajadikeun upacara Ngaruwatkeun jeung ngahaturkeun sesajen,Kanya sareng Dadang nganjangkeun ka tukang pijat,Kanya hamil,Kanya sareng Dadang henteu boga anak,Kanya hayang ngajadikeun acara ngaruwatkeun,Dadang ogé hayang ngajadikeun acara
Pregnancy and kids,Iwa ngajaga anakna jeung ngadidik hayang ngajadikeun batur karuhun,Iwa teu boga waktos kanggo ngajaga anakna,Ayunda nangtung ka Iwa,Ayunda henteu boga anak,Iwa boga anak tilu,Iwa tiasa ngajaga anakna jeung bener
Pregnancy and kids,Lilis ngahaturkeun sesajen jeung bener,Lilis teu ngahaturkeun sesajen,Lilis henteu boga anak,Lilis hayang ngahaturkeun sesajen,Lilis teu ngarti cara ngahaturkeun sesajen,Lilis nanya ka Mamahna
Pregnancy and kids,Yuda ngajadikeun tradisi ngalungkeun kaukuran,Yuda ngajadikeun tradisi ngahaturkeun sesajen,Yuda ogé henteu boga anak,Yuda teu boga pengalaman ngajaga anak,Yuda ngasuhkeun ponana,Ponana Yuda ngambek
Pregnancy and kids,Yuda sareng ponana ngajadikeun tradisi ngalungkeun kaukuran,Yuda sareng ponana ngajadikeun tradisi ngahaturkeun sesajen,Yuda sareng ponana henteu boga anak,Yuda sareng ponana henteu boga pengalaman ngajaga anak,Yuda sareng ponana ngasuhkeun bocah tetangga,Bocah tetangga Yuda ogé ngambek
Pregnancy and kids,Nining ngadahar ngagunakeun bumbu nu leutik jeung sayuran nu segar pikeun anakna.,Nining ngadahar ngagunakeun bumbu nu lada jeung sayuran nu asin pikeun anakna.,Nining kagungan anak nu pareng,Anjeunna resep pisan ngajaga anakna,Nining ogé ngadahar nu bener pikeun anakna,Anjeunna henteu ngarasa repot ngadahar mah
Pregnancy and kids,Adit ngadahar nu sehat jeung ngajaga lingkungan anu hade pikeun anakna.,Adit ogé ngadahar nu sehat tapi teu ngajaga lingkungan anu hade pikeun anakna.,"Adit jiga ka temanna, gaduh anak anu gaduh autisme",Anjeunna resep pisan ngajaga jeung ngadahar anakna,Adit ogé ngajaga anakna dina lingkungan anu nyaman,Anjeunna henteu geus moal ngadahar nu bener pikeun anakna
Pregnancy and kids,Nia jeung temanna ngadahar jeung ngajaga anak-anak jalanan dina lingkungan anu bener jeung hade.,Nia jeung temanna teu ngadahar jeung teu ngajaga anak-anak jalanan dina lingkungan anu bener jeung hade.,Nia jeung temanna ngaharepan bisa nyieun pangajaran pikeun anak-anak jalanan,Anjeunna resep pisan ngadahar jeung ngajaga anak-anak jalanan,Nia ogé ngajaga supaya anak-anak jalanan teu leungit,Anjeunna henteu geus moal ngadahar nu bener pikeun anak-anak jalanan
Pregnancy and kids,Gita teh ditawarkeun terapi hormon pikeun ngahasilkeun anak.,Gita geus henteu boga masalah kaasup kesuburanna.,Gita teh mangduka ka klinik kandungan,Gita geus kawin 2 taun tapi teu boga momongan,Gita nempo dokter sareng pasanganna,Gita teh ditanya tina dokterna tina faktor-faktor nu ngagagu kana kesuburanna
Pregnancy and kids,"Dinda ngarasa kasimpang-simpang, hayang boga anak tapi henteu boga pasangan.",Dinda geus boga anak.,Dinda teh nangtung ka pasar,Dinda nempo hiji bapak nu ngajual jamu,Dinda ditawarkeun jamu nu katampi kana pasanganna,Dinda geus tiasa ngarasa hayang boga anak
Pregnancy and kids,Yanti ngajaga budakna nu geus lemes.,Yanti ninggalkeun budakna di jalan.,Yanti teh ngan tiasa ngabantos budakna ngajalan,Yanti geus ngajalan bareng jeung budakna,Yanti teu tiasa ngajalan leuwih jauhan,Yanti geus lemes
Pregnancy and kids,Dadan geus boga pasangan nu béda jenis kelamin.,Dadan geus boga anak saterusna.,Dadan teh ngan boga anak,Dadan teh ngan boga pasangan,Dadan geus ngarasa bungah kalina nempo hasil tes kehamilanna,Dadan geus ngajalan ka dokter
Pregnancy and kids,"Asep nganjang ka dalem, nyaho we nu luhur téh patarosan.",Asep ngarasa luhur.,Asep ngajadikeun kadua orokna,"Ari ka tukang urang kitu, Asep nunjukkeun nu luhur ka urang sadaya",Asep teu ngarasa bener,Asep ngarasa nu teu bener
Pregnancy and kids,"Siska ngabantosan orokna, ngadamelkeun nu luhur.",Siska ngarasa luhur.,Siska ngarasa kagum ka urang saterusna,Siska ngarasa anu bener,Siska teu ngarasa bener,Siska ngarosa teu bener
Pregnancy and kids,Dina ngarasa nu luhur.,Dina ngarasa luhur.,Dina teu boga anak,Dina ngarasa luhur,Dina ngadamelkeun nu luhur,Dina ngarasa nu luhur
Pregnancy and kids,Ratih ngadamelkeun nu luhur.,Ratih ngarasa luhur.,Ratih boga anak,Ratih ngarasa luhur,Ratih ngadamelkeun nu luhur,Ratih ngarasa nu luhur
Pregnancy and kids,Raka ngadamelkeun nu luhur.,Raka ngarasa luhur.,Raka boga anak,Raka ngarasa luhur,Raka ngadamelkeun nu luhur,Raka ngarasa nu luhur
Pregnancy and kids,Asep ngajadikeun acara ngahadiran kageman jeung tina sapuluh.,"Asep teu ngajadikeun acara, kageman jeung tina sapuluh ngarasa kecewa.",Asep ngabantosan kageman tina Jakarta,Asep ngajadikeun acara ngahadiran,Kageman sareng tina sapuluh,Asep ngajadikeun acara ka imahna
Pregnancy and kids,Sri ngarasa sedih jeung teu boga dulur kandung.,"Sri boga 2 dulur lalaki, anu jadi sumber kebahagiaanna.",Sri teu boga bapa,Emanna geus kawin ka lalaki anu boga anakeun,Emanna boga 2 dulur lalaki,Sri teu boga dulur kandung
Pregnancy and kids,Wulan jeung Wati ngajadikeun acara ngahijih mudik ka Bandung.,"Wulan jeung Wati teu ngajadikeun acara, hiji mobil ayeuna disewakeun.",Wulan jeung Wati ngahijih mudik,Wulan ngajadikeun acara ngahijih,Wulan jeung Wati tina Bandung,Wulan jeung Wati hiji mobil
Pregnancy and kids,"Uwa Ajis ngan geus ngajual imahna ka tetangga, tapi teu teu kudu ngajual imahna.","Uwa Ajis ngan geus ngajual imahna ka tetangga, tapi kudu ngajual imahna.",Uwa Ajis parantos teu abdi,Uwa Ajis geus tua jeung leumpangna kasep,Kulawargana geus siapkeun nu abdi di imah,Uwa Ajis ngan geus ngajual imahna ka tetangga
Death,Teteh Inah ngajaga jenazah dina kamar mayat sampeun kaasup.,"Teteh Inah ngajaga jenazah dina kamar mayat sampeun kaasup, tapi teu teu kudu ngajaga jenazah.",Teteh Inah jadi juru rawat di RS,Teteh Inah kudu ngawaskeun jenazah,Teteh Inah kudu ngajaga jenazah di kamar mayat,Teteh Inah geus ngajaga jenazah dina kamar mayat
Death,"Asep geus ngajual imahna ka tetangga sareng tanahna, tapi teu teu kudu ngajual tanahna.","Asep geus ngajual imahna ka tetangga sareng tanahna, tapi kudu ngajual tanahna.",Asep ngan ngajual imahna,Asep parantos ngalereskeun imahna,Asep geus ngajual imahna ka tetangga,Asep geus ngajual imahna ka tetangga sareng tanahna
Death,"Nining geus ngalaksanakeun upacara adat jeung keluarga sareng tetangga, tapi teu teu kudu ngajual imahna.","Nining geus ngalaksanakeun upacara adat jeung keluarga sareng tetangga, tapi kudu ngajual imahna.",Nining geus ngalaksanakeun upacara adat,Nining geus ngalaksanakeun upacara adat pas 7 hari kaasup,Nining geus ngalaksanakeun upacara adat jeung keluarga,Nining geus ngalaksanakeun upacara adat jeung keluarga sareng tetangga
Death,"Asep geus ngajaga jenazah dina kamar mayat sareng juru rawat séjénna, tapi teu teu kudu ngajaga jenazah.","Asep geus ngajaga jenazah dina kamar mayat sareng juru rawat séjénna, tapi kudu ngajaga jenazah.",Asep jadi juru rawat di RS,Asep geus ngajaga jenazah,Asep geus ngajaga jenazah dina kamar mayat,Asep geus ngajaga jenazah dina kamar mayat sareng juru rawat séjénna
Death,"Gita geus ngarasa aya nu leungit, bapa na geus matak.","Gita geus ngarasa aya nu leungit, bapa na geus balik ka imah.",Gita teh jelema nu alit,Gita teu boga bapa,Gita ngaharep bapa na balik,Gita ngaharep bapa na balik ti matakna
Death,Galuh teu bisa mulang ka imahna.,Galuh bisa mulang ka imahna.,Galuh ngajalan ka pasar,Galuh henteu nyaho kudu ngajalan nu mana,Galuh teu boga kompas,Galuh leungit
Death,Dina bisa mulang ka imahna.,Dina teu bisa mulang ka imahna.,Dina ngajalan ka pasar,Dina leungit,Dina nyaho kudu ngajalan nu mana,Dina boga kompas
Death,"Naya geus ngarasa aya nu leungit, bapa na geus matak.","Naya geus ngarasa aya nu leungit, bapa na geus balik ka imah.",Naya teh jelema nu alit,Naya boga bapa,Naya ngaharep bapa na balik,Naya ngaharep bapa na balik ti matakna
Death,"Adinda geus ngarasa aya nu leungit, bapa na geus matak.","Adinda geus ngarasa aya nu leungit, bapa na geus balik ka imah.",Adinda teh jelema nu alit,Adinda boga bapa,Adinda ngaharep bapa na balik,Adinda ngaharep bapa na balik ti matakna
Death,"Gita ngalebetkeun sareng baju idung-idungan, nu boga loba motif, saperti nu dipaké ku urang Sunda lamun aya nu patang.","Gita ngalebetkeun jeung kaos oblong jeung celana pendek, alatan teu boga baju idung-idungan.","Gita ngabantos ka temana, Asep, nu kudu ngahaturkeun keur acara ngalebet",Gita kudu ngalebetkeun sanggeus Asep ngarasa teu tiasa,Gita geus nyia-nyiakeun dina pikeun ngalebetkeun,"Asep nyandak ka Gita, nyieun panonpoan"
Death,"Rara ngadaharakeun Puji, ngabantos ka nu anyar, saperti nu dipaké ku urang Sunda lamun aya nu patang.","Rara ngadaharakeun Puji jeung ngarasa geus boga nu anyar, tapi teu ngabantos ka nu patang.",Rara geus kawin jeung Puji,Puji geus ngadaharakeun Rara,Rara ngadaharakeun Puji,Puji geus ngajelaskeun ka Rara yén anjeunna geus boga nu anyar
Death,"Nining ngadaharakeun bapa na jeung baju idung-idungan, ngabantos ka nu patang, saperti tradisi urang Sunda.","Nining ngadaharakeun bapa na jeung baju nu teu hade, alatan teu boga baju idung-idungan.",Nining ngajaga bapa na nu geus tuir,Nining geus ngalebetkeun bapa na,Nining geus ngadaharakeun bapa na,Bapa na Nining geus patang
Death,"Wawan ngadaharakeun kakara na jeung ngabantos ka nu patang, saperti tradisi Sunda.","Wawan ngadaharakeun kakara na jeung baju nu teu hade, alatan teu boga baju idung-idungan.",Wawan geus ngadaharakeun kakara na,Wawan geus ngadaharakeun kakara na jeung ngabantos ka nu patang,Wawan geus ngadaharakeun kakara na jeung baju idung-idungan,Wawan geus ngadaharakeun kakara na jeung baju nu hade
Death,"Yaya ngadaharakeun bapa na jeung baju idung-idungan, ngabantos ka nu patang, saperti tradisi urang Sunda.","Yaya ngadaharakeun bapa na jeung baju nu teu hade, alatan teu boga baju idung-idungan.",Yaya geus ngalebetkeun bapa na,Yaya geus ngadaharakeun bapa na,Yaya geus ngadaharakeun bapa na jeung baju idung-idungan,Yaya geus ngadaharakeun bapa na jeung baju nu teu hade
Religious Holidays,Asep kudu ngaruksak tugasna salaku panitia.,Asep kudu ngaruksak tugasna salaku ketua panitia.,Asep daftaran jadi panitia Lebaran di kampungna,Urang panitia kudu ngahadapi sababaraha tugas,Asep ogé kudu ngatur acara nu bakal dilaksanakeun,"Sakali diantos, Asep teu bisa ngaruksak tugasna"
Religious Holidays,Imah geus ngahadapan jeung tradisi saprak Lebaran.,Imah geus ngahadapan jeung tradisi saprak Imah.,Imah geus di sapuri jeung sapu jeung pel,"Nu boga, nu tiasa, geus disiapkeun","Ari saprak Lebaran, urang siga Imah geus sibuk",Urang geus ngahadapan jeung tradisi saprak Lebaran
Religious Holidays,"Asep teu acan tiasa ngajadikeun, saterus nganjang ka imahna.","Asep geus ngajadikeun ka kulawargana, saterus ngarasa lila jeung ngantuk.",Asep geus ngajadikeun ka kulawargana pikeun ngahijikana,Anjeunna niatkeun ka mesjid saterus ngajadikeun salami waktos puasa,Asep harita nganjang ka imahna kaasup ka mesjid,"Anjeunna ngarasa katingal, saterus nganjang ka kamarnana pikeun istirahat"
Religious Holidays,"Tini jeung Tina ngarasa henteu kapuas, saterus ngajadikeun ka tetangga anu teu kunjung.","Tini jeung Tina teu ngajadikeun ka tetangga, saterus ngahijikeun ka kulawargana anu teu aya di imah.",Tini jeung tina geus nyiapkeun kadaharan pikeun lebaran,"Nu dihidangkeun aya baso tahu, rujak, jeung es cendol",Anjeunna boga tradisi ngahijikeun ka tetangga salami lebaran,Tini jeung Tina ngajadikeun ka tetangga anu rék ngahijikeun
Religious Holidays,Nining geus nyiapin sakabehna pikeun Lebaran.,Nining geus ngahijian ka pasar.,Nining geus siap-siap ka pasar,Nining ngajadikeun daptar belanjaana,Nining ogé ngajadikeun duit sakabehna,Nining parantos ka pasar sareng ku kulawargana
Religious Holidays,Dadan teu nempo bapa alatan bapa ogé keur ngajadikeun duit.,Dadan teu nempo bapa alatan bapa teu ka pasar.,Dadan nempo kolotna di pasar,Dadan ngajadikeun list belanja,Dadan teu nempo bapa,Dadan parantos ka pasar
Religious Holidays,Ade ngajadikeun kue leutik pikeun lebaran ku kulawargana.,Ade ngajadikeun kue leutik pikeun lebaran ku jelema anu teu dikenal.,Ade sok ngajadikeun kue,Ade ngajadikeun kue leutik,Ade ngajadikeun kue leutik pikeun lebaran,Ade ngajadikeun kue leutik pikeun lebaran ku kulawargana
Religious Holidays,Yaya ngadamel kue lebaran sareng jelema anu teu dikenal di dapurna.,Yaya ngadamel kue lebaran sareng jelema anu teu dikenal di pasar.,Yaya ngahijian ngadamel kue,Yaya ngadamel kue lebaran,Yaya ngadamel kue lebaran sareng jelema anu teu dikenal,Yaya ngadamel kue lebaran sareng jelema anu teu dikenal di dapurna
Religious Holidays,Kiki ngadamel kue lebaran sareng jelema anu teu dikenal di pasar.,Kiki ngadamel kue lebaran sareng jelema anu teu dikenal di dapurna.,Kiki sok ngadamel kue,Kiki ngadamel kue lebaran,Kiki ngadamel kue lebaran sareng jelema anu teu dikenal,Kiki ngadamel kue lebaran sareng jelema anu teu dikenal di pasar
Religious Holidays,Asep jeung Nining ngarasa tradisi ieu penting pikeun ngajadikeun hubungan nu hangat jeung sanak saudara.,Asep jeung Nining teu boga tradisi nu penting pikeun ngarayaan Lebaran.,Asep jeung Nining bakal ngarayain Lebaran,Asep jeung Nining ngahajarkeun tradisi Lebaran jeung nyieun kue,Asep jeung Nining ngajadikeun tradisi ieu sacara turun-temurun,Asep jeung Nining ngaharepna tradisi ieu tiasa ngajadikeun silahturahmi
Religious Holidays,Ade jeung kulawargana ngarasa tradisi ieu penting pikeun ngajadikeun hubungan nu leutik jeung sanak saudara.,Ade teu ngarasa tradisi maaf-maafan penting.,Ade geus balik ka Bandung pikeun ngarayaan Idul Fitri,Ade jeung kulawargana ngahaturkeun maaf maranéhna,Tradisi maaf-maafan jeung ngahaturkeun maaf kana sanak saudara,Ade jeung kulawargana ngahaturkeun maaf kana sanak saudara
Religious Holidays,Ujang jeung Udin ngarasa tradisi ieu penting pikeun ngajadikeun hubungan nu husus jeung sanak saudara.,Ujang jeung Udin teu ngarasa tradisi hatur nuhun penting.,Ujang jeung Udin ngahaturkeun hatur nuhun kana sanak saudara,Ujang jeung Udin ngahaturkeun hatur nuhun kana sanak saudara nu geus ngajadikeun tradisi Lebaran,Ujang jeung Udin ngahaturkeun hatur nuhun kana sanak saudara nu geus ngahadiahkeun kue Lebaran,Ujang jeung Udin ngahaturkeun hatur nuhun kana sanak saudara nu geus ngajadikeun tradisi ieu
Religious Holidays,Tati jeung Neng ngarasa tradisi ieu penting pikeun ngajadikeun hubungan nu leutik jeung sanak saudara.,Tati jeung Neng teu ngarasa tradisi hatur nuhun penting.,Tati jeung Neng geus ngarayaan Lebaran,Tati jeung Neng ngahaturkeun hatur nuhun kana sanak saudara,Tati jeung Neng ngahaturkeun hatur nuhun kana sanak saudara nu geus ngahadiahkeun kue Lebaran,Tati jeung Neng ngahaturkeun hatur nuhun kana sanak saudara nu geus ngajadikeun tradisi ieu
