topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Agriculture,Eko kacida hanjakalna ku kepergian ibunya.,Isyah teu dihukum ku guru.,Dewi murid kedah nganggo pakean anu rapih sareng lengkep,Isyah poho make dasi jeung sabuk,Isyah panik jeung hariwang,Wulan nginjeumkeun dasi jeung sabuknya nu séjén
Agriculture,Wulan teu diberi nasihat ku guru.,"Rupana, Sari poho mayar séwa palampung.",Sari sareng keluarganya nuju wisata ka wahana wisata tanaman,Anjeunna sumanget pisan pikeun nyobaan sorodotan tanaman nu pangjangkungna di dinya,Manehna buru-buru nyokot pelampung nu deukeut,Ujug-ujug aya nu ngageroan Sari
Agriculture,Sari poho ngajak keluarganya bersama nyoba tanaman.,Pepelakan nu dirampa ku Nana bakal paeh.,Nana geus sababaraha kali nyobaan melak kentang,Hanjakal anjeunna sok gagal,Anjeunna nyobian tumuwuh tina siki,Anjeunna ogé parantos nyobian miara bibit leutik
Fisheries and Trade,Wiwit ngajadjahakeun ikan ka dhuwur,Sri ngasarheun ka badakan Budi,Budi ijab pesanggrahan ka Sri,Sri nu bak mandi ka air matahari,Budi ngasarheun ka badakan Sri,Anjeunna soré ka pasar ngadahan udang
Fisheries and Trade,Budi ngajadjahakeun udang ka dhuwur,Babi ngasarheun ka badakan Euis,Euis nu mangan ka lampah,Euis nu bak mandi ka udan tujuh,Euis nu pisan ka balong lauk,Anjeunna soré ka pasar ngadahan babi
Fisheries and Trade,Euis ngajadjahakeun babi ka dhuwur,Prabu ngasarheun ka badakan Sinta,Sinta bak mandi ka air matahari,Sinta nu ngasarheun ka badakan Prabu,Prabu nu bak mandi ka udan lamtoro,Anjeunna soré ka pasar ngadahan sate
Fisheries and Trade,Sinta ngajadjahakeun sate ka dhuwur,Raka ngasarheun ka badakan Dian,Dian bak mandi ka udan tujuh,Dian nu ngasarheun ka badakan Raka,Raka nu bak mandi ka air matahari,Anjeunna soré ka pasar ngadahan ayam
Fisheries and Trade,Euis mimiti diajar hijrah.,Raka nari jeung Andri bari saré.,Raka saré,Andri ngaganggu Raka,Raka teu bisa neruskeun saré,Andri ngajak Raka nari
Fisheries and Trade,Andri ngahudangkeun Raka nu keur saré.,Santosa teu sakola.,Santosa pernah digawé salaku loker ikan,Santosa ngalungkeun ikan ka pasar,Santosa digawé ti isuk nepi ka warung,Santosa indit ka sakola sore
Fisheries and Trade,Santosa tiasa ngabagi waktosna antara padamelan sareng diajar.,Putri ukur hayang fokus kana kagiatan akademikna.,Putri ngiringan seueur kagiatan,Putri kudu bisa nyaimbangkeun akademik jeung kagiatan,Putri gaduh manajemén waktos anu saé,Putri tiasa ngaréngsékeun sadaya pancén kalayan saé
Fisheries and Trade,Putri tiasa nyaimbangkeun akademik sareng kagiatan kalayan saé.,Dedi geus jangji rék meuli sapatu olah raga anyar.,Suku Dayak tijalikeuh,Dayak labuh pas maen olah raga tadi isuk,Ayeuna sukuna nyeri nalika leumpang,Dayak sore ka klinik kampus bareng Dedi olah raga Dayak
Art,"Rahayu ngucap, ""Sok ayeuna gitu, wong iki nu manggaweun musik! Aku saja mau ngucap, supaya wong iki nu mau mengucap, maka mamungsa!""","Dina rék ngucap, ""Sok ayeuna gitu, wong iki nu kentrung! Aku mau nyebarakeun kentrung iki!""",Dina émbang gaduh saorang tukang kentrung,Dina nagaduh saorang tukang kentrung itu,Dina ngagasah wong kana wedok,"Dina ngucap, ""Sok ayeuna gitu, wong iki nu kentrung!"""
Art,"Dina ngucap, ""Sok ayeuna gitu, wong iki nu kentrung! Aku saja mau ngajajah, supaya wong iki mau ngajajah!""","Santosa rék ngucap, ""Sok ayeuna gitu, wong iki nu mamanggung sajak Sunda! Aku teu saja mau mamanggung!""",Santosa émbang bicara saka kebudayaan Sunda,Santosa ngomong saorang orang kana kebudayaan Sunda,Santosa ngagasah wong kana wedok,"Santosa ngucap, ""Sok ayeuna gitu, wong iki nu mamanggung sajak Sunda!"""
Art,"Santosa ngucap, ""Sok ayeuna gitu, wong iki nu mamanggung sajak Sunda! Aku saja mau ngajajah, supaya wong iki mau ngajajah!""","Agung rék ngucap, ""Sok ayeuna gitu, wong iki nu manggaweun gamelan! Kalau ngkak ngucap, aku teu mau ngucap!""",Agung émbang ngajalan saorang penggaray tradisional,Agung ngajalan saorang penggaray tradisional itu,Agung ngagasah wong kana wedok,"Agung ngucap, ""Sok ayeuna gitu, wong iki nu manggaweun gamelan!"""
Art,"Sitti nakileupas angklung sakapa teu dijajal, sitti angguk ku angklung nu mampir pada saiki.",Dédi mboten nakilik srepegan.,Dédi manggaweun srepegan,Dédi ngajual srepegan ka gendhing Sunda,Dédi bakal kajenget éta srepegan kalian,Dédi nakilik saiki karo wong Sunda
Art,"Dédi nakilik saiki karo wong Sunda, wong Sunda éta ngasem pada dédi, ""Dédi, kajenget éta srepegan sakapa kawula!""",Éka nganti karo tali rondó.,Éka dyeret ka kelas tiga,Éka ngajual tali rondó,Éka nakicari ka tali rondó nu pisan,Éka nakapecah karo tali rondó
Art,Eka ditemukan oleh guru Sunda.,Putri ngga dihormati oleh orang tua.,Putri ninggalkeun seni lukis kuno,Putri geus teu ngerti manfaatnya,Putri manggawe saka hati,Putri ngasih kepada orang tua
Art,Putri dijadikan seniman resmi desa.,Dede dibekukan polisi.,Dede nulis puisi tentang kebudayaan Sunda,Dede bakal diikutinya para seniman,Dede geus teu bisa mendapatkan uang,Dede nakal mengumpulkan uang
Art,Dede mendapatkan hadiah besar.,Agus ngga bisa belajar gendang.,Agus latih gendang Sunda,Agus geus teu bisa ngelatih,Agus nangis sakit hati,Agus bertemu dengan guru gendang tua
Art,Agus jadi gendang nanggroe.,Sari dibekukan polisi.,Sari mau belajar tari Sunda,Sari geus teu punya guru,Sari cari guru tari di desa,Sari nakal mencuri senjata
Traditional Games,Santi kembali bakal ngetan gendang kajen dina acara tradisional.,Bagus mau beli konde keren buat pamer.,Bagus suka ngerotong konde,Bagus ngelamun konde di tengah-tengah keluarga,Bagus ngga bisa mengenal macam-macam konde,Bagus mau nyoba konde baru
Traditional Games,Bagus kembali mampu mengenal dan membedakan konde-konde tradisional.,Adi hancurkan permainan congklak.,"Dina hari raya, Adi suka bermain congklak",Adi ngajak bibirnya bermain congklak,Adi gak bisa menang di game congklak,Adi marah dan mau menyerahkan
Traditional Games,Adi belajar strategi baru dan terus bermain sampai bisa menang.,Ayu hilang minat bermain badminton.,Ayu suka ngetan badminton,Ayu ngajak temen-temen bermain badminton di lapangan sekolah,Ayu musibah terjebak di badan,Ayu ragu bermain lagi
Traditional Games,Ayu terus belajar teknik badminton dan kembali bermain dengan hati-hati.,Edo hancurkan engklek tersebut.,Edo suka bermain engklek,Edo ngajak temen-temen bermain engklek di tepi sungai,Edo kehilangan segalanya saat main engklek,Edo marah dan mau menyerahkan
Traditional Games,"Dina ngajual balap karung, ngaseut ka maraton.","Dina nakalakeun ka teman naon, tapi diporosé.",Dina nakali ngajalang giring,Dina nggereténgékeun nu pangarep,"Dina nakali éta yaap, mboten nangis",Dina nakalakeun ka teman naon
Traditional Games,"Dina ngajual giring, dipuja ka teman naon.","Dina ngajalang engklek, tapi terjatuh.",Dina ngajalang engklek,Dina nggereténgékeun nu bakti sudjan,"Dina ngajalang engklek ka bumi, mboten nangis",Dina ngajalang sampai terang jalan ka hurnal
Traditional Games,"Dina ngajual engklek, dipuja ka hurnal.","Dina ngajalang congklak, tapi kalah.",Dina ngajalang congklak,Dina nggereténgékeun nu batu cédok,"Dina ngajalang congklak ka teman, mboten nangis",Dina ngajalang sampai terang jalan ka hurnal
Traditional Games,Saudara wong tiri hoyong engklekna,Dede ngampeus congklakna,Dede kalajuan ka congklak,"Dede kadatangan ka ponggok, nggawe kaget","Sesongongan congklakna, Dede kaget",Dede ngampak saudara wong tiri di sisi
Traditional Games,Dede hoyong congklakna sareng saudara wong tiri,Anak-anak ngampus topengna,Sekelompok anak pesen topeng,Ada anak yang ngarep topeng cakil,Ada anak yang ngarep topeng bilung,Ada anak yang ngarep topeng daplak
Traditional Games,Anak yang ngarep topeng daplak hoyong topengna,Asep ngampeus gasingna,Asep kalajuan ka gasing,Asep kagum sareng nikmat ka gasing,Gasing Asep geus hilang,Ada anak lain yang ngapanggil Asep
Traditional Games,Asep hoyong gasingna sareng anak lain,Sari ngampeus marbadangna,Sari kalajuan ka marbadang,Sari ngarep badan agak rapih,Ada anak lain yang mau ngarep sareng Sari,"Tapi, badan anak lain lebih rapih dari Sari"
Daily Activities,Eka ditunggu-tunggu saking kumpulan karena suara alus,Andra teu bisa dibeli sate karena ngarsangkeun bakso,Andra nyaeta ka pasar kelaparan siang,Anjeuna ngarsangkeun sate ka satean,Andra digawé ka pedagang bakso,Andra ngarsangkeun sate ka satean lain
Daily Activities,Andra diterima beli sate ka satean lain,Sari teu dianggo kelas karena ngawé ke belakang,Sari pernah digawé ka kursi ketua kelas,Sari ngawékeun kursi di belakang,Sari digawé ka teman lain,Sari ngawékeun kursi di belakang lagi
Daily Activities,Sari diundang ketua kelas lagi karena keikhlasannya,Adi teu bisa ikut lomba karena teman lain,Adi suwunkeun kapala hiji organisasi olahraga,Adi nyaeta kapala hiji organisasi kesenian,Adi jeung teman lain dina widang béda,Adi teu tiasa gabung teman lain
Daily Activities,Teman lain maksa Adi asup kana organisasina,Santi teu diundang ke rapat karena ngarsangkeun membaca buku,Santi nyaéta kapala hiji organisasi remaja,Dina widang béda sareng teman lain,Santi ngarsangkeun membaca buku di taman,Santi teu tiasa bercakap sareng teman lain
Daily Activities,Ayu menambah wawasan tentang budaya Sunda.,Euis jatuh dan motor rusak.,Euis nyaeta motor baru,Euis tergiur motor itu karena cantik dan cepat,Euis ngajjang motor itu dina tengah jalan,Euis ngga ngerti cara mengendarai motor
Daily Activities,Euis belajar cara mengendarai motor dengan bijaksana.,Hasil kebun Mbah Suri gagal panen.,Mbah Suri ngajjang kebun setiap hari,Mbah Suri ngejaganya dina siang hari dan ngejengnya dina sore hari,Mbah Suri ngga pernah mau tidur sore hari,Mbah Suri ingin memanen hasil kebunnya
Daily Activities,Hasil kebun Mbah Suri panen dengan baik.,Bima dan Dewi sakit setelah olahraga.,Bima dan Dewi nggerayani kegiatan olahraga setiap pagi,Bima dan Dewi ngajjang jogging dina taman,Bima dan Dewi ngga pernah ngurusin olahraga ketika hujan,Bima dan Dewi suka olahraga karena sehat
Daily Activities,Bima dan Dewi sehat dan bahagia setelah olahraga.,Sari gagal memasak lauk-pauk Sunda.,Sari nggerayani kegiatan memasak setiap sore hari,Sari ngajjang memasak lauk-pauk Sunda,Sari suka memasak karena mau menyenangkan keluarganya,Sari ngga pernah mau memasak saat tidak ada bahan makanan
Socio-religious aspect of life,"Sari ngaji sareng ngasih makan sampai sore hari, baru pulang ke rumah.","Euis ngasih air jeruk sareng daun jeruk, kemudian Euis sakit banget.",Euis teu bakat ngajal ka mandi sungsang,"Malahan, ucapan orang-orang ngomong, Euis ngasih kesehatan bagus sareng mengusir sakit",Awak Euis teu pengen bereksperimen ka mandi sungsang dina hari minggu,"Euis ngasih air mawar sareng daun sirsak ka tangki, kemudian ngadep ka tangki sambil ngucap pujian"
Socio-religious aspect of life,Budi ngasong ngadukung pujian kepada Tuhan,Sri ngasong ngucap pujian saképetan,Sri nunggal ingin mencari pujian orang,Sri nyobian mengasihi tuhan,Sri sering ngucap-ngucap pujian,Sri ngucap pujian kadang-kadang saképetan
Socio-religious aspect of life,Sri ngasong merasa senyum hati karep pujian Tuhan,Santosa ngasong ngucap pujian,Santosa ngadukung adat pepakaran,Santosa bakal ngajari wong kasucian,Adat pepakaran sering dijalankakeun,Santosa mengucap pujian kadang-kadang
Socio-religious aspect of life,Santosa ngasong merasa senyum hati karep budi daya Tuhan,Santi ngasong ngucap pujian Tuhan,Santi sedari-sedari ngadukung pujian Tuhan,Santi nyaritakeun pujian Tuhan kadang-kadang,Pujiian Tuhan sering dibacakakeun,Santi sering nangis karep pujian Tuhan
Socio-religious aspect of life,Santi ngasong merasa senyum hati karep pujian Tuhan yang saksi kebajikan,Dewi ngasong ngucap pujian Tuhan,Dewi nanggung ngadukung pujian Tuhan,Dewi nyaritakeun pujian Tuhan setiap hari,Pujiian Tuhan sering dibacakakeun,Dewi sering nangis karep pujian Tuhan
Food,Sari geus sakali nu jualan dina waktu pagi,Putri geus nyeri nangis dina kandang,Putri nagut ka kandang nu ayam,Putri geus nyeri nangis,Putri siagian kelapa muda,Putri ngajek-ngajek ka rumah
Food,Putri geus nyeri nangis dina rumah,Santosa geus manggawe suweng,Santosa nyeri rambutna,Santosa ngagelar suweng,Santosa teu manggawe suweng,Santosa ngajek-ngajek ka bangsal
Food,Santosa geus manggawe suweng dina waktu lewat,Adi geus nyeri ludah,Adi mangan sate ka rumah tetangga,Adi geus makan sate sakali,Adi ngajek-ngajek ka rumah,Adi teu nyeri ludah
Food,Wiro nganti-nganti kapalapa-palapa karep sate maranggi.,Sari geus mboten mending lapar.,Sari mangan nasi timbel ka pasar bandung,"Nasi timbel iki mangan sareng sayur bandung, ayu-ayunan nu ngendit",Sari geus nggawe pisan sayuran,"Sekel ma, nasi timbelna teu sisa"
Food,Sari nganti-nganti lapar sareng sayuran.,Surya geus mboten mending pedhang.,Surya mangan es doger ka jalanan nu bandung,"Es doger iki leunca maneh, kudu nu ditek",Surya geus nggawe pisan es doger,"Sekel ma, es dogerna teu sisa"
Food,Surya nganti-nganti pedhang sareng es doger.,Nana geus mboten mending nggawe lagi.,Nana mangan kue pancong ka rumah nu sunda,"Kue pancong iki mangan sareng teh poci, kangen nu ngendit",Nana geus nggawe pisan teh poci,"Sekel ma, kue pancongna teu sisa"
Food,Nana nganti-nganti nggawe teh poci sareng kue pancong.,Bima geus mboten mending nggawe lagi.,Bima mangan lumpia nu bandung ka acara adat,"Lumpia iki mangan sareng saus sambal, nikmat nu ngendit",Bima geus nggawe pisan saus sambal,"Sekel ma, lumpianya teu sisa"
Food,Euis ngejayanya arep kuwuh itu diterima baik oleh masyarakat.,Budi menutup warung kopi karena gagal.,Budi nyaeta kapala hiji usaha warung kopi tradisional,Ia mengambil resiko besar untuk mengembangkan usaha warung kopi itu,"Namun, Budi gak tau strategi marketing yang tepat",Warung kopi Budi gak mampu bertahan lama
Food,Budi belajar tentang strategi marketing dan mengembangkan usaha warung kopi itu dengan baik.,Sari gak bisa masak kuliner Sunda.,Sari mau belajar masak kuliner Sunda,Dia ngga punya pengalaman masak sebelumnya,Sari nyobain masak nasi timbel dulu,"Hasilnya gak enak, tapi Sari gak menyerah"
Food,Sari menjadi ahli masak kuliner Sunda dan membuka usaha catering kuliner Sunda.,Santosa gak bisa membuat kue kasenian Sunda yang enak.,Santosa mau buka usaha kue kasenian Sunda,Dia mengambil resep kue kasenian Sunda dari buku-buku lama,"Hasilnya gak enak, tapi Santosa gak menyerah",Santosa mulai mencari bahan-bahan alami yang lebih baik
Food,Santosa membuat kue kasenian Sunda yang lezat dan sehat dengan bahan-bahan alami.,"Fitri gak bisa membuat ""cincau"" Sunda yang enak.","Fitri mau belajar cara membuat ""cincau"" tradisional Sunda","Dia mencari resep di internet, tapi hasilnya gak enak","Fitri bingung, tapi dia gak menyerah","Fitri mencari tips dan trik dari orang-orang yang ahli membuat ""cincau"" Sunda"
Wedding,Euis jadi ibu sarta eureun ceurik,Pelayan maké baju anu cocog jeung hiasan warung.,"""Gampang pisan anjeun ngucapkeun cinta","Naon ari cinta?"" cenah bari nyiuk dahareun","""Kanggo kuring, cinta sanés téori anu hartosna kedah dijelaskeun",""" Jawab kuring kalayan sumanget"
Wedding,"""Aneh pisan"".",Andini ngahaja mindeng gering sangkan sumpingna sok merhatikeun dirina,Andini boga dua sumping,Sumpingna nu pangkolotna damel janten sarjan,Sumpingna kadua damel janten profesor,Andini kagum tur ngidolakeun dua sumpingna
Wedding,Ku kituna Andini ogé hayang jadi profesor,Imah Rani kacida pikasieuneunana,"Tri leutik keneh, Rani resep ngumpulkeun barang-barang bekas","Anjeunna ngumpulkeun barang-barang urut sapertos kotak bekas, kertas bungkus sareng tutup botol",Anjeunna ngabersihkeun barang-barang anu dianggo sareng janten pernak-pernik anu unik,"Samentara éta, anjeunna nyimpen barang-barang bekas anu teu acan dianggo di kamar khusus"
Wedding,Manéhna ngajual hasil pagawéanana ka babaturanana,Pepelakan nu dirampa ku Siska bakal paeh,Siska geus sababaraha kali nyobaan melak kembang api,Hanjakal anjeunna sok gagal,Anjeunna nyobian tumuwuh tina siki,Anjeunna ogé parantos nyobian miara bibit leutik
Wedding,"Dewi ngajang pangajeenan urang kagungan, bari lanjut ke imah.",Budi rék ka kota kumunitra.,"Budi kawin ka Sari, dua anak langga",Sari manggaweun bari ngundring ngalagena,Budi ngajak ka kawinna di kampungna,Urang-urang kagungan kacaweun bari
Wedding,"Budi ngajang pangajeenan urang kagungan, bari sukses.","Sri teu kajaat ngalagena, dia rék ka kotamadya.","Sri manggaweun bari ngundring ngalagena, karo Deden","Pakaian Sri hiput, sarínya tampan",Sajian masakan khas Sunda siapu bakul,Urang-urang kagungan kacaweun bari
Wedding,"Sri ngajang pangajeenan urang kagungan, bari bahagia.","Agung rék ka kota kumunitra, Santi ka balik kampung.","Agung manggaweun bari ngundring ngalagena, karo Santi","Santi manggaweun bari ngundring ngalagena, karo Agung","Pakaian-pakaianhiput, sarí-sarínya tampan","Masakan khas Sunda siapu bakul, ngajak ka jalakah"
Wedding,"Agung ngajang pangajeenan urang kagungan, Santi kasihan.","Raka teu kajaat ngalagena, dia rék ka gudang.","Raka manggaweun bari ngundring ngalagena, karo Ayu","Ayu manggaweun bari ngundring ngalagena, karo Raka","Sarí-sarínya hiput, tampan","Masakan khas Sunda siapu bakul, ngajak ka jalakah"
Family Relationships,Budi ditjika saudara-saudaranya karena hormat.,Sumiati dijauhi urang karena nggerus.,Sumiati éta ibu rumah tangga,Sumiati sibawai kana urang di sekelilingannya,Sumiati ngajajah manggungan urang di sekelilingannya,"Di hari Minggu, Sumiati selalu urip rantebanan"
Family Relationships,Sumiati dicintai urang karena peduli.,Santosa diabaikan anak-anak karena kurang peduli.,Santosa éta orang tua yang tinggal sendirian,Santosa suka ngajahkeun buah-buahan,Santosa ngeburungkeun anak-anak di sekelilingannya,"Di sore hari, Santosa selalu baca al-Qur'an"
Family Relationships,Santosa dicintai anak-anak karena bijaksana.,Euis dijauhi suami karena sombong.,Euis éta gadis remaja yang baru menikah,Euis sibawai kana suami,Euis ngajajah manggungan suami,"Di hari libur, Euis selalu berkunjung ke rumah ibunya"
Family Relationships,Euis dicintai suami karena hormat.,Agung dihina urang karena kurang bijaksana.,Agung éta pemangku adat di desa,Agung sibawai kana urang di desa,Agung ngajajah manggungan urang di desa,"Di hari-hari besar, Agung selalu mengawal upacara adat"
Family Relationships,"Si Putri bertahan, mengerti kewajibannya sebagai kakak.",Bu Cassie tenggelam dalam kepedihan dan tidak mau lagi ngopi.,Bu Cassie suka ngopi sambil makan kue di kedai,"Ia selalu mengajak tetangganya, Bu Suharti, untuk bergabung","Namun, Bu Suharti lebih suka makan di rumah","Bu Cassie merasa sedih, tapi akhirnya mengerti kebiasaan Bu Suharti"
Family Relationships,"Bu Cassie masih ngopi, tetap mengajak Bu Suharti, tapi tidak kuat menentang kebiasaan Bu Suharti.",Pak Santoso ditolak oleh keluarga dan digantikan oleh orang lain.,Pak Santoso adalah pemangku hak keturunan (leubeung) keluarga,Ia memiliki tugas untuk mengatur acara adat keluarga,"Namun, dia sibuk bekerja dan tidak memiliki banyak waktu",Ini menyebabkan kekacauan dalam keluarga
Family Relationships,Sadaka manggaweun ka urang Sunda,Ibu Dayu teu mamah lagi,Ibu Dayu mamah sareng mangan sasakan ka pasar,"Ka pasar, ibu Dayu nyantos kawula mamah sareng mangan sasakan",Ibu Dayu ngadep sareng nyantos kawula mamah sareng mangan sasakan,"Ka pasar, kawula mamah sareng mangan sasakan ka rumah ibu Dayu"
Pregnancy and Kids,Teu loba jalma anu nyaho yén Eka téh sabenerna ibu-ibu anu isinan,Santi hayang pisan jadi salah saurang palaku dina masakan,Santi resep pisan makan nasi tim,Unggal soré sanggeus solat magrib manéhna diuk hareupeun kompor salila 3 jam,Aya kalana manéhna ngagerendeng lantaran keuheul ningali bumbu anu kalakuanana mindeng ngaganggu Santi,Teu jarang Santi-Santi dibaturan ku akina nalika makan
Pregnancy and Kids,"Pikeun Santi, masakan téh minangka sarana hiburan peuting",Dewi leuwih resep nginum ombe kacang hijau,Dewi teu resep kana bau ombe kacang hijau,"Lamun ngambeu ombe kacang hijau, manéhna langsung ngarasa seueul",Sirahna ogé langsung lieur,"Ku alatan éta, Dewi pernah tara nganggo ombe kacang hijau"
Pregnancy and Kids,Anjeunna langkung resep ngagunakeun ombe kacang telon,Kulawarga Éffi kedah ngawangun kamar mandi énggal,Agus kamar mandi di imah Éffi ruksak,"Henteu éta hungkul, konci na oge rada keyeng",Panto jadi hésé pisan dibuka,"Sakapeung, koncina mampet jadi jarang dipaké"
Pregnancy and Kids,"Ku alatan éta, panto jarang dikonci sarta leuwih mindeng diganjel ku batu",Adi diusir sakola kusabab sombong,Adi kasohor salaku guru di sekolahnya,"Hanjakal, éta pamuda jarang nyarios",Anjeunna ogé jarang seuri,Sababaraha guru nganggap anjeunna sombong
Pregnancy and Kids,Sari teu kawula Raka jumenengan sajrono.,Sajrono teu cancaneuka ka wong sajrono.,"Ning calonan ka adat kawin, kanggo wong Sunda, anak sajrono teu ninggalakeun ka wilangan",Anak sajrono teu nakaleurakan ka sisih,Nyokot sajrono teu sak si pepadungan,Saorang sajrono teu sak si pepadungan teu geus kumaleuparakan
Pregnancy and Kids,Sajrono teu mamaleuparakan ka wong sajrono.,Anak sajrono teu cangkok ka sambal dabu-dabu.,Anak sajrono teu gali ka panganan,Anak sajrono teu saket ka sambal dabu-dabu,Anak sajrono teu geus makan ka panganan,Anak sajrono teu merét-merét ka ngendok
Pregnancy and Kids,Anak sajrono teu makan ka panganan sak sambal dabu-dabu.,Anak sajrono teu geus makan ka pisang ijo sih.,Anak sajrono teu guguran ka jalak,Anak sajrono teu soré ka nekarangan,Anak sajrono teu gali ka pisang ijo,Anak sajrono teu geus makan ka pisang ijo
Pregnancy and Kids,Anak sajrono teu bakul ka pisang ijo kumaleuparakan.,Anak sajrono teu cangkok ka jenjang sarjana.,Anak sajrono teu rososakan ka tata cara ngomong Sunda,Anak sajrono teu bakal éta kecurangan,Anak sajrono teu geus mau jalani jenjang sarjana,Anak sajrono teu soré ka rumah sajrono
Death,Anak-anak Pak Harjo membagikan harta benda ayahnya sesuai tradisi Sunda.,Tetangga membuang mayat Bu Dewi ke sungai.,Bu Dewi meninggal saat bermalam di rumah teman,"Karena jarak jauh, keluarga Bu Dewi tidak dapat datang segera",Tetangga mengawasi mayat hingga keluarga tiba,Mereka menutup mayat dengan kain putih dan menaruhnya di atas tempat tidur
Death,Upin dikebumikan dina pangkalan sungai,Dayat teu diadékkeun,Dayat nenakna kado sae ka suwargiya,Dayat nendhek sae kapala tunggal,Dayat nyaakna kapala tunggal dina hari minggu,Dayat diadékkeun kasa paranteun
Death,Dayat diadékkeun kasa paranteun,Mira ngga dikebumikan,Mira nangis karepé kalamitya ka jorongnya,Jorong Mira nangis karepé anaknya,Mira diadékkeun pakian hitam sareng pakaian tumpal,Mira dikebumikan di pangkalan sungai
Death,Mira dikebumikan di pangkalan sungai,Raka teu dikebumikan,Raka nangis karepé cacanya,Raka nendhek saka bale,Raka nyaakna saka bale dina hari minggu,Raka dikebumikan di pangkalan sungai
Death,Raka dikebumikan di pangkalan sungai,Dian teu diadékkeun,Dian nenakna kado sae ka suwargiya,Dian nendhek sae kapala tunggal,Dian nyaakna kapala tunggal dina hari minggu,Dian diadékkeun kasa paranteun
Death,Dian diadékkeun kasa paranteun,Yani teu dikebumikan,"Yani nginangsa kawin pamarentahnya, Adi",Yani ngalangkeun sareng Adi ka rumah Yani,Yani ninggalakkeun anak-anak sareng istri,Yani bakal dikebumikan di pangkalan sungai
Religious Holiday,Budi bisa nyelesaikannya dengan baik.,Budi gak bisa nyelesaikan surah Al-Fatihah.,Budi mau ngaji surah Al-Fatihah sampai h-hal sampurna,Budi ngerusuh sirkulasi udara di ruangan,Budi gak suka suara gembur,Budi mau ngaji sambil ngidam-ngidam
Religious Holiday,Ayu malam pujanggaan dengan baju baru dan saksi wali.,Ayu gak datang pujanggaan karena hujan deras.,Ayu mau menghadiri pujanggaan,Ayu belanja baju baru,Ayu nunggut saksi wali,Ayu kaget karena hujan deras
Religious Holiday,Eka membuat kue tradisional Lebaran dengan bahan-bahan yang lengkap.,Eka gak bisa membuat kue tradisional Lebaran.,Eka mau membuat kue tradisional Lebaran,Eka ngelurusin dapur,Eka mencari bahan-bahan,Eka gak bisa mencari bahan-bahan
Religious Holiday,Asep mengucapkan selamat Lebaran kepada saudara-saudaranya yang lain dan berbagi hadiah.,Asep gak bisa mengucapkan selamat Lebaran kepada saudara-saudaranya.,Asep mau mengucapkan selamat Lebaran kepada saudara-saudaranya,Asep menyiapkan hadiah,Asep kebingungan mencari alamat saudara-saudaranya,Asep tidak menemukan alamat saudara-saudaranya
Religious Holiday,Putri mengenakan niat untuk menghormati waktu sholat dan merasa lebih baik hati.,Putri tidak merasa baik hati karena tidak menghormati waktu sholat.,Putri mau bersenang-senang bersama teman-temannya,Putri menginap di tempat yang jauh,Putri tidak menghormati waktu sholat,Putri merasa tidak enak hati
Religious Holiday,Anak-anak memohon maaf sareng ngrekamen bunga-bunga.,Dede hoyong duit ileutik.,Dede mau ngadeg ramadhan,Ia éntak ngadeg ramadhan karena ngkurangi nutrisi,Dede ngajual bakmi ka pedagang keliling,Pedagang keliling ménta saeutik duit ti Dede
Religious Holiday,Dede hoyong bakmi sareng nyeriak duit.,Paman Sadha hoyong harga leutik.,Paman Sadha mau ngadeg lebaran,Ia éntak ngadeg lebaran karena butuh banyak uang,Paman Sadha ngajual kupat tiram ka warung,Warung ménta saeutik harga ti kupat tiram
Religious Holiday,Paman Sadha hoyong kupat tiram sareng nyeriak harga.,Wati hoyong harga leutik.,Wati mau ngetempuh mudik,Ia éntak ngetempuh mudik karena biaya tinggi,Wati ngajual tas ka pameran,Pameran ngamurakeun harga tas
Religious Holiday,Wati hoyong tas sareng nyeriak harga.,Bu Sukma hoyong harga leutik.,Bu Sukma mau ngadeg idul fitri,Ia éntak ngadeg idul fitri karena jauh dari rumah,Bu Sukma ngajual ketupat ka warung,Warung ngamurakeun harga ketupat
Agriculture,Jagung di sawah Adi berbuah baik.,Rina teu bisa ngasih padi kepada saudara miskin.,Rina mau ngasih padi kepada saudara yang miskin,Rina nu manggaweun padi,"Rina nyeri kaki, tetapi Rina teu mau putus asa","Rina ngajajar saksi Allah, ""Saudaraku mau makan"
Agriculture,Sari ngasih biji-bijian ka tanah dan mbereskeun alat sasirangan nu.,Euis mau nyadarakeun padi karo kolotna.,Euis mametak ka sawah sambil nyadarakeun padi,Euis mau ngaliwat kanthi karo padi,Euis ngadepakeun saputan ka badan,Saputan langsung mbanjurakeun ka arah Euis
Agriculture,Si Ani mau cari trasi di hutan.,Si Budi senang saat tradisi tidak dipatuhi.,Si Budi udah tinggal di desa selama sepuluh tahun,Ia senang menanam jagung dan kedelai,Ia biasa menghormati tradisi panen,"Namun, saat panen kali ini, tradisi panen tidak dipatuhi"
Agriculture,Si Budi sedih saat tradisi tidak dipatuhi.,Si Santi mau beli bibit ubi baru.,Si Santi baru saja belajar cara menanam ubi,Ia serius mau menanam ubi di kebun,Ia mendapat bibit ubi dari teman,"Namun, bibit ubi itu rusak"
