topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Family Relationships,Dwi saiki wis nganggo cara anyar kanggo njaluk menehi udhune.,Mertuanipun Dwi ora menehi kesempatan kanggo Dwi.,Dwi tansah njaluk menehi udhune mertuanipun,Dwi mesti nganggo cara sing lewat,Mertuanipun Dwi ora menehi kesempatan kanggo Dwi,Mertuanipun Dwi tansah njaluk Dwi nganggo cara anyar
Family Relationships,Uci saiki wis nganggo cara anyar.,Uci tansah mesti nganggo cara lawas.,Uci tansah mesti nganggo cara sing lewat,Uci ora mawas karo mertuanipun,Mertuanipun Uci tansah ngedhohi Uci,Uci mesti nganggo cara anyar
Family Relationships,Rina kangen karo sedulur kang luwih tuwa lan pengin cepet-cepet mudhun.,Rina urip karo wong tuwa ing Jawa.,Rina duwe kangen marang sedulur kang luwih tuwa,Dheweke urip karo wong tuwa ing Jawa,Rina kangen karo sedulur kang luwih tuwa,Rina ora bisa lungguh bareng sedulur
Family Relationships,Wahyu kasil ngerembug karo warga lan rampungake kerja bakti.,Wahyu cedhak karo sesama warga ing Jawa.,Wahyu cedhak karo sesama warga ing Jawa,Dheweke ngerembug karo warga babagan kerja bakti,Wahyu cedhak karo warga ing Dusun,Wahyu duwe rencana kanggo warga
Family Relationships,Risma terus njaga lan mbela seduluré.,Risma duwe tanggung jawab kanggo sedulur lan ora péngin seduluré kena patah hati.,Risma duwe tanggung jawab kanggo sedulur,Dheweke duwe sedulur kang luwih cilik,Risma terus mbela sedulur ing Jawa,Risma ora péngin seduluré kena patah hati
Family Relationships,Lestari bisa ndhèrèk karo sesama lan mènèhi pituduh.,Lestari duwe rasa welas asih karo sesama lan ora bisa ndeleng wong ing Jawa kena patah hati.,Lestari duwe rasa welas asih karo sesama,Dheweke kerja ing organisasi sosial ing Jawa,Lestari ora bisa ndeleng wong ing Jawa kena patah hati,Lestari terus ndhèrèk karo sesama
Family Relationships,Sri terus ndhèrèk karo sesama lan ndhèrèk amal.,Sri duwe hubungan kang cedhak karo sesama lan ora bisa lumebu ing gegayutan.,Sri duwe hubungan kang cedhak karo sesama,Dheweke urip ing Jawa lan nduwe rasa sosial kang kuat,Sri ora bisa lumebu ing gegayutan,Sri duwe rencana kanggo warga
Family Relationships,Dewi ngerasa ibune krasa bahagia.,Putri krasa lara amarga mbaleni obat.,Putri ora bisa nglakoni ibadah,Putri krasa lara banget,Putri tuku obat lan nglangi,Putri krasa sedih amarga ora bisa nglakoni ibadah
Family Relationships,Putri nglangi amarga lara banget.,Rina ora bisa mangan amarga lara banget.,Rina ora menehi makanan karo sedulur,Rina krasa lara banget,Rina tuku obat lan nglangi,Rina ora bisa mangan
Family Relationships,Rina mangan karo sedulur banget.,Rendi ora bisa nglakoni ibadah.,Rendi krasa lara banget,Rendi tuku obat lan nglangi,Rendi ora bisa nglakoni ibadah,Rendi krasa sedih amarga ora bisa nglakoni ibadah
Family Relationships,Rendi nglakoni ibadah karo wong tuwa.,Andi ora bisa nglakoni ibadah.,Andi tuku kembang kanggo sedulur,Andi ora lupa nggawe sedulur krasa bahagia,Andi krasa sedih amarga sedulur ora mangan,Andi ora bisa nglakoni ibadah
Family Relationships,Andi nglakoni ibadah karo sedulur.,Sinta ora bisa mangan amarga lara banget.,Sinta ora bisa nglakoni ibadah,Sinta krasa lara banget,Sinta tuku obat lan nglangi,Sinta ora bisa mangan
Family Relationships,Sinta mangan karo sedulur banget.,Lesti krasa lara amarga ibune.,Lesti tuku kembang kanggo ibune,Lesti ora lupa nggawe ibune krasa bahagia,Ibu Lesti wis krasa lara,Lesti krasa sedih amarga ibune ora mangan
Family Relationships,Lesti ngerasa ibune krasa bahagia.,Dina ora bisa nglakoni ibadah.,Dina krasa lara banget,Dina tuku obat lan nglangi,Dina ora bisa nglakoni ibadah,Dina krasa sedih amarga ora bisa nglakoni ibadah
Family Relationships,Dina nglakoni ibadah karo wong tuwa.,Tari ora bisa nglakoni ibadah.,Tari tuku kembang kanggo sedulur,Tari ora lupa nggawe sedulur krasa bahagia,Tari krasa sedih amarga sedulur ora mangan,Tari ora bisa nglakoni ibadah
Family Relationships,Tari nglakoni ibadah karo sedulur.,Gina ora bisa mangan amarga lara banget.,Gina ora bisa nglakoni ibadah,Gina krasa lara banget,Gina tuku obat lan nglangi,Gina ora bisa mangan
Family Relationships,Kanti dijak sedulur lanang njaluk sumbangan marang wong tuwa.,Kanti kena marah wong tuwa amarga kurang tanggung jawab.,"Kanti kangen karo sedulur lanang, kang ora bisa rawuh ing pista ulang tahun",Kanti pancen seneng karo sedulur lanang kang duwe rasa tanggung jawab,Kanti lan sedulur lanang karo cedhak banget,Kanti tansah ngimpi sedulur lanang rawuh menyang pista
Family Relationships,Damar dadi wong kang dihormati amarga ngajak wong tuwa dolan.,Damar kena marah wong tuwa amarga ora ngurus.,Damar nduweni wong tuwa kang sepuh,Damar kudu ngurus wong tuwa,Damar lan wong tuwa karo cedhak banget,Damar tansah ngajak wong tuwa dolan
Family Relationships,Sinta dadi wong kang dihormati amarga ngajak kanca-kanca.,Sinta kena marah wong tuwa amarga ora mandheg main.,Sinta duwe omah kang cedhak karo pasar,Sinta seneng dolan karo kanca-kanca,Sinta tansah nduwe acara karo kanca-kanca,Sinta lan kanca-kanca karo cedhak banget
Family Relationships,Ayu milih kado kang ora pas marang bapake.,Ayu milih kado kang paling disenengi bapake.,"Nalika lebaran, Keluarga Ayu kumpul bareng ing omah bapake",Ayu seneng karo kekompakan keluargane,Ayu ndadak kepengin menehi kado kanggo bapake,Ayu sengit milih kado kang paling apik
Family Relationships,Rendra kudu ngajak ibune.,Rendra milih busana kanggo bapake.,Bapake Rendra ndadak wis diwisuda dadi sesepuh ing desane,Rendra kenging bangga karo bapake,Rendra ndadak milih busana kanggo pista,Bapake Rendra ngajak Rendra kanggo menehi pidhato
Family Relationships,Rendra kudu menehi kado kanggo kancane.,Rendra ora menehi kado kanggo kancane.,Kancane Rendra kancani wis dadi pengantin anyar,Rendra kudu menehi kado kanggo kancane,Rendra milih kado kang paling apik,Rendra nglapang kancane kanggo nginau bareng
Family Relationships,Kulo milih kado kang ora disenengi sedulure cilike.,Kulo milih kado kang disenengi sedulure cilike.,Kulo ndadak kangen karo sedulur cilike,Kulo kudu menehi kado kanggo sedulure cilike,Kulo milih kado kang paling disenengi,Kulo ngajak sedulure cilike kanggo main bareng
Family Relationships,Wisnu kudu milih busana kanggo bapake.,Wisnu milih kado kanggo ibune.,Bapake Wisnu ndadak kepengin nglako,Wisnu kudu menehi kado kanggo bapake,Wisnu milih kado kang paling apik,Wisnu ngajak bapake kanggo menehi pidhato
Family Relationships,Retno lan ibune kudu ngomunikasike sacara efektif.,Retno milih ngatur acara tanpa bantuan ibune.,Keluarga Retno dadi tuan rumah ing acara resepsi mantu,Retno kudu ngatur acara bareng karo ibune,"Nanging, Retno ora setuju karo ibune",Acara kasebut kudu disiapake secepat mungkin
Family Relationships,Sugeng kudu nyuwun bantuan wong liya.,Sugeng milih ngatur acara tanpa bantuan wong liya.,Sugeng wis dadi wong sepuh ing kampunge,Sugeng kudu ngatur acara rame-rame ing kampunge,"Nanging, Sugeng ora nduweni pengalaman ngatur acara",Acara kasebut kudu dirayakake sacara meriah
Family Relationships,Rina lan sedulur-sedulur kudu ngomunikasike sacara efektif.,Rina milih nggawe kue lan masakan tanpa bantuan sedulur-sedulur liyane.,Rina lan sedulur-sedulur liyane arep ngleksa acara lebaran,Rina kudu nggawe kue lan masakan liyane,"Nanging, Rina ora setuju karo sedulur-sedulur liyane",Rina kudu nggawe keputusan sacara cepat
Family Relationships,Ardi kudu nyuwun bantuan wong liya ing kampunge.,Ardi milih ngatur acara tanpa bantuan wong liya.,Keluarga Ardi arep ngleksa acara malem selikuran,Ardi kudu nggawe dekorasi lan nyiapake makanan,"Nanging, Ardi ora nduweni waktu kanggo nggawe kabeh",Acara kasebut kudu dirayakake sacara meriah
Family Relationships,Lestari kudu nyuwun bantuan wong liya ing kampunge.,Lestari milih ngatur acara tanpa bantuan wong liya.,Lestari arep ngleksa acara ulang tahun sedulur liyane,Lestari kudu nggawe kue lan nyiapake hadiah,"Nanging, Lestari ora nduweni dhuwit kanggo tuku kue lan hadiah",Acara kasebut kudu dirayakake sacara meriah
Family Relationships,Mula Sinta dadi kancane sedulurane.,Mula Sinta sedulurane tresna marang Sinta.,Sinta gampang krasa tresna marang sedulurane,Sinta asring ngobati rasa tresna ing kalbu,Sinta tresna karo sedulurane sing ana ing luar kota,Sinta asring kirim kabar marang sedulurane
Family Relationships,Gina lan Gina tresna marang sedulurane.,Gina lan Gina iki tresna marang wong liya.,"Gina lan mbakyune, Gina, asring guyon",Gina lan mbakyune Gina tresna karo inggit,Gina lan mbakyune Gina gampang tresna marang wong liya,Gina lan mbakyune Gina asring bebarengan
Family Relationships,Mula Rina tresna marang ibune.,Mula ibune tresna marang Rina.,Rina tresna marang ibune,Rina asring ngobati ibune,Rina tresna karo ibune sing ana ing luar kota,Rina asring kirim kabar marang ibune
Family Relationships,Mula Bunga dadi kancane sedulurane.,Mula sedulurane tresna marang Bunga.,Bunga asring tresna marang sedulurane,Bunga tresna karo sedulurane sing ana ing luar kota,Bunga asring kirim kabar marang sedulurane,Bunga tresna karo sedulurane sing ana ing kota
Family Relationships,Lesti lan Lesti tresna marang sedulurane.,Lesti lan Lesti iki tresna marang wong liya.,"Lesti lan ponakane, Lesti, asring guyon",Lesti lan ponakane Lesti tresna karo inggit,Lesti lan ponakane Lesti gampang tresna marang wong liya,Lesti lan ponakane Lesti asring bebarengan
Family Relationships,Gina lan Gina tresna marang sedulurane.,Gina lan Gina iki tresna marang wong liya.,"Gina lan sedulurane, Gina, asring tresna marang inggit",Gina lan sedulurane Gina tresna karo inggit,Gina lan sedulurane Gina gampang tresna marang wong liya,Gina lan sedulurane Gina asring bebarengan
Family Relationships,Rina lan Rina tresna marang sedulurane.,Rina lan Rina iki tresna marang wong liya.,"Rina lan mbakyune, Rina, asring tresna marang inggit",Rina lan mbakyune Rina tresna karo inggit,Rina lan mbakyune Rina gampang tresna marang wong liya,Rina lan mbakyune Rina asring bebarengan
Family Relationships,Mula Lesti dadi kancane sedulurane.,Mula sedulurane tresna marang Lesti.,Lesti tresna marang sedulurane,Lesti asring tresna marang inggit,Lesti tresna karo sedulurane sing ana ing luar kota,Lesti asring kirim kabar marang sedulurane
Family Relationships,Bunga lan Bunga tresna marang sedulurane.,Bunga lan Bunga iki tresna marang wong liya.,"Bunga lan ponakane, Bunga, asring guyon",Bunga lan ponakane Bunga tresna karo inggit,Bunga lan ponakane Bunga gampang tresna marang wong liya,Bunga lan ponakane Bunga asring bebarengan
Family Relationships,Mula Gina tresna marang ibune.,Mula ibune tresna marang Gina.,Gina tresna marang ibune,Gina asring ngobati ibune,Gina tresna karo ibune sing ana ing luar kota,Gina asring kirim kabar marang ibune
Family Relationships,Sekar bisa milih jalan urip dhewe.,Sekar milih mlanjuti nasihat Dewi.,"Sekar lan sedulur iparne, Dewi, wis dadi cedhak",Sekar lan Dewi kaya sedhulur kandhang banget,Dewi dikenal kaya wong sing ngerti urip,Sekar kaya wong sing tansah kandel lan tanggung jawab
Family Relationships,Arya tansah ngandelake awake dhewe lan ibune.,Arya tansah ngandelake ibune kanggo milih jalan urip.,Arya lan ibune wis dadi cedhak banget,Arya lan ibune kaya sedhulur kanten lan remen ngomong,Ibu Arya dikenal kaya wong sing ngerti urip,Arya kaya wong sing tansah ngandelake ibune
Family Relationships,Sekar bisa milih jalan urip dhewe.,Sekar milih mlanjuti nasihat Dewi.,"Sekar lan sedhulur iparne, Dewi, wis dadi cedhak",Sekar lan Dewi kaya sedhulur kandhang banget,Dewi dikenal kaya wong sing ngerti urip,Sekar kaya wong sing tansah kandel lan tanggung jawab
Family Relationships,Karta tansah ngandelake awake dhewe lan bapakne.,Karta tansah ngandelake bapakne kanggo milih jalan urip.,Karta lan bapakne wis dadi cedhak banget,Karta lan bapakne kaya sedhulur kanten lan remen ngomong,Bapak Karta dikenal kaya wong sing ngerti urip,Karta kaya wong sing tansah kandel lan tanggung jawab
Family Relationships,Rendra tansah ngandelake awake dhewe.,Rendra tansah ngandelake bapakne kanggo milih jalan urip.,Rendra lan bapakne wis dadi cedhak banget,Rendra lan bapakne kaya sedhulur kanten lan remen ngomong,Bapak Rendra dikenal kaya wong sing ngerti urip,Rendra kaya wong sing tansah ngandelake bapakne
Family Relationships,Ayu bisa milih jalan urip dhewe.,Ayu milih mlanjuti nasihat Rina.,"Ayu lan sedhulur iparne, Rina, wis dadi cedhak banget",Ayu lan Rina kaya sedhulur kanten lan remen ngomong,Rina dikenal kaya wong sing ngerti urip,Ayu kaya wong sing tansah kandel lan tanggung jawab
Family Relationships,Ayu tansah ngandelake awake dhewe lan ibune.,Ayu tansah ngandelake ibune kanggo milih jalan urip.,Ayu lan ibune wis dadi cedhak banget,Ayu lan ibune kaya sedhulur kanten lan remen ngomong,Ibu Ayu dikenal kaya wong sing ngerti urip,Ayu kaya wong sing tansah ngandelake ibune
Family Relationships,Ayu ngedhohake ibune saben dina.,Ayu males nganti ibune.,Ayu lali ngedhohake ibune,Ibu Ayu kesel banget,Ayu manggon ing omah kontrakan karo kanca-kancane,Ayu wis ora gelem nganti ibune
Family Relationships,Ponakan Arga matur nuwun Arga.,Ponakan Arga ora sembuh.,Arga tansah nganti ponakan,Ponakan Arga lagi sakit,Arga menehi obat marang ponakan,Ponakan Arga wis sembuh
Family Relationships,Kaken Rasya matur nuwun Rasya.,Rasya ora gelem sinau basa Jawa.,Rasya tansah sinau basa Jawa karo kaken,Kaken Rasya kudu ngerjani tugas,Rasya menehi bantuan marang kaken,Kaken Rasya wis ngerjani tugas
Family Relationships,Lesti tansah mangan iwak saben dina.,Lesti ora gelem meksa Gibran.,Lesti tansah mangan pitik,Lesti ora seneng iwak,Lesti tansah nyingkiri dhawuh mangan iwak,Gibran meksa Lesti mangan iwak
Family Relationships,Dwiki menehi nedha awan marang Karta.,Dwiki matur nuwun Karta.,Karta nggawa bekal 2 potong,Dwiki ora nggawa bekal,Dwiki weruh Karta lagi mangan awan,Karta menehi bekal marang Dwiki
Family Relationships,Omah sing rame mbukak kesempatan kerja kanggo wong liya.,Rika ora betah manggon ing papan sing rame.,Rika wis kesel manggon ing omah kontrakan karo kanca-kancane,Kanca-kancane padha males resik-resik omah,Malah males resik-resik barang,Nyewane dadi reged lan rame banget
Family Relationships,Asep tansah karo ibune.,Asep ziarah menyang dhaharan ibune.,Asep janji bakal teka,Asep ora bisa nepati janjine,Asep nindakake ziarah kuburan,Asep ndedonga kanggo wong sing tilar donya nglairake dheweke
Family Relationships,Kamare Elsa ora ana jendhela.,Elsa wedi nalika weruh bledheg.,Elsa lali nutup gorden jendela kamare,Udane deres banget,Elsa weruh bledheg saka njaba jendela,Elsa panik lan langsung nutup jendela
Family Relationships,Gina ngedhohake sedulur saben dina.,Gina males nganti sedulur.,Gina lali ngedhohake sedulur,Sedulur Gina kesel banget,Gina manggon ing omah kontrakan karo kanca-kancane,Gina wis ora gelem nganti sedulur
Family Relationships,Ponakan Rina matur nuwun Rina.,Ponakan Rina ora sembuh.,Rina tansah nganti ponakan,Ponakan Rina lagi sakit,Rina menehi obat marang ponakan,Ponakan Rina wis sembuh
Family Relationships,Kaken Yudi matur nuwun Yudi.,Yudi ora gelem sinau basa Jawa.,Yudi tansah sinau basa Jawa karo kaken,Kaken Yudi kudu ngerjani tugas,Yudi menehi bantuan marang kaken,Kaken Yudi wis ngerjani tugas
Family Relationships,Kutha iki wis dados bagian saka jiwa lan kauripanku.,Wong-wong cilik ora seneng mangan bareng Mbah Putri.,Mbah Putri tansah nyawang wong-wong cilik ing njaba rumah,Mbah Putri nganggep wong-wong cilik iku kaya buyut-buyute,Mbah Putri seneng banget ngajak mereka dolanan,Mbah Putri tansah ngajak wong-wong cilik mangan bareng
Family Relationships,Mbah Putri dadi simbul kasih sayang lan kehangatan kulawarga.,Gusti Ayu banjur nglakoni ritual tanpa pakaian adat.,Saya tansah ndedonga supaya Gusti Ayu bisa nindakake ritual adat,Gusti Ayu kudu migunakake pakaian adat kanggo nglakoni pagelaran budaya,Gusti Ayu tansah ndedonga supaya bisa njaga budaya leluhur,Gusti Ayu ora seneng yen ritual ora bisa dilakoni
Family Relationships,Wong-wong sing ditekani syawalan dening keluarga Damar kena dhuwurke kasilah.,Keluarga Damar ora duwe syawalan kanggo ditekani para wong.,Keluarga Damar bakal mènèhi syawalan marang para tetangga,Damar milih pakaian adat Jawa kanggo dikenakake,Keluarga Damar bakal ngundang wong-wong sing duwe hubungan paseduluran karo dheweke,Damar nduwe akeh syawalan kanggo ditekani para wong
Family Relationships,Kusuma nduwe akeh katuranggan lan keponakan saka kekancingan.,Keluarga Kusuma ora milih dina Minggu kanggo ngumpulake bareng.,Keluarga Kusuma wis suwé ora ngumpulake bareng,Kusuma nduwe akeh saudara lan keponakan,Keluarga Kusuma milih dina Minggu kanggo ngumpulake bareng,Kusuma nduwe akeh kesenangan nalika ngumpulake bareng
Family Relationships,Keluarga Wisnu nduwe akeh makanan kanggo ditekani para wong.,Wisnu ora nduwe makanan kanggo ditekani para wong.,Keluarga Wisnu bakal mènèhi selamatan kanggo para leluhur,Wisnu milih pakaian adat Jawa kanggo dikenakake,Keluarga Wisnu bakal ngundang wong-wong sing duwe hubungan paseduluran karo dheweke,Wisnu nduwe akeh makanan kanggo ditekani para wong
Family Relationships,Sinta nduwe akeh katuranggan lan keponakan saka kekancingan.,Sinta ora nduwe syawalan kanggo ditekani para katuranggan lan keponakan.,Sinta nduwe akeh katuranggan lan keponakan,Sinta milih mènèhi syawalan marang para katuranggan lan keponakan,Sinta nduwe akeh kesenangan nalika mènèhi syawalan,Sinta nduwe akeh syawalan kanggo ditekani para katuranggan lan keponakan
Family Relationships,Dian nduwe akeh katuranggan lan keponakan saka kekancingan.,Keluarga Dian ora milih dina Minggu kanggo ngumpulake bareng.,Keluarga Dian bakal ngumpulake bareng,Dian nduwe akeh saudara lan keponakan,Keluarga Dian milih dina Minggu kanggo ngumpulake bareng,Dian nduwe akeh kesenangan nalika ngumpulake bareng
Family Relationships,Keluarga Rina nduwe akeh makanan kanggo ditekani para wong.,Rina ora nduwe makanan kanggo ditekani para wong.,Keluarga Rina bakal mènèhi selamatan kanggo para leluhur,Rina milih pakaian adat Jawa kanggo dikenakake,Keluarga Rina bakal ngundang wong-wong sing duwe hubungan paseduluran karo dheweke,Rina nduwe akeh makanan kanggo ditekani para wong
Family Relationships,Siti kudu sabar lan ati-ati nalika tuku sarapan ing warung.,Siti arep ilang dhuwit maneh amarga ora ati-ati.,Siti ngalami kehilangan dhuwit nalika tuku sarapan ing warung,Siti kabingung,Siti kudu nemoni dhuwit saka ngendi,Siti tansaya ngelatih rasa lara
Family Relationships,Keluarga kudu ngrumat wisma kasebut amarga kudu dibersihake.,Wisma kasebut ora dibersihake jalaran kudu dibangun anyar.,"Wisma utawa omah kuno ing Desa Bantul, DIY lanang","Ora mung kuwi, panggonan kasebut kudu dibersihake saka  kotoran",Wisma kasebut uga kudu diwerni maneh,Wisma kasebut arep digawe
Family Relationships,Damar kudu mbayar uang muka mobil anyar.,Damar ora gelem mbayar dana setiap wulan.,Damar arep tuku mobil anyar,Damar kudu mbayar uang muka,Damar kudu mbayar dana setiap wulan,Ibu-ibu bakal seneng yen Damar duwe mobil anyar
Family Relationships,Lestari kudu ngomong karo ibune kanggo ngatasi masalah kasebut.,Lestari ora gelem ngomong karo ibune amarga takut.,Lestari ngalami masalah karo ibune,Lestari ora tau ngomong karo ibune,Lestari kudu ngomong karo ibune,Lestari arep ngomong karo ibune
Family Relationships,Budi kudu mbayar dana kanggo tuku barang anyar.,Budi ora gelem mbayar dana setiap wulan jalaran ora duwe dhuwit.,Budi arep tuku barang anyar,Budi kudu mbayar dana,Ibu-ibu bakal seneng yen Budi duwe barang anyar,Budi kudu mbayar dana setiap wulan
Family Relationships,Galih nerusake tradisi sedekah bumi.,Galih ora peduli karo acara iki.,Galih lagi ngurmati sedekah bumi ing desane,Sedekah bumi minangka acara kanggo ngluhurake para leluhur,Sakabehing warga desa hadir lan ngluhurake para leluhur,Galih merasa bangga dadi bagean saka acara iki
Family Relationships,Pak Lurah nerangake marang warga desa.,Warga desa ora seneng karo acara iki.,Pak Lurah nggawe acara ngunduh bareng,Warga desa nggawe acara ngunduh bareng,Sakabehing warga desa ngunduh bareng,Warga desa seneng karo acara iki
Family Relationships,Budi nerusake tradisi sedekah bumi.,Budi ora peduli karo acara iki.,Budi lagi ngurmati sedekah bumi ing desane,Sedekah bumi minangka acara kanggo ngluhurake para leluhur,Sakabehing warga desa hadir lan ngluhurake para leluhur,Budi merasa bangga dadi bagean saka acara iki
Family Relationships,Ibu Lurah nerangake marang warga desa.,Warga desa ora seneng karo acara iki.,Ibu Lurah nggawe acara ngunduh bareng,Warga desa nggawe acara ngunduh bareng,Sakabehing warga desa ngunduh bareng,Warga desa seneng karo acara iki
Family Relationships,Karto menehi mulya marang kenangan karo Darto.,Widya wis lali karo mama.,Widya duwe mama kang seda,Widya isih cinta marang mama,Widya mbangun kuil kanggo ngelingi mama,Widya ngleksanakake ritual ing kuil
Family Relationships,Widya terus ngelingi mama.,Dipo ora kasil ngumpulake dana kanggo kulawarga.,Dipo dhaerah kang kena bencana,Kulawarga Dipo kena nandang bencana,Dipo wis kasil ngumpulake dana kanggo kulawarga,Kulawarga Dipo tetep kuat
Family Relationships,Dipo wis mbantu kulawarga kang kena bencana.,Rina tetep ndadak nglakokake wisata.,Rina wis kasil Rampung Sajatan,Rina terima beasiswa kanggo kuliah,Kulo Rina isih mlarat,Rina kudu ngurus kulo
Family Relationships,Rina ngleksanakake kuli kanggo mbantu kulawarga.,Gito ora kasil mbangun griya.,Gito kaya kang mlarat,Gito wis tukang mbangun griya,Gito wis kasil rampung ngmbangun griya kanggo kulawarga,Gito terus mbantu kulawarga
Family Relationships,Gito wis bangga lan mbanggul kulawarga.,Kartika ora kasil mbangun griya.,Kulo Kartika duwe pekerjaan kang mlarat,Kartika wis wis tukang mbangun griya,Kartika wis kasil mbangun griya kanggo kulawarga,Kartika kaya karo pekerjaan
Family Relationships,Kartika wis kanggo kulawarga.,Karto ora kasil mbangun griya.,Karto wis kaya kang mlarat,Karto wis tukang mbangun griya,Karto wis kasil mbangun griya kanggo kulawarga,Karto tetep mbangun griya
Family Relationships,Karto wis terus mbangun kanggo kulawarga.,Kartika ora mulya kanggo kenangan.,Darto wis almarhum,Karto wis kanggo Darto,Kartika rencana ngleksanakake acara kanggo Darto,Kartika wis mulya kanggo kenangan
Family Relationships,Kartika wis ngleksanakake acara kanggo Darto.,Dina ora kanggo kulo.,Dina Imbal lan gurawe marang kulo,Kulo Dina wis kaya kang mlarat,Dina ngleksanakake wisata kanggo kulawarga,Dina wis kanggo kulo
Family Relationships,Dina wis kanggo kulawarga.,Dipo ora kasil mbangun kanggo kulawarga.,Dipo wis kaya kang mlarat,Dipo wis tukang mbangun griya,Dipo kasil mbangun griya kanggo kulawarga,Dipo tetep mbangun kanggo kulawarga
Family Relationships,Karto milih ninggalake tresnane.,Karto nglamar putri sing ditresnani.,Karto krasa tresna marang putri ing desane,Putri krasa takabur amarga ayune krasa dewe,Karto tansah njaluk pamit nanging ditolak,Karto ngerasa ora tenang
Family Relationships,Lestari ngasih maaf marang adhine.,Lestari lan adhine tetep ora apik.,Lestari ora seneng karo adhine sing mameri awake,Lestari tansah ngedum marang adhine,Adhine Lestari ngerasa ora seneng karo sikape Lestari,Lestari ngerasa tresna marang adhine
Family Relationships,Siti ora mlebu tim sepak bola.,Siti dadi pemain sepak bola sing tangguh.,Siti kepingin mlebu tim sepak bola ing sekolah,Siti ora bisa nendang bola,Siti tansah dilatih karo pelatih,Siti ngerasa krasa seneng nulya
Family Relationships,Rina milih nrima Tama kados kalebu.,Rina pancen ora milih nrima Tama kados kalebu.,"Rina lan adhine, Tama, wis ora sarujuk wiwit saka cilik",Tama wis milih jalan urip sing beda,Rina pancen milih jalan urip sing luwih tradisional,Rina krasa sedih amarga Tama ora milih jalan urip sing padha
Family Relationships,Bapake nrima Dina maju sekolah ing luar kota.,Dina pancen ora milih maju sekolah ing luar kota.,"Wengi iki, Dina ngomong karo bapake",Dina pancen pengin maju sekolah ing luar kota,Bapake pancen ora milih nrima,Dina pancen sedih amarga ora bisa maju sekolah ing luar kota
Family Relationships,Lintang milih nrima mbah putrine kados kalebu.,Lintang pancen ora milih nrima mbah putrine kados kalebu.,Lintang wis suwe ora ketemu karo mbah putrine,Lintang pancen pengin ketemu karo mbah putrine,Lintang pancen milih nggoleki mbah putrine ing kampung dalem,Lintang pancen seneng amarga bisa ketemu karo mbah putrine
Family Relationships,Sri milih nrima Lestari kados kalebu.,Sri pancen ora milih nrima Lestari kados kalebu.,"Sri lan adhine, Lestari, wis ora sarujuk wiwit saka cilik",Lestari wis milih jalan urip sing beda,Sri pancen milih jalan urip sing luwih tradisional,Sri krasa sedih amarga Lestari ora milih jalan urip sing padha
Family Relationships,Bapak nrima Fajar kados kalebu.,Fajar pancen ora milih nrima bapak kados kalebu.,"Bapak lan ibune, Fajar, wis ora sarujuk wiwit saka cilik",Fajar wis milih jalan urip sing beda,Bapak pancen milih jalan urip sing luwih tradisional,Fajar krasa sedih amarga bapak ora milih nrima
Family Relationships,Ponake nrima Lestari maju sekolah ing luar kota.,Lestari pancen ora milih maju sekolah ing luar kota.,"Wengi iki, Lestari ngomong karo ponake",Lestari pancen pengin maju sekolah ing luar kota,Ponake pancen ora milih nrima,Lestari pancen sedih amarga ora bisa maju sekolah ing luar kota
Family Relationships,Ayu milih nrima Dina kados kalebu.,Ayu pancen ora milih nrima Dina kados kalebu.,"Ayu lan adhine, Dina, wis ora sarujuk wiwit saka cilik",Dina wis milih jalan urip sing beda,Ayu pancen milih jalan urip sing luwih tradisional,Ayu krasa sedih amarga Dina ora milih jalan urip sing padha
Family Relationships,Lintang nrima mbah putrine kados kalebu.,Lintang pancen ora milih nrima mbah putrine kados kalebu.,Lintang wis suwe ora ketemu karo mbah putrine,Lintang pancen pengin ketemu karo mbah putrine,Lintang pancen milih nggoleki mbah putrine ing kampung dalem,Lintang pancen seneng amarga bisa ketemu karo mbah putrine
Family Relationships,Rina nrima Tama kados kalebu.,Rina pancen ora milih nrima Tama kados kalebu.,"Rina lan adhine, Tama, wis ora sarujuk wiwit saka cilik",Tama wis milih jalan urip sing beda,Rina pancen milih jalan urip sing luwih tradisional,Rina krasa sedih amarga Tama ora milih jalan urip sing padha
Family Relationships,Arya lan ibune gembira amarga bawang iku thukul rapi.,Wisnu mangan ing omah sarengan karo ibune.,Wisnu ora gelem mangan ing omah,Wisnu mangan ing warung dekat omah,Ibu Wisnu nggodhok makanan ing omah,Wisnu lan ibune sedhih
Family Relationships,Ibu Wisnu ngajak Wisnu mangan ing omah.,Dina lungguh sendirian ing kamar.,Dina ora gelem lungguh bareng karo sedulur-sedulur,Dina lungguh ing kamar,Sedulur-sedulur Dina lungguh ing ruang tamu,Sedulur-sedulur Dina ngajak Dina lungguh bareng
Family Relationships,Dina lungguh bareng karo sedulur-sedulur ing ruang tamu.,Rina mangan ing restoran maneh.,Rina tansah mangan ing restoran,Rina mangan karo kanca-kanca,Rina ora gelem mangan ing omah,Ibu Rina nggodhok makanan
Family Relationships,Rina mangan ing omah sarengan karo ibune.,Lesti lungguh sendirian ing kamar.,Lesti ora gelem lungguh bareng karo sedulur-sedulur,Lesti lungguh ing kamar,Sedulur-sedulur Lesti lungguh ing ruang tamu,Sedulur-sedulur Lesti ngajak Lesti lungguh bareng
