topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Agriculture,Bu Imas ngajarkan anak-anakna nilai kebersamaan,Anak-anakna ngajuan jajan tambahan,Bu Imas ngajak anak-anakna pikeun ngagoréng tempe,Bu Imas ngajarkan anak-anakna resep goreng tempe anu enak,Anak-anakna suka pisan ngagoreng tempe bareng Ibu,"Sanggeus goreng tempe siap, anak-anakna ngabagi-bagi goreng tempe ka tetangga"
Agriculture,Ayah percaya yén ngabagi hasil panen mangka kabagiaan bakal datang.,Ayah nginum air es di kolong pohon mangga.,Ayah resep ngancik padi di sawah,Ayah ngabagi hasil panen ka tetangga,Ayah mikirkeun yén ngabagi hasil panen nyaéta hal anu penting,Ayah percaya yén ngabagi hasil panen mangka kabagiaan bakal datang
Agriculture,Ibu ngajelaskeun pentingna ngadum pikeun hasil panen anu melimpah.,Ibu ngadamel kue cucur pikeun dibagikeun ka tetangga.,Ibu ngajak anak-anakna ngadum di sawah,Ibu ngajarkan cara ngadum nu bener,Ibu ngaresepkeun sawah ku cara tradisional,Ibu ngajelaskeun pentingna ngadum pikeun hasil panen anu melimpah
Agriculture,Raka hayang ngagunakeun bahan-bahan alami.,Raka hayang ngawangun rumah nu gedé jeung moderen.,Raka hayang ngawangun rumah di kampung,Raka hayang ngawangun rumah nu teu ngagunakeun beton,Raka hayang ngawangun rumah tradisional Sunda,Raka hayang ngagunakeun bahan-bahan alami
Agriculture,Dewi mutuskeun pikeun ngasih bibit sayuran.,Dewi ngasih urang tuana tiket liburan ka luar negri.,Dewi hayang ngasih hadiah ka urang tua,Dewi mikirpikeun hadiah anu paling cocok,Dewi inget urang tuana suka ngarit,Dewi mutuskeun pikeun ngasih bibit sayuran
Fisheries and Trade,Hasil lautna dijual di pasar tradisional teu jauh ti kampungna.,Hasil lautna dijual ka restoran mewah di kota.,Pak Asep nyaéta tukang nelayan nu getol,"Saban poé, Pak Asep ngalaksanakeun tradisi ngalukat di laut",Pak Asep ngasuh sakabéh hasil lautna kalawan ati-ati,Teu aya anu dibéréhkeun tanpa diurus sangkan teu rancu
Fisheries and Trade,"Sakapeung, anak-anakna bisa ngajuan usaha budidaya ikan lele sorangan.",Anak-anakna milih pikeun jadi pangusaha kuliner.,Ibu Kartika ngajajarkeun budidaya ikan lele ka anak-anakna,Ibu Kartika ngajelaskeun pentingna ngasih pakan dina waktu anu tepat,Ibu Kartika ogé ngajelaskeun pentingna ngebersihan kolam,Anak-anakna ngamati kalawan seksama
Fisheries and Trade,Si Asep ngajelaskeun yén aya keinginan pikeun jadi nelayan.,Si Asep ngajelaskeun yén aya keinginan pikeun jadi guru.,Si Asep ngobrol jeung kakekna ngeunaan tradisi nelayan di kampungna,Kakekna ngeureuyeuhkeun tradisi nelayan dulu nenek moyangna,Kakekna ngajelaskeun pentingna ngajaga keseimbangan alam,Si Asep ngerasakeun kagum
Fisheries and Trade,"Asep nanya ka para pembeli, ""Ikan nu di jual ku Asep ieu mah hasil tangkep langsung, panggih segar"".",Asep ngampar di tanah ku sebabna sedih.,Asep ngumpulkeun ikan di waduk,Asep ngeunaan ikan-ikanna ka pasar,"Di pasar, Asep ngajual ikan-ikanna ka para pembeli",Tapi kawasna teu aya nu ngancik ikan Asep
Fisheries and Trade,Ibu Uum ngasih harga spesial pikeun pangbéli nu datang ka kiosna.,Ibu Uum balik ka imahna ku sebabna teu aya nu meuli ikan.,Ibu Uum bakal ngajual ikan di pasar,Ibu Uum ngabongkar ikan-ikan di wadah,Ibu Uum ngatur ikan-ikanna di wadah pikeun dijajalkeun,Ibu Uum ngatur harga ikan-ikanna
Fisheries and Trade,Subur ngasihan sabagian hasil tangkepna ka tetanggana.,Subur meuli mobil anyar ku uang hasil jualan ikan.,Subur ngadah ikan di laut,Subur ngagunakeun jala tradisional nu diwariskan ku kaancungan,Subur ngumpulkeun ikan-ikan nu di tangkepna,Subur ngajual ikan-ikanna ka pedagang kulakan
Fisheries and Trade,Ibu nya ngolah kerang jadi sup kerang nu nikmat,Ibu nya meuli baju anyar ku uang hasil jualan kerang.,Ani jeung Dina ngumpulkeun kerang di pantai,Ani jeung Dina ngumpulkeun kerang nu masih seger,Ani jeung Dina ngasikakeun kerang-kerangna ka Ibu nya,Ibu nya ngolah kerang jadi bahan masakan
Fisheries and Trade,Warga kampung ngajawab ajakan Iman jeung ngasihkeun bantuan pikeun ngurus pitik.,Iman nyerah ngurus pitik jeung balik deui jadi tukang nelayan.,"Iman, tukang nelayan di kampungna, mimiti ngumpulkeun pitik",Ieu sabab Iman hayang maké pitik salaku modal pikeun ngajual lauk di pasar,Iman ngapanggih panjenenganna teu bisa nguruskeun pitik,Iman ngajak bantuan ka warga kampung
Art,Acara slametan di imah pak Ujang diramaikeun ku pertunjukan wayang golek jeung musik gamelan.,Acara slametan di imah pak Ujang ditibaneun ku hujan deras.,Imah pak Ujang keur disiapkeun pikeun acara slametan,Imahna geus dihias ku lampu-lampu hias jeung kain batik,Pak Ujang ogé ngajak barudak-barudak di kampung pikeun ngasuh alat musik gamelan,Aya rencana manéhna bakal ngajak grup wayang golek pikeun memeriahkan acara
Art,Ratih nembongkeun penampilan pangalusna tur meunang pujian tina para tamu.,Ratih ninggalkeun acara pernikahan di tengah jalan.,"Dina acara pernikahan, Ratih nariikeun lengger",Ratih geulis pisan dina baju adat Sunda,Ratih sedih alatan teu bisa ngasah lengger tradisional kalawan bener,Ratih ngarasa teu percaya diri
Art,Tita ngajak teman-temanna ngadalang di imahna.,Tita teu ngajak teman-temanna ngadalang.,Tita hayang ngajak teman-temanna ngadalang di taman kota,Tita sedih alatan hujan deras turun,Tita teu yakin kapan hujanna bakal eureun,Tita mikir untung aya pilihan lianna
Art,Nonton wayang golek jadi hobi nu disukai ku Asep jeung Rahayu.,Rahayu teu suka nonton wayang golek.,Asep hayang ngajak Rahayu nonton wayang golek di panggung terbuka,Rahayu ngagubrag asik nonton wayang golek,Rahayu seneng banget nonton wayang golek ku sabab musikna nu merdu,Asep terus ngajak Rahayu nonton wayang golek saban minggu
Art,Dina hayang terus ngembangkeun bakatna dina seni ngawih.,Dina teu hayang ngawih deui di tempat lain.,"Ibu Neni ngarasa bangga waktu putri bungsu-na, Dina, jadi juara lomba ngawih",Dina gembira pisan waktu ngadapat piala jeung piagem,Dina ngalatih ngawih saacan lomba supaya bisa ngah hasil nu baik,Dina ngageuliskeun lagu-lagu tradisional Sunda ka saingan-saingnna
Art,Dayu ngarasa bahagia bisa ngajak kawulawargana ngajinnang musik tradisional Sunda.,Dayu teu kapanggih kawulawargana kanggo maén angklung.,Dayu suka pisan maén angklung,Dayu teu kapungkur ngajak kawulawargana ngajinnang angklung di gang nu bersih,Dayu ngajelaskeun cara maén angklung ka kawulawargana,Dayu seneng liat kawulawargana bisa maén angklung
Art,Rina jeung Roni hayang ngajak deudeuteunna nonton wayang kulit deui.,Rina jeung Roni teu aya minat nonton wayang kulit deui.,"Pak Dede ngajak anak-anakna, Rina jeung Roni, nonton pertunjukan wayang kulit",Rina jeung Roni ngeliatan wayang kulit nu digambar ku tangan dalang,Rina jeung Roni seneng nonton wayang kulit ku sabab carita jeung musikna nu seru,Rina ngeunaan wayang kulit ka saingan-saingnna di sekolah
Art,Udin hayang terus ngembangkeun bakatna di bidang sastra Sunda.,Udin teu hayang nulis pantun deui di acara-acara formal.,Udin ngarasa bangga waktu bisa nulis pantun di acara pawiwahan kakaknya,Udin ngarasa gugup waktu nulis pantun di hareupeul urang nu aya dina acara,Udin ngarasa lega waktu pantun nu ditulisna disambut aplaus,Udin ngajiarkeun pantun ka teman-temanna
Art,Nana gembira bisa ngasah bakat tari tradisional Sunda,Nana keur ngajaluk suwargana,"Dina acara pernikahan, Nana ngagunakeun kebaya tradisional Sunda nu warna ungu toska",Nana ngarasa ayu jeung anggun,Nana nuju panggung pikeun ngalaksanakeun tari jaipong,Nana teu ngarasa gugup
Art,Udin gembira bisa nuju panggung jeung ngawaji puisina,Udin teu teu ngawaji puisina.,Udin geus geus nyusun puisi pikeun kaluarga,Udin nulis puisi ku sabab aya lomba nulis puisi di sakola,Udin ngarasa gugup nalika ngawaji puisi dihadapan juri,Udin teu meunang juara
Art,Ibu bangga kana Rini anu teu henteu eureun ngawujud kana hobina.,Ibu teu suka lukisan Rini.,Ibu ngajak Rini ka pasar seni,"Di pasar seni, Rini kagum nyawang lukisan lukisan anu dipamerkeun",Rini ngarasa hayang jadi pelukis,Rini ngadamel lukisan pertamanya
Traditional Games,Ujang jadi ménak.,Ujang teu yakin meunang.,Ujang ngarasa kaharukan ayeuna,Ujang geus jalmi lamun meunang kalawan pakéan tradisional,"Ujang mikir, ""Kuring kudu ngarasa bangga jadi urang Sunda",""" Ujang teu henteu mikir yén budaya Sunda mangrupa hal anu penting"
Traditional Games,Lia jadi juara.,Lia teu meunang.,"Dina waktu luangna, Lia suka maén congklak",Lia ngarasa seneng lantaran congklak bisa dimaénkeun ku sakabéh umur,Lia ngajak kanca-kancana pikeun maén congklak di lapang,Lia ngahitung biji congklak
Traditional Games,Murid-muridna ngerasakeun kasenangan.,Murid-muridna teu ngerti cara maén engklek.,"Dina sikolahan basa Sunda, guru ngajelaskan babarengan tentang permainan tradisional",Guru ngajelaskeun ka murid-muridna gimana cara maén engklek,Guru ngajar murid-muridna nyieun gambar engklek,Guru ngasih tugas kanggo maén engklek di lapangan
Traditional Games,Kakek ngarasa gembira.,Kakek teu ngerti Gobak Sodor.,Asep ngajak basa-basa jeung kakek,Asep nganyahoan yén kakek geus teu ngalakukeun olahraga tradisional,Asep nganyahoan yén kakek teu pernah maén Gobak Sodor,Asep ngajak kakek pikeun maén Gobak Sodor bareng-bareng
Traditional Games,Rina ngarasa leuwih sehat jeung gembira sanggeus ngadadak,"Rina teu leuwih ngeunaah, malah jadi kurang sehat",Rina geus ngajalankeun ngadadak di lapangan,"Rina ngalakukeun lompatan jauh, lari, sarta lempar lembing",Rina sok ngarasa bosen di imah,"Rina mikir mun ngadadak, manéhna bakal leuwih ngeunaah"
Traditional Games,Candra jeung kawan-kawanna gembira alatan bisa ngadamel karya seni,Candra ngadamel wayang golek sagala waktu,"Di minggu anu aya, Candra jeung kawan-kawanna ngadamel wayang golek di kampungna",Candra ngadamel wayang golek tina kulit,Candra jeung kawan-kawanna ngajual wayang golek ka tetangga,Candra ngabagi hasil jualan kana kawan-kawan
Traditional Games,Rani ngarasa senang alatan geus bisa menang,Rani ngampar ka kakaknya,Rani jeung kakaknya maén congklak,Rani sok kalah tina kakaknya,Rani ngajalankeun congklak saban dieu,Rani ngarasa sedih alatan teu bisa menang
Traditional Games,Asep ngarasa senang alatan layanganna geus bisa ngalir luhur,Asep leuwih teu maén layangan,Asep jeung kawan-kawanna ngadamel layangan di sawah,"Manéhna ngagunakeun bambu, kertas, jeung benang pikeun ngadamel layangan",Layangan Asep teu bisa ngalir luhur,Asep ngarasa kecewa
Traditional Games,Udin jeung kawan-kawanna ngajalankeun égrang nepi ka peteng,Udin teu maén égrang deui.,"Dina waktu senggang, Udin jeung kawan-kawanna maén égrang",Udin ngagunakeun kayu anu panjang pikeun diputar,Udin ngajalankeun égrang di lapangan,Udin ngarasa senang alatan bisa maén bareng kawan-kawan
Daily Activities,Euis nyaah beuki rapih jeung teratur,Euis teu suka meuleum baju,Aya seueur baju di kamar Euis,Baju-baju kasebut dipisah-pisah miturut warnana,"Euis teu sok meuleum baju, tapi anjeunna geus ngawaskeun baju-baju kasebut supaya teu kusut",Euis suka ngajak titipan baju kana sedulur-sedulur
Daily Activities,Udin teu teu suka telat ka sekolah,Udin geus teu ngajuan buku,Udin geus siap pikeun sekolah,Udin ngagunakeun seragam sekolahna jeung sepatu premanen,Udin ngabawa tas ransel nu dipenuhi buku-buku sekolah,Udin ngeunaan jalan kaki ka sekolah
Daily Activities,Lina ngarasa seneng sanggeus ngabagi kue ka para tetangga.,Lina ngarasa seneng sanggeus ngabagi kue ka sodaranya.,Lina geus geus nyieun kue,Kue teh bakal dibagikeun ka tetangga,Lina hayang ngajak sodara-sodara pikeun ngabagi kue,Lina ngarasa seneng sanggeus ngabagi kue
Daily Activities,Udin nginum kopi saacan berangkat ka sekolah.,Udin nginum susu saacan berangkat ka sekolah.,Udin geus siap pikeun berangkat ka sekolah,Udin ngagentos baju seragam,Udin ngabawa tas jeung buku pelajaran,Udin nginum kopi saacan berangkat
Daily Activities,Ani mikir pikeun ngarobih angkutan pribadi.,Ani mikir pikeun ngarobih angkutan umum.,Ani geus ngalaman jangkung,Ani geus coba maké angkutan umum,Ani teu pernah ngarasa aman di angkutan umum,Ani mikir pikeun ngarobih angkutan pribadi
Daily Activities,Ibu ngarengsekeun masalahna.,Anakna ngarengsekeun masalahna.,Ibu ngobrol sareng anakna,Ibu ngajak anakna bahaskeun masalah,Ibu ngasih saran ka anakna,Ibu ngarengsekeun masalahna
Daily Activities,Ayah ngabagi tugas ka anggota kulawarga pikeun ngatur piknik.,Ayah ngabagi tugas ka anggota kulawarga pikeun ngajak sobat.,Ayah geus ngatur waktu pikeun ngajak kulawarga jalan-jalan,Ayah ngatur waktu pikeun ngajak kulawarga ka Kebun Binatang,Ayah ngajak kulawarga piknik di Kebun Binatang,Ayah ngabagi tugas ka anggota kulawarga
Daily Activities,Ibu ngasih saran ka anakna sanggeus ngajar cara masak.,Ibu ngasih resep masak ka anakna.,Ibu ngajak anakna keunangan di dapur,Ibu ngajar anakna cara masak,Ibu ngeureunkeun resep masak,Ibu ngasih saran ka anakna
Daily Activities,Kiki sarin teu ngagunakeun sepatu,Kiki geus siap pikeun ka sekolah,Kiki geus siap-siap pikeun ka sekolah,Kiki geus ngagem baju seragam,Kiki teu ngagunakeun sepatu,Kiki sarin teu ngapunten kana Ibu
Daily Activities,Udin teu wajib néangan,Udin geus bisa ngajalankeun sawer,Udin keur geus gedé,Udin teu diwajibkeun néangan,Udin teu ngajalankeun sawer,Udin teu bisa ngajalankeun sawer
Socio-religious aspect of life,Asep ngalakonan kurban sapi jeung kahiji,Asep teu bisa ngalakonan kurban sapi,Asep ngaresepkeun sapi pikeun dikurban,Asep ngarasakeun yén kurban sapi perlu pikeun maké d Doa,Asep ngajak para tetangga pikeun nyumbang pikeun kurban,Asep percaya yén kauluranna bakal dikabulkan ku Allah
Socio-religious aspect of life,Rani menyesal jadi anggota geng motor,Rani jadi ketua geng motor,Rani daptar jadi anggota geng motor,Rani ngarasa keren katut ngagumkeun,Rani teu ngerti yén anggota geng motor teu ngeunaan keramahan,Rani teu mikir kana bahaya anu aya dina geng motor
Socio-religious aspect of life,Ibu Asep ngajak anak-anakna pikeun ngubag kudu pikeun ngaresepkeun rezeki,Ibu Asep teu percaya yén ngubag kudu bisa ngabalukarkeun rezeki,Ibu Asep ngajak anak-anakna pikeun ngubag kudu,Ibu Asep percaya yén ngubag kudu bisa ngabalukarkeun rezeki,Ibu Asep ngajak anak-anakna pikeun ngasepkeun wewangian,Ibu Asep ngahayalkeun rezeki anu bakal datang
Socio-religious aspect of life,Euis ngarasa teu adil,Sinta ngenaltikeun salahna,Euis nyebutkeun yén Sinta teu adil,Euis ngarasa Sinta teu adil lantaran teu ngasihkeun dia bagian pang gede,Euis teu ngeunaan yén Sinta geus ngasihkeun bagian anu adil pikeun sakumna,Euis teu ngéngél pikeun ngomong kana Sinta
Socio-religious aspect of life,Anak-anakna ngalakukeun saran Ibu Nining.,Anak-anakna teu maksa nelanteun cai curug.,Ibu Nining ngajak anak-anakna ka curug,Ibu Nining ngawajibkeun ka anak-anakna pikeun nelanteun cai curug,Anak-anakna teu ngarasa nyaman nelanteun cai curug,"Ibu Nining nyarita, “Cai curug ieu sakral, bisa ngobati saket"
Socio-religious aspect of life,Nenek Atik ngasihkeun jamu herbalna ka urang nu pilek.,Nenek Atik meunang pilek.,Nenek Atik teu bisa ngamumulé ka pasar,Nenek Atik ngadamel jamu herbal pikeun ngobati pilek,Nenek Atik ngagunakeun ramuan herbal tina tutuwuhan di taman,Nenek Atik percaya jamu herbal leuwih alus ti batuk pilek
Socio-religious aspect of life,Pak Andi ngalaksanakeun slametan jeung kulawargana.,Pak Andi teu ngalaksanakeun slametan.,Pak Andi keur nyiapkeun sesajen pikeun upacara slametan,"Pak Andi ngumpulkeun bahan-bahan sesajen, kayaning nasi, buah, jeung kembang",Pak Andi ngajak kulawargana pikeun ngalakukeun slametan bareng-bareng,Slametan geus jadi tradisi di keluarga Pak Andi
Socio-religious aspect of life,Udin nyoba deui ngukir kayuna.,Udin ngaleupaskeun kayuna.,Udin diajar nyieun wayang golek ku kakek,Udin teu sabar ngawas kakek ngukir,Udin ngarasa susah ngukir kayuna,"Kakek nyarita, “Sabar, Udin, ngukir wayang golek kudu gedé kesabaran"
Food,Ibu ngajajar basa kampung ka anak-anak,Ibu ngomong basa Indonesia,Oté sareng kulawargana ngagabung dina acara ngeureuyeun di kampung,Ibu dudu ti warga kampung éta,Ibu teu ngawengku basa kampung,Ibu hayang ngarasa nyaman dina acara éta
Food,Anya nembongkeun resep soto Bandung ka para kuringna,Anya teu ngarasa senang lantaran soto Bandungna teu dipihat ku kuringna,Anya geus ngamparakeun soto Bandung nu dibuek ku indungna ka sapakan,Anya hayang ngibingkeun rasa soto Bandung nu khas ka para kuringna,Anya ngagunakeun wadah unik kanggo nuhun soto Bandung,Anya ngerasakeun bangga lantaran soto Bandung nu dibuek ku indungna dipihat ku para kuringna
Food,Udin ngajarkan para pamirsa cara ngagunakeun lesung,Udin teu bisa ngagunakeun lesung,"Dina acara ngarakyatkeun budaya Sunda, Udin geus siap ngademonstrasikan cara ngagunakeun lesung",Udin ngagunakeun padi nu geus dijemur pikeun diuleg,Udin ngagunakeun alat tradisional nu diwariskeun ku turunan,Udin ngarasa seneng bisa ngajaga budaya Sunda
Food,Lintang mutuskeun ngasih Papanya kerajinan tangan tina anyaman bambu,Lintang ngasih kado elektronik ka Papanya,Lintang hayang ngasih kado unik ka Papanya dina harijadi,Lintang mikir kudu kado nu ngagambarkeun budaya Sunda,Lintang ngarasa bingung milih kado nu cocok,Lintang ngarasa teu boga ide
Food,Rani meuli jajanan pasar pikeun dibagikeun ka kuringna,Rani teu meuli jajanan pasar lantaran teu cukup duit,"Di tengah keramaian pasar tradisional, Rani ngaliwat kana kios jajanan tradisional",Rani ngeliatan jajan pasar nu sarua jeung jajanan di kampungna,Rani hayang ngabagi jajanan kana para kuringna,Rani ngarasa senang bisa nginget jaman keur na
Food,Anak-anakna mah ngajak batur-baturna mah keur nyobakeun jajanan pasar,Ibu Rini ngajak anakna mah pikeun nonton TV,Ibu Rini ngajak anakna mah keur ngamparakeun jajanan pasar barudak di teras rumah,Ibu Rini hayang ngajiarkeun anakna ngawaskeun warung jajanan,Ibu Rini ngajak anakna mah ngatur harga jajanan nu di jual,Ibu Rini ngarasa bangga lantaran anakna mah bisa bantu Ibu Rini
Food,Ani nginum es cincau pikeun ngasihkeun rasa seger,Ani teu suka nembakkeun es cincau ku cai teh manis,Ani suka nginum es cincau,"Ari nginum es cincau, Ani suka nembakkeun ku cai teh manis","Ari nembakkeun ku cai teh manis, rasa es cincau jadi leuwih nikmat","Ari nginum es cincau, Ani jadi segar"
Food,Udin ngampar ulat sagu pikeun bahan kue tradisional,Udin ngampar ulat sagu pikeun dijadikeun pakan iwak,Udin suka ngampar ulat sagu,Udin ngampar ulat sagu ku cara ngaramehkeun daun pisang,Udin ngampar ulat sagu pikeun dijadikeun bahan kue tradisional,Udin ngarasa gembira sanggeus ngampar ulat sagu
Food,Nenek ngalaksanakeun budaya ngorul kalawan kulawarga,Nenek ngadamel sarapan pikeun diri sendiri,Nenek geus ngaturkeun jam makan,Nenek ngajak kabeh anggota kulawarga pikeun ngumpul di meja makan,"Nenek nyiapkan nasi, lauk pauk, jeung sayur",Nenek ngalaksanakeun budaya ngorul
Wedding,Lia hayang ngomong ka calon mantuna supaya teu dipingpin kacepet.,Lia teu hayang kawin.,Lia nuju dipingpin kacepet,Lia geus ngarasa teu nyaman,Lia teu resep kana baju koko nu dipaké seantosna,Lia teu bisa ngomong kana calon mantuna
Wedding,Rian ngaresepkeun nu jadi mithali keur uyut ku gengsi.,Rian teu hayang nikah teu teu teu teu.,Rian geus siap准备 pikeun nikahan,Rian geus nyekelkeun upacara ngeuyeuban,Rian ngaresep baju panganten nu warnana bodas,Rian teu sabar pikeun ngamantenkeun saking nu teu teu teu teu
Wedding,Ratih teu hayang nikah lantaran teu sayang ka calon mantuna.,Ratih teu hayang nikah lantaran teu resep kana kebaya nu dipakéna.,"Dina hari pernikahan, Ratih geus siap di sasanding ku mantunya",Ratih geus ngagunakeun kebaya nu warnana beureum,Ratih teu bisa nunjukkeun senyum,Ratih ngarasa teu bahagia
Wedding,Asep ngaresepkeun tamu ti luar kota lantaran teu cukup dana.,Asep teu resep tamu ti luar kota lantaran teu kenal.,"Dina hari pernikahan, Asep ngajak kawin di kampung halaman",Asep ngaresepkeun nu jadi mithali keur uyut ku gengsi,Asep ngundang sedengkeun tamu,Asep teu ngaresepkeun tamu ti luar kota
Wedding,Dina teu hayang nikah lantaran teu sayang ka calon mantuna.,Dina teu hayang nikah lantaran teu resep kana baju panganten nu dipakéna.,"Dina hari pernikahan, Dina dipingpin ka pelaminan",Dina ngarasa gugup,Dina teu ngarasa nyaman,Dina teu hayang nikah
Wedding,"Ayeuna, Mita jadi panganten anu elok jeung anggun",Mita teu bisa ngagem kebaya ngora,Asep jeung Mita ngarancanan pargian nikah,Asep ngajak Mita keur ngadamel sandang panganten nu tradisional,Mita setuju sebab éta mah tradisi di kulawargana,Mita hayang ngagem kebaya ngora
Wedding,Rina ngarasa bangga bisa ngajalankeun budaya Sunda,Rina teu meunang sayembara,Rina ngeunaan sayembara jadi panari di manten,Rina geus latihan sabulan,Rina ngarasa pede sangkan bisa meunang sayembara,Rina jadi juara sayembara
Wedding,Selametan jadi meriah dibarengan musik tradisional Sunda,Dedi teu ngajak tetangga,Dedi sarta Yana geus nikah,Dedi ngajak Yana keur ngagelar selametan di balong,Yana setuju sebab éta mah tradisi di kulawargana,Yana hayang ngajak sakabéh tetangga
Family Relationships,Ipah ngumpulkeun duit ku cara ngumpulkeun uang pas-pasan ti hasil dagangan,Ipah nginum obat tidur pikeun lali kana acara nikahan,Ipah hayang ngajak kulawargana nuju acara nikahan saudarana di Bandung,Ipah teu boga cukup uang pikeun ngalakukeun perjalanan,Ipah ngalelep ka hajat saudarana,Ipah mimiti mikir pikeun ngumpulkeun duit
Family Relationships,Rara bisa ngalegaan pikiran jeung ngalakukeun aktivitas nu dihayati di kampung,Rara ngajak kulawargana balik ka kota gedé,Rara ngerasa teu betah hirup di kota gedé,Rara rindu ka kampung halamanana,Rara ngajak kulawargana balik ka kampung halaman,Rara ngarasa bahagia di kampung halamanana
Family Relationships,Ari nginum ramuan tradisional nu dijieun ku nenekna,Ari langsung ka rumah sakit,Ari ngarasa teu enk pisan,Ari ngalieung teu enak,Ari ngerasana panas,Ari langsung mikir kana nenekna
Family Relationships,Hana jeung anak leutik éta jadi kawan,Hana teu diajak main ku anak leutik éta,Hana aya di taman bermain sareng saurang anak leutik,Hana ngarasa sedih alatan teu aya kawan pikeun diajak main,Hana ngeliat saurang anak leutik nu keur main sorangan,Hana ngajak anak leutik éta keur main bareng
Family Relationships,Adi diampuni ku guru,Adi dihukum berat ku guru,Adi ngajak kawan-kawan bohong kana guru,Adi ngalakukeun hal éta pikeun kawan-kawan teu dihukum,Adi ngarasa bersalah,Adi ngaku kana guru
Family Relationships,Ari ngarasa bersalah kana Ibu Ari,Ari ngajak Ibu Ari ngawedih ka kampung,Ibu Ari ngajak Ari keur ngawedih ka leuweung,Ari teu resep ngawedih ku kituna Ari nanggung,Ari teu ngaharti teu resep ka Ibu ari,Ibu Ari ngarasa haté ari teu tur beuki
Family Relationships,Adi ngarasa ngerti ka Udin,Adi teu ngajak Udin deui,Adi ngajak Udin keur ngumpul di balayna,Udin teu tiasa datang ku kituna Adi ngantuk,Adi nganggap Udin teu penting,Udin ngirim pesan ka Adi yén aya urusan penting
Family Relationships,Asep ngajak budak-budak lain keur ngamumulé,Asep ngamumulé ditaros nenekna,Asep dijaga ku nenekna salila ibu Asep ngawadul,Nenek Asep ngajak Asep keur ngamumulé,Asep teu resep ngamumulé,Nenek Asep ngajak Asep keur ngajak budak-budak lian
Family Relationships,Vina ngarasa senang keur maen di taman kota,Vina teu ngadangkeun Lili deui,Lili ngajak Vina keur maen ka imah budak-budak di kampung,Vina teu resep ku sabab teu ngarasa betah,Vina teu ngarasa nyaman di kampung,Lili ngajak Vina keur maen di taman kota
Family Relationships,Rian ngungkapkeun yén Rian jajan di jalan,Bapak Rian ngamuk ka Rian,Rian diutus ku bapa nya keur ngantar nasi keur pak RT,Rian teu ngantarkan nasi ka pak RT,Rian jajan di jalan,Bapak Rian ngajak Rian keur ngobrol
Family Relationships,Tuti ngarasa sedih ku sabab adikna teu resep,Adik Tuti ngajak manuk di taman,Tuti keur ngajak adikna keur ngajak manuk di ktranslatoran,Adik Tuti teu resep,Tuti ngajak adikna keur maén di taman,Adik Tuti masih teu resep
Pregnancy and Kids,Sakeluarga gembira sareng ngaharsiakeun Dinda.,Ibu Nina ngadeg di teras rumah sanggeus ngabagi kabar ieu.,"Ibu Nina gembira lantaran anakna, Dinda, bakal lamaran",Ibu Nina ngarasa haru lantaran Dinda geus jadi gadis mandiri,Ibu Nina ngabagi kabar ieu ka sakeluarga,Ibu Nina ngagemkeun baju beureum kelir favorit Dinda
Pregnancy and Kids,Asep ngajian bareng sareng teu dieusian ulangan.,Asep teu ngajian kasebut teu dieusian ulangan.,Asep gembira lantaran teu dieusian ulangan,Asep mikir ulangan bakal suket,Asep teu ngajar pelajaran sareng teu ngajian bareng sareng kawan-kawan,Asep tiasa ngaji di rumah
Pregnancy and Kids,Asep ngarasa kecewa,Asep ngajak Sasa ketemu deui di tempat lain,Asep tuluy ngajakRendezvous Sasa di Café,Sasa teu datang-datang,Asep ngirimkeun pesan ka Sasa,Sasa ngaku teu bisa datang ku sabab teu enggal
Pregnancy and Kids,Udin mikir bakal jadi anak nu sakola tinggi nu tangguh,Udin masih suka main game online,Udin ogé geus jadi mahasiswa sakola tinggi,Udin teu nginum alkohol,Udin teu ngagunakeun narkoba,Udin ngarasa senang bisa ngatur waktu antara kuliah jeung waktu luang
Pregnancy and Kids,Anakna ngalakukeun saran Ibu,Anakna teu ngagubris saran Ibu,Ibu ngalarapkeun ka anakna pikeun ngajaga kesehatan,Ibu ngajak anakna olahraga rutin,Ibu ngajak anakna nginum susu,Ibu ngawal anakna ka dokter teratur
Pregnancy and Kids,Ade dihormati ku jalma nu aya di sakitarna,Ade langsung cari kerja,Ade geus meunang gelar sarjana,Ade ngarengsekeun tukang,Ade ngalaksanakeun tradisi salametan,Ade ngarengsekeun jalma nu aya di sakitarna
Pregnancy and Kids,Anakna ngawajibkeun diri pikeun ngajaga Nenek,Nenek dititipkeun ka panti jompo,Nenek geus tua,Nenek teu bisa ngalakukeun sakabéh hal sorangan,Nenek butuh bantuan ti kulawarga,Nenek ngajak anakna pikeun tinggal bareng
Pregnancy and Kids,Dina lahir kahiji teu kana mangsa,Dina lahir kahiji kana mangsa,Dina gembira teu sabar ngunggukeun turunan kahiji,Dina kudu ngajaga kaséhatan Dina ku cara teu ngadoan hal-hal nu berat,Dina geuwat ngagunakeun teh herbal pikeun ngajaga kaséhatan,Dina teu ngarasa nyeri dina kandungan
